config,dipole_l,dipole_m,dipole_h,muL
178,2.1165,2.2273,2.338,2.12367471586051
188,1.8463,1.846,1.8456,1.84641123726278
26,2.0584,2.1416,2.2249,2.05708787462161
30,1.8599,1.8652,1.8704,1.85857522870757
158,1.842,1.84,1.8381,1.84256720696293
22,1.8595,1.8656,1.8722,1.8580177239697
15,1.8525,1.8546,1.8568,1.8519633030647
37,1.9617,2.0113,2.0637,1.95502558682015
47,1.8592,1.8641,1.8691,1.85796044936115
7,1.9159,1.9433,1.9705,1.91067552701885
163,1.8476,1.8479,1.8483,1.84753640309816
173,1.834,1.8306,1.8281,1.83512898327612
46,1.8623,1.8685,1.8747,1.86073197398103
148,1.8613,1.8672,1.873,1.85983079167336
57,1.8371,1.8339,1.8307,1.83799716118384
65,1.8464,1.8462,1.846,1.846454030005
44,1.8422,1.8408,1.8395,1.84260223811405
12,1.8362,1.832,1.8279,1.83739856493315
121,1.9003,1.9223,1.9446,1.89570341886002
197,1.8383,1.835,1.8316,1.83925081052875
40,1.84,1.8378,1.8358,1.84064516164058
60,1.8515,1.8533,1.8551,1.85102366319642
111,1.8435,1.842,1.8405,1.84390983374359
155,1.9297,1.9625,1.995,1.9239866682298
189,1.8485,1.8491,1.8497,1.84833927600301
154,1.8463,1.846,1.8457,1.84638107143978
139,1.8648,1.8732,1.8824,1.86282200942953
174,1.8577,1.862,1.8664,1.85660729902624
106,1.8465,1.8463,1.8462,1.84657114738053
25,1.8517,1.8536,1.8555,1.85119759913915
141,1.8718,1.8819,1.8922,1.86938125668312
191,1.8435,1.842,1.8405,1.84390983374359
76,1.8473,1.8475,1.8478,1.8472632467815
4,1.7806,1.7547,1.7295,1.78953596607667
198,1.893,1.9118,1.9308,1.88891180273498
107,1.9503,1.9933,2.0339,1.94434942093094
115,1.8487,1.8496,1.8504,1.84848912815981
187,1.8508,1.8524,1.8539,1.85040533033197
100,1.8474,1.8476,1.8478,1.84734618547536
42,1.854,1.8568,1.8595,1.85329647791785
144,1.8488,1.8495,1.8502,1.84861271982518
85,1.8414,1.8394,1.8374,1.84195117569531
195,1.9288,1.956,1.9856,1.92425623358014
58,1.8619,1.8677,1.8736,1.86044701037246
200,1.8561,1.8599,1.8637,1.85511316692993
88,1.8806,1.8941,1.9076,1.87745844355617
116,1.8111,1.7967,1.7824,1.81554772181468
184,1.8508,1.8524,1.854,1.85037533679709
165,1.8442,1.8432,1.8423,1.84448986154698
159,1.8471,1.8471,1.8471,1.8471
175,1.8447,1.8439,1.8431,1.84491760437805
110,1.8285,1.8213,1.8143,1.83062005162934
117,1.8476,1.8484,1.8492,1.84738477918725
69,1.8416,1.8393,1.8371,1.8422505692528
152,1.8418,1.8399,1.838,1.84232276429523
92,1.8481,1.8488,1.8496,1.84792916149619
33,1.8295,1.8225,1.8154,1.83154813100917
72,1.839,1.8361,1.8333,1.83982442930317
91,1.849,1.8499,1.8508,1.84875937059488
96,1.8437,1.8424,1.8411,1.84405496140407
164,1.841,1.8386,1.8362,1.84166224824255
135,1.8656,1.873,1.8803,1.86378489529011
112,1.854,1.8568,1.8595,1.85329647791785
49,1.8567,1.8614,1.8664,1.85553076867501
77,1.8499,1.8512,1.8525,1.84955367118953
64,1.9048,1.9298,1.9558,1.89978026275756
146,1.8391,1.8358,1.8325,1.8400171474039
104,1.8377,1.8341,1.8306,1.83872402613581
134,1.845,1.8443,1.8436,1.84519017341529
27,1.8368,1.8329,1.8291,1.8379117737084
73,1.9557,2.0049,2.0567,1.94870243169873
28,1.9062,1.9308,1.9557,1.90121808098337
78,1.8415,1.8393,1.8372,1.84212339640557
105,1.8697,1.8788,1.8879,1.86747261887609
29,1.8388,1.8357,1.8325,1.83969335727027
102,1.8421,1.84,1.838,1.84269435699715
38,1.8582,1.8629,1.8676,1.85699009657963
1,1.853,1.8555,1.8579,1.85237230961194
143,1.8138,1.801,1.7882,1.81770235734282
177,1.9012,1.9231,1.9451,1.89662322806924
123,1.8343,1.8295,1.8247,1.83565929361647
132,1.8436,1.8423,1.8411,1.8439724786992
68,1.8519,1.854,1.856,1.85137504186783
130,1.8437,1.8422,1.8408,1.84412681408614
182,1.829,1.822,1.815,1.8310215085826
161,1.8532,1.8558,1.8584,1.85251664570871
181,1.85,1.8511,1.8522,1.84970715643524
56,1.8459,1.8454,1.845,1.84605251136529
3,1.8509,1.8527,1.8544,1.85045235405432
74,1.8497,1.8509,1.8521,1.84938006027608
151,1.8501,1.8513,1.8526,1.84979751163633
128,1.8432,1.8417,1.8402,1.84361037619852
118,1.9608,2.0123,2.0656,1.95370174504434
125,1.9636,2.0132,2.0641,1.95691828801263
153,1.851,1.8527,1.8544,1.85054915218754
79,1.8738,1.8854,1.8955,1.87144634360484
67,1.8309,1.8245,1.8182,1.83275329612021
89,1.8486,1.8493,1.85,1.84841255061267
80,1.8615,1.8677,1.8741,1.85995800679871
142,1.8729,1.8833,1.8937,1.87039107577459
31,1.836,1.8318,1.8277,1.83719959290649
129,1.8153,1.8026,1.7899,1.81914967267788
93,1.8451,1.8442,1.8433,1.84534434111576
6,1.8971,1.9203,1.9454,1.89236662492292
113,1.8449,1.8441,1.8435,1.84515193355018
20,1.8366,1.8326,1.8285,1.83775332885878
172,1.8562,1.8601,1.864,1.8551875479578
140,1.9569,2.0033,2.0512,1.95030873907099
99,1.8491,1.85,1.8509,1.84885947940065
62,1.8481,1.8486,1.849,1.84799593708566
83,1.8433,1.8419,1.8404,1.84371318363488
19,1.8892,1.9066,1.9245,1.8853856882846
59,1.8532,1.8561,1.8591,1.85245417949716
54,1.8496,1.8508,1.8519,1.84930996041094
149,1.8458,1.8452,1.8447,1.84597963444478
103,1.8419,1.8399,1.8379,1.84244997096602
126,1.8428,1.8416,1.8416,1.84333806038106
39,1.8583,1.8629,1.8676,1.85713280363823
50,1.8521,1.8544,1.8567,1.8514926500614
120,1.8228,1.813,1.8033,1.82571206560239
114,1.8646,1.8704,1.8774,1.86333867866076
17,1.8456,1.8449,1.8442,1.84578966663529
21,1.8633,1.87,1.8767,1.86161264594661
10,1.8455,1.8447,1.844,1.84573403916583
196,1.8347,1.83,1.8253,1.83602887727826
176,1.9589,2.01,2.0649,1.95191331150456
156,1.7702,1.7388,1.707,1.78129015186589
23,1.8482,1.8487,1.8492,1.84806589826503
160,1.8411,1.8388,1.8365,1.84173445400922
90,1.8462,1.8459,1.8456,1.84628110765583
171,1.858,1.8625,1.867,1.85684077033666
43,2.1036,2.2125,2.3241,2.10859564037116
41,1.8626,1.869,1.8754,1.86098333524004
124,1.9575,2.0018,2.0462,1.95114116844073
183,1.8531,1.856,1.8589,1.85233716858023
45,1.8651,1.8723,1.8795,1.8633014077884
190,1.9403,1.9913,2.0492,1.9324901954499
157,1.8467,1.8466,1.8466,1.84674410955199
137,1.8495,1.8506,1.8518,1.84922341337174
2,1.8551,1.8582,1.8613,1.85429187732283
66,1.853,1.8556,1.8582,1.85231601575845
98,1.9471,1.9889,2.0314,1.94062471346607
108,1.8478,1.8487,1.8497,1.84757513585456
168,1.8486,1.8493,1.85,1.84841255061267
162,1.8252,1.8166,1.808,1.82771787818737
185,1.9695,1.9903,2.0121,1.96697838027695
179,2.014,2.0785,2.1444,2.00931631812425
24,1.8472,1.8477,1.8482,1.84706529408069
122,2.0267,2.1036,2.1813,2.02227827531299
61,1.8474,1.8475,1.8477,1.8473901675985
194,1.8495,1.8506,1.8517,1.84920649135027
193,1.8418,1.8398,1.8379,1.84236770748078
136,1.8357,1.8316,1.8276,1.83687310764953
82,1.8382,1.837,1.8342,1.83902491010712
75,1.7806,1.7551,1.7302,1.78938254285243
48,1.9815,2.0357,2.0899,1.97529075209792
14,1.9419,1.9804,2.0193,1.93568572380356
51,1.8444,1.8435,1.8425,1.84467534979389
147,1.8466,1.847,1.8474,1.84649195831148
8,1.8448,1.8437,1.8426,1.8450989650997
81,1.8484,1.8491,1.8498,1.84821238140016
52,1.85,1.8511,1.8522,1.84970715643524
138,1.8403,1.8375,1.8348,1.84109220781149
5,1.8286,1.8212,1.8138,1.83073954315098
119,1.8499,1.8512,1.8525,1.84955367118953
13,1.8559,1.8594,1.8629,1.85499055656215
180,1.9585,2.0133,2.0736,1.95107157363363
97,2.0413,2.1314,2.2266,2.03789283039149
170,1.9891,2.0471,2.1031,1.98346606351586
109,1.9116,1.9379,1.9645,1.90643564554284
18,1.8478,1.8485,1.8494,1.84764599419908
9,1.8582,1.8626,1.867,1.85706773700863
86,1.854,1.8569,1.8598,1.85324033159549
55,1.8273,1.8204,1.814,1.82939996125772
34,1.8473,1.8476,1.848,1.84723632225051
199,1.8909,1.9083,1.9257,1.88705248155211
63,1.9091,1.9342,1.9593,1.90406553946513
87,1.8466,1.8466,1.8467,1.84661714138432
36,1.8461,1.8457,1.8453,1.84620817876982
11,1.8479,1.8484,1.8489,1.84776571700972
127,1.887,1.9059,1.9263,1.8829347235974
95,1.8863,1.9008,1.9164,1.88317812422287
70,1.8438,1.8425,1.8411,1.84418506831748
94,1.8719,1.882,1.892,1.86948113363048
150,1.839,1.8359,1.8328,1.8398621429998
32,1.8526,1.8547,1.8569,1.85206354804778
192,1.8472,1.8471,1.847,1.84722692166509
131,1.8468,1.8467,1.8467,1.84684408818426
145,1.8426,1.8408,1.839,1.84309357483533
35,1.8534,1.8562,1.8589,1.85269447867392
71,1.8491,1.8501,1.8511,1.84883272257703
167,1.9157,1.9432,1.9725,1.91060825963438
84,1.8548,1.8581,1.8613,1.8539681707872
53,1.8529,1.8552,1.8574,1.85232478104379
0,0,0,0,1.856
0,0,0,0,1.856
0,0,0,0,1.856
0,0,0,0,1.856
0,0,0,0,1.856
0,0,0,0,1.856
