config,dipole_l,dipole_m,dipole_h,muL
178,2.7911,3.1758,3.584,3.4404348387899626
188,2.5589,2.856,3.1661,2.8316278340154915
26,2.4263,2.6912,2.9732,2.590889208088909
30,2.3396,2.5409,2.7461,2.4255077393141256
169,2.831,3.223,3.6279,3.531496071994859
158,2.7315,3.1426,3.5852,3.4152735929512876
22,2.5406,2.8253,3.1243,2.785816107413797
15,2.4268,2.6633,2.9063,2.5682923640823576
37,2.5307,2.8182,3.1193,2.774317257645394
47,2.4519,2.6912,2.9306,2.60704272170488
7,2.4446,2.7209,3.0108,2.629871440337665
163,2.7382,3.0883,3.4478,3.232140706109483
173,2.8301,3.2395,3.6711,3.6081959458370663
46,2.5092,2.778,3.0497,2.7198568650200188
148,2.6171,2.9334,3.2636,2.9559844733791487
57,2.4007,2.6264,2.8578,2.5235818452463614
65,2.5484,2.8195,3.1001,2.7803223743784815
44,2.5755,2.8605,3.1483,2.840567773096566
12,2.6142,2.9499,3.3026,2.9868318004470513
121,2.6337,2.967,3.3155,3.015390754125257
197,2.1487,2.2784,2.4138,2.162951140551135
40,2.6551,2.9646,3.2744,3.004254816550031
60,2.5641,2.8763,3.2018,2.8625963839338984
111,2.6147,2.9334,3.2633,2.9560942498519136
155,2.536,2.8277,3.1278,2.7886046870587204
189,2.4783,2.7271,2.9817,2.6527385564700223
154,2.543,2.8128,3.0856,2.7712303145496757
139,2.3357,2.5523,2.7821,2.4275720884772474
174,2.3039,2.5038,2.7159,2.3764105911474003
106,2.5746,2.8707,3.1724,2.8551687164565083
25,2.6488,2.9876,3.3523,3.0544091445523187
141,2.4624,2.7158,2.9831,2.6331829168878187
191,2.5246,2.8112,3.1097,2.763904702646503
76,2.5792,2.9067,3.2594,2.9126189535212657
4,2.5164,2.7943,3.0809,2.7408009943505034
198,2.4662,2.7216,2.9923,2.6404595812688476
107,2.4873,2.7404,2.9992,2.6701092615038675
115,2.4823,2.7147,2.9485,2.6428925500758527
187,2.3623,2.5721,2.7889,2.460267988885849
100,2.6537,2.9842,3.325,3.0430748840399264
42,2.5568,2.8455,3.1429,2.816689804540012
144,2.6277,2.9444,3.27,2.9737193008350116
85,2.4593,2.7357,3.0211,2.652865500819762
195,2.3551,2.5382,2.719,2.435833938568959
