config,dipole_l,dipole_m,dipole_h,muL
178,1.8615,1.8664,1.8708,1.8604054803872998
188,2.3244,2.5203,2.7211,2.402416695319187
26,2.0271,2.0977,2.1701,2.023146041761687
30,1.9432,1.9826,2.0224,1.9368968100748931
169,2.2371,2.4144,2.6033,2.2811826425206525
158,2.3771,2.6318,2.9054,2.5100530575340962
22,2.0376,2.1168,2.1987,2.034224551432171
15,1.9619,2.0142,2.0693,1.9548387991997447
37,2.021,2.0795,2.1364,2.0176049377219196
47,2.041,2.1219,2.2048,2.03788807081765
7,2.0883,2.1982,2.3084,2.0910724623959798
163,2.0349,2.113,2.1927,2.031272018229922
173,2.2068,2.375,2.551,2.2408302245391885
46,2.4193,2.6359,2.8615,2.5414843366316373
148,2.0352,2.105,2.1762,2.032019127869994
57,2.2859,2.4608,2.6365,2.3435588154397626
65,1.9633,2.0123,2.0615,1.9565958073339356
44,1.934,1.971,2.0102,1.9278635424155819
12,2.1654,2.3121,2.4673,2.1852883400621588
121,2.1627,2.3049,2.4537,2.1814239582247756
197,2.0119,2.0954,2.1854,2.0056703015794612
40,2.4117,2.6463,2.8886,2.5454016866127125
60,1.9823,2.0401,2.1004,1.9758778275637752
111,2.0746,2.1806,2.2938,2.075227399337247
155,2.3936,2.6251,2.8646,2.5177361213510636
189,2.2709,2.4684,2.6703,2.3331497238035657
154,2.2169,2.3674,2.5189,2.249391347554697
139,2.2172,2.3718,2.5304,2.2505366706408223
174,2.2747,2.4556,2.6425,2.331047724727278
106,2.1982,2.3372,2.4764,2.2240115061511045
25,2.1172,2.2326,2.3508,2.1247177832772817
141,1.8644,1.8669,1.8691,1.8638645576787067
191,2.2302,2.3655,2.4992,2.2615553352596214
76,2.0976,2.1993,2.3031,2.1013991909556107
4,2.2496,2.4243,2.6027,2.297114621064578
198,1.9585,2.0011,2.0437,1.952444324486735
107,1.9936,2.0505,2.1079,1.9879806914217169
115,2.0967,2.2008,2.3073,2.1004685540005545
187,2.3739,2.5944,2.8201,2.4832510373340098
100,2.2978,2.4778,2.6625,2.3603451545963856
42,2.1807,2.305,2.4283,2.200328322035455
144,2.3501,2.5884,2.8433,2.460311200875575
85,2.0899,2.2022,2.3214,2.0928913252384835
195,1.9228,1.9546,1.9873,1.917017690864052
58,2.2519,2.4236,2.6038,2.298372840999451
200,2.0258,2.1082,2.1968,2.021114468355201
88,1.7964,1.7868,1.7811,1.8003700109924425
116,1.981,2.0386,2.0995,1.9745630916194266
184,2.2011,2.353,2.5159,2.2294702646238953
165,2.335,2.5304,2.731,2.415970697629744
159,2.1317,2.2426,2.354,2.1411945134338453
175,2.18,2.326,2.4792,2.202924654988644
110,2.08,2.1754,2.2718,2.0812744320590912
117,1.9612,2.0109,2.062,1.9543616989300647
69,2.3394,2.5303,2.7207,2.4200394677487513
152,2.0837,2.1907,2.304,2.0856435756786746
92,2.1641,2.2855,2.4134,2.1798016468779053
33,2.2869,2.4792,2.6816,2.3509850494194424
72,2.3678,2.5749,2.7832,2.4668693270743645
91,2.2626,2.445,2.6371,2.3156684356601427
133,2.146,2.2662,2.3857,2.1589715826381553
96,1.9955,2.0659,2.1398,1.988769703778044
164,2.3901,2.6243,2.8645,2.515236084447982
135,2.0442,2.1247,2.2063,2.041426947189932
112,1.9214,1.959,2.0012,1.9148607526792278
49,2.0213,2.0883,2.1548,2.017107151229281
77,2.4463,2.6942,2.9524,2.6053443903492024
64,2.5411,2.8264,3.1175,2.7881398078571045
146,2.1304,2.2478,2.3693,2.1401674738293934
104,2.2212,2.3794,2.5439,2.2561937109574566
134,2.158,2.27,2.3822,2.171727482633148
27,1.9918,2.0506,2.1106,1.985883205561171
73,2.0454,2.1335,2.2266,2.0425490430764675
28,2.0159,2.0814,2.1482,2.0112935248640538
78,2.0821,2.1772,2.273,2.0836434980623046
105,2.1663,2.3008,2.4397,2.1846321322203144
29,2.0979,2.1951,2.2922,2.10160664017465
101,2.0376,2.1157,2.1972,2.034294575592427
102,1.8974,1.9236,1.9519,1.8920388149535707
38,2.0616,2.1476,2.2351,2.0606182827218174
186,2.0385,2.1173,2.1978,2.0352121524530356
1,2.1008,2.203,2.3057,2.105103229386251
143,2.2288,2.3596,2.4934,2.258247631380908
177,1.9701,2.0015,2.0317,1.966442379794849
123,2.1602,2.3017,2.4492,2.178347230806598
132,1.9126,1.9405,1.9692,1.907203870917979
68,2.0664,2.1586,2.2536,2.0659375810386913
130,2.0952,2.2062,2.3221,2.0989818596586605
182,2.1356,2.2429,2.3511,2.1453001532559823
161,2.2073,2.362,2.5243,2.23805267588772
181,2.0093,2.1209,2.2398,2.00020734369772
56,2.2635,2.4354,2.6113,2.3136282226519507
3,2.1995,2.3644,2.5418,2.2304443301603105
74,2.2545,2.4165,2.5839,2.2986658156504425
151,1.9764,2.0286,2.0811,1.9701138410230679
128,2.2708,2.4425,2.6199,2.3225255720147855
118,2.0068,2.0772,2.1523,2.0011450993090025
125,2.0987,2.2148,2.3361,2.1032388562628066
153,1.9141,1.9529,1.9975,1.9071452172387007
79,2.1901,2.339,2.4966,2.215628771766404
67,2.0768,2.1641,2.2531,2.0775746864401174
89,2.0061,2.0729,2.1414,2.0005634699847756
80,2.2106,2.3659,2.527,2.242432128842876
142,2.2664,2.4384,2.6219,2.3163334549402137
31,2.2021,2.3623,2.5293,2.2330833891331556
129,2.3675,2.5574,2.7525,2.455142673364629
93,2.4599,2.6901,2.9223,2.6096524411082997
6,2.124,2.2543,2.3917,2.1337562791893165
113,2.1051,2.2176,2.3355,2.1104493781820324
20,2.0829,2.1742,2.2647,2.0846213702912877
172,2.1269,2.257,2.3916,2.137278414942018
140,2.2483,2.4137,2.5831,2.2922743140872703
99,1.872,1.8831,1.8958,1.8695517099584877
62,2.137,2.2476,2.3594,2.147245990199128
83,1.9503,1.9982,2.0482,1.943138372319369
19,2.0859,2.1853,2.2866,2.0880250494969412
59,2.2423,2.4204,2.6072,2.288394826086413
54,2.1702,2.2993,2.4292,2.188620461412292
149,1.8419,1.8423,1.8445,1.842105961562283
103,2.0537,2.1484,2.2504,2.051669203394543
126,2.1302,2.2437,2.3643,2.139422122821212
39,2.3613,2.5599,2.7687,2.4514916261781994
50,1.9917,2.0527,2.1189,1.9857760791011676
120,1.8453,1.8445,1.8447,1.845689136348932
114,2.2421,2.4095,2.5794,2.285366443212884
17,2.0709,2.1651,2.263,2.0709935180081978
21,2.3547,2.5791,2.8143,2.4586294730563334
10,1.8062,1.8052,1.8063,1.806957665425233
196,1.9897,2.0489,2.1087,1.983542543326538
176,2.2862,2.4595,2.6357,2.3429768785003016
156,2.4587,2.7588,3.0809,2.6761679128468607
23,1.9278,1.9549,1.9804,1.923405778314929
160,1.9685,2.0179,2.0706,1.9623090779325396
90,2.0752,2.1954,2.3286,2.076003353178853
171,1.6886,1.6265,1.5674,1.7160700634169566
43,1.8975,1.92,1.944,1.892877990441938
41,2.2257,2.3641,2.5013,2.256992050554717
124,2.1584,2.289,2.4227,2.174720870019149
183,1.8358,1.833,1.8311,1.8367518190797314
45,2.0204,2.0864,2.1508,2.016437016568309
190,2.0456,2.1278,2.2126,2.0429428293157605
157,2.1307,2.2426,2.355,2.1401377646933555
137,2.2267,2.3741,2.5207,2.2606506877004837
2,1.9931,2.0508,2.1092,1.9873699639887867
66,2.1352,2.262,2.398,2.1465065769766887
98,2.2219,2.3546,2.4862,2.2509337185113454
108,1.9463,1.9851,2.0236,1.9402884462739358
168,2.2125,2.3577,2.5024,2.242805298277101
162,1.9767,2.0317,2.0883,1.970167049401905
185,2.1053,2.2182,2.3347,2.110751044720509
179,2.4872,2.7374,3.0,2.6659772959720645
24,1.8937,1.9031,1.91,1.8923668295906557
122,2.3983,2.6689,2.9523,2.555279672169689
