config,dipole_l,dipole_m,dipole_h,muL
178,2.0605,2.1518,2.2461,2.0593258821791927
188,2.0539,2.1474,2.2462,2.0518982690426553
26,2.1892,2.3112,2.4343,2.209679337015307
30,2.4523,2.7084,2.9677,2.6228940000996306
169,2.1137,2.2417,2.3794,2.1213291865870496
158,2.5579,2.8421,3.133,2.8123012522238002
22,2.1616,2.289,2.4181,2.1781133718858565
15,1.8936,1.9137,1.9344,1.8892895937127767
37,2.5795,2.889,3.2056,2.8833992750675237
47,2.2713,2.4503,2.6357,2.3259008331303352
7,2.0741,2.1608,2.2508,2.0745516222720712
163,2.3144,2.5211,2.7385,2.3939518783579685
173,2.4495,2.7125,2.9834,2.624780437961687
46,2.3683,2.5855,2.8038,2.474123087266038
148,2.6162,2.9199,3.2335,2.9327984441543107
57,2.2327,2.385,2.5488,2.2680521531999185
65,2.4817,2.7409,3.0121,2.6674634418715053
44,2.3031,2.4966,2.6975,2.373012987840925
12,2.447,2.6821,2.9205,2.59587892020009
121,2.507,2.7915,3.0834,2.7347513442076266
197,2.2949,2.4778,2.6633,2.358235480079501
40,2.4157,2.6467,2.8836,2.548391219924093
60,2.2777,2.4398,2.6008,2.3282327827806046
111,2.6989,3.033,3.3754,3.1266109756654523
155,2.0759,2.1957,2.3205,2.0768483114697145
189,2.1603,2.283,2.4072,2.1758829490979763
154,2.105,2.2424,2.3889,2.1116722517244924
139,2.8459,3.259,3.7052,3.6786229478052337
174,2.2691,2.4403,2.6153,2.320446510984576
106,2.3803,2.5803,2.7848,2.4783210689219253
25,2.1617,2.2751,2.3897,2.176148434854504
141,2.4725,2.7455,3.0285,2.668894481975547
191,1.9375,1.9724,2.0084,1.9317750261498077
76,2.24,2.4024,2.5693,2.280905632629797
4,2.2947,2.4835,2.6789,2.3600446649208617
198,2.499,2.7637,3.0412,2.6987761285932335
107,2.4279,2.6617,2.9039,2.567243093743198
115,2.2513,2.4124,2.5796,2.2943067385895413
187,2.0986,2.196,2.2931,2.1024418626815096
100,2.3317,2.5128,2.703,2.4035120082282995
42,1.9624,1.9991,2.0349,1.957623728044031
144,2.2576,2.4301,2.6099,2.3059838792111815
85,2.1151,2.23,2.3487,2.1222112753895033
195,2.442,2.6866,2.938,2.5967683939391346
58,2.1258,2.2298,2.3361,2.1336993397807804
200,2.1659,2.3031,2.4436,2.18467854685227
88,2.1887,2.358,2.5381,2.2181693080877083
116,1.9428,1.9807,2.0188,1.9367110465613309
184,2.0684,2.1521,2.2383,2.0682059392613374
165,2.4216,2.6378,2.8549,2.5456333668786546
159,2.1304,2.2414,2.3531,2.1396947332976866
175,2.2179,2.3402,2.4698,2.2427957169910266
110,2.0019,2.068,2.1355,1.9960530650327342
117,2.639,2.9711,3.3186,3.02211438474004
69,2.449,2.6996,2.9596,2.6118819504731086
152,2.0523,2.1515,2.2581,2.049974827732153
92,2.205,2.3552,2.5095,2.234480486688184
33,2.3569,2.5594,2.7663,2.448999132992171
72,2.0411,2.1276,2.2144,2.0377176782199604
91,2.2331,2.4011,2.5757,2.2738052586236797
133,2.1422,2.2646,2.39,2.154535417039098
96,2.0337,2.0922,2.1502,2.031031168410816
164,2.3116,2.5,2.6917,2.382211327837349
135,2.2264,2.3745,2.5231,2.260377271361759
112,2.2776,2.4377,2.5989,2.3271753652081637
49,2.3274,2.5371,2.7513,2.413905821251144
77,2.4196,2.6601,2.911,2.5608650318156103
64,2.3543,2.5651,2.7828,2.450188582319094
146,2.1199,2.2375,2.3621,2.1278695889261963
104,2.3434,2.5381,2.7374,2.4266602167917712
134,2.1282,2.2523,2.384,2.138095976820295
27,2.3052,2.4986,2.6973,2.376019671932411
73,2.2795,2.4535,2.6331,2.3344217488555383
28,2.1002,2.2083,2.3212,2.1046011111785203
78,1.9685,2.0007,2.0295,1.9652008930131248
105,2.3361,2.5367,2.7413,2.4204785579681554
29,2.5512,2.8402,3.1342,2.8087259548522874
101,2.1721,2.3128,2.4567,2.1927246177284125
102,2.4402,2.6731,2.9084,2.5846139206796743
38,2.32,2.5428,2.7864,2.4085309026880055
186,2.3825,2.6043,2.8343,2.495371954677691
1,2.5085,2.7808,3.0564,2.7228602430922177
143,1.9543,1.9975,2.0416,1.948003531044827
177,2.2195,2.3681,2.5212,2.2516927562894775
123,2.437,2.7065,2.984,2.612658915627316
132,2.0863,2.1802,2.2753,2.0883504168562386
68,2.5056,2.7944,3.1017,2.7365696696582575
130,2.1133,2.245,2.3873,2.1210959717816107
182,2.3821,2.6172,2.8627,2.5039699458176425
161,2.2932,2.4904,2.6972,2.36148446204793
181,2.3422,2.547,2.7583,2.430530934143323
56,2.3749,2.5996,2.8356,2.4864525985706383
3,1.9588,2.0028,2.0468,1.9525509788766708
74,2.4979,2.787,3.0928,2.725222808222593
151,2.2265,2.38,2.5368,2.2617169272445365
128,2.188,2.3206,2.4552,2.2103014626438386
118,2.6861,3.0142,3.3536,3.093033385711156
125,2.3609,2.568,2.7819,2.4567392460875856
153,2.2445,2.3923,2.5483,2.281431319911814
79,2.2622,2.4276,2.5949,2.3098901208451506
67,2.2488,2.4032,2.5566,2.289786403614167
89,2.0716,2.1493,2.2285,2.0717480405699016
80,2.2532,2.406,2.5587,2.294623704574083
142,2.3026,2.5006,2.706,2.374516564064585
31,2.0555,2.1678,2.2983,2.0534177864757046
129,2.2287,2.4161,2.615,2.273698213102118
93,2.5411,2.8356,3.1463,2.799721086082104
6,2.4698,2.7314,3.0027,2.652883404544057
113,2.0586,2.1496,2.2432,2.0571965964162713
20,2.381,2.5867,2.8004,2.4824084564335847
172,2.1631,2.337,2.5265,2.18661482607613
140,2.2091,2.358,2.5087,2.2393839835457015
99,2.2591,2.4348,2.6184,2.3089594191503235
62,2.0601,2.1473,2.2358,2.0589265041128346
83,2.2265,2.3932,2.5713,2.2646251987708346
19,2.1842,2.3416,2.5059,2.210366475587675
59,2.3514,2.5491,2.7509,2.4389414802381757
54,2.1371,2.257,2.3803,2.14826473982229
149,2.3298,2.5355,2.7485,2.4144369379430675
103,2.3126,2.5077,2.7091,2.3863569199568095
126,2.4258,2.6663,2.9156,2.569888253019376
39,2.1598,2.279,2.399,2.1748228237872205
50,2.154,2.2831,2.4169,2.1691932235546987
120,2.1847,2.3024,2.4172,2.2039692539837294
114,1.981,2.0416,2.1067,1.9742738289106652
17,2.5259,2.8235,3.1407,2.7797061619631034
21,2.1166,2.2338,2.3569,2.1240483037429003
10,2.3111,2.5069,2.7065,2.3851297782138543
196,2.4594,2.7123,2.9751,2.628988176186933
176,2.5772,2.8739,3.183,2.8598955140753715
156,2.263,2.4426,2.6247,2.316077671618649
23,2.2734,2.4438,2.6174,2.3256309312566605
160,2.1862,2.3342,2.4878,2.2109733602245027
90,2.4713,2.7041,2.9434,2.6271876869404975
171,2.1454,2.268,2.3933,2.158325828163281
43,2.4662,2.7179,2.9802,2.6375121489756457
41,2.1591,2.2911,2.4281,2.175636784434672
124,2.0429,2.1356,2.2363,2.039636349206846
183,2.5108,2.7862,3.0728,2.7290160506987786
45,2.2003,2.3516,2.5079,2.2289217660477583
190,2.2836,2.4519,2.6245,2.3374582226492597
157,2.1875,2.3223,2.4586,2.210191046677408
137,2.0955,2.195,2.2966,2.098921358943793
2,2.2615,2.4258,2.59,2.3088661477697503
66,2.4909,2.7636,3.0484,2.6958329908276206
98,2.1106,2.2189,2.3325,2.1165244519427966
108,2.4007,2.6385,2.8862,2.532154555973224
168,2.3704,2.6154,2.877,2.49361620637122
162,2.3188,2.5393,2.7718,2.4070662572233745
185,2.2212,2.3704,2.5211,2.254238443169295
179,2.394,2.6241,2.8625,2.517190235030695
24,2.2095,2.3559,2.5037,2.2392888052265647
122,2.0811,2.176,2.2724,2.082504269010092
61,2.1792,2.3241,2.4727,2.2020284178177283
194,2.1481,2.2687,2.3883,2.161517676137043
193,2.5404,2.8273,3.1282,2.7884715320537734
136,2.2359,2.3989,2.5668,2.275952717175944
82,2.1463,2.2729,2.4056,2.1596954362203573
75,1.9648,2.0136,2.0635,1.9582919347643237
48,2.2951,2.4867,2.683,2.3621193378745087
14,2.596,2.9101,3.2449,2.917765058765238
51,2.3378,2.5571,2.7855,2.4326929097669625
147,2.3389,2.543,2.7559,2.4253770024724806
16,2.3097,2.5153,2.729,2.387548470712938
8,2.1993,2.3375,2.4774,2.2250164826881305
81,2.4802,2.7559,3.048,2.682497268979139
52,2.1671,2.3004,2.436,2.18553590899703
166,2.3978,2.6486,2.9149,2.5374168731311997
138,2.5489,2.8147,3.0814,2.7751348632658823
5,1.8754,1.8878,1.9004,1.8724692835779226
119,1.9971,2.0735,2.1589,1.9901994771520617
13,2.1621,2.2806,2.3986,2.1775146470004265
180,2.2226,2.3895,2.5622,2.2604395189873987
97,2.2393,2.3986,2.5594,2.279415190584845
170,2.0915,2.2005,2.3155,2.094636491563843
109,2.0775,2.1697,2.2628,2.0784152924712007
18,2.4661,2.7414,3.0326,2.6608629715783314
9,1.9891,2.0409,2.0916,1.9839478430001936
86,2.5623,2.8525,3.1557,2.8270475313035526
55,2.4677,2.7064,2.9525,2.627567609394864
34,2.2768,2.502,2.7454,2.351190149579573
199,2.0541,2.1403,2.2306,2.052284949730678
63,2.4479,2.6744,2.9074,2.589081835838146
87,2.2958,2.4941,2.6998,2.365734577197187
36,2.0769,2.1648,2.2544,2.077692444074074
11,2.6353,2.9566,3.2876,2.994646666110047
127,2.2919,2.4737,2.6611,2.353471580713424
95,1.9994,2.068,2.1424,1.9933294807061561
70,2.2982,2.4839,2.6762,2.3631527600547275
94,2.3304,2.531,2.7386,2.4124803894720435
150,2.2611,2.426,2.5961,2.3079153331005324
32,2.2181,2.3698,2.5222,2.251209108811772
192,1.8933,1.9173,1.9444,1.8884482952333417
131,2.3854,2.6166,2.8578,2.505783577859829
145,2.1802,2.3217,2.4698,2.2023462533684777
35,2.0788,2.1728,2.2678,2.0799004719101717
71,2.5109,2.7971,3.1021,2.741487882649091
167,2.2708,2.4498,2.6359,2.3251691597718303
84,2.2843,2.4609,2.64,2.3420006113897918
53,2.4759,2.736,3.0059,2.660249179212554
