config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.161,2.279,2.3972,2.17608385492664,2,1,3
2,2.5188,2.8216,3.1393,2.7759542121014618,1,3,4
3,2.4263,2.6768,2.9395,2.578694592228287,1,0,1
4,2.2692,2.4525,2.6418,2.3249659209037,1,0,1
5,2.4973,2.7565,3.0261,2.690504705064001,1,1,2
6,2.5395,2.7984,3.061,2.752605246971604,1,1,2
7,2.4759,2.6942,2.9124,2.6211376261591006,1,0,1
8,2.3184,2.5095,2.7053,2.392151921303319,2,1,3
9,1.9576,2.0009,2.0447,1.951432912934037,1,1,2
10,2.1249,2.2442,2.3662,2.134002534152593,2,2,4
11,2.4561,2.7124,2.9794,2.6273997438364542,1,1,2
12,1.8411,1.8375,1.8328,1.8424246499890256,1,1,2
13,2.4922,2.7629,3.0439,2.6957658456990674,1,1,2
14,2.6081,2.9028,3.2043,2.905378303485541,2,1,3
15,2.5918,2.9073,3.2347,2.9130663749980816,2,1,3
16,2.5346,2.8191,3.1294,2.7752045256581006,1,3,4
17,2.2181,2.36,2.5009,2.248766373460791,2,0,2
18,2.2566,2.4133,2.5686,2.300165377103106,1,2,3
19,2.4242,2.6717,2.9287,2.573518403597659,1,0,1
20,2.5699,2.8733,3.189,2.858447285667195,1,0,1
21,2.341,2.5451,2.7535,2.428893684337453,2,1,3
22,2.7013,3.0418,3.3966,3.146814562233094,2,0,2
23,2.2429,2.3964,2.5521,2.281951963019417,1,0,1
24,2.3152,2.5242,2.7449,2.396061413381405,1,2,3
25,2.2741,2.4395,2.6045,2.325010925853849,0,1,1
26,2.3157,2.4985,2.6807,2.3852436978942397,1,2,3
27,2.3734,2.5936,2.8307,2.480373978160379,1,0,1
28,2.3002,2.4706,2.6414,2.359747312988873,0,3,3
29,2.3318,2.5462,2.7691,2.4218118308994847,1,0,1
30,2.1254,2.2411,2.3617,2.134169607508035,1,1,2
31,2.3457,2.5369,2.7328,2.427675028413174,1,2,3
32,2.4777,2.7281,2.9872,2.6530595764991283,2,2,4
33,2.5312,2.8222,3.1229,2.780096647480551,1,1,2
34,2.1325,2.2409,2.3501,2.1418543935019816,1,1,2
35,2.1481,2.274,2.4039,2.1618435565097296,1,1,2
36,2.3544,2.5516,2.7524,2.442666900349337,1,0,1
37,2.5418,2.8358,3.1444,2.80025900036569,1,3,4
38,2.2762,2.4683,2.6687,2.337257614370351,0,1,1
39,2.3351,2.5152,2.6953,2.4087410383633614,1,0,1
40,2.4932,2.7656,3.0476,2.699282067983616,2,2,4
41,2.4943,2.7778,3.0723,2.713662140749253,1,2,3
42,2.13,2.2461,2.3663,2.139575823762814,1,1,2
43,2.5018,2.7599,3.0199,2.697011038995674,0,1,1
44,2.584,2.8971,3.2265,2.8963920383287944,1,0,1
45,2.3993,2.6349,2.8811,2.528357843661533,2,2,4
46,2.4187,2.6591,2.9069,2.560022662567591,1,0,1
47,2.4559,2.6942,2.9374,2.6109852987122624,0,1,1
48,2.406,2.6531,2.9149,2.5462845005074954,1,1,2
49,2.4385,2.7018,2.9821,2.60738780568872,1,1,2
50,2.2774,2.4427,2.6087,2.3289951771955697,1,2,3
51,2.2751,2.4429,2.6143,2.326702325311591,1,0,1
52,2.5867,2.891,3.2097,2.8866502178017632,1,1,2
53,2.3365,2.523,2.7112,2.413659316037433,2,0,2
54,2.2536,2.4318,2.6157,2.303168496853356,0,0,0
55,2.4105,2.6503,2.8981,2.5478643998910684,1,1,2
56,2.2106,2.3888,2.5776,2.247972922824536,2,2,4
57,2.3128,2.5035,2.7028,2.384084871722256,2,1,3
58,2.5629,2.8604,3.1722,2.838447689027025,0,0,0
59,2.2487,2.4194,2.5951,2.294441599199144,0,0,0
60,2.2802,2.4612,2.6471,2.3382685524836697,2,0,2
61,1.9914,2.0479,2.1029,1.9859830496612776,1,1,2
62,2.3651,2.5905,2.8263,2.4736265415816687,2,3,5
63,2.5843,2.9078,3.2629,2.9144628498599454,1,1,2
64,2.4575,2.7109,2.9733,2.626873118529153,0,1,1
65,2.2716,2.4598,2.6558,2.3297639463821405,1,1,2
66,2.4276,2.6561,2.8872,2.5633939828503243,2,1,3
67,2.323,2.5123,2.704,2.397559874526206,1,1,2
68,2.3003,2.4922,2.6879,2.369153308206359,2,1,3
69,2.5309,2.8072,3.091,2.7608436268648173,2,2,4
70,2.4253,2.6606,2.907,2.564411177217715,1,1,2
71,2.1344,2.2318,2.3286,2.1430475024693494,2,1,3
72,2.4135,2.6207,2.8317,2.527457773071448,1,1,2
73,2.4182,2.6479,2.8837,2.5507800665954097,1,1,2
74,2.4778,2.7245,2.9749,2.650230670926107,1,2,3
