config,dipole_l,dipole_m,dipole_h,muL
178,2.0613,2.1484,2.2364,2.06026517375347
188,2.684,2.9957,3.3105,3.05510542020822
26,2.4124,2.6346,2.8647,2.5365903729145
30,2.2033,2.3334,2.463,2.22816047707096
169,2.1348,2.2414,2.3476,2.14440758933314
158,2.394,2.6288,2.8745,2.52028340858384
22,2.6831,3.0262,3.3757,3.11858624134589
15,2.5108,2.7698,3.0319,2.71095822806274
37,2.632,2.9556,3.292,2.99376180629555
47,2.3873,2.6014,2.8174,2.49757439062953
7,2.5453,2.8404,3.1484,2.80740837889243
163,3.0052,3.4517,3.911,4.15227010881187
173,2.5212,2.7662,3.0085,2.70988493827984
46,2.442,2.6803,2.9275,2.59078970919638
148,2.5478,2.8239,3.1143,2.78546377642618
57,2.2239,2.3848,2.5504,2.26046252871064
65,2.3784,2.5889,2.8057,2.48241139586767
44,2.2803,2.4541,2.6301,2.33582015143817
12,2.3949,2.6142,2.8378,2.5111578873657
121,2.2087,2.3337,2.4578,2.23340460923197
197,2.0761,2.1775,2.2851,2.07690103358501
40,2.5723,2.8632,3.1649,2.84372479700208
60,2.2363,2.3986,2.565,2.27632618706733
111,2.9464,3.3945,3.8655,4.06441719207985
155,2.4948,2.7682,3.048,2.7032529847745
189,2.7163,3.0782,3.4538,3.22461469726869
154,2.3521,2.5722,2.8018,2.45256434933757
139,2.6266,2.9506,3.288,2.98555396829305
174,2.4712,2.7307,3.0013,2.65255620131628
106,2.4705,2.7231,2.9853,2.64476510077615
25,2.4063,2.6475,2.8978,2.54288267968384
141,2.5709,2.8459,3.1284,2.8194027939461
191,2.2606,2.4259,2.592,2.30799672406036
76,2.5296,2.8075,3.0905,2.76114651539849
4,2.6608,2.992,3.3402,3.05776965443395
198,2.6673,3.0008,3.3436,3.07195142800155
107,2.6765,2.9818,3.2861,3.02995957920379
115,2.5853,2.8856,3.1969,2.87821745653446
187,2.3897,2.6181,2.8604,2.50901804201286
100,2.6932,3.0576,3.4403,3.19067154399993
42,2.2932,2.4692,2.6495,2.35278891093278
144,2.1683,2.2838,2.3973,2.18443542084173
85,2.4907,2.7463,3.0169,2.67634222140748
195,2.5047,2.7497,3.0001,2.68656424159126
58,2.4206,2.6798,2.9553,2.57746370774209
200,2.1761,2.3072,2.4408,2.1958372762643
88,2.4102,2.6555,2.9108,2.55160490708594
116,2.3203,2.4908,2.6689,2.38403405617179
184,2.6155,2.9176,3.2225,2.9288175942221
165,2.4843,2.7502,3.0234,2.67914256138129
159,2.171,2.2949,2.4233,2.18842014375415
175,2.2781,2.4494,2.6239,2.33190116881492
110,2.6709,3.0209,3.3756,3.11204150749789
117,2.4028,2.6141,2.8272,2.51646249351632
69,2.407,2.64,2.8852,2.53680578055942
152,2.4545,2.7235,3.0073,2.63706607979539
92,2.2276,2.3862,2.5498,2.26434465748459
33,2.3244,2.5102,2.7005,2.3972572900597
72,2.3403,2.5292,2.7231,2.41934966703554
91,2.5746,2.8576,3.1501,2.83600998539076
133,2.5902,2.9114,3.2464,2.92005929354074
96,2.2524,2.4229,2.6031,2.29843495296728
164,2.5459,2.8195,3.1035,2.77970460234432
135,2.1413,2.27,2.405,2.15405285116347
112,2.4953,2.7315,2.9677,2.66496666047153
49,2.248,2.4176,2.5936,2.29301594983227
77,2.4662,2.7204,2.9854,2.63996128682703
64,2.4291,2.69,2.9649,2.59183587624027
146,2.3795,2.5996,2.8276,2.49014719963985
104,2.741,3.1076,3.4838,3.27973737144363
134,2.4627,2.733,3.0278,2.64910808898889
27,2.4155,2.6453,2.8811,2.54713729542178
73,2.6073,2.9103,3.2244,2.9174811564722
28,2.3819,2.5868,2.7956,2.48375613164818
78,2.7108,3.0847,3.478,3.24888808348818
105,2.3423,2.5665,2.7981,2.44208583072007
29,2.4779,2.7312,2.9992,2.6554003271203
101,2.7273,3.1095,3.513,3.3051101363275
102,2.3473,2.5309,2.7164,2.42595637891258
38,2.5595,2.8291,3.1154,2.79437555076801
186,2.3498,2.5368,2.7318,2.4301037488494
1,2.7256,3.1011,3.4977,3.28255425990413
143,2.6389,2.9497,3.268,2.98129660410388
177,2.1651,2.3102,2.4592,2.18498931508967
123,2.724,3.0697,3.4215,3.19514949574358
132,2.4072,2.6231,2.8377,2.52587970875788
68,2.5876,2.8883,3.2011,2.88246812271706
