5,298,1,997.219,57.3435666666667,1649.77,91.6538888888889,3.66615555555556,2.72120274154041,liquid
5,298,2,997.287,57.9104428571429,1649.776,91.6542222222222,3.66616888888889,2.76978791261484,liquid
5,298,5,997.442,58.5896571428571,1650.084,91.6713333333333,3.66685333333333,2.73867189446424,liquid
5,298,10,997.746,57.5067714285714,1649.082,91.6156666666667,3.66462666666667,2.77276389949132,liquid
5,298,20,997.776,58.7874,1649.443,91.6357222222222,3.66542888888889,2.7618699107144,liquid
5,298,50,999.4,55.9198,1648.938,91.6076666666667,3.66430666666667,2.75503216360766,liquid
5,298,100,1001.85,57.0170714285714,1649.8,91.6555555555556,3.66622222222222,2.75774874469084,liquid
5,298,200,1006.14,56.2223,1650.665,91.7036111111111,3.66814444444444,2.75708345207724,liquid
5,298,500,1019.09,59.2242142857143,1648.958,91.6087777777778,3.66435111111111,2.74243806790931,liquid
5,298,1000,1039.23,60.3945428571429,1649.597,91.6442777777778,3.66577111111111,2.77614652468854,liquid
5,298,2000,1074.2,62.3443,1651.505,91.7502777777778,3.67001111111111,2.77371254422776,liquid
5,298,5000,1153.62,68.9165857142857,1654.703,91.9279444444445,3.67711777777778,2.77265175973793,liquid
5,400,1,933.856,52.6554714285714,1435.854,79.7696666666667,3.19078666666667,2.63527488664778,liquid
5,400,2,933.743,51.7021142857143,1437.549,79.8638333333333,3.19455333333333,2.60897066593269,liquid
5,400,5,934.021,51.4785571428571,1436.094,79.783,3.19132,2.60620211365956,liquid
5,400,10,934.373,51.4335285714286,1436.146,79.7858888888889,3.19143555555556,2.63976661979321,liquid
5,400,20,934.944,52.3220571428571,1436.737,79.8187222222222,3.19274888888889,2.59580896036326,liquid
5,400,50,936.704,53.6982285714286,1437.409,79.8560555555556,3.19424222222222,2.6362134124643,liquid
5,400,100,939.222,51.5953,1439.555,79.9752777777778,3.19901111111111,2.61704263878261,liquid
5,400,200,944.524,52.1172571428571,1441.523,80.0846111111111,3.20338444444444,2.60445714229615,liquid
5,400,500,959.284,54.3706714285714,1447.762,80.4312222222222,3.21724888888889,2.62797054311283,liquid
5,400,1000,981.54,54.8229428571429,1459.994,81.1107777777778,3.24443111111111,2.62326071534237,liquid
5,400,2000,1018.4,57.1994,1476.599,82.0332777777778,3.28133111111111,2.66288872510401,liquid
5,400,5000,1099.94,63.3470285714286,1509.589,83.8660555555556,3.35464222222222,2.66461256488665,vapor
5,500,1,0.427456,1.00774,12.034,0.668555555555556,0.0267422222222222,1.85592552468673,vapor
5,500,2,0.867582,1.01531,12.645,0.7025,0.0281,1.85574353670843,vapor
