config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
0,0.0,0.0,0.0,1.856,0,0,0
0,0.0,0.0,0.0,1.856,0,0,0
0,0.0,0.0,0.0,1.856,0,0,0
0,0.0,0.0,0.0,1.856,0,0,0
0,0.0,0.0,0.0,1.856,0,0,0
0,0.0,0.0,0.0,1.856,0,0,0
0,0.0,0.0,0.0,1.856,0,0,0
1,1.8046,1.7879,1.7712,1.80984972536644,0,0,0
2,1.8818,1.8962,1.9108,1.87849554435129,0,0,0
3,1.8443,1.8433,1.8424,1.84458973162265,0,0,0
4,1.845,1.8443,1.8437,1.84520743143428,0,0,0
5,1.8406,1.8388,1.837,1.841097912906,0,0,0
6,1.852,1.8541,1.8562,1.85144534312717,0,0,0
7,1.9046,1.9286,1.9531,1.89972233860852,0,0,0
8,1.8477,1.8481,1.8485,1.84759248992946,0,0,0
9,1.8805,1.8939,1.9074,1.87739503692855,0,0,0
10,1.984,2.0409,2.0998,1.9777762299814,0,0,0
11,1.8337,1.8288,1.824,1.83510908912021,0,0,0
12,1.8366,1.8329,1.8291,1.83766951123972,0,0,0
13,1.8536,1.8561,1.8586,1.85294421945293,0,0,0
14,1.8443,1.8433,1.8423,1.84457242232788,0,0,0
15,1.8399,1.8372,1.8345,1.84064833526329,0,0,0
16,1.8438,1.8426,1.8414,1.84412755148554,0,0,0
17,1.8501,1.8514,1.8527,1.8497539856694,0,0,0
18,1.8434,1.8419,1.8403,1.84384029170664,0,0,0
19,1.8447,1.844,1.8432,1.84492066799628,0,0,0
20,1.8416,1.8395,1.8373,1.84220851238399,0,0,0
21,1.8527,1.8554,1.8582,1.85200533816227,0,0,0
22,1.8503,1.8516,1.8529,1.84995430014926,0,0,0
23,1.7917,1.7694,1.747,1.79903441000754,0,0,0
24,1.8452,1.8446,1.844,1.84536288064374,0,0,0
25,1.8205,1.8101,1.7999,1.82363479097536,0,0,0
26,1.8436,1.8422,1.8408,1.84398238882553,0,0,0
27,1.8377,1.8341,1.8305,1.83870622368222,0,0,0
28,2.0172,2.0853,2.1557,2.01254795343185,0,0,0
29,1.8411,1.8386,1.8362,1.84180699524588,0,0,0
30,1.9434,1.9838,2.0255,1.93702612889818,0,0,0
31,1.8419,1.8398,1.8378,1.84249488154027,0,0,0
32,1.8469,1.847,1.847,1.84690318628635,0,0,0
33,1.8417,1.8396,1.8376,1.84229540608998,0,0,0
34,1.8438,1.8425,1.8413,1.84417214659426,0,0,0
35,1.8513,1.8531,1.855,1.85084001401982,0,0,0
36,1.8348,1.8301,1.8254,1.83612831289132,0,0,0
37,1.8491,1.8495,1.8499,1.84899316653417,0,0,0
38,1.8463,1.8462,1.8462,1.84634419503557,0,0,0
39,1.8353,1.8305,1.8258,1.83667149956463,0,0,0
40,1.8281,1.8206,1.8132,1.83029119555941,0,0,0
41,1.8525,1.8547,1.857,1.85193688563318,0,0,0
42,1.8454,1.8447,1.8441,1.84560705638352,0,0,0
43,1.8444,1.8434,1.8423,1.84470254511252,0,0,0
44,1.8557,1.8592,1.8627,1.85478970762659,0,0,0
45,1.8492,1.8501,1.8509,1.84898964193379,0,0,0
46,1.8338,1.8286,1.8234,1.83527498145841,0,0,0
47,2.0087,2.0692,2.1293,2.0039452291639,0,0,0
48,1.8457,1.8453,1.845,1.84582557861865,0,0,0
49,1.8655,1.873,1.8805,1.86362943750746,0,0,0
50,1.848,1.8485,1.8491,1.84788281152989,0,0,0
51,1.8511,1.8528,1.8545,1.85064935790852,0,0,0
52,1.8499,1.851,1.8521,1.84960702341825,0,0,0
53,1.8439,1.8426,1.8414,1.84427198054299,0,0,0
54,1.8559,1.8594,1.863,1.85500699244001,0,0,0
55,1.8742,1.8851,1.8961,1.87160124805219,0,0,0
56,1.8403,1.8377,1.8351,1.84101945388136,0,0,0
57,1.8505,1.8519,1.8532,1.85015800276678,0,0,0
58,1.8699,1.8792,1.8886,1.86764077277301,0,0,0
59,1.8518,1.8538,1.8559,1.85128808419489,0,0,0
60,1.7843,1.7593,1.7343,1.79267732192971,0,0,0
61,1.8474,1.8475,1.8475,1.84740321647915,0,0,0
62,1.8433,1.842,1.8406,1.84368588214703,0,0,0
63,1.8493,1.8502,1.8512,1.84907662855098,0,0,0
