Solvent,Temperatures,Pressures,Replicas,Number of Configurations,Number of Configurations Filtered,Scaling value 1,Scaling value 2,Scaling value 3,Scaled Charge 1,Scaled Charge  2,Scaled Charge  3,Experimental Gas Dipole Moment,Vacuum Dipole Moment Model,Liquid Dipole Moment Model,Experimental Refractive Index,Experimental Epsilon,Model Epsilon,cal_diconst,mu_Vacuum,PCM1,PCM2,muL_SCEE,delta_mu,mu_liquid,STDEV,SE,Dielectric Constant Correction,muL_SCEE_filtered,delta_mu_filtered,mu_liquid_filtered,STDEV_filtered,SE_filtered,Dielectric Constant Correction Filtered
Butylamine,298.0,1.0,1,189,354,1.0,1.35,1.7,1.8145,2.4495750000000003,3.0846499999999994,1.0,1.7011,1.8145,1.401,4.62,4.29798,3.657,1.2679000000000002,1.4009,1.3633999999999997,1.6818050986806077,0.460162756888414,1.460162756888414,,,,1.6118134854804502,0.3882460406407239,1.4157693507156643,,,
