Solvent,Temperatures,Pressures,Replicas,Number of Configurations,Number of Configurations Filtered,Scaling value 1,Scaling value 2,Scaling value 3,Scaled Charge 1,Scaled Charge  2,Scaled Charge  3,Experimental Gas Dipole Moment,Vacuum Dipole Moment Model,Liquid Dipole Moment Model,Experimental Refractive Index,Experimental Epsilon,Model Epsilon,cal_diconst,mu_Vacuum,PCM1,PCM2,muL_SCEE,delta_mu,mu_liquid,STDEV,SE,Dielectric Constant Correction,muL_SCEE_filtered,delta_mu_filtered,mu_liquid_filtered,STDEV_filtered,SE_filtered,Dielectric Constant Correction Filtered
Acetone,298.0,1.0,1,200,199,1.0,1.35,1.7,3.1337,4.230495,5.32729,2.88,3.1301,3.1337,1.3589,20.493,16.0283,19.646,3.1955,3.696499999999999,3.6933000000000002,3.7665032434377026,0.5742666692030063,3.454266669203006,,,20.616845391890276,3.760199578431304,0.5679575424881036,3.447957542488104,,,20.58256205192813
