Solvent,Temperatures,Pressures,Replicas,Number of Configurations,Number of Configurations Filtered,Scaling value 1,Scaling value 2,Scaling value 3,Scaled Charge 1,Scaled Charge  2,Scaled Charge  3,Experimental Gas Dipole Moment,Vacuum Dipole Moment Model,Liquid Dipole Moment Model,Experimental Refractive Index,Experimental Epsilon,Model Epsilon,cal_diconst,mu_Vacuum,PCM1,PCM2,muL_SCEE,delta_mu,mu_liquid,STDEV,SE,Dielectric Constant Correction,muL_SCEE_filtered,delta_mu_filtered,mu_liquid_filtered,STDEV_filtered,SE_filtered,Dielectric Constant Correction Filtered
Propanol,298.0,1.0,1,190,180,1.0,1.35,1.7,2.3789,3.2115150000000003,4.04413,1.68,2.3456,2.3789,1.384,20.524,12.2829,19.609,1.6702000000000015,1.9759999999999998,1.9740000000000002,1.8428736800969294,0.1745408266826386,1.8545408266826389,,,,2.1924683856320537,0.524489731514151,2.204489731514151,,,
