Solvent,Temperatures,Pressures,Replicas,Number of Configurations,Number of Configurations Filtered,Scaling value 1,Scaling value 2,Scaling value 3,Scaled Charge 1,Scaled Charge  2,Scaled Charge  3,Experimental Gas Dipole Moment,Vacuum Dipole Moment Model,Liquid Dipole Moment Model,Experimental Refractive Index,Experimental Epsilon,Model Epsilon,cal_diconst,mu_Vacuum,PCM1,PCM2,muL_SCEE,delta_mu,mu_liquid,STDEV,SE,Dielectric Constant Correction,muL_SCEE_filtered,delta_mu_filtered,mu_liquid_filtered,STDEV_filtered,SE_filtered,Dielectric Constant Correction Filtered
Propylamine,298.0,1.0,1,197,193,1.0,1.35,1.7,1.8308999999999997,2.471715,3.1125299999999996,1.17,1.7276,1.8309,1.388,4.9912,5.16848,4.065,1.3753,1.2024999999999997,1.1777000000000004,1.65514110145314,0.31469505349189075,1.4846950534918908,,,,1.6142104804955704,0.2729025157475777,1.4429025157475777,,,
