config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.3034,2.4837,2.6652,2.368145417325864,1,0,1
2,2.4434,2.6757,2.9133,2.5880731432616826,0,0,0
3,2.3601,2.6047,2.8669,2.478529564600261,0,1,1
4,2.2801,2.475,2.6794,2.3433519508064817,1,0,1
5,2.3498,2.5609,2.7791,2.444303346522985,1,1,2
6,2.454,2.736,3.0349,2.6495345784442,0,0,0
7,2.1989,2.3764,2.567,2.232711553497181,2,1,3
8,2.8083,3.1964,3.5971,3.473390678568167,1,1,2
9,2.2858,2.4713,2.6645,2.346950057802616,0,1,1
10,2.3604,2.5744,2.794,2.460609207207921,1,0,1
11,2.2544,2.4211,2.5897,2.300601086943116,2,0,2
12,2.3121,2.5774,2.8581,2.4233874747667805,0,1,1
13,2.5215,2.8098,3.1044,2.7619097991104,1,0,1
14,2.3662,2.5912,2.8237,2.475366502165881,0,0,0
15,2.5509,2.8485,3.1552,2.820000221771184,0,0,0
16,2.1614,2.2888,2.421,2.177670440574482,0,0,0
17,2.3029,2.5157,2.7401,2.381567632901048,0,1,1
18,2.5452,2.8458,3.1537,2.815411905046697,0,0,0
19,2.3663,2.5818,2.8044,2.4692859740916115,0,1,1
20,2.0836,2.1831,2.2845,2.0854166554723914,1,1,2
21,2.6848,3.0205,3.3644,3.10603934474222,0,0,0
22,2.4176,2.6478,2.8811,2.550856981281708,1,0,1
23,2.4871,2.7386,2.9924,2.668643099055401,0,0,0
24,2.5249,2.8002,3.0808,2.7508022767412466,0,0,0
25,2.5408,2.8243,3.1166,2.7850291349614578,0,0,0
26,2.2785,2.4394,2.6045,2.328187622771982,0,0,0
27,2.4429,2.678,2.9191,2.58970813255151,1,0,1
28,2.3072,2.4809,2.6545,2.3701216232027136,0,0,0
29,2.126,2.2668,2.4182,2.136967348148897,1,0,1
30,2.4462,2.6925,2.945,2.6043956762594407,0,1,1
31,2.592,2.902,3.2182,2.904300355838343,0,1,1
32,2.3439,2.5569,2.7788,2.4372211926700804,1,1,2
33,2.2189,2.3667,2.5153,2.251134552258921,1,0,1
34,2.3087,2.4775,2.6483,2.369488074745945,0,1,1
35,2.2009,2.3386,2.4734,2.227228303378182,0,1,1
36,2.1805,2.3088,2.438,2.200660842653908,0,0,0
37,2.4396,2.6766,2.9191,2.5868335630489177,0,0,0
38,2.3143,2.5029,2.6942,2.385894601165721,0,1,1
39,2.3268,2.5186,2.7134,2.4036955613662085,0,0,0
40,2.4223,2.6622,2.9106,2.564493597154604,1,0,1
41,2.7374,3.1082,3.4923,3.286780657546019,0,0,0
42,2.3848,2.6006,2.8178,2.495464368651875,1,0,1
43,2.2773,2.4528,2.6323,2.3324603033287885,1,0,1
44,2.498,2.7494,3.0073,2.683626151901474,0,1,1
45,2.4023,2.6219,2.8491,2.520891737773665,0,0,0
46,2.5649,2.8673,3.1762,2.849229277538794,1,0,1
47,2.4122,2.6547,2.9109,2.551494102276091,1,0,1
48,2.5462,2.8432,3.1504,2.8116872270247213,0,0,0
49,2.6391,2.952,3.2824,2.9863225040118517,1,0,1
50,2.2558,2.4634,2.6883,2.315507819592488,1,0,1
51,2.4188,2.6663,2.9203,2.5663179440920536,0,1,1
52,2.3703,2.5837,2.8052,2.473142093316863,0,1,1
53,2.1465,2.2706,2.3979,2.1597770505315457,0,0,0
54,2.1154,2.2283,2.3419,2.12251865587307,0,1,1
55,2.3092,2.5249,2.755,2.391090861789923,0,1,1
56,2.337,2.5697,2.8126,2.4395448822812646,0,0,0
57,2.3279,2.532,2.7446,2.4108434273907973,1,0,1
58,2.1808,2.3183,2.4594,2.2025409732873054,0,1,1
59,2.4462,2.6989,2.9588,2.6101842998949443,0,1,1
60,2.1982,2.335,2.475,2.2232511245358744,1,0,1
61,2.3437,2.5498,2.7618,2.433377706030341,1,0,1
62,2.6526,2.9683,3.2913,3.0124084217215263,0,0,0
63,2.1854,2.3215,2.4636,2.207570307042813,1,0,1
64,2.2587,2.4294,2.6054,2.306978628697824,1,0,1
65,2.3699,2.5832,2.8063,2.4722519269619605,1,1,2
66,2.4704,2.7185,2.9776,2.639934068892433,0,0,0
67,2.0027,2.0683,2.1341,1.9969068257188003,0,1,1
68,2.6485,2.9451,3.2515,2.97200555611702,0,0,0
69,2.4294,2.6684,2.9185,2.5732962967014403,0,0,0
70,2.6273,2.9741,3.3465,3.032948153952425,0,0,0
71,2.2746,2.4472,2.621,2.32827299934975,0,1,1
72,2.4858,2.7611,3.0465,2.691392060744205,0,0,0
73,2.4008,2.6287,2.8622,2.5253998508158397,0,1,1
74,2.4272,2.708,3.0082,2.607053574427104,1,0,1
75,2.4967,2.7695,3.0504,2.705181639491259,0,0,0
76,2.0221,2.0933,2.1651,2.017601492551169,0,1,1
77,2.3926,2.6146,2.8438,2.509486254290106,0,1,1
78,2.3729,2.5693,2.7698,2.4663606211097733,0,1,1
79,2.3679,2.5734,2.7835,2.465418705191799,1,1,2
80,2.5608,2.8473,3.1495,2.819329067701203,0,0,0
81,2.4633,2.7339,3.015,2.652510818620131,0,0,0
82,2.3315,2.5255,2.7229,2.410924445168159,1,0,1
83,2.487,2.7636,3.0534,2.694239481917116,0,1,1
84,2.2437,2.4173,2.6006,2.288542288705192,1,1,2
85,2.5957,2.8909,3.1924,2.8867797812006937,0,1,1
86,2.4515,2.6874,2.9292,2.602469554280407,1,1,2
87,2.3534,2.5609,2.7782,2.4464887980372185,0,0,0
88,2.4111,2.6766,2.9591,2.569011707594046,0,1,1
89,2.2654,2.4371,2.6117,2.316092866471013,0,0,0
90,2.6258,2.9843,3.3708,3.055606934009662,1,0,1
91,2.4536,2.7093,2.9775,2.622895411804121,0,0,0
92,2.5534,2.8184,3.088,2.780422134936805,0,1,1
93,2.4123,2.6537,2.904,2.5515573168446406,2,1,3
94,2.3537,2.5442,2.737,2.438052910576591,1,0,1
95,2.3819,2.6155,2.8589,2.502700462365232,0,1,1
96,2.3383,2.5351,2.7369,2.421095122538161,1,0,1
97,2.3876,2.6018,2.8191,2.49784659334272,0,0,0
98,2.5254,2.8215,3.1354,2.7770675336548174,1,1,2
99,1.981,2.0351,2.0897,1.974802405864096,2,1,3
100,2.197,2.3337,2.4784,2.2213654099258937,1,1,2
101,2.4015,2.6306,2.8638,2.5275370612306287,1,0,1
102,2.3599,2.5855,2.8181,2.467198281904105,0,1,1
103,2.4845,2.748,3.0192,2.676782442341229,0,0,0
104,2.1958,2.3517,2.515,2.224251475557871,0,1,1
105,2.5532,2.8354,3.1263,2.8022486948642342,0,0,0
106,2.4857,2.7462,3.0126,2.675581069949711,1,1,2
107,2.1431,2.2526,2.3599,2.1545093292869897,0,1,1
108,2.2555,2.4224,2.5969,2.301329709350307,0,1,1
109,2.381,2.5882,2.8018,2.483671182040805,0,0,0
110,2.2718,2.4806,2.7028,2.337829864930143,1,0,1
111,2.4699,2.7241,2.9864,2.6457339263092075,1,1,2
112,2.6087,2.9082,3.2176,2.9140073818686374,1,0,1
113,2.456,2.7043,2.9572,2.620517167876744,0,0,0
114,2.4657,2.7227,2.9796,2.643684508788702,0,0,0
115,2.276,2.4296,2.5857,2.3225533414232986,0,0,0
116,2.2608,2.4254,2.5919,2.3078549534477277,0,0,0
117,2.481,2.7544,3.037,2.6821865543556624,1,1,2
