config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.4613,2.7269,3.0031,2.644343664096224,1,0,1
2,2.5378,2.8297,3.1348,2.79125100031322,0,0,0
3,2.8327,3.2372,3.6616,3.590805125079976,2,0,2
4,2.494,2.7575,3.034,2.6900283458502665,1,1,2
5,2.7449,3.1251,3.5248,3.332101029039288,0,0,0
6,2.5303,2.8139,3.1037,2.769361364736532,2,1,3
7,2.4347,2.6816,2.9409,2.587501775790857,1,1,2
8,2.6135,2.9356,3.2719,2.9603354358714613,1,0,1
9,2.7089,3.0852,3.4923,3.2585797989747824,2,1,3
10,2.3696,2.5887,2.8229,2.474772802862052,1,0,1
11,2.9206,3.3672,3.8354,3.9876946038697074,0,1,1
12,2.2908,2.4702,2.6569,2.3507797037090024,1,1,2
13,2.5476,2.8477,3.1598,2.818163714667428,1,0,1
14,2.6814,3.0151,3.3576,3.0961805336152213,0,0,0
15,2.454,2.7168,2.9881,2.63109561448739,1,1,2
16,2.6122,2.9453,3.2955,2.9785073829515367,0,1,1
17,2.5093,2.7873,3.0725,2.7303669610989885,1,1,2
18,2.6328,2.9602,3.3017,3.0023841373927733,0,1,1
19,2.6273,2.951,3.2841,2.9857784189390806,0,0,0
20,2.6579,2.9671,3.2805,3.008655317622976,1,1,2
21,2.5546,2.8349,3.1264,2.801627221053437,1,1,2
22,2.6679,3.0105,3.372,3.0944658554435787,0,1,1
23,2.4516,2.7265,3.0151,2.638958012236689,0,1,1
24,2.3873,2.6061,2.8279,2.5006852035281786,1,1,2
25,2.5443,2.8393,3.1462,2.805778334529903,1,1,2
26,2.58,2.8919,3.2166,2.8879572040860664,0,1,1
27,2.2973,2.4744,2.6565,2.3583751904307118,0,0,0
28,2.404,2.6304,2.8618,2.5287726649307247,1,1,2
29,2.5489,2.8184,3.0898,2.779716475548329,0,1,1
30,2.3807,2.5843,2.7923,2.4812210104961028,1,1,2
31,2.5832,2.9088,3.2466,2.915876848192896,0,1,1
32,2.2648,2.4665,2.6824,2.3254774640874905,0,1,1
33,2.3286,2.5216,2.7208,2.4061686840328487,0,0,0
34,2.5625,2.8448,3.1078,2.80898632669682,1,0,1
35,2.7096,3.0826,3.4738,3.243517410656709,0,1,1
36,2.4332,2.6861,2.9541,2.590292725296253,0,1,1
37,2.3652,2.5737,2.7889,2.463374408389753,0,1,1
38,2.5555,2.8257,3.1003,2.790206056675252,1,0,1
39,2.3554,2.5581,2.77,2.446347073793825,1,1,2
40,2.5015,2.7668,3.0458,2.7030309488313904,0,1,1
41,2.4376,2.6746,2.9221,2.5832019724602318,1,1,2
42,2.6904,3.0509,3.4309,3.1763704209974906,0,1,1
43,2.4383,2.6852,2.9441,2.5927117608895256,0,1,1
44,2.674,3.0398,3.4257,3.159304332029933,0,1,1
45,2.4543,2.6806,2.9105,2.5981901720719387,0,1,1
46,2.4202,2.641,2.8657,2.5468265565918067,0,1,1
47,2.333,2.5424,2.7605,2.4205445758243336,1,1,2
48,2.3463,2.5667,2.7961,2.4449389785354385,0,1,1
49,2.4782,2.749,3.0316,2.6747609870002766,0,1,1
50,2.3691,2.6032,2.8442,2.485721653995092,0,0,0
51,2.4547,2.7261,3.0178,2.638937200211668,1,1,2
52,2.3262,2.5323,2.7501,2.4091626206685026,2,1,3
53,2.6055,2.9167,3.2372,2.9281071372223964,3,1,4
54,2.3856,2.604,2.8301,2.497296280009328,1,1,2
55,2.3008,2.4826,2.6744,2.3642155971186822,0,1,1
56,2.2809,2.4713,2.6708,2.3425223008243985,1,0,1
57,2.5736,2.8532,3.1357,2.830085517083182,1,1,2
58,2.5577,2.8666,3.1878,2.8472210744364217,1,1,2
59,2.4596,2.702,2.9546,2.619176548013147,1,1,2
60,2.6576,2.9871,3.3382,3.0497253638295034,1,0,1
61,2.708,3.0562,3.4206,3.177130258352539,0,0,0
62,2.473,2.7193,2.9684,2.643127324767282,1,1,2
63,2.6053,2.9293,3.2649,2.949911427532158,1,0,1
64,2.5913,2.8779,3.17,2.8669934557469365,1,0,1
65,2.6984,3.0735,3.4697,3.2294536302244907,2,1,3
66,2.5196,2.8034,3.0972,2.7528576541200978,0,0,0
67,2.5068,2.7696,3.0353,2.709429885009343,1,1,2
68,2.4531,2.6915,2.94,2.6063057504636764,0,0,0
69,2.505,2.7845,3.075,2.7251872736078018,0,1,1
70,2.2419,2.4087,2.5827,2.284357320130046,1,1,2
71,2.6992,3.0291,3.3744,3.120124384304912,0,1,1
72,2.4983,2.767,3.0446,2.7027796196096245,0,1,1
73,2.6539,2.9847,3.3309,3.044906030018032,0,1,1
74,2.5989,2.9179,3.2481,2.930604425726602,0,1,1
75,2.5458,2.828,3.1237,2.790540823379485,1,1,2
76,2.4247,2.6607,2.9049,2.564644649863653,2,1,3
77,2.5855,2.8778,3.1837,2.866271111190026,0,1,1
78,2.4433,2.6947,2.9586,2.6039192378677654,0,0,0
79,2.3404,2.5759,2.8278,2.444963580863098,0,1,1
80,2.4844,2.7587,3.043,2.68817632937604,1,0,1
81,2.369,2.5862,2.8122,2.4737680859209994,1,1,2
82,2.5662,2.8745,3.1961,2.859965320327176,0,1,1
83,2.5689,2.841,3.1144,2.8129072810065687,1,1,2
84,2.4185,2.6475,2.8818,2.550767780348953,0,1,1
85,2.4073,2.6633,2.9334,2.55569860194428,1,1,2
86,2.5376,2.8063,3.0807,2.7615645942471088,0,0,0
87,2.5649,2.8616,3.1723,2.84044596995728,2,0,2
88,2.516,2.7691,3.0313,2.711116223860314,0,0,0
89,2.4262,2.6955,2.9794,2.595289032771751,0,1,1
90,2.5071,2.7995,3.1054,2.744032541000866,1,1,2
91,2.4164,2.6539,2.8964,2.554794784568583,1,1,2
92,2.6642,3.0063,3.3649,3.0863049858142624,1,1,2
93,2.5711,2.873,3.1851,2.858161578968271,2,1,3
94,2.353,2.5374,2.7251,2.433508341150634,0,1,1
95,2.4851,2.7537,3.0328,2.682821294172607,0,0,0
96,2.4699,2.7351,3.0132,2.656282845910813,1,1,2
97,2.4533,2.6875,2.921,2.604247920074541,0,1,1
98,2.6716,2.9761,3.2896,3.022626153516927,1,1,2
99,2.5601,2.8568,3.1605,2.8332795348357704,1,1,2
100,2.6047,2.9297,3.2694,2.950857387647724,0,1,1
101,2.492,2.7473,3.0116,2.6787637989926445,2,1,3
102,2.3941,2.6414,2.8978,2.5304405903593006,0,1,1
103,2.4131,2.6508,2.8996,2.549283380728248,2,1,3
104,2.3362,2.5449,2.7618,2.424504519737096,1,1,2
105,2.3659,2.5831,2.8079,2.4697697919075914,0,0,0
106,2.526,2.8024,3.0894,2.7532437112431345,1,1,2
107,2.6947,3.0645,3.4517,3.2067230484671274,0,1,1
108,2.4394,2.6977,2.9721,2.604116735556954,1,1,2
109,2.4546,2.6956,2.9426,2.611463991578319,0,1,1
110,2.6358,2.9889,3.3711,3.0623405508136323,0,1,1
111,2.4225,2.6381,2.8565,2.5460704992939043,1,0,1
112,2.4499,2.6834,2.9186,2.598762473366382,1,1,2
113,2.5236,2.7966,3.0819,2.7452391666673823,0,0,0
114,2.5263,2.7941,3.0692,2.743513478318214,0,1,1
115,2.6001,2.8895,3.1907,2.8846707842341117,0,1,1
116,2.4229,2.6767,2.9474,2.5759020076616603,0,0,0
117,2.4625,2.7239,3.0038,2.6405909111265946,2,1,3
118,2.6595,2.9949,3.3381,3.0622769833838728,1,1,2
119,2.3344,2.5564,2.789,2.4294140564692275,1,1,2
120,2.5226,2.8069,3.0966,2.758579472515344,0,1,1
121,2.5719,2.866,3.1672,2.84794129520126,1,1,2
122,2.461,2.7167,2.9859,2.633484214315277,1,1,2
123,2.5374,2.8231,3.1221,2.782308375602524,1,1,2
124,2.3271,2.5263,2.73,2.407775130243285,1,1,2
125,2.3743,2.5865,2.803,2.478372947206153,1,0,1
126,2.4913,2.7569,3.028,2.6894052647519007,1,1,2
127,2.282,2.4785,2.6841,2.346585360367821,2,1,3
128,2.5513,2.8354,3.1337,2.801476818612181,2,1,3
129,2.4657,2.7101,2.9566,2.631003145082357,0,0,0
130,2.3952,2.6181,2.8497,2.513443561005733,1,1,2
131,2.5494,2.8339,3.1281,2.799460446053656,0,1,1
132,2.5495,2.8272,3.113,2.7906778703524027,0,1,1
133,2.3747,2.5993,2.8396,2.485354437673778,1,0,1
134,2.4969,2.7791,3.0724,2.716074270030191,1,1,2
135,2.4956,2.7786,3.0746,2.7147911542626795,1,1,2
136,2.5785,2.8847,3.2074,2.876433656814611,0,1,1
137,2.4746,2.7279,2.9875,2.651892184124477,0,0,0
138,2.4122,2.6274,2.8471,2.5315554113604577,1,1,2
139,2.5408,2.8295,3.1232,2.792290224172751,0,1,1
140,2.4692,2.743,3.0304,2.6642649985536253,2,1,3
141,2.6314,2.9397,3.2591,2.965077473546943,1,1,2
142,2.338,2.5239,2.7156,2.414630171224573,2,1,3
143,2.7269,3.0705,3.4216,3.1958215968215704,0,0,0
144,2.1645,2.2762,2.3857,2.179466896829844,0,1,1
145,2.6416,2.9714,3.3144,3.0217198000158687,0,1,1
146,2.3758,2.5923,2.8193,2.4822247541739317,0,1,1
147,2.5216,2.7831,3.0625,2.7278293020612057,1,1,2
148,2.669,3.0031,3.3422,3.075126130231304,1,1,2
149,2.6865,3.0128,3.3484,3.089496405418769,0,0,0
150,2.8461,3.2551,3.682,3.633034064468573,2,0,2
151,2.4523,2.7061,2.974,2.6189199325733434,1,1,2
152,2.5359,2.8234,3.1276,2.782065779755816,1,1,2
153,2.6223,2.9332,3.2477,2.954439546706489,1,1,2
154,2.405,2.6255,2.8471,2.526338471050961,0,1,1
155,2.618,2.9496,3.2986,2.98561322837213,1,0,1
156,2.6334,2.9686,3.3147,3.017984046448614,0,1,1
157,2.7366,3.0863,3.4512,3.2312135235665704,1,1,2
158,2.3311,2.5164,2.7016,2.406322401391595,0,0,0
159,2.5432,2.8472,3.1655,2.816602094719517,1,1,2
160,2.4043,2.6394,2.8844,2.535081141450669,2,0,2
161,2.4527,2.7138,2.9841,2.627392755376358,0,1,1
162,2.3996,2.6286,2.8655,2.5241828058445623,0,0,0
163,2.406,2.6384,2.8764,2.5360734952969928,1,1,2
164,2.2725,2.4522,2.6438,2.326956133303523,0,0,0
165,2.4027,2.6608,2.9336,2.5506880334416016,1,1,2
166,2.0985,2.2014,2.3056,2.102494281149452,1,0,1
167,2.3615,2.5554,2.7501,2.450451307444408,1,0,1
168,2.582,2.9106,3.2528,2.919037464246212,2,0,2
169,2.7954,3.1862,3.6032,3.472737021657636,1,1,2
170,2.655,2.9901,3.3388,3.055133876904824,1,1,2
171,2.6355,2.9542,3.2867,2.990619093776452,1,1,2
172,2.6112,2.9362,3.271,2.961401069987764,0,0,0
173,2.3361,2.5399,2.7513,2.421690433902271,0,1,1
174,2.6114,2.921,3.2462,2.935185895835582,0,0,0
175,2.7049,3.0656,3.4472,3.204150435575527,2,1,3
176,2.5702,2.8763,3.1919,2.863141291255116,1,0,1
177,2.4891,2.7474,3.0157,2.6776073343385742,0,1,1
178,2.4668,2.7388,3.027,2.6583385153795644,0,0,0
179,2.527,2.8089,3.0996,2.7618817679578047,0,1,1
180,2.316,2.536,2.7706,2.4025593073733607,1,1,2
181,2.6013,2.9039,3.2145,2.907242144325772,1,1,2
182,2.5776,2.8927,3.2253,2.889158209409635,1,1,2
183,2.6097,2.9198,3.2424,2.9331610282499256,1,0,1
184,2.5955,2.8874,3.1883,2.881372454572173,0,1,1
185,2.4591,2.7133,2.9759,2.630061461244561,0,0,0
186,2.3522,2.5645,2.7835,2.4483245649728054,2,1,3
187,2.3747,2.5899,2.817,2.479628174766812,0,1,1
188,2.3375,2.5538,2.783,2.429879790454638,1,0,1
189,2.5687,2.8741,3.1905,2.859620821477304,1,1,2
190,2.3651,2.5923,2.8265,2.475420297376196,0,0,0
191,2.4393,2.6749,2.9155,2.585273707304189,0,0,0
192,2.4967,2.7546,3.02,2.6886084275101867,2,1,3
193,2.5664,2.86,3.1647,2.838429950744823,1,0,1
194,2.5324,2.8071,3.0904,2.760977999057729,1,1,2
195,2.4628,2.7374,3.0321,2.654487612983847,0,1,1
196,2.2633,2.4133,2.564,2.305940235809512,0,1,1
197,2.4283,2.6758,2.9345,2.5790892533924668,1,1,2
198,2.388,2.6079,2.8363,2.5014826495667304,1,0,1
199,2.7202,3.0929,3.4812,3.2611847747728304,1,1,2
200,2.6321,2.9519,3.2942,2.987876944689391,1,1,2
