config,dipole_l,dipole_m,dipole_h,muL
178,2.6168,2.9085,3.207,2.9141956436384913
188,2.5994,2.8928,3.1963,2.889748206881153
26,2.4786,2.7338,3.0002,2.658891748091143
30,2.492,2.766,3.0542,2.6986739433485454
169,2.5126,2.7961,3.0964,2.740972762083643
158,2.214,2.38,2.5639,2.248177325496008
22,2.4065,2.6162,2.8292,2.5200136516686573
15,2.32,2.5189,2.7289,2.3972390942475124
37,2.3538,2.5722,2.8059,2.4528277956038043
47,2.7556,3.1493,3.5655,3.3976133287750887
7,2.3639,2.593,2.8414,2.4729232071564273
163,2.6046,2.9172,3.2429,2.9291195032834016
173,2.6492,2.9899,3.3479,3.0573602252040537
46,2.5793,2.8877,3.2068,2.8812878278453486
148,2.4077,2.6569,2.9227,2.5501200588318893
57,2.2989,2.4916,2.6954,2.3666139551141057
65,2.542,2.8186,3.103,2.7779389737411537
44,2.5175,2.769,3.0312,2.711291763920902
12,2.4535,2.7075,2.9755,2.6208659715143416
121,2.4946,2.7718,3.0571,2.707104738862571
197,2.6112,2.9211,3.2408,2.93515060245007
40,2.0937,2.1914,2.2917,2.096803691172451
60,2.2249,2.3701,2.517,2.2576235975296073
111,2.3308,2.526,2.727,2.410274973615213
155,2.3948,2.6265,2.8675,2.5193293293252683
189,2.3457,2.5521,2.7666,2.4358542964333636
154,2.2785,2.4529,2.6322,2.3334143713383226
139,2.7502,3.1427,3.5583,3.383417337853913
174,2.7316,3.0949,3.4675,3.2537292629376835
106,2.7795,3.1753,3.591,3.4501852309844288
25,2.4504,2.692,2.9407,2.605901634090427
141,2.5891,2.9105,3.2539,2.9187485019710184
191,2.4787,2.7535,3.0416,2.6796869738975344
76,2.47,2.7494,3.0414,2.6717272679366686
4,2.4412,2.6994,2.9713,2.6070482839221665
198,2.5528,2.8233,3.1003,2.7863903750447463
107,2.6587,3.0172,3.3922,3.1127876246363897
115,2.5441,2.834,3.1313,2.798805817430073
187,2.5945,2.8755,3.163,2.8636344778158827
100,2.5276,2.8207,3.1282,2.776835063431407
42,2.4027,2.6277,2.861,2.525360700382136
144,2.4839,2.7752,3.0808,2.70647614983916
85,2.4926,2.7265,2.9602,2.658848629504608
195,2.5231,2.7976,3.078,2.747047569440266
58,2.4885,2.7687,3.0635,2.7004537116457112
200,2.5139,2.8016,3.1076,2.748077730409695
88,2.8041,3.1894,3.5948,3.464433419018311
116,2.5593,2.856,3.1623,2.8318757498058202
184,2.6137,2.9334,3.2646,2.956228097322936
165,2.7938,3.1801,3.5869,3.447808856725043
159,2.5417,2.8411,3.1548,2.8076618233128454
175,2.3299,2.529,2.7325,2.4114213993149285
110,2.4932,2.7229,2.9541,2.655383963322208
117,2.8893,3.3063,3.7407,3.7573252043778855
69,2.6327,2.9706,3.3217,3.0224214855064844
152,2.2176,2.3398,2.4623,2.243096847249168
92,2.5742,2.8826,3.2079,2.8729333195552096
33,2.5938,2.9064,3.2301,2.9115079508310795
72,2.7015,3.0271,3.3633,3.1134782158841867
91,2.4837,2.7451,3.0116,2.6737311138127158
133,2.4551,2.715,2.9915,2.628532619501196
96,2.731,3.1121,3.5137,3.3085387782022657
164,2.3946,2.6402,2.9061,2.527837603398082
135,2.6008,2.9202,3.254,2.934540308606521
112,2.5376,2.8166,3.1037,2.774350195850755
49,2.6879,3.0409,3.4061,3.1511622167656856
