config,dipole_l,dipole_m,dipole_h,muL
100,2.4121,2.6406,2.877,2.5410810938244235
101,2.4021,2.6306,2.8664,2.5273615121844197
102,2.5187,2.7875,3.0623,2.7335781466607174
103,2.209,2.3678,2.534,2.2411943529722445
104,2.4963,2.7857,3.0871,2.723715326597464
105,2.3441,2.5362,2.733,2.426098490121862
106,2.5313,2.8195,3.1263,2.7756791693551364
107,2.4059,2.6424,2.8881,2.538545160073757
108,2.2848,2.4472,2.6093,2.33716846790085
109,2.7626,3.1198,3.493,3.297965295023549
10,2.3611,2.5809,2.8127,2.4641978639075965
110,2.4334,2.6464,2.8618,2.558803349576249
111,2.4363,2.7049,2.9904,2.6092462696491054
112,2.6427,2.9536,3.2677,2.9871992305934807
113,2.5863,2.867,3.157,2.850610010854275
114,2.7908,3.1577,3.5373,3.3744739772637713
115,2.1281,2.24,2.3532,2.1370980343104664
116,2.3936,2.6292,2.8729,2.5208179352741857
117,2.7021,3.039,3.3888,3.1396616770267984
118,2.5096,2.7976,3.1025,2.74196025967042
119,2.5173,2.7756,3.0445,2.7187040774804894
11,2.7159,3.0646,3.4229,3.189575171175937
120,2.6573,3.0059,3.3695,3.0878379126713926
121,2.6593,2.9874,3.3346,3.0493398194909314
122,2.4321,2.694,2.9717,2.596856880844178
123,2.3444,2.5351,2.7309,2.4256429768809546
124,2.5923,2.9068,3.2425,2.9123528871622724
125,2.6461,2.9674,3.302,3.0129784544630325
126,2.5335,2.8334,3.1472,2.795410872677745
127,2.3575,2.5831,2.8188,2.463369326936944
128,2.539,2.8152,3.096,2.773208688373235
129,2.3453,2.5444,2.7437,2.43236566095091
12,2.5686,2.8569,3.1614,2.833941904343633
130,2.5056,2.7764,3.0537,2.7163757233715797
131,2.6431,2.9915,3.3539,3.062121028965377
132,2.6555,2.9735,3.3028,3.0220117500021333
133,2.7249,3.0892,3.4684,3.2471919122177066
134,2.4081,2.6367,2.877,2.5349827973144707
135,2.4559,2.7345,3.0263,2.6493980168495606
136,2.5107,2.771,3.0361,2.712065244108392
137,2.2578,2.4307,2.6118,2.3062640395007286
138,2.4102,2.6514,2.9028,2.5482023155536986
139,2.6226,2.9386,3.2714,2.9646990127945285
13,2.3236,2.5023,2.6776,2.3932231697339637
140,2.4922,2.7792,3.0822,2.713950590862548
141,2.2835,2.4679,2.6647,2.34285859231721
142,2.5379,2.8241,3.1226,2.78383408395532
143,2.4838,2.7354,2.9931,2.663447655156607
144,2.3701,2.5891,2.8134,2.477050568026638
145,2.239,2.39,2.5384,2.2767894448195323
146,2.5299,2.82,3.1246,2.7764209117486844
147,2.3054,2.523,2.7537,2.387154203868158
148,2.4684,2.7441,3.0318,2.665357583161799
149,2.4724,2.7135,2.9635,2.636268096115948
14,2.1532,2.2826,2.4176,2.1682343489354734
150,2.3715,2.5894,2.8125,2.4782338615627837
151,2.0607,2.1516,2.2442,2.059546485927239
152,2.3997,2.6239,2.8596,2.5200960578569336
153,2.4069,2.6364,2.874,2.5346344910105496
154,2.2674,2.427,2.5873,2.314403465585309
155,2.2901,2.4664,2.6478,2.348871145883972
156,2.3888,2.6102,2.8409,2.503505514574373
157,2.7805,3.1889,3.6258,3.507711419571042
158,2.558,2.8465,3.1429,2.8183188069209244
159,2.2313,2.404,2.5833,2.272993506349261
15,2.5419,2.8046,3.071,2.7607249039177524
160,2.4684,2.7366,3.0159,2.65748528109999
161,2.2791,2.456,2.638,2.335158053371081
162,2.5357,2.8211,3.1225,2.779038089666948
