config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.7309,3.1067,3.4963,3.28870252112434,1,1,2
2,2.4336,2.6839,2.9523,2.58801412265269,1,1,2
3,2.6708,3.0158,3.3754,3.10365179700953,2,1,3
4,2.4796,2.7192,2.9635,2.64560984592235,1,1,2
5,2.5213,2.8075,3.1067,2.75818952913749,1,0,1
6,2.521,2.8052,3.1049,2.75490437318378,1,0,1
7,2.4951,2.7615,3.041,2.69486514158528,0,1,1
8,2.5805,2.8855,3.2032,2.87784340429554,2,1,3
9,2.5231,2.8056,3.1008,2.75627262269583,0,0,0
10,2.6767,3.0409,3.421,3.15879861799947,1,1,2
11,2.6084,2.9324,3.2694,2.9551568246872,1,0,1
12,2.4136,2.6479,2.8965,2.5466882307453,0,1,1
13,2.6352,2.9431,3.2682,2.97097628964339,2,1,3
14,2.5397,2.822,3.1167,2.78143655352483,1,1,2
15,2.5372,2.8142,3.0967,2.77143169987856,2,0,2
16,2.6683,3.0307,3.4105,3.13962975568029,1,1,2
17,2.281,2.4539,2.6323,2.33588542831814,2,1,3
18,2.5838,2.8859,3.2002,2.87860332223448,1,0,1
19,2.639,2.9455,3.2575,2.97372062739743,1,0,1
20,2.562,2.8521,3.156,2.82638970775581,0,0,0
21,2.5127,2.793,3.0822,2.73810929038528,0,0,0
22,2.2785,2.4453,2.6139,2.33081088376559,2,1,3
23,2.5046,2.7821,3.0656,2.72282020529432,1,1,2
24,2.4318,2.6634,2.9019,2.57107833736668,2,0,2
25,2.5589,2.8614,3.1827,2.83922920283934,1,1,2
26,2.6234,2.9346,3.2629,2.95755799298338,0,0,0
27,2.4505,2.7005,2.9583,2.61373150364568,1,1,2
28,2.4163,2.6656,2.9253,2.56360939638292,1,0,1
29,2.5054,2.7743,3.0509,2.71372125873915,1,1,2
30,2.4843,2.7445,3.0175,2.67221340029123,0,1,1
31,2.3891,2.6561,2.934,2.53890481107166,0,1,1
32,2.6967,3.0346,3.3863,3.13285647664173,2,0,2
33,2.4588,2.6917,2.9293,2.61014359901741,1,1,2
34,2.1843,2.3043,2.4229,2.20378568485143,1,1,2
35,2.3841,2.5869,2.7933,2.48533023779798,0,1,1
36,2.487,2.7615,3.0484,2.69197020720661,2,1,3
37,2.5228,2.7977,3.0802,2.74689741429843,1,0,1
38,2.4664,2.7196,2.989,2.63841534790055,0,1,1
39,2.5673,2.8758,3.1952,2.86212740561528,0,1,1
40,2.2577,2.4061,2.5556,2.29851545953344,0,0,0
41,2.3714,2.5853,2.8063,2.4751214167162,0,0,0
42,2.7763,3.1552,3.5496,3.38533248977967,0,0,0
43,2.287,2.4696,2.6606,2.34714557948702,1,1,2
44,2.3982,2.6044,2.8113,2.50685857834803,1,1,2
45,2.3868,2.6127,2.8432,2.50480005671009,0,1,1
46,2.4909,2.7567,3.0268,2.68920269547769,0,0,0
47,2.5261,2.7947,3.0723,2.74399160284284,2,1,3
48,2.3247,2.5074,2.6915,2.39654642650924,0,1,1
49,2.6072,2.9156,3.2364,2.92626209537458,0,1,1
50,2.7127,3.0669,3.4329,3.19807172704925,0,1,1
51,2.6183,2.9528,3.2994,2.99105796323931,1,0,1
52,2.6494,3.0078,3.3845,3.09620240418399,1,1,2
53,2.4981,2.7729,3.0598,2.7090602795644,1,1,2
54,2.4667,2.7469,3.0379,2.66787119629,1,1,2
55,2.4095,2.6486,2.8966,2.54573379422972,2,1,3
56,2.5842,2.8691,3.1537,2.85368736057735,1,1,2
57,2.5958,2.9066,3.2261,2.91175266735186,2,1,3
58,2.2747,2.4447,2.6172,2.32720429415848,2,0,2
59,2.5434,2.8288,3.1216,2.79165875612882,0,1,1
60,2.7948,3.2196,3.6732,3.60492049805262,0,0,0
61,2.3011,2.4866,2.6758,2.36722261963791,1,1,2
62,2.4219,2.6568,2.8949,2.56065631745726,0,1,1
63,2.5084,2.7959,3.0961,2.7399786880604,1,1,2
64,2.408,2.6332,2.8634,2.53335614208716,1,0,1
65,2.5507,2.8349,3.1295,2.80099268836696,1,0,1
66,2.7094,3.0524,3.4178,3.16975247480467,1,1,2
67,2.73,3.0921,3.48,3.25700351446925,1,0,1
68,2.5544,2.8592,3.1812,2.83552018147548,1,1,2
69,2.5529,2.8307,3.1139,2.79617502013685,1,1,2
70,2.4046,2.6389,2.8783,2.53569755287384,1,1,2
71,2.4323,2.677,2.9284,2.58308621940347,1,1,2
72,2.5904,2.8965,3.2145,2.89546177743264,0,1,1
73,2.4014,2.6337,2.8726,2.52942632397631,1,1,2
74,2.58,2.8908,3.2176,2.88615968699979,0,1,1
75,2.6069,2.9138,3.2312,2.92323610940568,1,1,2
76,2.7619,3.143,3.5399,3.36459906683607,0,1,1
77,2.4082,2.6528,2.9088,2.54794140310652,1,1,2
78,2.2627,2.4455,2.6388,2.31584131743324,0,0,0
79,2.6817,3.0278,3.4012,3.12922199989623,2,1,3
80,2.6326,2.9446,3.2667,2.97344520073713,1,0,1
81,2.7018,3.04,3.3904,3.14181248569468,0,1,1
82,2.6629,3.0122,3.3826,3.10092109232764,0,1,1
83,2.7447,3.1243,3.521,3.32811893718889,1,0,1
84,2.5826,2.8951,3.221,2.89314517085794,0,1,1
85,2.3138,2.5011,2.6918,2.38450204296195,0,1,1
86,2.4268,2.6705,2.9209,2.57440339028987,0,1,1
87,2.373,2.5823,2.794,2.47503787753301,2,1,3
88,2.4562,2.6872,2.9222,2.60492420826544,1,1,2
89,2.4284,2.6619,2.8997,2.56837451378351,2,1,3
90,2.6003,2.9243,3.2657,2.94185852188601,0,1,1
91,2.4223,2.6763,2.9404,2.57637958991411,2,1,3
92,2.5073,2.7678,3.0349,2.7070863223268,0,1,1
93,2.3561,2.5952,2.8467,2.47000795753584,0,1,1
94,2.6238,2.9313,3.254,2.9516732054263,1,0,1
95,2.2967,2.4788,2.6625,2.36033075902754,1,0,1
96,2.3114,2.5124,2.7198,2.38773017012849,1,1,2
97,2.3104,2.4889,2.6683,2.37628578530324,0,0,0
98,2.3721,2.6037,2.8467,2.48736391147756,0,1,1
99,2.5924,2.891,3.1989,2.88683121712926,1,1,2
100,2.5215,2.8136,3.1248,2.76549780593064,0,1,1
101,2.4537,2.7189,2.9955,2.63258529950038,0,1,1
102,2.4512,2.6852,2.9197,2.60121281156199,1,1,2
103,2.7234,3.0948,3.4808,3.26308213021406,1,1,2
104,2.573,2.8746,3.1913,2.86055472332339,0,1,1
105,2.5839,2.8608,3.1441,2.84169620020897,1,0,1
106,2.6883,3.0522,3.4353,3.18075924563595,0,1,1
107,2.4967,2.7788,3.0761,2.71511165094945,1,1,2
108,2.6687,3.0078,3.3647,3.08804417851247,0,0,0
109,2.5866,2.907,3.2455,2.91280789491479,1,1,2
110,2.5127,2.8145,3.1386,2.76410889247262,1,1,2
111,2.7808,3.1805,3.6053,3.47238073300286,2,1,3
112,2.4501,2.709,2.9838,2.62035028313906,1,0,1
113,2.3443,2.5336,2.7257,2.4250996238864,1,0,1
114,2.4345,2.6864,2.9507,2.59171547530577,0,1,1
115,2.4416,2.6773,2.9169,2.58875943711104,1,0,1
116,2.3107,2.5014,2.699,2.38161975578501,1,1,2
117,2.6223,2.9351,3.255,2.95793164010507,0,1,1
118,2.2465,2.4262,2.6172,2.29395262751692,1,1,2
119,2.8305,3.2425,3.678,3.62170553165746,1,1,2
120,2.4689,2.7296,2.9974,2.65103638874921,0,1,1
121,2.509,2.7789,3.0579,2.7200642885328,0,1,1
122,2.4533,2.6969,2.944,2.61243199406934,0,0,0
123,2.5708,2.8732,3.1896,2.8583024521357,0,0,0
124,2.563,2.8621,3.1786,2.84079885855136,1,1,2
125,2.2529,2.4111,2.5688,2.29607722696604,1,1,2
126,2.2865,2.4562,2.6281,2.341960218868,2,0,2
127,2.7898,3.1934,3.6145,3.49525639222126,0,0,0
