config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.258,2.4305,2.6114,2.30634662686625,0,1,1
2,2.2741,2.4736,2.684,2.33726142182294,0,0,0
3,2.1232,2.2328,2.3427,2.13128009337604,0,0,0
4,2.2899,2.471,2.671,2.34871176020529,1,0,1
5,2.2992,2.482,2.6677,2.36366170679219,1,0,1
6,2.4924,2.7643,3.0434,2.6978466628805,0,1,1
7,2.3365,2.5431,2.7583,2.42364248790985,1,0,1
8,2.0221,2.0977,2.1761,2.0173763616857,0,0,0
9,1.9953,2.0698,2.1541,1.98848299814102,1,1,2
10,2.0203,2.0861,2.1508,2.01623448007722,0,0,0
11,2.1514,2.2711,2.3935,2.16496888671503,1,0,1
12,2.1871,2.3328,2.4816,2.21180373240752,1,1,2
13,2.1295,2.2355,2.34,2.13842773881729,1,0,1
14,2.2492,2.391,2.5355,2.28588164854793,1,0,1
15,2.068,2.1626,2.2586,2.06772438030601,0,0,0
16,2.3944,2.627,2.8683,2.51955566305516,0,1,1
17,1.9067,1.9402,1.9763,1.90014374528058,0,0,0
18,2.2027,2.35,2.5007,2.23105572068511,0,1,1
19,2.0639,2.1429,2.221,2.06341018669481,0,0,0
20,2.1981,2.343,2.4918,2.22487826733455,2,1,3
21,2.1472,2.2659,2.3859,2.16001879917494,2,0,2
22,2.4777,2.756,3.0426,2.68280396551659,1,1,2
23,1.7966,1.7944,1.8101,1.80116639846684,0,1,1
24,2.0614,2.1523,2.2463,2.0603412937989,1,0,1
25,1.9756,2.0223,2.0691,1.96995587817528,1,0,1
26,2.5044,2.8009,3.1141,2.74465264425487,1,1,2
27,2.5783,2.8974,3.2324,2.89686671467894,1,1,2
28,2.2243,2.3559,2.4854,2.25356609355825,0,0,0
29,2.2256,2.4207,2.6281,2.2720300599575,0,0,0
30,2.3903,2.6134,2.8415,2.5075114171895,0,2,2
31,2.3129,2.5112,2.7148,2.38851116169687,0,1,1
32,2.0895,2.2024,2.3242,2.09241911347917,0,2,2
33,1.8854,1.9137,1.95,1.88003157403967,0,0,0
34,1.8055,1.7873,1.7688,1.81128657007462,0,0,0
35,2.1019,2.1923,2.2826,2.10580662180273,1,0,1
36,2.1478,2.2702,2.3973,2.16099850873863,1,0,1
37,2.4045,2.6413,2.8888,2.53656173683673,1,2,3
38,1.9674,2.0221,2.0789,1.96030106117309,0,0,0
39,2.0133,2.0833,2.1598,2.00833479310712,0,0,0
40,2.2185,2.3718,2.5296,2.25172998189706,0,0,0
41,2.4239,2.6588,2.899,2.56309643686469,1,1,2
42,2.2488,2.4287,2.6193,2.2970240922734,1,1,2
43,1.9212,1.9762,2.0367,1.911276116092,0,1,1
44,2.1558,2.2947,2.45,2.17199892324585,0,0,0
45,2.4378,2.6649,2.8964,2.57601031413405,1,1,2
46,1.9982,2.0625,2.1262,1.9922812214192,0,1,1
47,2.1855,2.319,2.4612,2.20695494264139,1,0,1
48,1.8811,1.8916,1.9006,1.87910043168132,0,0,0
49,2.4684,2.7127,2.9672,2.6334891398222,1,0,1
50,2.3025,2.4954,2.6983,2.37155462307287,0,0,0
51,2.4629,2.7266,2.9965,2.64544677497015,2,1,3
52,2.186,2.3127,2.4381,2.2070561581331,1,0,1
53,2.6523,2.9626,3.2805,3.00204293395349,1,0,1
54,2.0143,2.079,2.1444,2.00959571471296,0,0,0
55,2.1467,2.2723,2.3979,2.16038622359644,0,0,0
56,2.1941,2.3611,2.5428,2.22401860293766,0,1,1
57,2.1591,2.2955,2.4379,2.17623932082925,0,1,1
58,2.1116,2.2213,2.3361,2.11776970368491,1,0,1
59,2.2411,2.4148,2.5913,2.28613568435322,0,0,0
60,1.9932,2.0606,2.1344,1.98676737264573,0,0,0
61,2.4269,2.669,2.9194,2.57289631010182,0,1,1
62,2.1896,2.331,2.4744,2.21402344330303,0,1,1
63,1.9403,1.9941,2.0531,1.93181909987676,0,1,1
64,2.2456,2.4374,2.6448,2.29647141115427,0,0,0
65,2.207,2.3435,2.4789,2.23409949996051,1,0,1
66,1.9954,2.0542,2.1142,1.9897547581922,1,0,1
67,2.5913,2.8909,3.2012,2.88663618527423,1,2,3
68,2.1993,2.3456,2.4936,2.22685495898704,0,0,0
69,2.2622,2.4369,2.6171,2.31282811329536,1,1,2
70,1.9965,2.0586,2.1227,1.99064223199125,0,0,0
71,2.3849,2.6089,2.8384,2.50067369569894,1,1,2
