config,dipole_l,dipole_m,dipole_h,muL
109,1.833,1.8276,1.8221,1.8345672189282614
125,1.8183,1.8237,1.8327,1.8173687582498605
142,1.8458,1.8458,1.8458,1.8458000000000006
144,1.8456,1.8452,1.8448,1.8457084201810103
154,1.9627,2.0124,2.0639,1.9559889865008433
168,1.8549,1.858,1.8611,1.8540911257730663
18,1.8455,1.845,1.8445,1.8456355692150983
19,1.9296,1.9626,1.9956,1.9237660964805257
23,1.8244,1.8154,1.8064,1.8270423311534865
24,1.8522,1.8545,1.8569,1.8516096540333087
28,1.8465,1.8464,1.8463,1.84652700618961
30,1.8463,1.8459,1.8454,1.8464382427572967
3,1.8663,1.874,1.8817,1.8643865965268993
42,1.8169,1.8049,1.7929,1.8205176615535528
44,1.8474,1.8476,1.8478,1.8473461854753568
47,1.8716,1.8815,1.8914,1.8691974263043265
53,1.8407,1.8386,1.8365,1.8412804355053598
66,1.8493,1.8504,1.8514,1.8490362834920575
73,1.8447,1.8442,1.8437,1.8448360519792122
90,1.8476,1.8478,1.8481,1.8475632913869122
9,1.846,1.846,1.846,1.8460000000000005
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
0,0.0,0.0,0.0,1.856
