config,dipole_l,dipole_m,dipole_h,muL
178,2.0579,2.1415,2.2258,2.056530325117765
188,2.0067,2.0788,2.1574,2.0009702559324234
26,1.8866,1.9028,1.919,1.8829373196429937
30,2.0014,2.0678,2.1361,1.995507590802295
169,1.9029,1.9258,1.9491,1.8981946048713394
158,1.8901,1.9091,1.929,1.8859967995824851
22,2.1302,2.2528,2.376,2.140607618660057
15,2.3362,2.517,2.6973,2.410489634657994
37,2.0058,2.0713,2.1381,2.0003367795967826
47,2.1521,2.2686,2.3848,2.165554464516546
7,1.9456,1.9867,2.0294,1.9392490832623785
163,1.9468,1.9962,2.0521,1.9396048922031208
173,1.8155,1.8033,1.7913,1.8192363181792155
46,1.856,1.8598,1.8637,1.85502914572968
148,1.8964,1.9213,1.9474,1.891175772541427
57,1.9824,2.0355,2.0888,1.9764005399599827
65,2.2566,2.441,2.6334,2.308957786963858
44,1.747,1.7045,1.6601,1.7634120567282303
12,1.8889,1.9079,1.9274,1.8847135440768346
121,2.0788,2.1594,2.2395,2.0798212901714392
197,2.0104,2.0749,2.1385,2.0055530886294974
40,1.9378,1.9797,2.0245,1.9310455651957412
60,2.05,2.1276,2.2044,2.0480748023826836
111,2.1793,2.3028,2.4267,2.1984008466789713
155,1.8869,1.9028,1.9188,1.8833264451602445
189,2.1489,2.2648,2.3804,2.1617541100669375
154,1.9416,1.98,2.0186,1.9353684232322537
139,1.8514,1.8547,1.8586,1.8506257490440712
174,1.8832,1.8998,1.9167,1.8794188587479193
106,2.0478,2.1413,2.2414,2.045070609679797
25,1.9522,1.9969,2.0433,1.9456247268463993
141,2.3761,2.5907,2.8074,2.4827707200525224
191,1.9765,2.0284,2.0806,1.9702591605395234
76,2.07,2.1704,2.2766,2.069979314018642
4,1.9681,2.0175,2.0675,1.9616726814642071
198,1.8873,1.9059,1.926,1.8833104985425315
107,1.9824,2.0364,2.0905,1.9762847993734853
115,1.9104,1.9365,1.9629,1.905237734009063
187,2.0321,2.1109,2.1884,2.0283734496625376
100,2.1978,2.3377,2.4791,2.2236133567016134
42,2.1019,2.1913,2.2807,2.105742086096212
144,1.98,2.0352,2.0914,1.9736305989463228
85,2.0893,2.2122,2.3444,2.092493378546673
195,2.0106,2.0828,2.1594,2.0051154732211867
58,2.072,2.162,2.2525,2.072224281933349
200,1.9225,1.9529,1.9835,1.9168954338038002
88,1.7936,1.7761,1.7601,1.7996419887270578
116,1.9121,1.9384,1.9649,1.906939730597917
184,1.9908,2.0549,2.1223,1.984346276794606
165,2.0769,2.1696,2.2631,2.077746185772864
159,1.9526,1.9954,2.0391,1.946274381407533
175,1.8892,1.9078,1.9274,1.8851817550034344
110,2.0007,2.0682,2.1401,1.994773754793068
117,1.8995,1.9212,1.9431,1.8949338329006076
69,2.0162,2.085,2.1547,2.0113482339165514
152,1.9407,1.9819,2.0245,1.9340627184527661
