config,dipole_l,dipole_m,dipole_h,muL
100,2.6601,3.0011,3.3546,3.0758993220494766
101,2.3956,2.6285,2.8663,2.522108761580945
102,2.5609,2.8515,3.1505,2.8257237091848495
103,2.697,3.0677,3.457,3.2139365414192924
104,2.8064,3.2298,3.6754,3.613289965286923
105,2.5371,2.8242,3.1262,2.7835571913713237
106,2.2991,2.5001,2.7158,2.3702438715666183
107,2.5972,2.8985,3.2058,2.89866442129299
108,2.6651,3.019,3.3912,3.1144098673349085
109,2.5955,2.9084,3.2318,2.9147568927583003
10,2.8092,3.1957,3.6057,3.482613053568638
110,2.4943,2.7957,3.1176,2.7344745806336515
111,2.5779,2.8682,3.1634,2.8517962932516845
112,2.5614,2.8303,3.1026,2.7973695744080405
113,2.4525,2.7073,2.9764,2.620138776335644
114,2.4427,2.6957,2.9601,2.6047241133059886
115,2.4254,2.6645,2.9077,2.568927894680642
116,2.4211,2.6549,2.891,2.558784391146987
117,2.3471,2.549,2.7553,2.4356809298206543
118,2.5114,2.7974,3.0943,2.7429390054268783
119,2.4279,2.6737,2.928,2.577486583419617
11,2.5211,2.8149,3.1207,2.767848938929675
120,2.5028,2.7994,3.1141,2.7420946028481716
121,2.6532,2.9788,3.3097,3.0318369575652344
122,2.5379,2.8302,3.1311,2.792350366179455
123,2.5749,2.9031,3.2464,2.906431388379383
124,2.5828,2.8981,3.2275,2.89802542269607
125,2.5452,2.8543,3.1833,2.8268928038607473
126,2.5814,2.8726,3.1776,2.8582157714213903
127,2.4221,2.6561,2.9002,2.559028236536613
128,2.198,2.3418,2.4882,2.2246283344248883
129,2.6982,3.0426,3.3995,3.1496459921339173
12,2.7645,3.1327,3.5163,3.331495632465044
130,2.4918,2.7752,3.0728,2.7092905856027536
131,2.3141,2.503,2.6941,2.3858601115578617
132,2.4633,2.7428,3.0423,2.6605236271594417
133,2.4923,2.7693,3.0613,2.702463436823982
134,2.3974,2.6125,2.8308,2.5116985001875585
135,2.4709,2.7273,2.9929,2.6492397952087186
136,2.747,3.1114,3.4889,3.28701549161364
137,2.4463,2.6661,2.8859,2.582222794782512
138,2.2728,2.4493,2.6325,2.3267834618169743
139,2.7395,3.1076,3.4835,3.2798936458182695
13,2.5028,2.7839,3.0758,2.7237897773795194
140,2.671,3.0159,3.3699,3.1023023164725902
141,2.2821,2.4664,2.658,2.341742063485181
142,2.5532,2.8585,3.1763,2.834602612885763
143,2.4214,2.6508,2.8858,2.55505294833759
144,2.3598,2.5998,2.851,2.4760393795691646
145,2.5065,2.7851,3.0754,2.7262946066865656
