config,dipole_l,dipole_m,dipole_h,muL
178,2.4976,2.7896,3.0929,2.72901594495242
188,2.4632,2.736,3.03,2.65300796526961
26,2.5471,2.8352,3.1332,2.80078882985417
30,2.5445,2.8387,3.1475,2.80476783312039
169,2.403,2.6137,2.8324,2.51526321804655
158,2.358,2.5713,2.7889,2.45715081430625
22,2.7156,3.1004,3.5096,3.29190410442621
15,2.4515,2.7023,2.9623,2.61569776939842
37,2.4075,2.6135,2.8195,2.51921405744122
47,2.4073,2.6812,2.9782,2.56980706561246
7,2.6305,2.9552,3.2944,2.9934876751576
163,2.3899,2.6128,2.8475,2.50565917589104
173,2.2475,2.4078,2.5688,2.28998802463309
46,2.219,2.3718,2.5278,2.25234431561734
148,2.6845,3.0332,3.3897,3.13385265588008
57,2.2595,2.4193,2.58,2.30466445334785
65,2.6312,2.9357,3.2464,2.9578785575855
44,2.488,2.7679,3.0631,2.69924857683836
12,2.5026,2.758,3.0193,2.69467420154292
121,2.518,2.7789,3.04,2.72398877132623
197,2.3988,2.6168,2.8383,2.51564783642746
40,2.3955,2.6127,2.8385,2.50972899999812
60,2.5527,2.818,3.0857,2.7799675709805
111,2.6319,2.9595,3.3015,3.00128288966922
155,2.4952,2.7791,3.0719,2.71579115233311
189,2.366,2.5893,2.8218,2.47366306800404
154,2.4343,2.6635,2.8943,2.5734040201339
139,2.4506,2.6937,2.9423,2.60781986997639
174,2.3963,2.6177,2.8418,2.51486778042001
106,2.2895,2.4665,2.6479,2.34850749717546
25,2.4171,2.6622,2.9156,2.5615469773543
141,2.5732,2.8668,3.1746,2.84892563741066
191,2.5706,2.8573,3.1515,2.8352276234278
76,2.3368,2.5279,2.7194,2.41673499653677
4,2.2752,2.4527,2.6347,2.33052732946579
198,2.489,2.7502,3.0201,2.68076589819645
107,2.5626,2.8461,3.142,2.81814429613229
115,2.3328,2.532,2.7381,2.41489223295835
187,2.4084,2.6363,2.8774,2.53459924283292
100,2.46,2.7138,2.9786,2.6305604481885
42,2.2947,2.4896,2.695,2.36225183260009
144,2.4018,2.6386,2.8849,2.5329835897542
85,2.6821,3.0336,3.403,3.13930088089958
195,2.4427,2.6832,2.9328,2.59369861917374
58,2.2578,2.4168,2.5792,2.30196899186412
200,2.279,2.4589,2.6459,2.33597723813447
88,2.48,2.7534,3.0367,2.68058608381935
116,2.5678,2.8678,3.1743,2.85024148062468
184,2.3052,2.4956,2.6903,2.37473305935456
165,2.4962,2.7569,3.0279,2.69055328341839
159,2.5448,2.8435,3.1501,2.81204909680877
175,2.4567,2.7176,2.9985,2.63132539693814
110,2.3369,2.5245,2.7156,2.41448360763532
117,2.3109,2.5108,2.7174,2.38646976186041
69,2.1503,2.2867,2.4309,2.16562881818403
152,2.5894,2.902,3.2248,2.90435536965331
92,2.4799,2.7362,2.9983,2.66271894604163
33,2.3382,2.5481,2.7689,2.42742517991764
72,2.4044,2.6562,2.9192,2.548486483685
91,2.2506,2.4466,2.6517,2.30534312339467
133,2.4219,2.6786,2.956,2.57636693986142
96,2.1075,2.209,2.312,2.11267542168438
164,2.291,2.4639,2.6479,2.3477187737458
135,2.3715,2.5665,2.7642,2.46388190916745
112,2.2839,2.4805,2.6842,2.3494070914841
49,2.2791,2.4512,2.6309,2.33288030149291
77,2.299,2.4755,2.653,2.36084648649916
64,2.4668,2.7168,2.9721,2.63752200356567
146,2.2366,2.4047,2.577,2.27849932798588
104,2.4971,2.7282,2.96,2.66228294407132
134,2.4119,2.6429,2.8826,2.54264107519714
27,2.4096,2.627,2.8445,2.53042808712807
73,2.3349,2.5435,2.7618,2.42246645782008
28,2.3161,2.5272,2.7478,2.39872674135817
78,2.4412,2.6924,2.9559,2.60074293758217
105,2.3749,2.6005,2.8404,2.48655909186209
29,2.3606,2.591,2.8364,2.46997242380536
101,2.3121,2.5008,2.6933,2.38292876018522
102,2.5755,2.8822,3.2004,2.87250294050981
38,2.4313,2.6654,2.9095,2.57197482875427
186,2.1938,2.3431,2.4979,2.22049834115721
1,2.6087,2.9179,3.2373,2.92995338306718
143,2.5627,2.8557,3.1524,2.83220765021694
177,2.429,2.6581,2.8881,2.56610699436912
123,2.3508,2.5564,2.7655,2.44292117926522
132,2.4199,2.6805,2.9487,2.57920285866112
68,2.7694,3.1586,3.5677,3.40820142730948
130,2.5786,2.8754,3.1795,2.86241750814644
182,2.8209,3.23,3.6563,3.57946144658919
161,2.4334,2.6751,2.9236,2.58199719040484
181,2.4479,2.7175,2.9971,2.62863021296661
56,2.6993,3.0713,3.47,3.22586615755559
3,2.4345,2.662,2.8954,2.57154660067823
74,2.4423,2.692,2.9499,2.6016191190203
151,2.3149,2.5229,2.7444,2.39485113505676
128,2.2022,2.3565,2.5161,2.23192800043941
118,2.4251,2.6569,2.8957,2.56191440951907
125,2.4683,2.7234,2.9862,2.64438340275298
153,2.3006,2.5031,2.7184,2.37323127122634
79,2.586,2.9074,3.2415,2.91341924500206
67,2.5159,2.8211,3.1383,2.77488149423384
89,2.3997,2.6327,2.8766,2.52685941500585
80,2.2767,2.4467,2.6182,2.32985450706009
142,2.2309,2.3712,2.5153,2.26328207839028
31,2.6599,2.9746,3.3086,3.02415142608061
129,2.6046,2.9014,3.2063,2.90321658953775
93,2.7191,3.0823,3.4595,3.23321049441511
6,2.3178,2.543,2.7786,2.40858208279374
113,2.425,2.645,2.8734,2.55199322672544
20,2.5285,2.7983,3.078,2.74892647426012
172,2.6264,2.9154,3.2098,2.92474923885153
140,2.397,2.6131,2.8333,2.51172722254
99,2.6388,2.9481,3.2607,2.97812026775062
62,2.6573,3.0073,3.3691,3.09007862221925
83,2.5454,2.8268,3.1194,2.78906660060693
19,2.462,2.7332,3.0134,2.65143437460073
59,2.4543,2.6953,2.9475,2.61020697374455
54,2.2851,2.4831,2.6907,2.35123301606467
149,2.4005,2.6619,2.936,2.55062738966634
103,2.5212,2.8309,3.1587,2.7890258855518
126,2.4784,2.7494,3.029,2.67574748388533
39,2.4827,2.7568,3.0366,2.68601501205117
50,2.5041,2.7909,3.093,2.73215930592589
120,2.3079,2.5312,2.7679,2.39350060856088
114,2.3235,2.5035,2.6846,2.39369957939013
17,2.3486,2.5646,2.7883,2.44557390477184
21,2.2894,2.4789,2.6751,2.35348545281093
10,2.5324,2.8387,3.1608,2.80247860962948
196,2.4059,2.5972,2.7872,2.50660283848332
176,2.5437,2.8228,3.1149,2.7832849626448
156,2.4684,2.7467,3.0448,2.66699810291711
23,2.3401,2.5477,2.7602,2.42961749544173
160,2.2262,2.396,2.5757,2.26533037405945
90,2.6581,2.9784,3.3008,3.02929398542367
171,2.2138,2.3649,2.519,2.24555568011869
43,2.2112,2.3562,2.5042,2.24084338289747
41,2.2148,2.3684,2.5241,2.24752404695993
124,2.3488,2.5446,2.7405,2.4350751293915
183,2.5145,2.8028,3.1062,2.75013455215751
45,2.3592,2.5619,2.769,2.45216489322876
190,2.5862,2.8664,3.1548,2.84978618814259
157,2.6443,2.9663,3.2948,3.01043861205366
137,2.7602,3.1347,3.5319,3.34729302424788
2,2.3771,2.5921,2.8121,2.48390100299027
66,2.4849,2.7598,3.0466,2.68933207851152
98,2.607,2.9336,3.2749,2.95757721397599
108,2.544,2.813,3.0848,2.77172835742927
168,2.3807,2.5982,2.8355,2.48796880338156
162,2.3337,2.5284,2.7297,2.41366829267539
185,2.1691,2.2957,2.4257,2.18671489215971
179,2.2765,2.4546,2.6379,2.33232513257165
24,2.3474,2.5471,2.7518,2.43469948861141
122,2.6154,2.9461,3.2963,2.97969213612803
61,2.497,2.7533,3.016,2.68745967287743
194,2.4783,2.7545,3.0435,2.68071157629914
193,2.2025,2.3509,2.5025,2.23109148408144
136,2.5377,2.8255,3.1284,2.78540155591522
82,2.4244,2.6629,2.9087,2.56647441012679
75,2.6565,2.9682,3.2899,3.01169437508459
48,2.3782,2.6046,2.841,2.49239487584003
14,2.4413,2.6893,2.9452,2.59867762135642
51,2.6669,3.003,3.3537,3.07782922872339
147,2.3176,2.4902,2.6617,2.38272796048954
16,2.3569,2.5591,2.767,2.44860424521431
8,2.6006,2.8935,3.1985,2.89083563201405
81,2.3844,2.5916,2.8132,2.486872232383
52,2.3998,2.6053,2.8103,2.50854652610526
166,2.3232,2.5092,2.6976,2.39613561463334
138,2.5615,2.8683,3.1971,2.84972838402842
5,2.482,2.7334,2.9902,2.66075383684595
119,2.3853,2.6117,2.8455,2.50261568274272
13,2.3056,2.5064,2.7114,2.38032153873578
180,2.3644,2.5683,2.7755,2.45997798720004
97,2.4597,2.704,2.9534,2.62191743028601
170,2.4987,2.7755,3.0625,2.71254870304298
109,2.4418,2.6987,2.969,2.60674467644565
18,2.6431,2.96,3.2883,2.99957153783839
9,2.4138,2.6515,2.899,2.5504891063128
86,2.4934,2.7213,2.9541,2.65341526393324
55,2.3351,2.533,2.7356,2.41755297156699
34,2.5262,2.8174,3.1236,2.77207013327402
199,2.5644,2.8623,3.1772,2.84126784219375
63,2.2267,2.388,2.5513,2.26434770163747
87,2.3803,2.6056,2.8397,2.49471562247755
36,2.5039,2.7774,3.0728,2.71499797751466
11,2.3661,2.5978,2.8433,2.4786864853394
127,2.251,2.3995,2.5508,2.29018596361777
95,2.4221,2.6712,2.93,2.57186890543788
70,2.3667,2.5649,2.7713,2.45867201700975
94,2.6369,2.9513,3.2707,2.98425305729653
150,2.5662,2.8725,3.1924,2.85689114318654
32,2.3578,2.5616,2.7679,2.45129426163247
192,2.2604,2.4368,2.6203,2.31096754329442
131,2.0508,2.1429,2.2378,2.04842030071979
145,2.6856,3.0154,3.3547,3.09528935570529
35,2.4975,2.7936,3.1038,2.73362044918987
71,2.5124,2.8126,3.1238,2.76272809542067
167,2.4844,2.7327,2.9838,2.66140420215317
84,2.3988,2.6442,2.8961,2.53607899146139
53,2.6213,2.9197,3.2251,2.93203565294365
