config,dipole_l,dipole_m,dipole_h,muL
178,2.2071,2.3955,2.5972,2.24599462465512
188,2.3864,2.6115,2.845,2.50302274586462
26,2.5726,2.846,3.1224,2.82007018042151
30,2.3947,2.6053,2.8219,2.50439032819618
169,2.4883,2.7648,3.0568,2.69576843872134
158,2.0313,2.0981,2.1637,2.02814117517346
22,2.4462,2.7075,2.9852,2.61688435345815
15,2.4551,2.6873,2.9194,2.60508654630773
37,2.4703,2.7046,2.9434,2.6275077747258
47,2.2459,2.405,2.5656,2.28751790950474
7,2.5265,2.7944,3.0668,2.74424559276374
163,2.5905,2.8817,3.1842,2.87247853790669
173,2.39,2.6369,2.8947,2.52395904666611
46,2.5635,2.874,3.1966,2.85903520005661
148,2.2784,2.455,2.6376,2.33402367821036
57,2.3875,2.6154,2.8489,2.50704280452795
65,2.3732,2.5976,2.8347,2.48367366173109
44,2.48,2.7492,3.0232,2.67672276735444
12,2.1696,2.2957,2.4254,2.18720651495355
121,2.5024,2.7499,3.0054,2.68558199353469
197,2.4016,2.6373,2.8876,2.53096289453111
40,2.4471,2.6696,2.8985,2.58457024234771
60,2.3522,2.5558,2.7657,2.44312415088862
111,2.6097,2.8891,3.1745,2.88438289043997
155,2.4331,2.6666,2.9062,2.57462668322746
189,2.4529,2.6873,2.9273,2.60312625734346
154,2.5902,2.9066,3.2356,2.91195582448638
139,2.7873,3.1766,3.5832,3.44133062734826
174,2.2821,2.4642,2.6518,2.34107237162962
106,2.2932,2.4794,2.6695,2.35733402321239
25,2.5249,2.7981,3.0776,2.74810722078734
141,2.2574,2.4114,2.5678,2.29988353390138
191,2.3527,2.5519,2.755,2.44156458657657
76,2.359,2.5705,2.786,2.45741413776482
4,2.5957,2.8996,3.2177,2.90043192163447
198,2.4307,2.6786,2.9371,2.5829753780596
107,2.3027,2.4868,2.6739,2.36873674646959
115,2.4667,2.7302,3.0068,2.64976318164653
187,2.4591,2.6833,2.9075,2.60350628653566
100,2.3979,2.6222,2.8462,2.51961548975679
42,2.5108,2.7547,2.9984,2.69471894914724
144,2.7662,3.1572,3.5796,3.41939349821261
85,2.5291,2.8224,3.136,2.7788781216147
195,2.4569,2.6889,2.9229,2.6071126844137
58,2.6611,3.0018,3.3606,3.07828253875745
200,2.6008,2.9127,3.2379,2.92176359862981
88,2.247,2.4318,2.6293,2.29618284062852
116,2.3152,2.5157,2.7272,2.39176561455669
184,2.4029,2.617,2.8339,2.51846557167505
165,2.3575,2.5637,2.7738,2.45213398315807
159,2.2852,2.4692,2.6618,2.34540868046435
175,2.5523,2.8378,3.129,2.80557595565916
110,2.6712,3.0207,3.3869,3.11492150999485
117,2.4102,2.6366,2.8714,2.53673404807361
69,2.3761,2.6048,2.8404,2.49164895050528
152,2.4443,2.7157,3.0019,2.62427711778108
92,2.2963,2.477,2.6591,2.35922104231839
33,2.2276,2.397,2.5739,2.26723796633403
72,2.4703,2.7526,3.0523,2.67467689736755
91,2.6159,2.9283,3.2483,2.94690486406282
133,2.5178,2.7959,3.0839,2.74302619888891
96,2.7732,3.1299,3.4964,3.31166852846854
164,2.1853,2.331,2.4825,2.20939385585645
