config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.4911,2.7462,3.0052,2.6779672239395973,1,2,3
2,2.7023,3.0595,3.4418,3.1924809280965314,2,0,2
3,2.4091,2.6567,2.9165,2.5515613974922875,0,2,2
4,2.5696,2.867,3.1746,2.849060612645931,2,2,4
5,2.5201,2.8026,3.0933,2.7521841953312665,1,2,3
6,2.5731,2.8521,3.1366,2.8283457137986705,1,1,2
7,2.4443,2.681,2.9221,2.5933395763041,1,1,2
8,2.6832,3.0392,3.4076,3.1498294540214045,2,2,4
9,2.5316,2.8082,3.091,2.762411434011348,2,2,4
10,2.1823,2.3277,2.4793,2.2056710598047777,1,0,1
11,2.3369,2.5304,2.726,2.417906050916011,1,2,3
12,2.653,2.9863,3.3354,3.0484722554419745,2,1,3
13,2.5677,2.867,3.1791,2.848767169977493,2,1,3
14,2.589,2.8851,3.1883,2.87766508510088,2,2,4
15,2.6522,2.97,3.2962,3.015813096116663,2,3,5
16,2.3135,2.4976,2.6875,2.38219334014772,2,2,4
17,2.5313,2.829,3.1403,2.7889312057122657,1,2,3
18,2.4551,2.7231,3.0017,2.6376132660997444,1,2,3
19,2.5757,2.8737,3.1787,2.8596739282483585,2,1,3
20,2.7769,3.1704,3.5877,3.441502419191453,2,2,4
21,2.3147,2.5008,2.6927,2.3847105841329483,1,1,2
22,2.5822,2.8741,3.1806,2.860479713716268,2,1,3
23,2.3493,2.5718,2.8062,2.449845433656077,1,1,2
24,2.3909,2.6116,2.8417,2.5058530482071717,1,2,3
25,2.4869,2.7421,3.0035,2.6716620475996025,2,1,3
26,2.158,2.309,2.4692,2.1769593617233096,1,1,2
27,2.3474,2.5409,2.7362,2.4316527492119544,1,2,3
28,2.5848,2.8963,3.2147,2.8951234161802923,2,2,4
29,2.4388,2.6875,2.9465,2.5953389540640632,1,1,2
30,2.423,2.6776,2.951,2.576427739916092,2,1,3
31,2.4977,2.7765,3.0652,2.71342392321635,2,2,4
32,2.5198,2.7799,3.0477,2.724786959885272,0,1,1
33,2.5475,2.8404,3.1424,2.808073145877633,1,2,3
34,2.2289,2.3792,2.5313,2.263906091004379,1,1,2
35,2.4141,2.6409,2.876,2.542437759113818,1,0,1
36,2.5011,2.7679,3.0428,2.704883505833092,1,2,3
37,2.1887,2.332,2.4796,2.213136474056477,1,0,1
38,2.2731,2.431,2.5922,2.320486805868985,1,2,3
39,2.491,2.7568,3.0302,2.688890378873456,2,2,4
40,2.4799,2.751,3.0308,2.6780802116990974,1,2,3
41,2.4014,2.6411,2.8956,2.5337836260439754,2,2,4
42,2.4872,2.7563,3.0369,2.6863553730287646,2,1,3
43,2.5683,2.862,3.1683,2.841470969351449,2,2,4
44,2.6493,2.9822,3.3358,3.0421949381037647,2,1,3
45,2.6161,2.9461,3.2902,2.9790821648725885,2,2,4
46,2.6973,3.0386,3.395,3.141924075506061,2,2,4
47,2.3797,2.6019,2.8298,2.492252245827458,2,1,3
48,2.5129,2.7709,3.0341,2.712621814198584,2,1,3
49,2.5267,2.809,3.1031,2.761618647119804,2,1,3
50,2.5323,2.8015,3.0765,2.75429505836601,2,2,4
51,2.542,2.8068,3.0767,2.7633119164089623,2,2,4
52,2.6453,2.981,3.3292,3.039542883081609,2,3,5
53,2.3789,2.5934,2.812,2.486144956867228,0,1,1
54,2.4001,2.6113,2.8277,2.512197369186131,1,2,3
55,2.6363,2.9658,3.3105,3.0124471732459006,1,1,2
56,2.5719,2.8897,3.229,2.884103188880116,2,1,3
57,2.2503,2.4153,2.5894,2.2940074334667098,2,1,3
58,2.4829,2.7331,2.9944,2.6599785886057474,2,2,4
59,2.3646,2.5837,2.8137,2.468689000052928,1,1,2
60,2.5322,2.811,3.098,2.7658996405390077,1,2,3
61,2.2831,2.4409,2.5984,2.333236606072087,2,0,2
62,2.5478,2.8308,3.1204,2.795250744574881,1,1,2
63,2.5212,2.7925,3.0653,2.740814299233876,1,2,3
64,2.5322,2.8463,3.1772,2.8133265374708563,2,1,3
65,2.3279,2.5211,2.7189,2.4056134968876943,2,1,3
66,2.6853,3.0397,3.4049,3.149289645486477,1,1,2
67,2.4089,2.6239,2.8402,2.5274803169376883,2,0,2
68,2.4763,2.7302,2.9969,2.6539818127488264,2,2,4
69,2.5141,2.8285,3.1557,2.784606599113268,1,2,3
70,2.6582,2.9932,3.3388,3.059810040147871,2,1,3
71,2.6024,2.9244,3.262,2.9417664018464347,2,2,4
72,2.4709,2.7309,3.0005,2.652860679360597,1,1,2
73,2.4692,2.7117,2.9554,2.634273084084079,2,0,2
74,2.4119,2.6429,2.8851,2.5422157486669823,1,1,2
75,2.5975,2.899,3.2077,2.8994568209215754,2,1,3
76,2.4653,2.7157,2.9717,2.635715060832089,0,2,2
77,2.7417,3.1018,3.4761,3.266532230594503,2,2,4
78,2.3294,2.5503,2.7822,2.4218867074189263,1,1,2
79,2.7658,3.1196,3.486,3.292482987354305,2,2,4
80,2.808,3.2078,3.6346,3.532084923882652,2,2,4
81,2.495,2.7576,3.0304,2.6908958939633814,2,1,3
82,2.3099,2.4985,2.6938,2.37959399552197,0,1,1
83,2.629,2.9473,3.276,2.978850492809478,2,2,4
84,2.6695,3.0266,3.3976,3.128282887724944,1,1,2
85,2.3771,2.5686,2.7581,2.4692464001409538,1,2,3
86,2.489,2.7522,3.0208,2.683402291208897,2,1,3
87,2.6054,2.9185,3.2433,2.9312220703106067,2,2,4
88,2.5683,2.8796,3.2063,2.867950525619085,1,2,3
89,2.5572,2.8305,3.109,2.796722275303034,2,0,2
90,2.3156,2.5004,2.6907,2.385278345485746,1,2,3
91,2.5407,2.8328,3.1349,2.79631398269038,1,2,3
92,2.4221,2.6659,2.9231,2.566679399212376,1,2,3
93,2.3065,2.4932,2.6826,2.3748944700044072,2,0,2
94,2.7329,3.0977,3.4737,3.261093556380037,1,2,3
95,2.5274,2.7864,3.0519,2.7347589202935123,2,3,5
96,2.4594,2.7077,2.9659,2.624541156414649,2,2,4
97,2.6786,3.0155,3.3651,3.0991758958892985,1,2,3
98,2.5572,2.8639,3.183,2.843100631866386,1,2,3
99,2.5092,2.7684,3.0283,2.709159570867186,1,1,2
100,2.6271,2.9597,3.3065,3.0026585084944606,2,2,4
101,2.6617,2.9927,3.3407,3.058898360987287,2,2,4
102,2.4339,2.663,2.8971,2.572205653925196,1,1,2
103,2.5002,2.7573,3.0232,2.6926552383590163,2,3,5
104,2.4068,2.6578,2.9246,2.550466337575366,1,1,2
105,2.5092,2.7824,3.0666,2.724011126868863,2,2,4
106,2.6857,3.0436,3.4179,3.1602867296530177,2,3,5
107,2.5528,2.822,3.0921,2.7852082157675726,2,2,4
108,2.4932,2.7539,3.0226,2.686475971624035,1,1,2
109,2.6161,2.9367,3.266,2.961597345785162,1,2,3
110,2.8344,3.2509,3.6896,3.646211347788273,2,2,4
111,2.4679,2.7337,3.0078,2.654658399002052,1,2,3
112,2.542,2.8357,3.1406,2.8004352167906528,2,1,3
113,2.4369,2.6914,2.9606,2.597176236064758,1,1,2
114,2.5263,2.7962,3.0732,2.74607969961036,2,1,3
