config,dipole_l,dipole_m,dipole_h,muL
100,2.4922,2.7638,3.054,2.6956358672072716
101,2.6419,2.9768,3.3214,3.031688915556177
102,2.607,2.9289,3.2653,2.9491882603397377
103,2.3617,2.5871,2.8233,2.4688875869773406
104,2.5655,2.8759,3.2034,2.8619454616778457
105,2.5189,2.8223,3.139,2.7770882355393707
106,2.8004,3.2268,3.6748,3.6113053615445163
107,2.6979,3.0385,3.3875,3.139199261986257
108,2.5703,2.8941,3.2369,2.891327653748036
109,2.5675,2.8726,3.2009,2.856781748366864
10,2.208,2.3526,2.4992,2.236968952029938
110,2.4575,2.7214,2.9971,2.6368189643118454
111,2.475,2.7429,3.025,2.6665038351756922
112,2.5294,2.8033,3.0872,2.7553195256831806
113,2.5332,2.8233,3.1195,2.7823353979718757
114,2.5604,2.8288,3.1093,2.794528805095897
115,2.3557,2.567,2.7881,2.4518918113075037
116,2.7088,3.053,3.4142,3.1694313171969286
117,2.6521,2.9994,3.3578,3.0749700940277864
118,2.7039,3.0693,3.4493,3.2112229950380935
119,2.4737,2.7444,3.0293,2.6675743294601815
11,2.3462,2.5613,2.7868,2.441332049567238
120,2.3837,2.5882,2.7965,2.4858977442068024
121,2.6097,2.9179,3.2373,2.929923684649133
122,2.443,2.6424,2.8408,2.5610886335050975
123,2.4525,2.7288,3.0201,2.6415554485534174
124,2.5172,2.7945,3.0774,2.7416346067034443
125,2.8012,3.193,3.6032,3.478555359503595
126,2.4896,2.7616,3.0424,2.693554044433448
127,2.4058,2.6369,2.8751,2.5345243037194454
128,2.3785,2.5895,2.8101,2.482326099568605
129,2.2086,2.3493,2.4911,2.236832563472573
12,2.7995,3.1639,3.5397,3.3821303601333494
130,2.2384,2.4051,2.5799,2.2798481701463458
131,2.5326,2.8159,3.1123,2.7718036635083294
132,2.4829,2.7423,3.0103,2.6699268063797783
133,2.3789,2.5886,2.8046,2.4825476010596423
134,2.7476,3.1022,3.4634,3.2585780896319996
135,2.6959,3.0696,3.4671,3.222370901005031
136,2.4277,2.6833,2.9508,2.585317885774025
137,2.6474,2.9942,3.3567,3.066672574881491
138,2.4178,2.6546,2.9017,2.5552815942066625
139,2.7801,3.1666,3.5679,3.415604476069756
13,2.5079,2.7723,3.0438,2.7123274959962016
140,2.5367,2.8452,3.1737,2.8122371038849545
141,2.3203,2.5086,2.7012,2.393262578255476
142,2.6329,2.9599,3.303,3.0020321659854807
143,2.555,2.85,3.1522,2.822853757104429
144,2.4803,2.7277,2.9781,2.6546044299935594
145,2.5479,2.834,3.1333,2.799036903329686
146,2.5673,2.8573,3.1545,2.834855415854603
147,2.4962,2.7658,3.0505,2.6998356644024764
148,2.7705,3.163,3.5752,3.4208856429209686
149,2.2726,2.4606,2.6576,2.330806759623368
14,2.5844,2.88,3.1839,2.8696718944493673
150,2.536,2.8045,3.0742,2.7594069824666634
151,2.6137,2.9304,3.2579,2.9509237950191696
152,2.1473,2.2778,2.4148,2.161354190257067
153,2.3042,2.4999,2.7109,2.374303019035432
154,2.2212,2.3863,2.5603,2.2578410610873743
155,2.5436,2.8167,3.0964,2.77596538707897
156,2.7541,3.1095,3.4779,3.275929703325271
157,2.424,2.6609,2.9106,2.5636398501923914
158,2.4894,2.7653,3.0595,2.696355430437828
159,2.3697,2.5811,2.8005,2.4710465804090647
15,2.6331,2.9531,3.2846,2.9888051405520346
160,2.4677,2.72,2.9815,2.6404867484095136
161,2.219,2.3785,2.545,2.253762134997448
162,3.0891,3.5915,4.123,4.9907831165505705
163,2.6463,2.9837,3.3398,3.0457951685436604
164,2.4668,2.7257,3.0002,2.6448155956777724
165,2.6231,2.9375,3.2624,2.962249231299248
166,2.7087,3.0555,3.4134,3.1730605349096397
167,2.6167,2.9252,3.2423,2.941599531827585
168,2.7388,3.0951,3.4677,3.2525368909484818
169,2.616,2.9275,3.2491,2.945648653395392
