config,dipole_l,dipole_m,dipole_h,muL
100,2.3085,2.4849,2.6631,2.372753002505443
101,2.2161,2.3647,2.5166,2.2476798500430064
102,2.1067,2.211,2.3146,2.1120796373811426
103,2.5144,2.8031,3.108,2.750363520796866
104,2.3398,2.5516,2.7729,2.430903739457087
105,2.5737,2.8752,3.1916,2.861524744151122
106,2.2521,2.4201,2.5919,2.2979336143192977
107,2.1008,2.2036,2.3071,2.1051275155488263
108,2.4074,2.614,2.8238,2.518985152567225
109,2.3685,2.5816,2.7986,2.4712283550258207
10,2.1249,2.2442,2.3662,2.134002534152593
110,2.4098,2.6192,2.8304,2.524462145313471
111,2.348,2.5622,2.7863,2.443297748153401
112,2.3573,2.5757,2.8017,2.4588788226230585
113,2.2955,2.4811,2.6743,2.3594862476233094
114,2.0984,2.1925,2.2837,2.1025026379997414
115,2.2963,2.4705,2.6488,2.3559621006627944
116,2.641,2.971,3.3132,3.0209496538549807
117,2.2691,2.4363,2.6047,2.3192755284494866
118,2.235,2.4205,2.6194,2.2809503483264915
119,2.5412,2.8337,3.1453,2.796877796999726
11,2.4561,2.7124,2.9794,2.6273997438364542
120,2.5918,2.8908,3.194,2.8865626655321024
121,2.7216,3.0773,3.4479,3.2191780700333643
122,2.4226,2.6637,2.9143,2.5657597560168552
123,2.4921,2.772,3.0645,2.705854414696039
124,2.0938,2.2009,2.3103,2.0972706650312043
125,2.327,2.5369,2.7576,2.4124588800332445
126,2.082,2.1656,2.2492,2.0833301444533103
127,2.6102,2.9135,3.228,2.9226010893299263
128,2.477,2.7212,2.9696,2.646532624926003
129,2.4529,2.6814,2.9132,2.5982420635208943
12,1.8411,1.8375,1.8328,1.8424246499890258
130,2.1675,2.3016,2.4412,2.185916173979133
131,2.6618,3.0068,3.363,3.0870374097659887
132,2.3875,2.6122,2.8572,2.502207580433116
133,2.5339,2.8196,3.1153,2.777234551143186
134,2.3545,2.5641,2.7768,2.450350643882165
135,2.2309,2.4339,2.6512,2.281305367558631
136,2.3923,2.6327,2.8842,2.522143989995082
137,2.1169,2.2367,2.3611,2.124641454617989
138,2.4693,2.7067,2.948,2.62912543843363
139,2.3087,2.508,2.7158,2.3829964041393383
13,2.4922,2.7629,3.0439,2.6957658456990674
140,2.2686,2.4194,2.5691,2.312813104248179
141,2.2291,2.3914,2.5619,2.266923916332528
142,2.6396,2.9652,3.3036,3.0102252619605996
143,2.6424,2.9734,3.322,3.026078527739816
144,2.3619,2.5698,2.792,2.4573264434102677
145,2.4377,2.6912,2.962,2.596977619993168
146,2.5234,2.7912,3.0639,2.739485806583051
147,2.3906,2.6051,2.8238,2.5019196669479937
148,2.4904,2.7618,3.0406,2.6942683089730304
149,2.4668,2.7335,3.0109,2.65360125370984
14,2.6081,2.9028,3.2043,2.905378303485541
150,2.1711,2.2936,2.4158,2.188659604838801
151,2.2955,2.4879,2.6922,2.3619378546309235
152,2.5803,2.9018,3.2405,2.9041759184087232
153,2.3341,2.5497,2.7768,2.425110440856209
154,2.0089,2.0713,2.1326,2.0041535194132525
155,2.1917,2.3244,2.4569,2.214914020416165
156,2.4122,2.6186,2.8263,2.5255491687307225
157,2.5641,2.8467,3.1362,2.81955916108542
158,2.4935,2.7884,3.0987,2.7256859946259326
159,2.4117,2.6644,2.9293,2.5595851684947144
15,2.5918,2.9073,3.2347,2.9130663749980816
160,2.4371,2.6829,2.939,2.590293878359258
161,2.2216,2.4039,2.5955,2.2632869043381065
162,2.3455,2.55,2.7578,2.435260515599447
163,2.5294,2.8135,3.1034,2.7686714854796546
164,2.3167,2.5172,2.7268,2.3940389801192414
165,2.3182,2.5056,2.6977,2.3900355436323824
166,2.4702,2.7461,3.0321,2.6685735413141005
167,2.2582,2.4133,2.5679,2.3015559910053103
168,2.4719,2.7269,2.988,2.649742070454234
169,2.5358,2.7978,3.0621,2.7510764998740593
16,2.5346,2.8191,3.1294,2.7752045256581006
170,2.5268,2.8577,3.2139,2.829121385673252
171,2.5516,2.8271,3.113,2.7907620141449536
172,2.6768,3.0343,3.4049,3.1420804476584534
173,2.3167,2.4951,2.6742,2.384297288911964
174,2.1796,2.3256,2.4835,2.20206006107496
175,2.2219,2.3792,2.5396,2.257151099802723
176,2.4401,2.6781,2.9193,2.588790862859963
177,2.3583,2.5861,2.8244,2.4658442599389807
178,2.138,2.2592,2.3841,2.1494451943722135
179,2.2758,2.4709,2.6767,2.33765604833038
17,2.2181,2.36,2.5009,2.248766373460791
180,2.3804,2.591,2.8092,2.484942369773944
181,2.0356,2.1117,2.1879,2.0321056138312628
182,2.2954,2.4914,2.6938,2.364287426197684
183,2.4641,2.6957,2.9322,2.6163010061950183
184,2.2129,2.3687,2.533,2.2451094874482007
185,2.6158,2.9123,3.2166,2.9203218672615843
186,2.3316,2.508,2.6869,2.401989753389465
187,2.3789,2.5887,2.8048,2.4826143016584155
188,2.21,2.3611,2.5176,2.240673785033762
189,2.8501,3.2532,3.6794,3.6271743790884825
18,2.2566,2.4133,2.5686,2.300165377103106
190,2.4875,2.772,3.0677,2.704408737742506
191,2.5426,2.8252,3.1173,2.7865289897185526
192,2.5648,2.8293,3.1045,2.796104931136531
193,2.5973,2.9013,3.2185,2.9031509065928285
194,2.2535,2.3951,2.5377,2.2912014784734316
195,2.4935,2.7654,3.049,2.6988755698828464
196,2.3287,2.5315,2.7443,2.4109538887560618
197,2.6119,2.9343,3.2676,2.9579966160133737
198,2.2117,2.3462,2.4784,2.2393264833724875
199,2.2688,2.4492,2.6372,2.32309989496476
19,2.4242,2.6717,2.9287,2.573518403597659
1,2.161,2.279,2.3972,2.17608385492664
200,2.3078,2.4911,2.6763,2.375076486114081
20,2.5699,2.8733,3.189,2.858447285667195
21,2.341,2.5451,2.7535,2.428893684337453
22,2.7013,3.0418,3.3966,3.146814562233094
23,2.2429,2.3964,2.5521,2.281951963019417
24,2.3152,2.5242,2.7449,2.396061413381405
25,2.2741,2.4395,2.6045,2.325010925853849
26,2.3157,2.4985,2.6807,2.3852436978942393
27,2.3734,2.5936,2.8307,2.480373978160379
28,2.3002,2.4706,2.6414,2.359747312988873
29,2.3318,2.5462,2.7691,2.4218118308994847
2,2.5188,2.8216,3.1393,2.7759542121014618
30,2.1254,2.2411,2.3617,2.134169607508035
31,2.3457,2.5369,2.7328,2.427675028413174
32,2.4777,2.7281,2.9872,2.6530595764991283
33,2.5312,2.8222,3.1229,2.780096647480551
34,2.1325,2.2409,2.3501,2.1418543935019816
35,2.1481,2.274,2.4039,2.1618435565097296
36,2.3544,2.5516,2.7524,2.442666900349337
37,2.5418,2.8358,3.1444,2.8002590003656906
38,2.2762,2.4683,2.6687,2.337257614370351
39,2.3351,2.5152,2.6953,2.4087410383633614
3,2.4263,2.6768,2.9395,2.578694592228287
40,2.4932,2.7656,3.0476,2.6992820679836154
41,2.4943,2.7778,3.0723,2.713662140749253
42,2.13,2.2461,2.3663,2.139575823762814
43,2.5018,2.7599,3.0199,2.697011038995674
44,2.584,2.8971,3.2265,2.8963920383287944
45,2.3993,2.6349,2.8811,2.528357843661533
