config,dipole_l,dipole_m,dipole_h,muL
100,2.1429,2.2687,2.3952,2.1558928998063673
101,2.3742,2.5972,2.8312,2.4843762298580305
102,2.5687,2.8556,3.1538,2.8323735876563134
103,2.3288,2.5614,2.8092,2.427239988186084
104,2.4554,2.6797,2.9027,2.5982486821627186
105,2.4437,2.6766,2.914,2.5891440617771395
106,2.428,2.6608,2.8997,2.5669306508478162
107,2.3123,2.4807,2.6482,2.374096274041376
108,2.3193,2.5336,2.7581,2.4046343335420084
109,2.3793,2.5934,2.8104,2.486615733486222
10,2.3753,2.5943,2.8234,2.4833043270893844
110,2.3692,2.6175,2.8781,2.495080291655058
111,2.3772,2.6038,2.8392,2.4913648227811924
112,2.4701,2.7156,2.965,2.638045324283125
113,2.6071,2.9079,3.2119,2.9134712393369755
114,2.2181,2.3609,2.5044,2.2488583053959337
115,2.1535,2.2756,2.4012,2.167701652915598
116,2.4657,2.734,3.0117,2.653842679186957
117,2.3935,2.6348,2.8857,2.5247951987772406
118,2.3735,2.5822,2.7983,2.474479015785021
119,2.33,2.4909,2.6459,2.3924623625851598
11,2.6723,2.9962,3.3332,3.0616925366161265
120,2.3898,2.6138,2.8432,2.50740927963162
121,2.7207,3.1,3.497,3.2816114507698515
122,2.4688,2.7246,2.9877,2.6458745226546894
123,2.4997,2.7529,3.0155,2.6876106621752167
124,2.2794,2.442,2.6045,2.3305284180951413
125,2.4218,2.6653,2.9188,2.5665775762267646
126,2.2777,2.4493,2.6312,2.3305520914115685
127,2.4619,2.719,2.989,2.6362768729037342
128,2.2898,2.4845,2.6942,2.3551073149093575
129,2.5368,2.8256,3.1222,2.7860086650352094
12,2.5046,2.7728,3.0429,2.712474930853086
130,2.6613,2.9986,3.3492,3.0704115930030795
131,2.2919,2.4859,2.6914,2.3580428743774515
132,2.5097,2.7696,3.0392,2.7095217392349253
133,2.3958,2.6308,2.8731,2.5235738361606934
134,2.514,2.7869,3.0687,2.73111094108778
135,2.5619,2.8592,3.1693,2.8366579886032905
136,2.7329,3.0883,3.4522,3.2354934895358096
137,2.5837,2.8961,3.2224,2.894771224001588
138,2.4443,2.7068,2.984,2.61553611102192
139,2.1028,2.1942,2.2836,2.1071748067091254
13,2.2035,2.3411,2.4844,2.2295426401855303
140,2.2888,2.4921,2.7066,2.358264011361432
141,2.7537,3.1357,3.5385,3.3556322547239406
142,2.5133,2.7837,3.0658,2.7267465367989994
143,2.6395,2.9672,3.3114,3.0145666782096447
144,2.3847,2.6281,2.8955,2.51141733965397
145,2.713,3.0553,3.4083,3.169966213241109
146,2.2843,2.4577,2.6348,2.340505928659064
147,2.2086,2.3664,2.5286,2.240749566383843
148,2.2742,2.4487,2.6295,2.3278242303290035
149,2.5753,2.8891,3.2316,2.883123357011718
14,2.6042,2.9187,3.2529,2.931916222239574
150,2.326,2.544,2.7712,2.415905350822021
151,2.4657,2.7052,2.946,2.6264551209879428
152,2.4023,2.6164,2.8307,2.5180916642716187
153,2.2948,2.4787,2.6681,2.358131417992925
154,2.4291,2.6693,2.9218,2.573700185933228
155,2.3937,2.6275,2.8707,2.5193665798311655
156,2.3,2.4755,2.6532,2.3614961898178817
157,2.3443,2.5474,2.7551,2.4326415205885907
158,2.5014,2.7516,3.0105,2.686933785456092
159,2.2702,2.4229,2.5777,2.3151621556924487
15,2.4342,2.6923,2.9602,2.59740648285043
160,2.1153,2.2269,2.3387,2.122325206732825
161,2.3447,2.5564,2.7731,2.4381678503910194
162,2.4677,2.7377,3.0294,2.6567131332549514
163,2.5356,2.8112,3.0897,2.76750196761571
164,2.4274,2.6902,2.9653,2.5913880153827167
165,2.6344,2.9931,3.3747,3.0706963449023483
166,2.4513,2.7113,2.9799,2.6243613353210797
167,2.6412,2.9695,3.3074,3.017639124429137
168,2.5486,2.8138,3.0886,2.7731201531902685
169,2.4821,2.7533,3.0331,2.6814877557510033
16,2.5137,2.7891,3.0784,2.7330626481971247
170,2.2103,2.3724,2.5445,2.243383803524421
171,2.605,2.9096,3.2231,2.916381518149343
172,2.4976,2.7331,2.9684,2.667423871054102
173,2.4349,2.674,2.9213,2.581613649790098
174,2.2953,2.4928,2.7,2.3643593634189024
175,2.1204,2.2331,2.3484,2.1282176122853693
176,2.4583,2.7098,2.9691,2.6263761649788795
177,2.3239,2.527,2.7363,2.4053723385961163
178,2.343,2.5471,2.7555,2.4315466993112484
179,2.5402,2.8052,3.0753,2.760903651483905
17,2.3789,2.6025,2.8383,2.491021078918062
180,2.5157,2.7973,3.0869,2.7443791045566006
181,2.643,2.9856,3.3383,3.0491237711687713
182,2.2121,2.3671,2.5249,2.2445023355420837
183,2.5822,2.9079,3.2481,2.9144162072174375
184,2.4304,2.6883,2.9566,2.591587771875239
185,2.3706,2.5731,2.7858,2.4661721927088154
186,2.5031,2.7875,3.0802,2.728552057175352
187,2.3969,2.6143,2.8331,2.5129873828439075
188,2.3665,2.5838,2.8095,2.4705131043128774
189,2.4394,2.6789,2.9277,2.5881221709433047
18,2.3854,2.6125,2.8463,2.5033777218124347
190,2.3788,2.629,2.8925,2.51006266022135
191,2.3679,2.5601,2.7493,2.457635507451026
192,2.3408,2.5713,2.8164,2.442693421722307
193,2.5244,2.7986,3.0797,2.7485187991711024
194,2.3463,2.5653,2.7935,2.4440444577688045
195,2.44,2.6785,2.9237,2.5885146000473687
196,2.4004,2.6379,2.8824,2.5320005712452613
197,2.4042,2.6326,2.8694,2.5299992977465555
198,2.3899,2.6249,2.8662,2.515505261449368
199,2.5178,2.8029,3.099,2.7516286623931823
19,2.6612,2.9936,3.3442,3.0611453866663187
1,2.2915,2.4624,2.6354,2.348767078063906
200,2.46,2.7553,3.0653,2.6738269689571963
20,2.093,2.1901,2.2895,2.095995313656893
21,2.5761,2.8779,3.1931,2.865852699757479
22,2.2552,2.4239,2.5983,2.3018231865711565
23,2.5077,2.7973,3.0998,2.741502054369169
24,2.3653,2.5596,2.756,2.455444809378606
25,2.658,2.999,3.3515,3.072042680168883
26,2.3563,2.5658,2.7808,2.452299207140999
27,2.3541,2.5456,2.7377,2.4394241141432684
28,2.5531,2.8413,3.1393,2.810201469756157
29,2.4308,2.695,2.9692,2.5980850181852406
2,2.4842,2.7503,3.0274,2.678679415539499
30,2.6326,2.9524,3.2823,2.987474549825092
31,2.3626,2.5702,2.7793,2.4601995975323074
32,2.1385,2.2502,2.3623,2.1491368662908363
33,2.192,2.3238,2.454,2.2152153115982998
34,2.4764,2.7476,3.0296,2.672655806266008
35,2.2741,2.4513,2.6362,2.328573346394481
