config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.2194,2.3562,2.491,2.2490758910162136,0,0,0
2,2.3897,2.6021,2.8191,2.499168906444852,1,0,1
3,2.1164,2.2331,2.3567,2.1237434845494336,2,0,2
4,2.2368,2.3851,2.5331,2.273172147939734,1,1,2
5,2.24,2.4209,2.6106,2.286390204728183,1,1,2
6,2.6709,2.994,3.3268,3.057105663568377,1,0,1
7,2.3768,2.5978,2.8251,2.4873595219049025,0,1,1
8,2.4812,2.7247,2.9771,2.651101502679313,0,0,0
9,2.4361,2.6614,2.8928,2.571882179497321,0,0,0
10,2.3842,2.6102,2.8472,2.5001968365547107,0,1,1
11,2.3784,2.5828,2.7912,2.478760961681411,1,1,2
12,2.1508,2.2663,2.3839,2.1637495132212448,0,0,0
13,2.6891,2.9933,3.3067,3.0500916866782357,1,1,2
14,2.2807,2.4489,2.626,2.333157980508796,1,1,2
15,2.198,2.3645,2.5436,2.2289534345077358,1,1,2
16,2.4428,2.6917,2.9548,2.6006103380966112,0,0,0
17,2.446,2.6773,2.9121,2.5911078184995464,0,0,0
18,2.63,2.9761,3.3367,3.0344140244219395,0,0,0
19,2.6807,3.0087,3.3563,3.0856731947413394,1,0,1
20,2.0948,2.1942,2.2931,2.098246996230912,1,0,1
21,2.5254,2.8198,3.13,2.7749877377866827,1,1,2
22,2.3817,2.5805,2.7843,2.4793027143619817,0,1,1
23,1.8707,1.883,1.8955,1.867723513442617,1,1,2
24,2.0846,2.1793,2.2772,2.086430491004313,0,1,1
25,2.2327,2.396,2.5643,2.27205531425495,1,1,2
26,2.2663,2.4535,2.6496,2.322377325823268,1,1,2
27,2.2122,2.3682,2.5289,2.244690028777311,0,0,0
28,2.064,2.1594,2.2578,2.0632128887077474,2,1,3
29,2.4837,2.7548,3.034,2.683836798699653,1,0,1
30,2.2987,2.4875,2.6785,2.3658714795610494,0,1,1
31,2.5836,2.8781,3.1843,2.866663634631745,1,0,1
32,2.4335,2.6731,2.9294,2.578656146732438,0,0,0
33,2.4454,2.7159,3.0096,2.6236309206492323,0,0,0
34,2.3869,2.6084,2.8369,2.501374220237297,0,0,0
35,2.2425,2.4175,2.6004,2.287712859704629,1,0,1
36,1.9908,2.0563,2.123,1.9840586155206288,1,0,1
37,2.5995,2.9241,3.2674,2.9416363376796024,0,1,1
38,2.3222,2.5254,2.7351,2.403127519373681,1,0,1
39,2.2782,2.4584,2.6458,2.335065702841372,0,0,0
40,2.3581,2.5694,2.7834,2.456297644419781,0,0,0
41,2.4886,2.7453,3.0065,2.675957533047431,0,1,1
42,2.2785,2.4574,2.6393,2.335500323407929,0,0,0
43,2.1649,2.3076,2.4581,2.1840679230682944,0,1,1
44,2.4153,2.64,2.8692,2.5430802070168124,0,0,0
45,2.1389,2.2685,2.4069,2.1511951178882,1,0,1
46,2.3427,2.5565,2.7792,2.436082525936372,0,0,0
47,2.5649,2.8317,3.104,2.7996552173041787,0,1,1
48,2.3908,2.6295,2.8794,2.518712448450503,1,0,1
49,2.3327,2.5245,2.7216,2.4110084281179818,1,0,1
50,2.1942,2.3321,2.4705,2.218940991912508,0,0,0
51,2.2734,2.4392,2.605,2.324283216914152,0,1,1
52,2.2033,2.3863,2.5846,2.239474966705322,0,0,0
53,2.3204,2.5111,2.7028,2.39511892553414,1,0,1
54,2.286,2.4807,2.6809,2.3515457019013204,2,1,3
55,2.4757,2.7387,3.012,2.6629199638025525,1,0,1
56,2.3511,2.548,2.7476,2.4383074540672323,0,1,1
57,2.3849,2.6081,2.8362,2.5002067235494376,0,0,0
58,2.478,2.7363,2.9998,2.6621251937035337,0,0,0
59,2.3709,2.596,2.8271,2.482145266016736,1,0,1
60,2.3189,2.5211,2.7273,2.398629856553312,1,0,1
61,2.4345,2.6832,2.9448,2.58874295183498,1,1,2
62,2.528,2.8203,3.1268,2.7764134684222794,0,1,1
63,2.2864,2.4713,2.6656,2.347220144206794,1,0,1
64,2.3552,2.5869,2.8292,2.4641109027859134,1,1,2
65,2.5403,2.8323,3.1411,2.7949781016677906,1,1,2
66,2.0977,2.1987,2.3019,2.10148081947569,1,0,1
67,2.2582,2.4274,2.5988,2.3062094086461884,0,1,1
68,2.3123,2.4973,2.69,2.380799634041592,0,0,0
69,2.2691,2.465,2.6677,2.3297922728809186,0,1,1
70,2.5091,2.7714,3.0474,2.710849533151128,0,1,1
71,2.2496,2.3982,2.5551,2.2878649412100733,0,1,1
72,2.1976,2.3467,2.5018,2.2250305832392288,1,1,2
73,2.5263,2.8031,3.0937,2.7538478135481883,1,0,1
74,2.531,2.8012,3.078,2.753503455309573,0,0,0
75,2.4704,2.7432,3.0302,2.664897429252392,0,0,0
76,2.522,2.8106,3.109,2.762697394614704,1,0,1
77,2.3646,2.5885,2.8219,2.472093934778125,0,0,0
78,2.4493,2.704,2.9707,2.6157770403843643,1,0,1
79,2.3167,2.512,2.7123,2.3920179660323826,1,1,2
80,2.4516,2.7218,3.0053,2.6342088422463403,0,0,0
81,2.5121,2.7831,3.0665,2.725576927779132,1,1,2
82,2.024,2.0984,2.1827,2.019794551139968,2,1,3
83,2.1714,2.3015,2.4329,2.1901764779277806,1,0,1
84,2.7751,3.1528,3.5406,3.374726182734705,1,1,2
85,2.4981,2.75,3.0045,2.6848416368604755,0,0,0
86,2.2872,2.47,2.6577,2.3479869713686883,0,0,0
87,2.4053,2.6229,2.8419,2.5245277601504084,0,1,1
88,2.4043,2.6187,2.8344,2.5208253538522536,0,1,1
89,2.3321,2.5304,2.7326,2.413958904248993,0,0,0
90,2.2768,2.4694,2.6695,2.3383612262068696,1,1,2
91,2.3446,2.5794,2.8275,2.4509137759515887,1,1,2
92,2.3353,2.5408,2.7582,2.420888815300313,0,1,1
93,2.2635,2.4368,2.6152,2.314003827002313,0,1,1
94,2.3804,2.5758,2.7729,2.4759422952288914,0,1,1
95,2.3138,2.5371,2.7722,2.40182284421705,0,0,0
96,1.9784,2.0436,2.1141,1.9709438455262536,0,1,1
97,2.355,2.553,2.7519,2.444367418850563,2,0,2
98,2.7314,3.1066,3.4956,3.287980960075768,0,1,1
99,2.4225,2.6769,2.9446,2.576472743505398,0,0,0
100,2.3051,2.4909,2.6821,2.372260576189067,0,0,0
101,2.2232,2.3792,2.5407,2.2581304595838443,1,0,1
102,2.4267,2.6782,2.9405,2.5803929993770605,2,0,2
103,2.4504,2.6755,2.9062,2.5914576727272007,0,1,1
104,2.3758,2.6097,2.8561,2.4939449460748264,1,1,2
105,2.6374,2.9588,3.2887,2.9981703389313368,1,1,2
106,2.4733,2.7367,3.0115,2.6596421187751496,0,0,0
107,2.6262,2.9127,3.2075,2.920537526533728,0,1,1
108,2.5005,2.7906,3.0966,2.7305910171576304,1,1,2
109,2.2889,2.4849,2.6891,2.3555188233965016,0,0,0
110,2.1134,2.2081,2.3021,2.119092660040089,1,0,1
111,2.3312,2.5229,2.7167,2.409507679889408,1,1,2
112,2.1984,2.3383,2.4797,2.224334839607676,0,1,1
113,2.4151,2.6455,2.8802,2.5473496720494,0,1,1
114,2.4272,2.6769,2.9354,2.5798585513024013,1,0,1
115,2.6246,2.9166,3.2164,2.9268288124755566,0,0,0
116,2.4503,2.6832,2.9186,2.5986575595500208,0,1,1
117,2.3081,2.4983,2.6964,2.377853899470704,0,0,0
118,2.131,2.2445,2.3607,2.1405428545028995,1,1,2
119,2.3835,2.6164,2.8597,2.504314356653216,1,0,1
120,2.6726,3.0096,3.3607,3.0894173746143423,1,1,2
121,2.6063,2.894,3.1916,2.891695511466456,1,0,1
122,2.198,2.3467,2.4992,2.225629766406168,1,0,1
123,2.4834,2.7695,3.068,2.699824881612611,0,0,0
124,2.4774,2.7429,3.0226,2.667497908739807,0,1,1
125,2.4535,2.6983,2.9544,2.6125806524368627,0,0,0
126,2.5381,2.8302,3.1311,2.7923727811350694,0,1,1
127,2.5274,2.8374,3.1599,2.7999633786735405,1,0,1
128,2.5568,2.8247,3.101,2.7888283329626917,1,1,2
129,2.4167,2.6402,2.87,2.543757619316737,0,0,0
130,2.2811,2.4575,2.637,2.337770408284888,0,0,0
131,2.5899,2.8941,3.2088,2.8916439601731185,0,1,1
132,2.186,2.323,2.463,2.208715331812217,2,0,2
133,2.2476,2.4086,2.5722,2.2901127729915163,1,1,2
134,2.4125,2.6618,2.9208,2.558284868889698,1,1,2
135,2.3029,2.4942,2.6921,2.371828857460696,0,1,1
136,2.2707,2.4399,2.6133,2.32164311731118,1,1,2
137,2.3406,2.5425,2.7462,2.4275104524401727,2,0,2
138,2.3546,2.5395,2.7268,2.4359929114234733,1,1,2
139,2.2371,2.411,2.5917,2.2806640667372644,0,1,1
140,2.3303,2.5228,2.721,2.4081960868008063,0,1,1
141,2.3459,2.5519,2.7642,2.4361806114246884,1,1,2
142,2.2049,2.3659,2.531,2.2370121776139253,0,1,1
143,2.4851,2.7767,3.0832,2.70861791569393,0,0,0
144,2.606,2.9232,3.2555,2.939350332018629,0,0,0
145,2.2348,2.3918,2.5539,2.2727384605248377,1,0,1
146,2.1726,2.3137,2.4629,2.193025008441804,0,1,1
147,2.4113,2.6063,2.8019,2.5162842568633845,0,0,0
148,2.3478,2.574,2.8047,2.451379289904565,0,1,1
149,2.3016,2.5006,2.708,2.37353280337259,0,0,0
150,2.3618,2.5507,2.742,2.447608074955899,0,0,0
151,2.4452,2.7007,2.9652,2.611085861488557,0,0,0
152,2.5044,2.7632,3.036,2.699963891580745,0,0,0
153,2.2734,2.4436,2.6167,2.3255935737727955,0,1,1
154,2.3505,2.5477,2.7497,2.43735505426585,0,0,0
155,2.4021,2.653,2.9202,2.543537750252963,1,1,2
156,2.7527,3.1245,3.5076,3.316695096804661,0,0,0
157,2.1816,2.3256,2.4763,2.2045087737084623,0,1,1
158,2.2995,2.4765,2.6604,2.360850897805487,0,0,0
159,2.3817,2.5955,2.8132,2.489479264802335,0,0,0
160,2.2311,2.3914,2.5595,2.2688537305699934,1,1,2
161,2.1293,2.2666,2.4115,2.1407009921176767,1,1,2
162,2.1313,2.2592,2.3965,2.142028887212265,2,0,2
163,2.6069,2.9313,3.271,2.95350399676244,1,1,2
164,2.4686,2.7502,3.0526,2.6707850757279523,0,0,0
165,2.322,2.5225,2.7302,2.401322072576474,2,1,3
166,2.1968,2.3306,2.4679,2.2208965591911083,0,0,0
167,2.3893,2.5831,2.7772,2.4867664253593325,1,1,2
168,2.2472,2.4111,2.5802,2.290258047991866,1,0,1
169,2.3978,2.6268,2.8688,2.520818381982078,0,1,1
170,2.3969,2.632,2.8752,2.52504902734054,1,0,1
171,2.4269,2.6635,2.9114,2.5677101106811566,0,1,1
172,2.1754,2.3106,2.4512,2.195522159496944,0,0,0
173,2.7355,3.0949,3.4742,3.256632109044741,0,1,1
174,2.2613,2.4415,2.6277,2.3136701362416208,1,1,2
175,2.4748,2.7378,3.015,2.6610094987158512,0,1,1
176,2.3558,2.5601,2.7722,2.448072462097337,1,0,1
177,2.5316,2.8369,3.1618,2.799459486404892,0,0,0
178,2.4297,2.6933,2.9719,2.595051734657309,0,0,0
179,2.3529,2.5601,2.7791,2.4453104563092567,1,0,1
180,2.3755,2.6083,2.8482,2.4936829138028456,0,0,0
181,2.4965,2.754,3.0154,2.688378083841838,0,0,0
182,2.5396,2.8532,3.1822,2.824757097135934,0,0,0
183,2.4642,2.7336,3.0318,2.6497348991288217,0,0,0
184,2.2788,2.4452,2.6147,2.3308532578355323,1,1,2
185,2.483,2.7186,2.9598,2.6463447441046437,0,0,0
186,2.1689,2.3025,2.439,2.187685910104597,1,0,1
187,2.2119,2.3482,2.4871,2.2395752109461795,0,0,0
188,2.4709,2.7235,2.9807,2.646106833230287,1,0,1
189,2.4047,2.6219,2.848,2.5221564844789928,1,1,2
190,2.1969,2.3392,2.483,2.2230640463184166,1,1,2
191,2.3338,2.5139,2.6965,2.4066943362451427,0,0,0
192,2.5739,2.8752,3.1839,2.861790010465957,1,0,1
193,2.2831,2.4635,2.6493,2.34165303824982,0,0,0
194,2.4414,2.6879,2.9396,2.5978996562833343,0,1,1
195,2.1569,2.2809,2.4048,2.1721899592441734,1,0,1
196,2.3291,2.5252,2.7235,2.409103048054715,0,1,1
197,2.2424,2.4314,2.6279,2.292386686869164,1,0,1
198,2.3847,2.6217,2.8697,2.5089046318194392,0,0,0
199,2.1154,2.2099,2.3047,2.1212188200415465,0,1,1
200,2.4643,2.7307,3.0107,2.6491370732697144,1,1,2
