config,dipole_l,dipole_m,dipole_h,muL
100,2.3735,2.5855,2.8026,2.4770308266596395
101,2.4932,2.747,3.004,2.6797202156469795
102,2.3871,2.6132,2.8481,2.504636686061297
103,2.3392,2.5556,2.7792,2.433185551248775
104,2.5193,2.8159,3.1315,2.767998629146798
105,2.236,2.3911,2.5467,2.274165784114073
106,2.3169,2.5104,2.7062,2.3917846403284706
107,2.424,2.6686,2.9225,2.5707618377351094
108,2.4027,2.6567,2.9189,2.5483952034106707
109,2.2468,2.4077,2.5738,2.288774569566049
10,2.2212,2.3824,2.5513,2.256877061147161
110,2.4078,2.6117,2.8126,2.517689011958534
111,2.8493,3.261,3.6966,3.6618496370191878
112,2.5494,2.854,3.1686,2.827653772109009
113,2.5577,2.8503,3.1509,2.8236089222560605
114,2.2915,2.4835,2.6813,2.357459196618366
115,2.2798,2.4706,2.673,2.3409104376371417
116,2.5904,2.8808,3.176,2.8712764507677884
117,2.4396,2.6941,2.9584,2.601903948737435
118,2.4227,2.6751,2.9392,2.5752720487039533
119,2.3949,2.642,2.9026,2.5306485208876848
11,2.611,2.9287,3.2595,2.9483581257051896
120,2.417,2.6405,2.8766,2.5431112618426686
121,2.4826,2.7167,2.959,2.6439419348990625
122,2.3057,2.4952,2.6872,2.375223289524156
123,2.3743,2.5781,2.7863,2.472863836145163
124,2.6179,2.9556,3.3101,2.9970125367569813
125,2.5489,2.8262,3.11,2.7893827609239263
126,2.3376,2.5665,2.8062,2.437930510737493
127,2.0541,2.1359,2.2187,2.0523523479651935
128,2.5614,2.8542,3.1582,2.829462141542779
129,2.384,2.613,2.8513,2.502367947428056
12,2.2246,2.363,2.4993,2.255731415770973
130,2.2926,2.4607,2.6287,2.349259096021487
131,2.0287,2.1167,2.212,2.0240108950226756
132,2.288,2.476,2.672,2.350826270828739
133,2.509,2.7859,3.073,2.7282226448607108
134,2.6533,2.9963,3.3524,3.068427930571305
135,2.397,2.6413,2.8988,2.531472187162545
136,2.5052,2.7881,3.0878,2.7288815693415143
137,2.6367,2.9724,3.3257,3.0256062118280656
138,2.5175,2.7714,3.0302,2.714710784821662
139,2.4303,2.6909,2.961,2.594081434760564
13,2.2893,2.4533,2.616,2.3434238147999937
140,2.1777,2.3015,2.4263,2.1965289688252514
141,2.4373,2.699,2.974,2.6047227327176645
142,2.4904,2.7525,3.0236,2.683754115616102
143,2.464,2.7229,2.9939,2.6412681700606737
144,2.5915,2.8783,3.1751,2.867473065849583
145,2.4757,2.7387,3.012,2.662919963802555
146,2.5249,2.8107,3.1069,2.7634922933684276
147,2.3744,2.5956,2.825,2.4838980915931774
148,2.7379,3.1089,3.4878,3.284813518397254
149,2.3919,2.5923,2.7929,2.494593821724754
14,2.2548,2.4482,2.6536,2.309458170765133
150,2.3016,2.4856,2.6718,2.3673953464753037
151,2.34,2.5514,2.7735,2.430740397673652
152,2.4925,2.7652,3.0454,2.69886248165342
153,2.3107,2.487,2.6645,2.3755893605013356
154,2.0458,2.115,2.1865,2.04362058712075
155,2.4463,2.6999,2.9665,2.610226373248161
156,2.4016,2.619,2.8453,2.518098331919091
157,2.4015,2.6444,2.9034,2.5362380131638687
158,2.5357,2.8038,3.083,2.757436687869567
159,2.5041,2.7804,3.0682,2.7199441883526947
15,2.6991,3.0641,3.4397,3.1995583416323097
160,2.3839,2.6157,2.8584,2.503982171579941
161,2.7104,3.0446,3.3869,3.1463024272211837
162,2.5151,2.7877,3.0739,2.7318347893882455
163,2.3402,2.5306,2.7224,2.420611054528264
164,2.5549,2.8561,3.1761,2.830919159910667
165,2.5744,2.8717,3.1792,2.8564658671033714
166,2.7458,3.0948,3.4555,3.243997742720167
167,2.3675,2.5672,2.7661,2.4619256598946286
168,2.5126,2.792,3.0801,2.73688026246185
169,2.3964,2.6055,2.8161,2.5063631533702315
16,2.6944,3.0404,3.4009,3.1473253935725856
170,2.6103,2.9264,3.2488,2.9440989357186687
171,2.6653,3.009,3.3607,3.0895561200593047
172,2.2368,2.3921,2.5508,2.2748788190299165
173,2.2465,2.4138,2.5837,2.2908307759256172
174,2.7324,3.08,3.4422,3.218256546756605
175,2.2934,2.4697,2.6474,2.3535870022754337
