config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.1324,2.2545,2.3794,2.1430338074724395,0,0,0
2,2.2841,2.4538,2.6268,2.338791816240417,0,0,0
3,1.9723,2.022,2.0725,1.966111944543292,1,0,1
4,2.323,2.5291,2.7411,2.405838705065179,0,0,0
5,2.0697,2.1623,2.2571,2.069643477735176,0,0,0
6,1.885,1.9009,1.9168,1.8813751511397967,0,0,0
7,1.8819,1.8962,1.9108,1.8786353179970563,0,1,1
8,1.9195,1.9677,2.0246,1.911245133491437,0,0,0
9,1.8606,1.867,1.8738,1.859032248448761,0,0,0
10,1.9533,2.0113,2.0763,1.9451525571853212,0,0,0
11,1.8838,1.9054,1.9305,1.8793182789663088,0,0,0
12,1.8551,1.8661,1.8814,1.852926306372016,0,0,0
13,2.5737,2.8624,3.1554,2.843023171464294,0,0,0
14,2.1685,2.3308,2.5077,2.191340306321619,0,0,0
15,2.4025,2.6312,2.871,2.527417649250652,1,0,1
16,2.2191,2.3842,2.5556,2.25550879499138,0,0,0
17,2.2589,2.4236,2.5986,2.304457434781186,1,0,1
18,1.9642,2.0139,2.0652,1.9575660101456356,0,0,0
19,2.1353,2.2497,2.3656,2.145670618452088,0,0,0
20,2.2073,2.3376,2.4687,2.2328355054287874,0,0,0
21,1.9414,1.9815,2.0227,1.9349573336818868,0,0,0
22,1.8972,1.9188,1.9412,1.8926745296248857,0,0,0
23,1.9617,2.0055,2.0487,1.955792262561786,1,1,2
24,1.9799,2.0337,2.0876,1.973635543641562,0,0,0
25,2.0302,2.1106,2.2025,2.0262589149946386,0,1,1
26,2.2995,2.4698,2.6398,2.3588764133349134,0,0,0
27,2.1795,2.3299,2.4876,2.203166636471829,1,1,2
28,2.3476,2.5492,2.7539,2.43637843537973,1,0,1
29,2.0878,2.2091,2.339,2.090706438903708,0,0,0
30,1.9365,1.9792,2.0248,1.9295369085266407,0,0,0
31,1.8992,1.9158,1.9318,1.8958692696874209,0,0,0
32,1.9332,1.9711,2.0111,1.926854352003159,0,0,0
33,2.4138,2.6368,2.8645,2.539663271892298,0,1,1
34,2.0797,2.1748,2.2714,2.0809275604843918,0,0,0
35,2.1368,2.2458,2.3542,2.1469855779148745,0,0,0
36,2.247,2.4055,2.5716,2.2879521249444155,0,0,0
37,2.1772,2.3121,2.4537,2.197511765200847,0,1,1
38,1.6618,1.5985,1.5416,1.6927715537263448,0,1,1
39,1.8919,1.9112,1.9312,1.887742518620322,1,0,1
40,2.0213,2.0837,2.1454,2.017468669006926,0,0,0
41,1.9078,1.9264,1.9447,1.904151281045736,0,0,0
42,2.2923,2.4792,2.6691,2.3566173745190806,0,0,0
43,1.9782,2.031,2.0847,1.9720010387054228,0,0,0
44,1.93,1.984,2.0475,1.921300171909712,0,0,0
45,2.0143,2.0797,2.147,2.0095912648701244,0,0,0
46,2.0376,2.1191,2.2035,2.034119101529816,0,0,0
47,2.1695,2.2898,2.4162,2.185956664187262,0,0,0
48,2.3995,2.6096,2.8259,2.510439211005444,0,0,0
49,2.005,2.071,2.1378,1.99939742634096,0,0,0
50,2.0187,2.0814,2.1425,2.0148310428255822,0,0,0
51,2.1893,2.3347,2.4852,2.2142321199180364,1,0,1
52,2.079,2.1727,2.2671,2.080123872693873,0,0,0
53,2.3678,2.5823,2.8011,2.471131385687566,0,0,0
54,1.8982,1.9191,1.9402,1.893774042868834,0,0,0
55,1.9335,1.9742,2.0186,1.926831128006283,0,0,0
56,2.1077,2.2225,2.3456,2.11350387819798,0,1,1
57,2.1422,2.2873,2.4452,2.156779622518718,0,0,0
58,2.0265,2.1015,2.1781,2.022206137436274,0,0,0
59,1.9951,2.0554,2.1168,1.9892687873426984,0,0,0
60,2.3672,2.5567,2.7476,2.455125417673728,0,0,0
61,2.2365,2.406,2.5848,2.278213751319108,0,1,1
62,2.0152,2.0871,2.1612,2.0100683310087346,0,0,0
63,2.157,2.3455,2.545,2.18176564136083,0,0,0
64,2.0214,2.0955,2.1722,2.0167064246579365,0,0,0
65,2.0402,2.1093,2.1779,2.0375743874130903,0,0,0
66,2.4966,2.775,3.0607,2.711631615490824,1,1,2
67,2.0701,2.168,2.2719,2.070092880855769,0,0,0
68,1.9549,2.003,2.0543,1.9480796034822507,0,0,0
69,2.081,2.1664,2.25,2.082566541996498,0,0,0
70,1.8884,1.9075,1.9278,1.8842774833604683,0,0,0
71,2.1506,2.2674,2.3836,2.163887174835081,0,1,1
72,2.193,2.3426,2.4975,2.2196087732489094,1,0,1
73,2.0453,2.1214,2.1969,2.042905617723612,1,0,1
74,2.1708,2.3711,2.5798,2.202170368901601,0,0,0
75,2.3674,2.5815,2.8012,2.470111863095908,0,0,0
