config,dipole_l,dipole_m,dipole_h,muL
178,2.0986,2.1954,2.2919,2.1024153767643954
188,2.4922,2.7594,3.0389,2.6915657729191804
26,2.35,2.5501,2.7573,2.438016819278973
30,2.2696,2.4299,2.6002,2.316183040105198
169,2.104,2.2113,2.3188,2.109033371904648
158,2.3017,2.5048,2.719,2.3752363288173894
22,2.5053,2.7729,3.0466,2.712281092551268
15,2.3361,2.542,2.7537,2.4231685922651445
37,2.2468,2.4118,2.5848,2.2897837940195602
47,2.4809,2.7766,3.0868,2.7070455216327045
7,2.3809,2.6209,2.8776,2.5047891495097367
163,2.7585,3.1042,3.4565,3.2553208852365545
173,1.9781,2.028,2.0793,1.9722953638459761
46,2.3624,2.5583,2.7526,2.4528285186683143
148,1.9102,1.9476,1.9891,1.9031541058695303
57,2.3168,2.5156,2.727,2.392749980190976
65,2.4008,2.6414,2.8907,2.534708369385031
44,2.2654,2.443,2.6246,2.3181748666803768
12,2.2294,2.3998,2.5787,2.2696816155097626
121,2.3404,2.5431,2.7501,2.427296839239847
197,2.5698,2.8828,3.2086,2.8731288920049405
40,2.6129,2.9143,3.2201,2.923613377091112
60,1.923,1.9706,2.0244,1.9147581577183086
111,2.208,2.34,2.4711,2.2342130717776594
155,2.2612,2.4194,2.5799,2.3060291305184197
189,2.2975,2.4673,2.6396,2.3557887935335806
154,2.1853,2.3407,2.5034,2.211265862976557
139,2.1737,2.3163,2.4647,2.194793031261789
174,2.5933,2.9039,3.2248,2.907403591799076
106,2.2655,2.442,2.6225,2.317883594522569
25,2.2072,2.3378,2.4751,2.232235607865509
141,2.4104,2.6381,2.8736,2.538123153456521
191,2.2594,2.3845,2.5058,2.2932214051355686
76,2.5068,2.7795,3.0656,2.7195156297442793
4,2.6136,2.9288,3.2518,2.9479973203173846
198,2.3878,2.6131,2.8448,2.5054330184197977
107,2.1946,2.3419,2.4913,2.221336201222496
115,2.192,2.3265,2.4605,2.215676005051321
187,2.2779,2.4756,2.6797,2.3421277350580367
100,2.7909,3.1903,3.6112,3.4877545772405307
42,2.39,2.6261,2.8695,2.516299227983075
144,2.4914,2.7589,3.0322,2.691615819395187
85,2.5193,2.8184,3.1344,2.7715538158223487
195,2.1127,2.2132,2.3137,2.118576849670543
58,2.2559,2.4078,2.5644,2.2970551644816886
200,2.2585,2.4309,2.609,2.30728792263636
88,2.4264,2.6827,2.9503,2.5841652225580383
116,2.599,2.9218,3.2613,2.9375474742397887
184,2.6339,2.9636,3.2975,3.0073758643784196
165,2.4583,2.7049,2.9556,2.6222649291630775
159,2.3183,2.5131,2.7098,2.3943368424658575
175,2.3281,2.5469,2.7823,2.417985902036938
110,2.4946,2.7944,3.1099,2.733521007699915
117,2.0716,2.1727,2.2796,2.071794431841725
69,2.2926,2.464,2.6356,2.3506336998655377
152,2.1303,2.2452,2.364,2.1398157194345067
92,2.337,2.5468,2.7661,2.4259916956689587
33,2.2796,2.477,2.6901,2.3428805843792757
72,2.1405,2.272,2.4089,2.153489523066578
91,2.415,2.684,2.9638,2.579032048308252
133,2.3674,2.5842,2.8102,2.471269325301073
96,2.583,2.9018,3.2339,2.9041206116139056
164,2.406,2.6241,2.8462,2.525413781219946
135,2.542,2.8157,3.0949,2.774437405626276
112,2.3089,2.516,2.7364,2.386431601166851
49,2.3492,2.5633,2.788,2.444737366732157
77,2.4502,2.7196,3.0011,2.6315086500831715
64,2.4171,2.6427,2.8716,2.5464640841419386
146,2.2364,2.3952,2.5572,2.275476845638934
