config,dipole_l,dipole_m,dipole_h,muL
100,2.5812,2.8855,3.2008,2.877903483477482
101,2.6993,3.052,3.4153,3.1701281154204377
102,2.4768,2.7503,3.0315,2.676221990596808
103,2.1848,2.3283,2.4767,2.208420023607201
104,2.3832,2.586,2.7981,2.4831947373146344
105,2.7459,3.1044,3.4802,3.2718029104235513
106,2.3139,2.5143,2.7224,2.390518117278453
107,2.2401,2.4069,2.5802,2.2821924897710777
108,2.6536,2.9747,3.304,3.0243179962380227
109,2.4041,2.6466,2.8999,2.5405236011951473
10,2.5759,2.8776,3.1947,2.8653206410123606
110,2.4455,2.6843,2.9302,2.5964541025241745
111,2.5891,2.917,3.2635,2.929926077038151
112,2.598,2.9191,3.2541,2.932821107511459
113,2.4642,2.7124,2.9662,2.6319919875651645
114,2.4001,2.6526,2.9167,2.542803113058864
115,2.3203,2.5121,2.707,2.395224718003214
116,2.6313,2.9723,3.3281,3.0264160002388953
117,2.0531,2.1441,2.24,2.05105927400239
118,2.3269,2.5155,2.7078,2.4020478606807756
119,2.6349,2.9592,3.2981,3.000116528189397
11,2.5887,2.8955,3.2146,2.8938495948723966
120,2.3933,2.6056,2.8268,2.503219760292306
121,2.4984,2.7702,3.0506,2.7065096595601026
122,2.363,2.5782,2.8013,2.464498186773162
123,2.447,2.699,2.9596,2.6104503948401274
124,2.4449,2.683,2.9254,2.5954416267977685
125,2.5715,2.8665,3.172,2.84848724193315
126,2.4074,2.6336,2.8677,2.532808125112686
127,2.6241,2.9485,3.2834,2.9818461726851915
128,2.4059,2.6383,2.882,2.534958239919928
129,2.6535,3.0128,3.3935,3.1065792371831735
12,2.1867,2.3327,2.4839,2.2112011662262616
130,2.2306,2.3816,2.5348,2.2661397817972917
131,2.4646,2.7208,2.9847,2.6401193573310033
132,2.5995,2.9101,3.2358,2.9175208374059687
133,2.2103,2.3558,2.5055,2.23975941781179
134,2.7561,3.1076,3.4668,3.266331495397003
135,2.4373,2.696,2.9656,2.6022987087828677
136,2.5671,2.8745,3.1911,2.860176788075169
137,2.363,2.5756,2.7936,2.463252061139768
138,2.6693,2.9977,3.3368,3.0652336108953673
139,2.6493,2.9802,3.3285,3.0376161132472825
13,2.3194,2.5161,2.7186,2.3961440756206493
140,2.6635,3.0118,3.377,3.09864409142504
141,2.7193,3.0788,3.4549,3.2254374931198404
142,2.4843,2.7497,3.029,2.677647795690841
143,2.1666,2.2879,2.4093,2.183145739377529
144,2.3153,2.4817,2.6483,2.3769218188617156
145,2.4954,2.7715,3.0562,2.706968385560626
146,2.5195,2.802,3.1006,2.75038553477432
147,2.1862,2.3543,2.5431,2.2138950801204045
148,2.1898,2.3273,2.475,2.212751134553395
149,2.3943,2.6294,2.8728,2.5213811768214875
14,2.4083,2.6093,2.8116,2.516476549356184
150,2.88,3.2988,3.7229,3.719307202627637
151,2.4431,2.6908,2.9497,2.6004338345866302
152,2.4166,2.6637,2.9214,2.56213148657071
153,2.2957,2.4831,2.6755,2.3609379173634952
154,2.4752,2.741,3.0164,2.6652489867975384
155,2.5987,2.9173,3.2482,2.9296274068769006
156,2.3315,2.5289,2.7361,2.4117429537527184
