config,dipole_l,dipole_m,dipole_h,muL
178,2.4582,2.7217,2.9995,2.6370492020176
188,2.4129,2.6284,2.8522,2.53209436087909
26,2.4338,2.6825,2.9452,2.58755487071216
30,2.2097,2.3669,2.5298,2.24182084223373
169,2.1255,2.2579,2.3997,2.13562602912299
158,2.081,2.1723,2.2638,2.0823422892441
22,2.5301,2.8467,3.1848,2.81320714903329
15,2.5335,2.8091,3.0918,2.76392028128969
37,2.0774,2.1663,2.2563,2.07826539009794
47,2.4863,2.7527,3.0284,2.6823590923247
7,2.0946,2.2018,2.3127,2.09816578230181
163,2.4658,2.7312,3.0059,2.65098719863534
173,2.2984,2.4821,2.6713,2.36266257030313
46,2.4539,2.6777,2.9109,2.59453149541011
148,2.1645,2.2988,2.4369,2.18249758608998
57,2.4673,2.73,3.008,2.649481933762
65,2.5112,2.7728,3.0351,2.7147924635402
44,2.445,2.7024,2.971,2.61223859067636
12,2.4921,2.7476,3.01,2.67941866232078
121,2.399,2.6252,2.8577,2.52151635981154
197,1.9321,1.9716,2.0166,1.92577595357438
40,2.3723,2.5809,2.7956,2.47302693464145
60,2.1907,2.337,2.4879,2.21616215471804
111,2.0343,2.1124,2.1926,2.03062409838523
155,2.2305,2.3912,2.5575,2.26847808957598
189,2.3191,2.5032,2.6904,2.38979761416893
154,2.2386,2.4114,2.5913,2.28216632406967
139,2.5672,2.8696,3.1814,2.85275318805451
174,2.3111,2.5062,2.7052,2.38476629548406
106,2.4575,2.6975,2.9475,2.61399620320425
25,2.3222,2.5086,2.6979,2.39497188398453
141,1.8327,1.8431,1.8629,1.8314474213374
191,2.5051,2.7757,3.0587,2.71463942253277
76,2.2949,2.4754,2.6664,2.35602739011668
4,2.6106,2.9327,3.2716,2.95567224963068
198,2.3939,2.6052,2.8165,2.50481364010753
107,2.2165,2.3394,2.4592,2.24223438371406
115,2.2912,2.47,2.653,2.35147271008351
187,2.6338,2.9467,3.2681,2.97685807961422
100,2.3876,2.6031,2.826,2.4980284894171
42,2.608,2.9354,3.2719,2.96032197383419
144,2.4409,2.6805,2.9294,2.59032535275387
85,2.1962,2.3218,2.4553,2.21805370175576
195,2.412,2.6224,2.8351,2.52806476368357
58,2.3622,2.5988,2.8478,2.47685614557106
200,2.2417,2.4317,2.6391,2.2905766692012
88,2.5793,2.887,3.204,2.88020975843731
116,2.3518,2.5662,2.7864,2.44922924051644
184,2.4987,2.7824,3.0833,2.71982965157836
165,2.2717,2.4455,2.6195,2.32521200510453
159,2.1398,2.2656,2.3978,2.15194002378734
175,2.3055,2.4872,2.6712,2.37131731425781
110,2.2275,2.365,2.5049,2.25857654483024
117,2.4133,2.6543,2.9068,2.55219456764942
69,2.3735,2.5926,2.8195,2.48131554162079
152,2.3343,2.5439,2.7612,2.42255997345468
92,2.3864,2.6073,2.8348,2.50033402177261
33,2.2169,2.3637,2.5204,2.24750833330312
72,2.4005,2.613,2.834,2.51311707599839
91,2.318,2.5055,2.6993,2.38958227388623
133,2.3984,2.6314,2.8755,2.52501423767873
96,2.204,2.3597,2.5213,2.23441697476282
164,2.6003,2.9193,3.2526,2.93302089062914
135,1.9712,2.0314,2.0993,1.9640421973096
112,2.1896,2.3184,2.4461,2.21170684100396
49,2.1963,2.3458,2.5023,2.22344781465844
77,2.6532,2.9823,3.3238,3.03981896426117
64,2.1516,2.2718,2.3971,2.1651270521938
146,2.323,2.5142,2.7124,2.39782144685289
104,2.4665,2.7141,2.9666,2.63480551552694
134,2.2094,2.358,2.5109,2.23942709120617
27,2.4281,2.6796,2.9403,2.58267970984839
73,2.6277,2.9676,3.3378,3.02025600442932
28,2.4203,2.6716,2.933,2.57112843406726
78,2.268,2.4352,2.6036,2.31789772559
105,2.4418,2.7082,2.9867,2.61607004886034
29,2.753,3.1262,3.5122,3.32227502086009
101,2.3589,2.5766,2.7995,2.46100863864796
102,2.4145,2.6645,2.9418,2.55869213741055
38,2.3501,2.5454,2.7427,2.43618137962776
186,2.5903,2.8829,3.1836,2.87435483516443
1,2.2821,2.4548,2.6343,2.33701313741073
143,2.5135,2.7839,3.0663,2.72700859439074
177,2.5126,2.7679,3.0383,2.70788090998678
123,2.1455,2.2607,2.3764,2.15764846882614
132,2.3551,2.5682,2.7888,2.45258568787907
68,2.0603,2.1349,2.2107,2.05933299047058
130,2.4448,2.675,2.9064,2.58885834197987
182,2.5754,2.8815,3.198,2.87143831024384
161,2.5126,2.8086,3.1206,2.75698233726038
181,2.1061,2.2007,2.296,2.11071768366857
56,2.2169,2.3682,2.5228,2.24936461428244
3,2.3533,2.5582,2.7626,2.44635985354255
74,2.5732,2.8792,3.1995,2.86765024781341
151,2.2231,2.3976,2.5806,2.26297416981247
128,2.5643,2.8327,3.1095,2.80063365660447
118,2.13,2.256,2.3862,2.14054780286364
125,2.2014,2.3382,2.4767,2.22721674596935
153,2.3443,2.5599,2.785,2.43921844001979
79,2.3491,2.5514,2.7619,2.43793952607895
67,2.2565,2.4201,2.5872,2.30194120886291
89,2.3288,2.5367,2.754,2.4139830587385
80,2.1093,2.2171,2.3279,2.11507027871289
142,2.4225,2.6576,2.8968,2.56150845097277
31,2.1996,2.3519,2.5084,2.22837595431873
129,2.0124,2.0823,2.1547,2.00718689378682
93,2.2737,2.4334,2.592,2.32235512670825
6,2.3193,2.4956,2.6745,2.38630326944804
113,2.0745,2.1694,2.2686,2.0750481495147
20,2.2103,2.3691,2.5345,2.24287906428829
172,2.329,2.5277,2.7314,2.40992578167309
140,2.327,2.5178,2.7134,2.4031511295882
99,2.0788,2.1788,2.2824,2.07996343654906
62,2.3655,2.5899,2.8231,2.47378100008447
83,2.4109,2.654,2.9056,2.5510428381846
19,2.272,2.4635,2.6666,2.33109367720076
59,2.659,3.0055,3.3664,3.08614108227384
54,2.1922,2.3436,2.5045,2.21865153202838
149,2.5443,2.8407,3.1438,2.80812855164314
103,2.3373,2.5401,2.7517,2.42252242237728
126,2.3246,2.5188,2.7197,2.40150534075786
39,2.5494,2.8227,3.1007,2.78508326209976
50,2.4346,2.7106,3.0042,2.61382568384762
120,2.3645,2.6127,2.8718,2.48854385787704
114,2.5048,2.7644,3.0332,2.70207846852124
17,2.627,2.94,3.2612,2.96597477186768
21,2.4134,2.6442,2.8822,2.54481916490091
10,2.5516,2.8603,3.1801,2.83715840405541
196,2.4184,2.6617,2.9096,2.56250804980005
176,2.3433,2.5521,2.7678,2.43426126853544
156,1.9561,1.9743,1.9877,1.95469698053091
23,2.2622,2.4169,2.5718,2.3062958674704
160,2.3698,2.588,2.8126,2.47592294790738
90,2.1905,2.3269,2.4657,2.21402653245594
171,2.6929,3.0423,3.4067,3.15268607369247
43,2.7281,3.078,3.4419,3.21599544740583
41,2.5255,2.8203,3.1285,2.7759159554177
124,2.4234,2.6654,2.9178,2.56750147714911
183,2.5361,2.8204,3.1163,2.77862282848053
45,2.6061,2.9477,3.3105,2.98452426066295
190,2.1324,2.257,2.3898,2.14303768736639
157,2.2881,2.4868,2.6955,2.35542326755996
137,2.4637,2.7209,2.9836,2.64015467548451
2,2.1942,2.3342,2.4765,2.21923513263837
66,2.2875,2.4748,2.6665,2.35039517977317
98,2.3095,2.4955,2.6897,2.37760191892619
108,2.1905,2.3275,2.4689,2.2139795262733
168,2.3579,2.5664,2.7796,2.45395324409553
162,2.4508,2.7206,3.0038,2.6325949766229
185,2.5674,2.8804,3.2106,2.86910370442272
179,2.2678,2.4312,2.5955,2.3162717921977
24,2.2045,2.3618,2.5288,2.23505030271981
122,2.2269,2.3926,2.5656,2.26529025358959
61,2.2386,2.3983,2.5632,2.27824258317456
194,2.3668,2.5866,2.8203,2.47163169442619
193,2.5875,2.8801,3.189,2.86978214286848
136,2.5334,2.8028,3.076,2.7563879301491
82,2.3046,2.5052,2.7153,2.37808798099896
75,2.4015,2.6289,2.8636,2.5256960396598
48,2.3224,2.5374,2.7639,2.40898440046237
14,2.1521,2.2726,2.3957,2.16589991549089
51,2.4308,2.6712,2.9222,2.57655808655297
147,2.6469,2.9973,3.3659,3.07404563269368
16,2.4008,2.6544,2.9232,2.54408394724499
8,2.3059,2.4977,2.6955,2.3760553832875
81,2.5251,2.7776,3.0326,2.72438685133909
52,2.4769,2.7485,3.0297,2.67401525920118
166,2.3494,2.5564,2.7713,2.44116995277683
138,2.2569,2.4367,2.6298,2.30696052530837
5,2.433,2.6942,2.9728,2.59725231120256
119,2.2259,2.3581,2.4921,2.25530254514396
13,2.4888,2.7734,3.0721,2.70612202577058
180,2.3343,2.5366,2.7404,2.41945228999396
97,2.1947,2.3195,2.4433,2.2168935168897
170,2.1415,2.2711,2.4079,2.15434827734903
109,2.5315,2.8482,3.1784,2.81624826416226
18,2.1677,2.2819,2.4013,2.18294989389334
9,2.3913,2.6102,2.8367,2.50541422509686
