config,dipole_l,dipole_m,dipole_h,muL
178,1.8425,1.8408,1.8391,1.8429664150684177
188,1.9199,1.9498,1.9799,1.9142944903513661
26,1.8567,1.8605,1.8643,1.8557159330407078
30,1.9276,1.9605,1.9947,1.921844705161707
169,1.8389,1.8358,1.8327,1.8397625159716156
158,1.8679,1.8771,1.8865,1.865658784522089
22,2.0828,2.1651,2.2466,2.0843359047588423
15,1.8852,1.9006,1.9162,1.8817235535034482
37,1.8282,1.8208,1.8133,1.8303739553511307
47,2.0554,2.1587,2.2673,2.053359632214875
7,1.8485,1.8493,1.85,1.8483157403534978
163,1.803,1.786,1.7693,1.8084354602379633
173,1.8467,1.8468,1.8469,1.8466730114425538
46,1.8509,1.8526,1.8545,1.850482581630699
148,1.8397,1.8367,1.8337,1.8405319054414715
57,1.8389,1.8361,1.8334,1.8396970563523098
65,1.8551,1.8583,1.8615,1.8542657077183822
44,1.8247,1.8158,1.807,1.8273288543571762
12,1.8554,1.8587,1.8619,1.8545705349623105
121,1.8251,1.8166,1.8083,1.8276273961164344
197,1.8622,1.8684,1.8747,1.860647190363404
40,1.8613,1.8672,1.8732,1.8598172554844652
60,1.8225,1.8127,1.8029,1.8253966810763584
111,1.8627,1.8692,1.8758,1.8610746036129422
155,1.862,1.8679,1.8739,1.8605222142098472
189,1.8275,1.8199,1.8123,1.8297068467873376
154,1.9369,1.9748,2.0138,1.9306219334031618
139,1.9666,2.0145,2.063,1.9602898337004122
174,1.9851,2.0358,2.0874,1.9796108091509261
106,1.8466,1.8467,1.8468,1.846572999364706
25,1.8626,1.8688,1.8752,1.861066101932448
141,1.8416,1.8396,1.8376,1.842150693803595
191,1.8556,1.859,1.8625,1.8547318701589266
76,1.8606,1.8661,1.8716,1.8591988259851542
4,1.8666,1.8746,1.8828,1.8646455274199625
198,1.9064,1.93,1.9535,1.9016236520814271
107,1.8733,1.884,1.8948,1.8707381284645508
115,1.8339,1.8286,1.8234,1.8354206060272675
187,1.8413,1.8395,1.8379,1.8418314943557286
100,1.8551,1.8584,1.8618,1.8542560328845876
42,1.9242,1.9575,1.9912,1.9181298628164665
144,1.8516,1.8535,1.8554,1.8510973691600434
85,1.9035,1.9265,1.9497,1.8987644907538712
195,1.8498,1.851,1.8524,1.8495139996551488
58,1.8394,1.8366,1.8339,1.8401953246977891
200,1.8443,1.8436,1.843,1.8445080878290938
88,1.8401,1.8373,1.8345,1.8408752839821778
116,1.8864,1.9034,1.9209,1.882619360493038
184,1.8857,1.902,1.9188,1.882067267860755
165,1.8374,1.8337,1.83,1.8384353845210524
159,1.8494,1.8505,1.8516,1.8491063583332727
175,1.9038,1.9264,1.949,1.8991323397006934
110,1.8563,1.86,1.8637,1.8553401504436164
117,1.8536,1.8564,1.8592,1.8528652587905416
69,1.8995,1.9207,1.942,1.8950292505330943
152,1.8705,1.88,1.8896,1.8681982050363384
92,1.8686,1.8773,1.8862,1.8664908554347484
33,1.9789,2.0332,2.0886,1.9725735687508132
72,1.9372,1.9701,2.0035,1.9317497460908655
91,1.9337,1.9687,2.0039,1.9276989198306025
133,1.8019,1.7838,1.7656,1.8076699835068915
96,1.8143,1.8013,1.7883,1.8182546608930132
164,1.952,1.9942,2.0366,1.9456734165482341
135,1.9605,2.0094,2.0597,1.953737375389316
49,1.8541,1.8571,1.8601,1.853314404493238
77,1.8396,1.8366,1.8335,1.8404626921321474
64,1.8382,1.8348,1.8314,1.839148506365896
146,1.884,1.899,1.9143,1.8806086413212106
104,1.8465,1.8463,1.8462,1.8465711473805342
134,1.8672,1.8754,1.8835,1.865199441139212
27,1.8564,1.8604,1.8644,1.855362432438336
73,1.8534,1.856,1.8586,1.8527172756589634
28,1.8467,1.8467,1.8469,1.84673426099136
78,1.8358,1.8313,1.827,1.8371025598658568
105,2.0687,2.1465,2.2237,2.0686600881739285
29,1.8797,1.8928,1.906,1.876653202072895
101,1.8188,1.8078,1.797,1.8221336462354223
102,1.8596,1.8647,1.8699,1.858311327484463
38,1.8506,1.8521,1.8537,1.8502184014410812
186,1.951,1.992,2.0326,1.9448948915778144
1,1.7651,1.7339,1.7032,1.7762924571456646
143,1.8347,1.8297,1.8246,1.8361438020138148
177,1.8427,1.8425,1.8431,1.8428947977219114
123,1.808,1.7932,1.7791,1.8127433562684996
132,1.8698,1.8793,1.889,1.8675055517260097
68,2.1953,2.3487,2.5084,2.2231721910685986
130,1.8311,1.8251,1.8192,1.832837996124432
182,1.8742,1.8856,1.8971,1.8714796948482373
161,1.8644,1.8713,1.8783,1.8626868945787056
181,1.8864,1.9027,1.9211,1.8830070233711007
56,1.8507,1.8522,1.8537,1.8503017449386743
3,2.0425,2.1147,2.1862,2.0400001659367133
74,1.8129,1.7992,1.7856,1.817106548159559
151,1.8398,1.8369,1.834,1.840603923043413
128,1.8462,1.8458,1.8453,1.8463382970715374
118,1.8298,1.8228,1.8159,1.8318331791195597
125,1.8558,1.8596,1.8634,1.854811783874545
153,1.8536,1.8566,1.8596,1.8528125864480487
79,2.0782,2.1849,2.2974,2.079353404872085
67,1.8507,1.8529,1.8552,1.8501322577228525
89,2.0093,2.0668,2.1235,2.0049360855225897
80,1.9995,2.0582,2.1167,1.9941549914962224
142,1.8682,1.8768,1.8854,1.8660805447964646
31,1.8803,1.8962,1.9133,1.8767593808172551
129,1.8391,1.8363,1.8336,1.8398963636859627
93,1.8653,1.8727,1.8802,1.8634685356428131
6,1.8481,1.8487,1.8492,1.8479690904583064
113,1.8091,1.7943,1.7798,1.8137436847917896
20,1.9022,1.925,1.9483,1.897509335715544
172,2.1511,2.2725,2.3955,2.1649108356242146
140,1.8431,1.8416,1.84,1.8435408522096275
99,1.8387,1.8356,1.8326,1.839580994762179
62,1.9245,1.9559,1.9876,1.9187927960363136
83,1.9798,2.0356,2.0926,1.9733553740100274
19,1.8572,1.8613,1.8655,1.8561566868668096
59,1.8448,1.8441,1.8433,1.8450205775053123
54,1.8563,1.8629,1.8708,1.8547965173551864
149,1.847,1.847,1.847,1.8470000000000002
103,1.8444,1.8432,1.8421,1.8447439739984528
126,1.7711,1.7416,1.7126,1.7815009290207264
39,1.8374,1.8335,1.8297,1.8385089050895675
50,1.8398,1.8374,1.8351,1.8404833794584037
120,1.848,1.8485,1.849,1.8478657774281564
114,1.8413,1.8389,1.8365,1.8419613812552529
17,1.8426,1.8409,1.8393,1.843083645245678
21,1.7965,1.7764,1.7565,1.8030268141286767
10,1.8462,1.8459,1.8456,1.8462811076558316
196,1.8224,1.8127,1.803,1.825268623188925
176,1.8744,1.8859,1.8974,1.8716430966662665
156,1.8312,1.8251,1.819,1.8329474129725403
23,1.8566,1.8611,1.8655,1.8554629127347988
160,1.8466,1.8467,1.8467,1.846603168170671
90,1.8414,1.8392,1.8371,1.8420236706958726
171,1.8662,1.8738,1.8814,1.8643107497970663
43,1.8849,1.9001,1.915,1.8815215939617134
41,1.8462,1.846,1.8458,1.8462540782988954
124,1.8988,1.9198,1.941,1.894367695514614
183,1.8787,1.8913,1.904,1.8757564769510844
45,1.8706,1.8797,1.8889,1.8683979384340803
190,1.8746,1.8899,1.9048,1.8710356558281123
157,1.8766,1.8885,1.9005,1.8737927654394255
137,1.8715,1.8815,1.8916,1.8690869121760147
2,1.966,2.0144,2.0638,1.9596146001464383
66,1.8816,1.8969,1.9129,1.8781523625528462
98,1.8526,1.8547,1.8568,1.852046868621075
108,1.8457,1.8454,1.8451,1.845781288736084
168,2.0227,2.0931,2.1662,2.01838860715751
162,1.7992,1.7823,1.7666,1.8048680723817838
185,1.8527,1.8552,1.8578,1.8520581820411794
179,1.8408,1.8385,1.8362,1.8414352849720963
24,1.8207,1.8107,1.8017,1.8238672121893382
122,1.8462,1.846,1.8458,1.8462540782988954
61,1.7917,1.7698,1.748,1.79889581634881
194,1.8839,1.8993,1.915,1.8804135023023327
193,1.8942,1.9237,1.9568,1.8882002324181113
136,1.7868,1.764,1.7419,1.7945439875681952
82,1.8082,1.7931,1.7782,1.812931277145184
75,1.8616,1.8674,1.8731,1.860158466595809
48,1.9048,1.9281,1.9515,1.9000252749119253
14,1.8469,1.847,1.8471,1.846873035598252
51,1.8532,1.8555,1.8579,1.8526123466532294
147,1.8509,1.8529,1.8549,1.8503691560681883
16,1.827,1.8189,1.8108,1.829355471188597
8,1.8563,1.8602,1.864,1.855317800375794
81,2.0162,2.1003,2.1934,2.0104876584501636
52,1.8489,1.8496,1.8503,1.8487128044314343
166,1.8516,1.8535,1.8555,1.851114132340918
138,1.8448,1.8439,1.843,1.8450446668242932
5,1.877,1.8895,1.9021,1.8740544110000399
119,1.8135,1.8,1.7866,1.8176367346631097
13,1.973,2.0212,2.0692,1.9670438720946233
180,1.8225,1.8136,1.8051,1.8252093343664328
97,1.8602,1.8655,1.8708,1.8588475292976592
170,1.8584,1.863,1.8675,1.8572467876404157
109,1.8501,1.8513,1.8526,1.8497975116363292
18,2.279,2.4657,2.6572,2.3391150698024443
9,1.8377,1.834,1.8304,1.8387518477099085
86,1.8267,1.8188,1.811,1.8290193186759907
55,1.8428,1.8411,1.8395,1.8432832168708988
34,1.9618,2.0071,2.0521,1.9556041246653522
199,1.8494,1.8503,1.8513,1.8491767280756537
63,1.8669,1.8749,1.883,1.8649327879676707
87,1.8573,1.8614,1.8655,1.8562408425388546
36,1.8089,1.7942,1.7799,1.81353675090079
11,1.8608,1.8672,1.874,1.8592337322279346
127,1.8564,1.8602,1.8641,1.8554309527768924
95,1.8605,1.866,1.8716,1.8591142550236741
70,1.9148,1.9424,1.9702,1.909467315821001
94,1.8482,1.8486,1.8491,1.8481097425525355
150,1.8494,1.851,1.8525,1.8490027048407447
32,1.9347,1.9707,2.0073,1.9286062138241156
192,1.8502,1.8515,1.8527,1.849884157079643
131,1.8416,1.8396,1.8375,1.8421810526571518
145,1.8416,1.84,1.8385,1.842058300360864
35,1.8479,1.8481,1.8484,1.8478633360053858
71,1.8415,1.8393,1.8371,1.842105882239582
167,1.8529,1.856,1.8607,1.8523503800226564
84,1.8536,1.8561,1.8587,1.8529608240514848
53,1.829,1.8218,1.8145,1.8311096007040877
0,0.0,0.0,0.0,1.856
