config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.211,2.397,2.5976,2.25019966684493,0,1,1
2,2.3866,2.5965,2.8109,2.49329734826288,0,0,0
3,2.537,2.8222,3.1148,2.78158043734852,0,0,0
4,2.1176,2.2253,2.3336,2.1246722055228,1,1,2
5,2.14,2.2521,2.3659,2.15084934451384,0,1,1
6,2.111,2.2244,2.3403,2.11740321248569,0,0,0
7,2.1413,2.2663,2.3955,2.15372470801565,1,1,2
8,2.258,2.4404,2.6333,2.30968209226041,0,1,1
9,2.358,2.5747,2.7964,2.4591845026548,0,0,0
10,2.254,2.4154,2.5794,2.29818697271822,0,0,0
11,2.2527,2.4206,2.5938,2.29846316167126,1,0,1
12,2.107,2.2213,2.3399,2.11277848091955,0,1,1
13,2.2702,2.4496,2.6291,2.32551269362877,0,0,0
14,2.172,2.3187,2.4744,2.19323558885138,0,0,0
15,2.5213,2.77,3.0223,2.71451677289067,0,0,0
16,2.4197,2.6921,2.9791,2.58850907728895,0,0,0
17,2.4612,2.713,2.9722,2.63090642077922,0,0,0
18,2.2806,2.4698,2.6668,2.34180931643176,0,0,0
19,2.0418,2.1171,2.1912,2.03920827636647,1,0,1
20,2.5037,2.766,3.0333,2.70404440460621,1,0,1
21,2.3904,2.6134,2.8447,2.50701306138261,1,0,1
22,2.0664,2.1537,2.2429,2.065962870645,0,0,0
23,2.092,2.1902,2.2884,2.09493915699132,1,0,1
24,2.2188,2.369,2.5208,2.25156941816612,1,0,1
25,2.7665,3.1518,3.5543,3.38759592872048,1,0,1
26,2.3409,2.5399,2.7458,2.42543607422208,0,1,1
27,2.2916,2.469,2.6507,2.35136231304177,0,0,0
28,2.0729,2.1664,2.2627,2.07324353761151,0,0,0
29,2.1087,2.1985,2.2892,2.11336353644693,0,1,1
30,2.2138,2.3816,2.5626,2.2489050764872,0,0,0
31,2.4419,2.7204,3.0162,2.62741975793265,0,0,0
32,2.1254,2.235,2.3456,2.13378663845439,0,0,0
33,2.4522,2.7001,2.9601,2.61349750373772,0,1,1
34,2.2415,2.4051,2.5727,2.28321128837743,0,0,0
35,2.1798,2.316,2.4583,2.20089935413649,0,0,0
36,2.4682,2.7334,3.0055,2.65469056782523,0,0,0
37,2.1968,2.358,2.5309,2.22630230089266,0,0,0
38,2.1547,2.2921,2.4352,2.17115341126638,1,0,1
39,2.0599,2.1385,2.2168,2.05888200449032,1,0,1
40,2.1116,2.2456,2.3865,2.11937153192138,0,0,0
41,2.2186,2.3576,2.4985,2.24835203686701,0,0,0
42,2.2525,2.4141,2.5809,2.29607310737121,0,1,1
43,1.9989,2.0755,2.1577,1.99195554133832,0,0,0
44,2.2593,2.4386,2.6241,2.31075885401822,0,0,0
45,2.3078,2.4883,2.672,2.37356565955887,0,0,0
46,2.4566,2.7023,2.9535,2.61876785242455,2,0,2
47,2.3152,2.5276,2.7522,2.39777739760047,0,0,0
48,2.2042,2.3411,2.4778,2.23076729006754,1,0,1
49,2.1617,2.2955,2.4336,2.17904991342819,1,0,1
50,2.1808,2.3281,2.481,2.20427852970514,0,0,0
51,2.1917,2.3289,2.4691,2.21557763158278,1,0,1
52,2.5347,2.8186,3.1081,2.77652811157869,1,0,1
53,2.2357,2.3912,2.5481,2.27381507084905,0,0,0
54,2.1898,2.3311,2.4749,2.21420016146663,0,0,0
55,2.4623,2.7511,3.0539,2.67016698127625,1,0,1
56,2.226,2.3776,2.5312,2.26070911641657,0,1,1
57,2.4906,2.7662,3.0532,2.6987801922622,1,1,2
58,2.1833,2.3142,2.446,2.20447161026612,1,1,2
59,2.2605,2.4258,2.5941,2.30759080657514,2,1,3
60,2.2466,2.4146,2.5873,2.29093259635117,1,0,1
61,2.1677,2.3374,2.5161,2.19213236939605,0,0,0
62,2.382,2.6045,2.8314,2.49582887061465,0,0,0
63,2.2436,2.4237,2.609,2.29115864396185,0,1,1
64,2.2357,2.4417,2.6662,2.28813326181217,0,0,0
65,2.397,2.6125,2.8348,2.51084016943064,0,0,0
66,2.1684,2.2881,2.4082,2.1849736543017,0,0,0
67,2.1987,2.3614,2.5336,2.22921551410738,0,0,0
68,2.4565,2.6751,2.8981,2.59437872418088,1,0,1
69,2.1099,2.2153,2.3214,2.11567595959196,1,0,1
70,2.5264,2.8116,3.1086,2.76487875816846,0,0,0
71,2.1702,2.2992,2.4298,2.1885454885569,0,0,0
72,2.126,2.2458,2.3686,2.13531883581072,2,0,2
73,2.2878,2.4552,2.624,2.34275362489638,1,0,1
74,2.234,2.3968,2.5632,2.27368010034731,1,0,1
75,2.1283,2.2455,2.3658,2.13775102287079,1,0,1
76,2.3256,2.5295,2.7402,2.40795881213564,2,0,2
77,2.0211,2.094,2.1684,2.01642127664853,0,0,0
78,2.1169,2.2306,2.3482,2.12420217088261,0,0,0
79,2.4382,2.6848,2.9399,2.59288030308926,0,0,0
80,2.1289,2.262,2.4013,2.13986613617624,1,0,1
81,2.4546,2.6886,2.9238,2.60584119119586,1,0,1
82,2.1705,2.3072,2.4479,2.19004417359429,0,0,0
83,2.2805,2.4588,2.6497,2.33646869042623,1,0,1
84,2.4651,2.7192,2.9792,2.63903180816836,1,0,1
85,2.429,2.6492,2.8702,2.55886098240821,1,0,1
86,2.2694,2.4521,2.6397,2.3251357268068,1,0,1
87,2.3601,2.5974,2.853,2.47336228024586,0,0,0
88,2.0482,2.129,2.2105,2.04583777225166,0,0,0
89,2.3599,2.5415,2.7278,2.44054914802624,2,0,2
90,2.3514,2.5664,2.788,2.44892599008553,0,0,0
91,2.3037,2.5001,2.7032,2.37529320528568,1,0,1
92,2.5516,2.8537,3.1704,2.82722970637232,0,0,0
93,2.2864,2.4861,2.6946,2.35381904510006,0,0,0
94,2.2772,2.4655,2.6608,2.33714948150702,1,1,2
95,2.0372,2.1159,2.1968,2.03379469532634,1,1,2
96,2.2069,2.343,2.4805,2.23366323128965,1,0,1
97,2.528,2.8118,3.112,2.76505509091509,0,0,0
98,1.9659,2.0386,2.1244,1.95698144443733,0,0,0
99,2.2916,2.4689,2.6484,2.35161860427523,0,1,1
100,2.1365,2.2584,2.3851,2.14771378515295,0,1,1
101,2.1355,2.2532,2.3722,2.14626378345062,0,0,0
102,2.2755,2.4515,2.6309,2.33045997189075,1,0,1
103,2.0247,2.1009,2.1804,2.0202094284119,0,0,0
104,2.203,2.3674,2.5398,2.23511172857284,0,0,0
105,2.0076,2.0741,2.1414,2.00217630006496,0,0,0
106,2.3335,2.5445,2.7694,2.42127117929123,1,1,2
107,2.6755,3.0167,3.3675,3.10224171572894,0,0,0
108,2.2375,2.4296,2.6304,2.28695391441443,0,0,0
109,2.7766,3.1583,3.5681,3.40652781615867,1,0,1
110,2.3567,2.5733,2.7981,2.45682166092642,0,1,1
111,2.512,2.7914,3.0903,2.73467236117366,0,1,1
112,2.1832,2.3276,2.477,2.20665997327227,1,0,1
113,2.524,2.7962,3.0779,2.74517723577672,0,0,0
