config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,1.8777,1.89,1.9024,1.8748129749683784,0,0,0
2,1.8505,1.8523,1.854,1.8500515069166767,0,0,0
3,1.841,1.8391,1.8375,1.841577310309288,0,0,0
4,2.115,2.244,2.3804,2.123013471006,0,0,0
5,1.8378,1.8343,1.8309,1.8387957676416025,0,0,0
6,1.8536,1.8563,1.859,1.8528915853891992,0,0,0
7,1.8118,1.7986,1.7855,1.81587352800144,0,0,0
8,1.8629,1.8715,1.8829,1.8611720642134808,0,0,0
9,1.8633,1.87,1.8766,1.8616421416820472,0,0,0
10,1.8448,1.8438,1.8428,1.845071819236679,0,0,0
11,1.8735,1.8844,1.8955,1.8709070986952552,0,0,0
12,1.8793,1.8922,1.9052,1.8762943800153564,0,0,0
13,1.856,1.8595,1.8631,1.8551074076556635,0,0,0
14,1.8603,1.8655,1.8707,1.858973840814134,0,0,0
15,1.7887,1.7674,1.7472,1.7959945384487197,0,0,0
16,1.8281,1.8243,1.8226,1.8295975704909264,0,0,0
17,1.9299,1.9637,1.9978,1.9239638996764967,0,0,0
18,1.9283,1.9618,1.9955,1.922341091136324,0,0,0
19,1.8458,1.8453,1.8449,1.845952581006662,0,0,0
20,2.0752,2.1618,2.2471,2.07602606288988,0,0,0
21,1.8589,1.864,1.8693,1.8576232795018088,0,0,0
22,1.856,1.8596,1.8633,1.8550813266746224,1,0,1
23,2.031,2.1303,2.2356,2.025856910888048,0,0,0
24,1.8262,1.818,1.8099,1.8286107649425984,0,0,0
25,1.9289,1.9639,2.0,1.922786420624047,0,0,0
26,1.8479,1.8483,1.8489,1.8478266611010887,0,0,0
27,1.8633,1.8697,1.876,1.8617182679373467,0,0,0
28,1.8764,1.8885,1.9007,1.8735416920611645,0,0,0
29,1.8458,1.8455,1.8453,1.845898454536338,1,0,1
30,1.8291,1.8219,1.8148,1.8311963384161556,0,0,0
31,1.8548,1.8581,1.8613,1.8539681707872016,0,0,0
32,1.9881,2.0452,2.1029,1.9820606613649163,0,0,0
33,1.8379,1.8344,1.831,1.838895337416081,0,0,0
34,2.1598,2.2666,2.3716,2.1732898043652256,0,0,0
35,1.8578,1.8627,1.8679,1.8565848788920487,0,0,0
36,1.8731,1.8838,1.8945,1.8705203737144616,0,0,0
37,1.8796,1.8937,1.9084,1.87638720557941,0,0,0
38,1.8527,1.855,1.8573,1.8520943212451055,0,0,0
39,1.9419,1.9824,2.0245,1.9354636211098677,0,0,0
40,1.8436,1.8424,1.8413,1.8439452060827648,0,0,0
41,1.8499,1.8511,1.8522,1.8496103776258344,0,0,0
42,1.9592,2.0061,2.0541,1.952632887474376,0,0,0
43,1.8343,1.8293,1.8243,1.835715590916403,0,0,0
44,1.8693,1.8786,1.888,1.8670340128099587,0,0,0
45,1.8148,1.8019,1.789,1.8187170372739787,0,0,0
46,1.8471,1.8474,1.8478,1.8470362683586607,0,0,0
47,1.8494,1.8509,1.8525,1.8490163351931013,0,0,0
48,1.9111,1.9392,1.9659,1.905898188832075,0,0,0
49,1.9434,1.9827,2.0225,1.9371333772722608,0,0,0
50,1.8617,1.868,1.8747,1.8601659567775517,0,0,0
51,1.8073,1.7934,1.7805,1.8118407420343423,0,0,0
52,1.8607,1.8664,1.8722,1.859264301992679,0,0,0
53,1.9221,1.9599,2.0027,1.915598399175561,0,0,0
54,1.8243,1.8151,1.8059,1.827001503233158,0,0,0
55,1.8859,1.9018,1.9177,1.8822927707772583,0,0,0
56,1.983,2.0352,2.0877,1.9771562101354263,0,0,0
57,1.9567,2.0022,2.0499,1.9502963233800936,0,0,0
58,1.8986,1.9196,1.9408,1.8941625276743357,0,0,0
59,1.8714,1.8813,1.8912,1.8689950062457072,0,0,0
60,1.9879,2.0476,2.1084,1.9815791568634944,0,0,0
61,1.8401,1.8377,1.8355,1.8408001164560692,0,0,0
62,1.8299,1.8234,1.817,1.8317896218058436,0,0,0
63,1.8329,1.8274,1.8219,1.8344654534395763,0,0,0
64,1.8551,1.8585,1.8619,1.8542133494692372,0,0,0
65,1.8278,1.8201,1.8125,1.830051382193882,0,0,0
66,1.8905,1.9105,1.932,1.886262018813556,0,0,0
67,1.8601,1.8694,1.8809,1.858071975179116,0,0,0
68,2.1937,2.3323,2.4724,2.2184034012671896,0,0,0
69,1.925,1.9568,1.9889,1.9192366138294925,0,0,0
70,1.9789,2.0315,2.0839,1.9727582789856477,0,0,0
71,1.9683,2.0212,2.0761,1.961507578814464,0,0,0
72,1.9232,1.9543,1.9858,1.9175107149677308,0,1,1
73,1.9076,1.9321,1.9569,1.902681405305836,0,0,0
74,1.9572,2.008,2.0606,1.949976880648104,0,0,0
75,1.8797,1.8929,1.9062,1.876629457638888,0,0,0
76,1.8571,1.8611,1.865,1.856095565873733,0,0,0
77,1.8661,1.8737,1.8815,1.8642411617293912,0,0,0
78,1.8549,1.8582,1.8616,1.854055251176119,0,0,0
79,1.7937,1.7667,1.7381,1.802937780779301,0,0,0
80,1.8893,1.9064,1.9237,1.8855143240647367,0,0,0
81,1.8166,1.8074,1.7998,1.819697805418246,0,0,0
82,1.9567,2.001,2.0458,1.950331018410262,0,0,0
83,2.1394,2.2854,2.4404,2.1537266338136645,0,0,0
84,1.8297,1.8229,1.816,1.831689332748043,0,0,0
85,1.8005,1.7803,1.7621,1.8073295841832528,0,0,0
86,2.0622,2.1517,2.2454,2.061261560582078,0,0,0
87,1.8711,1.8811,1.8912,1.8686820593453024,0,0,0
88,1.8507,1.8529,1.8556,1.850199667417239,0,0,0
89,2.0617,2.1423,2.2224,2.0608837043095027,0,0,0
90,1.8368,1.8326,1.8285,1.8379954810442345,0,0,0
91,1.9268,1.9623,2.0,1.9206239332092248,0,0,0
92,1.8746,1.8858,1.897,1.8719187441697624,0,0,0
93,1.8577,1.8619,1.8662,1.8566332169659967,0,0,0
94,1.842,1.8399,1.8378,1.8425771469905885,0,0,0
95,1.8599,1.8654,1.8709,1.858494145486905,0,0,0
96,1.8672,1.876,1.8851,1.8650668343324088,0,0,0
97,1.8153,1.8028,1.7905,1.8191288668109271,0,0,0
98,1.8403,1.838,1.8364,1.841059949999058,0,0,0
99,1.7687,1.7379,1.7074,1.779579157889891,0,0,0
100,2.0358,2.1077,2.1788,2.0326991645981,0,0,0
101,2.0856,2.1791,2.2722,2.0876363364372863,0,0,0
102,2.0327,2.1144,2.1964,2.0286087830116823,0,0,0
103,1.8455,1.8448,1.8433,1.845931192899176,0,0,0
104,2.0362,2.1034,2.1693,2.0334682087522364,0,0,0
105,1.9068,1.93,1.953,1.9021464903519252,0,0,0
106,1.813,1.7999,1.7869,1.8170244994446296,0,0,0
107,1.8334,1.828,1.8227,1.8349520533661456,1,0,1
108,1.9452,1.9838,2.0221,1.939167775755688,0,0,0
109,1.8578,1.8626,1.8674,1.8565618716763317,0,0,0
110,1.9723,2.0226,2.073,1.9659789886936467,0,0,0
111,2.0055,2.0697,2.1348,2.0001107217522045,0,0,0
112,1.899,1.9219,1.9457,1.894251293869902,0,0,0
113,1.9756,2.0284,2.0822,1.9692332580370795,0,1,1
114,1.8376,1.8337,1.8297,1.8387206488408012,0,0,0
115,1.9058,1.9325,1.9612,1.9005789195214964,0,0,0
116,1.9408,1.9667,1.991,1.937031460558947,0,0,0
117,1.8566,1.8612,1.866,1.855439880941453,0,0,0
118,1.8889,1.9059,1.9229,1.8851008638057272,0,0,0
119,1.9474,1.9999,2.0553,1.939373492454284,0,0,0
120,1.8661,1.8739,1.8818,1.864175287955789,0,0,0
121,1.9256,1.9575,1.9896,1.9198303914551529,0,0,0
122,2.0356,2.1168,2.2005,2.031910092240517,0,0,0
123,2.0913,2.1983,2.311,2.094344936004372,0,0,0
124,1.9453,1.9872,2.0304,1.9387714786144945,1,0,1
125,1.8611,1.8672,1.8737,1.8596128015511928,0,0,0
126,1.873,1.8836,1.8943,1.8704586583433984,0,0,0
127,1.8375,1.8338,1.8301,1.8385349396822652,0,0,0
128,1.8525,1.8571,1.8629,1.8514855458937485,0,0,0
129,2.1724,2.3347,2.5083,2.19641722802251,0,0,0
130,1.8527,1.8555,1.8583,1.8519622052148288,0,0,0
131,1.8314,1.8254,1.8195,1.833135809931519,0,0,0
132,1.8177,1.8062,1.7946,1.8211892977748452,0,0,0
133,1.8641,1.8709,1.8776,1.8624233287512344,0,0,0
134,1.8884,1.9051,1.9219,1.8846729866028624,0,0,0
135,1.9741,2.0212,2.0677,1.9684519999692809,0,0,0
136,1.8569,1.8609,1.865,1.8558812247383385,0,0,0
137,1.8672,1.8761,1.8853,1.8650418048484487,0,0,0
138,1.8556,1.859,1.8625,1.8547318701589264,0,0,0
139,1.8916,1.9106,1.9304,1.8875170289732672,0,0,0
140,1.8669,1.8751,1.8833,1.8648671078791308,0,0,0
141,1.9307,1.9632,1.9955,1.925055970332462,0,0,0
142,1.8792,1.8922,1.9054,1.8761836967690817,0,0,0
143,1.8313,1.8252,1.8191,1.8330466816997184,0,0,0
144,1.9259,1.9584,1.9922,1.9201517077691383,0,0,0
145,1.8407,1.8398,1.8397,1.8410902249588992,0,0,0
146,1.84,1.8384,1.8374,1.840549897437174,0,0,0
147,1.7702,1.7399,1.7097,1.7808110928326382,0,0,0
148,1.888,1.9057,1.9241,1.8841197553635816,0,0,0
149,1.8418,1.8397,1.8376,1.8423776529159368,0,0,0
150,1.8639,1.8697,1.8767,1.8626345119912675,0,0,0
151,1.8551,1.8584,1.8619,1.854272530957624,0,1,1
152,1.8516,1.8537,1.8559,1.8510610982802411,0,0,0
153,1.8302,1.8234,1.8165,1.8321852305193045,0,0,0
154,1.8987,1.9242,1.9528,1.8936658227245449,0,0,0
155,1.8886,1.9078,1.9288,1.8845432379201208,0,0,0
156,1.8922,1.9107,1.9294,1.8881608181289495,0,0,0
157,1.8244,1.8155,1.8067,1.8270320726015408,0,0,0
158,1.8586,1.8634,1.8682,1.8573665360480625,0,0,0
159,1.9066,1.9305,1.9544,1.9017390832941616,0,0,0
160,1.8484,1.8488,1.8493,1.8483098206439288,0,0,0
161,1.7976,1.778,1.7584,1.8039021322177955,0,0,0
162,1.8884,1.9051,1.9217,1.884687435092571,0,0,0
163,1.8731,1.8838,1.8945,1.8705203737144616,0,1,1
164,1.7975,1.7785,1.7599,1.803698937510109,1,1,2
165,1.9283,1.9793,2.0394,1.9200282185728408,0,0,0
166,1.8347,1.8306,1.827,1.83595032982728,0,0,0
167,1.8173,1.8055,1.7937,1.8208525943547864,0,0,0
168,1.8659,1.8737,1.8817,1.8639890990744656,0,0,0
169,1.8577,1.8621,1.8666,1.8565813747939977,0,0,0
170,1.8394,1.8366,1.8338,1.8401776429780163,0,0,0
171,1.8503,1.8516,1.8529,1.8499543001492569,0,0,0
172,2.0607,2.1339,2.2092,2.059797722717281,0,0,0
173,1.9563,2.0003,2.0444,1.949919464651288,0,0,0
174,1.8446,1.8439,1.8434,1.844825098525185,0,0,0
175,1.8623,1.8688,1.8757,1.8607193814040648,0,0,0
176,1.8445,1.8436,1.8427,1.84474499253283,0,0,0
177,2.0857,2.1698,2.2521,2.0877698634109403,0,0,0
178,1.8543,1.8572,1.86,1.853571234886712,1,0,1
179,1.857,1.8611,1.8652,1.8559393497515655,0,0,0
180,1.8489,1.8495,1.8502,1.8487565211252712,0,0,0
181,1.8505,1.8525,1.8546,1.84998505741772,0,0,0
182,1.834,1.8288,1.8236,1.8354737333515752,0,0,0
183,1.8475,1.8479,1.8483,1.8473923932716485,0,0,0
184,1.8392,1.836,1.8328,1.8400890770900156,0,0,0
185,1.8889,1.9059,1.9228,1.8851292861939333,0,0,0
186,1.9841,2.0428,2.1035,1.977667902465575,0,0,0
187,1.8507,1.8522,1.8537,1.8503017449386745,0,0,0
188,1.8077,1.7932,1.7795,1.8123771719960384,0,0,0
189,1.9609,2.0035,2.0454,1.9551487305912008,0,0,0
190,1.8692,1.8784,1.8877,1.8669577015225225,0,0,0
191,1.8638,1.8725,1.8824,1.8617998829341167,0,0,0
192,2.0941,2.1839,2.2737,2.097012598779295,0,0,0
193,1.7899,1.7674,1.745,1.797334934525587,0,0,0
194,1.8308,1.8248,1.8191,1.8325768357866612,0,0,0
195,1.8711,1.8808,1.8906,1.868755909784571,0,0,0
196,1.876,1.8882,1.9005,1.8731116506983412,0,0,0
197,1.9422,1.9808,2.0199,1.93599312957986,0,0,0
198,1.9608,2.0252,2.0955,1.952099101759151,0,0,0
199,1.8696,1.879,1.8884,1.86729719737816,0,0,0
200,1.9038,1.9282,1.9535,1.89886504360547,0,0,0
