620,117,0.561,0.103
610,100.4,0.598,0.0744
600,86.26,0.629,0.0593
590,73.85,0.65,0.0463
570,53.45,0.703,0.0316
550,38.01,0.741,0.0213
530,26.45,0.775,0.0142
510,17.89,0.807,0.00935
490,11.71,0.835,0.00609
470,7.39,0.861,0.00385
450,4.46,0.883,0.00234
430,2.55,0.905,0.00138
410,1.37,0.923,0.000759
390,0.689,0.943,0.000397
370,0.316,0.9585,0.000189
350,0.131,0.9713,0.0000823
330,0.0478,0.9841,0.0000317
310,0.015,0.9932,0.0000106
300,0.00778,0.9965,0.00000564
290,0.00387,0.999,0.0000029
270,0.000794,0.9999,0.000000636
252.1,0.000151,0.9924,0.00000013
