config,dipole_l,dipole_m,dipole_h,muL
178,2.3323,2.5486,2.7784,2.42275245296962
188,2.2799,2.4604,2.6459,2.337664737874211
26,2.4452,2.7049,2.9748,2.6148957811309965
30,2.5031,2.7931,3.1007,2.734294718989541
169,2.1779,2.3118,2.4484,2.198472532872608
158,2.5315,2.8085,3.0976,2.762153982276381
22,2.5666,2.8747,3.1996,2.8601788805300665
15,2.731,3.0804,3.4421,3.2191052954825032
37,2.4312,2.6956,2.9745,2.598096192002597
47,2.4689,2.7313,3.0027,2.6524956170569665
7,2.5401,2.8404,3.1584,2.8061292699882205
163,2.6453,2.9826,3.3358,3.0433596402788865
173,2.516,2.8052,3.1037,2.754252698699082
46,2.3922,2.6121,2.8376,2.5076954123546327
148,2.6147,2.9237,3.2423,2.9392685898148088
57,2.4713,2.7208,2.975,2.643574169529939
65,2.5073,2.7925,3.092,2.7352360125052306
44,2.3741,2.5869,2.8059,2.478182298092307
12,2.6322,2.9551,3.2844,2.992121972841781
121,2.4129,2.6514,2.8943,2.5508007433314615
197,2.1772,2.3162,2.4611,2.1983296917617774
40,2.5297,2.8223,3.1256,2.779801670181135
60,2.2666,2.4188,2.5752,2.310308434032339
111,2.0552,2.1361,2.2192,2.053605578296712
155,2.4265,2.6743,2.9318,2.577033306049515
189,2.5188,2.8044,3.1005,2.753852841230605
154,2.4368,2.6668,2.9013,2.5770630563191945
139,2.4,2.6538,2.92,2.543588789594622
174,2.6435,2.9885,3.3506,3.056312038406452
106,2.3045,2.5067,2.7225,2.3781092886563333
25,2.5055,2.8016,3.1126,2.7460820016912018
141,2.3461,2.5788,2.8205,2.4523988950455435
191,2.4372,2.6868,2.9466,2.5938788497024037
76,2.2708,2.463,2.668,2.329654962970322
4,2.4039,2.6209,2.844,2.521394406665109
198,2.5637,2.8612,3.1678,2.8399792889521165
107,2.3871,2.6141,2.844,2.50630101242576
115,2.3768,2.5565,2.741,2.461025824382113
187,2.3709,2.5865,2.8097,2.475484954702536
100,2.3883,2.6272,2.874,2.5159252281145563
42,2.5027,2.795,3.1049,2.736550086050996
144,2.5935,2.8621,3.1341,2.844607727469081
85,2.2939,2.4724,2.6501,2.355379583062804
195,2.721,3.0956,3.4916,3.2714315462689574
58,2.4874,2.7534,3.0279,2.68366229671104
200,2.7781,3.1605,3.5649,3.405757375686169
88,2.2856,2.46,2.639,2.342438672172076
116,2.3684,2.5955,2.83,2.479830617759676
184,2.1054,2.2145,2.3242,2.110732205116829
165,2.54,2.8058,3.0729,2.7619798176583257
159,2.4543,2.7026,2.9591,2.6175091270945687
175,2.257,2.4269,2.5984,2.3050282405516738
110,2.5541,2.8416,3.1415,2.810589336094843
117,2.2848,2.4686,2.6605,2.3448815358779256
69,2.4379,2.6732,2.9123,2.583252751897063
152,2.5322,2.8132,3.1053,2.7684203737448554
92,2.4444,2.6712,2.9035,2.584676635025304
33,2.552,2.8435,3.1504,2.812672904156931
72,2.3674,2.5658,2.7693,2.4602232714539336
91,2.5545,2.8357,3.1291,2.8026100301239403
133,2.4601,2.7009,2.9464,2.6192522046158815
96,2.4284,2.6779,2.9365,2.5813517735565354
164,2.5402,2.8275,3.1269,2.7888671123604087
135,2.5424,2.8452,3.1678,2.8131991922161124
112,2.3503,2.5595,2.7756,2.4438570559884334
49,2.4216,2.675,2.9394,2.574684728034877
77,2.2845,2.4577,2.6342,2.3407316709769197
64,2.3504,2.5703,2.7995,2.4501592010110373
146,2.057,2.122,2.1819,2.0568462967534473
104,2.5197,2.7863,3.0585,2.7324972059391013
134,2.078,2.183,2.2967,2.07908606713722
27,2.4345,2.6751,2.9207,2.5828896516527924
73,2.493,2.7756,3.0687,2.710676759768908
28,2.236,2.404,2.5792,2.277363796701486
78,2.6929,3.0395,3.4034,3.147021459230507
105,2.4099,2.6755,2.9587,2.567222291246735
29,2.4244,2.6642,2.9106,2.567690895860604
101,2.3183,2.4995,2.6877,2.3867526919429927
102,2.149,2.2732,2.3992,2.162807382833538
38,2.3618,2.5745,2.7948,2.4613326804891607
186,2.3602,2.5674,2.7743,2.4569698214366227
1,2.5941,2.9072,3.2334,2.912851145033985
143,2.1757,2.313,2.4536,2.196423136835088
177,2.2749,2.4579,2.651,2.3315843588404506
123,2.3864,2.6392,2.9091,2.5223237556525895
132,2.1465,2.2957,2.4543,2.162709904322126
68,2.5046,2.8088,3.1244,2.7555921147134548
130,2.6097,2.9351,3.2837,2.9605223536624043
182,2.632,2.9574,3.2949,2.9970437524042386
161,2.73,3.0766,3.4371,3.211242978286924
181,2.5293,2.8208,3.122,2.7778112858724135
56,2.3953,2.6347,2.8847,2.5256864600279694
3,2.786,3.1846,3.603,3.4728413601346126
74,2.376,2.6212,2.8787,2.502483687850471
151,2.4232,2.6882,2.9669,2.5869942241633987
128,2.8347,3.2416,3.6724,3.610987161605366
118,2.5188,2.8006,3.0872,2.749706891235821
125,2.5436,2.8424,3.1576,2.809662698413023
153,2.3921,2.6101,2.8369,2.505655000867624
79,2.2754,2.4476,2.6252,2.328556336893882
67,2.4638,2.7213,2.9879,2.640038752458271
89,2.4808,2.7512,3.0289,2.6788587687422076
80,2.4113,2.6522,2.9038,2.5494250760750217
142,2.4295,2.6766,2.9298,2.581312853663131
31,2.4639,2.7326,3.0209,2.6499975739059933
129,2.339,2.5517,2.775,2.4301736858678415
93,2.4336,2.6518,2.878,2.5623260589153247
6,2.6143,2.9198,3.2332,2.932689265819238
113,2.0845,2.171,2.2621,2.0861247064211543
20,2.5899,2.8746,3.1568,2.8610411905784923
172,2.7728,3.1334,3.5037,3.321455662750102
140,2.1431,2.2641,2.3891,2.155366899788843
