config,dipole_l,dipole_m,dipole_h,muL
178,2.4166,2.6435,2.8786,2.545980289730954
188,2.4975,2.7801,3.075,2.717310335891198
26,2.4998,2.7502,2.9992,2.6856275110859054
30,2.4999,2.7595,3.0314,2.6944902032073017
169,2.4759,2.7268,2.9826,2.651547575282684
158,2.4612,2.7245,2.9935,2.6426189804867155
22,2.4499,2.6997,2.9588,2.612438862136753
15,2.6163,2.9237,3.2352,2.9389133281068873
37,2.459,2.7145,2.9836,2.630366017756074
47,2.4677,2.7269,2.9911,2.6480727702157676
7,2.2287,2.3794,2.5316,2.2638089337308003
163,2.2202,2.3684,2.5182,2.2527401455850633
173,2.3843,2.6139,2.8532,2.503147600485836
46,2.7515,3.1314,3.5313,3.344385270168637
148,2.5602,2.8706,3.193,2.853550536317001
57,2.5832,2.8873,3.214,2.8805919103519697
65,2.6059,2.9155,3.2348,2.9260900752716115
44,2.4812,2.7525,3.0395,2.6792236650822883
12,2.4057,2.626,2.8488,2.526906243695034
121,2.3404,2.5269,2.7176,2.4182988923746187
197,2.3885,2.6124,2.8469,2.5046657764807976
40,2.424,2.6653,2.9165,2.5678400996695863
60,2.2927,2.503,2.7262,2.366472577754448
111,2.1761,2.3155,2.4664,2.196650710716852
155,2.4139,2.6397,2.8707,2.541900503876236
189,2.447,2.6737,2.8994,2.5888603422933065
154,2.6182,2.9238,3.2342,2.9389604526341007
139,2.24,2.4363,2.6508,2.2904449939244325
174,2.4648,2.7063,2.9514,2.626723724500836
106,2.5569,2.8551,3.1648,2.830156388371907
25,2.2336,2.4028,2.5807,2.274557325598085
141,2.155,2.2877,2.4233,2.1710067802980753
191,2.6296,2.9554,3.291,2.9935295210865682
76,2.6202,2.935,3.2568,2.9579972691307943
4,2.4197,2.6369,2.8589,2.543188491265857
198,2.3939,2.6352,2.8877,2.525080429991429
107,2.3867,2.6124,2.8467,2.5038322961435124
115,2.4207,2.6621,2.9161,2.562799512513488
187,2.5642,2.8674,3.189,2.848782998199161
100,2.679,2.9968,3.3231,3.059807738703957
