config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.0568,2.1414,2.2276,2.0552965835832637,0,0,0
2,2.1494,2.2753,2.4031,2.163496841550323,0,0,0
3,1.9205,1.9526,1.9831,1.914898095081509,1,0,1
4,1.8611,1.8667,1.8724,1.859692627625265,0,0,0
5,1.817,1.805,1.7932,1.8206548821425224,0,0,0
6,2.1063,2.2363,2.3762,2.112744805145096,0,0,0
7,1.8269,1.819,1.8111,1.8291988060462072,0,0,0
8,1.9097,1.9348,1.9598,1.9047117847346409,0,0,0
9,1.9022,1.9244,1.9467,1.897586090449596,0,0,0
10,1.8552,1.8586,1.8621,1.8543302580301315,0,0,0
11,1.9079,1.9337,1.9603,1.902782347898772,0,0,0
12,1.7539,1.7164,1.6784,1.7677686359355922,0,0,0
13,1.9594,2.0029,2.0493,1.9535051529449463,0,0,0
14,1.9285,1.9683,2.011,1.921669836868832,0,0,0
15,2.0901,2.1867,2.2854,2.092702536751601,0,0,0
16,1.9103,1.9365,1.9634,1.9051632710391608,0,0,0
17,1.8325,1.8274,1.8225,1.833991177334124,0,0,0
18,1.9414,1.98,2.0193,1.9351742428345664,0,0,0
19,1.8301,1.8233,1.8166,1.8320736204100745,0,0,0
20,2.0199,2.0882,2.1569,2.0153976152623287,0,0,0
21,1.9955,2.0721,2.154,1.988207652923626,0,0,0
22,1.7702,1.7445,1.7218,1.7799179213534857,0,0,0
23,2.1728,2.2891,2.4069,2.1894643123841875,0,0,0
24,1.8702,1.8803,1.891,1.8678233437871845,0,0,0
25,2.0621,2.1493,2.2373,2.061156831608277,0,0,0
26,1.9621,2.0066,2.0538,1.9561867288327868,0,0,0
27,1.9629,2.0108,2.0595,1.9563811589689024,0,0,0
28,1.7662,1.7362,1.7077,1.7771737198218978,0,0,0
29,1.9257,1.9581,1.9911,1.919884616196893,1,0,1
30,1.8912,1.91,1.9293,1.8871117347084183,0,0,0
31,1.8066,1.797,1.7924,1.810637732419575,0,0,0
32,1.8682,1.8779,1.8881,1.865884034592735,0,0,0
33,2.0981,2.1928,2.2866,2.101858490662459,0,0,0
34,1.849,1.8498,1.8506,1.8487861330509563,0,0,0
35,1.9294,1.9629,1.9967,1.9234981347681948,0,0,0
36,1.9249,1.9565,1.9883,1.919159355679732,0,0,0
37,1.8578,1.8623,1.867,1.856672282318753,0,0,0
38,1.8612,1.8681,1.8756,1.8595407238204744,0,0,0
39,2.0688,2.1724,2.2849,2.068615704067589,0,0,0
40,1.8174,1.8059,1.7946,1.8209007667134116,0,0,0
41,1.8403,1.8386,1.8373,1.8408415008911987,0,0,0
42,1.8513,1.8538,1.8566,1.850687699103777,1,0,1
43,2.1241,2.2478,2.3772,2.133337672682916,0,0,0
44,1.9508,1.9914,2.0336,1.944792928829444,0,0,0
45,1.8706,1.88,1.8894,1.868308679528304,0,0,0
46,1.8953,1.9148,1.9343,1.891083041374688,0,0,0
47,1.9012,1.9345,1.9743,1.8949887257222664,0,0,0
48,2.0186,2.0824,2.1461,2.0143179395107413,0,0,0
49,1.908,1.9406,1.9788,1.9020662566727964,0,0,0
50,1.881,1.8958,1.9113,1.877659798737141,0,1,1
51,1.9628,2.0086,2.0541,1.9565892662050173,0,0,0
52,1.8288,1.8216,1.8144,1.830880492109063,0,0,0
53,2.0885,2.1919,2.2991,2.0910641592120203,0,0,0
54,1.8982,1.9194,1.941,1.8937349927466207,1,0,1
55,2.0136,2.0805,2.1487,2.00868566053794,0,0,0
56,1.9056,1.9308,1.9571,1.9005749567487848,0,0,0
57,1.8964,1.9168,1.9375,1.8920514725622892,0,0,0
58,2.0857,2.1923,2.3041,2.0879341629666133,0,0,0
59,1.9191,1.9461,1.9703,1.9147626244399525,0,0,0
60,1.8559,1.8604,1.8653,1.8547951973046963,0,0,0
61,1.7853,1.761,1.7371,1.7935075351070038,0,0,0
62,1.9808,2.0341,2.0868,1.9747965979495832,0,0,0
63,2.0503,2.1208,2.1904,2.048629006071143,0,0,0
64,1.8879,1.9046,1.9213,1.884148704647248,1,0,1
65,2.0535,2.131,2.2075,2.051976258063028,0,0,0
66,1.8622,1.8685,1.8748,1.8606057227031676,0,0,0
67,2.0127,2.08,2.1482,2.0076570630952566,0,0,0
68,1.8596,1.8679,1.8794,1.8579883596785975,0,0,0
69,1.8622,1.8685,1.8751,1.860653639063932,0,0,0
70,1.9418,1.9795,2.0172,1.935677509925832,1,0,1
71,2.012,2.0809,2.1513,2.0067893617128334,0,0,0
72,1.8422,1.8409,1.84,1.842627256941252,0,0,0
73,1.9116,1.9436,1.9752,1.9053371808943955,0,0,0
74,1.8955,1.9257,1.9609,1.889578308388216,0,0,0
75,1.8447,1.8439,1.8431,1.8449176043780509,0,0,0
76,2.0173,2.1082,2.2112,2.0112997760066977,0,0,0
77,1.8578,1.8633,1.8693,1.8564618120450112,0,0,0
78,2.0156,2.0879,2.1626,2.010482569655787,0,0,0
79,2.1224,2.2665,2.4244,2.132822832190601,0,0,0
80,1.9172,1.9461,1.9754,1.9117159446617893,0,0,0
81,2.0415,2.1533,2.2743,2.0372470359792496,0,0,0
82,1.9184,1.9468,1.9768,1.9131972082038464,0,0,0
83,1.9556,2.0006,2.0467,1.9491143430165747,0,0,0
84,1.8773,1.8913,1.9063,1.8741322352618532,0,0,0
85,2.0641,2.1447,2.2253,2.063447079851551,0,0,0
86,1.9924,2.0444,2.0958,1.9873287480582515,0,0,0
87,2.0312,2.1136,2.1992,2.026992688109112,0,0,0
88,1.7993,1.7813,1.7639,1.80518646748506,0,0,0
89,1.8825,1.8981,1.9144,1.87899821377298,0,0,0
90,1.9086,1.9365,1.9664,1.9032175993125504,0,0,0
91,2.3344,2.5364,2.7458,2.4184664843557875,0,0,0
92,2.0766,2.162,2.248,2.077338245285628,0,0,0
93,1.9202,1.9522,1.9856,1.9143349279261408,0,0,0
94,1.9133,1.9406,1.9684,1.90801294995708,0,0,0
95,1.8773,1.8895,1.902,1.8744606232066208,0,0,0
96,2.0292,2.0996,2.1701,2.025397680264485,0,0,0
97,1.8506,1.8523,1.8542,1.8501820201502068,0,0,0
98,2.0489,2.1332,2.2192,2.0465186842630985,0,0,0
99,1.8595,1.8664,1.8743,1.8578922992212703,0,0,0
100,1.9253,1.9567,1.9882,1.919601785819291,0,0,0
101,1.8586,1.8678,1.8769,1.85625307234884,0,0,0
102,2.1733,2.2975,2.425,2.191258083207998,0,0,0
103,1.9442,1.9834,2.0229,1.9379702118326416,0,0,0
104,1.9426,1.9827,2.0257,1.936394532224452,0,0,0
105,2.0372,2.1195,2.2052,2.033650070812782,0,0,0
106,1.9904,2.0484,2.1068,1.984417537474073,0,0,0
107,1.8835,1.8982,1.9132,1.8801696349999737,0,0,0
108,2.0232,2.0957,2.1696,2.0187450164645155,0,0,0
109,1.9918,2.055,2.1215,1.98552680485912,0,0,0
110,1.9553,2.0033,2.0528,1.9483668782506016,0,0,0
111,1.9139,1.9419,1.9719,1.9086726967960252,0,0,0
112,1.9368,1.9709,2.0044,1.931229303177038,0,0,0
113,1.8013,1.7837,1.7667,1.807018448209528,0,0,0
114,2.0444,2.1261,2.2116,2.041655793579461,0,0,0
115,2.0946,2.192,2.2893,2.097875602129612,0,0,0
116,1.7986,1.7791,1.7597,1.8048683748582652,0,0,0
117,2.1692,2.3108,2.4572,2.1892739617001946,0,0,0
118,2.0103,2.0739,2.1383,2.005356875949436,0,0,0
119,1.8559,1.8601,1.8647,1.854873589206424,0,0,0
120,1.8306,1.8242,1.8178,1.8324372939690483,0,0,0
121,2.3453,2.5637,2.7869,2.4430586485835164,0,0,0
122,2.0222,2.0946,2.1691,2.0176829605069253,0,0,0
123,1.938,1.979,2.0248,1.9316088761685304,0,0,0
124,1.846,1.8455,1.8451,1.8461524417272748,0,0,0
125,2.0834,2.1874,2.2946,2.0852696437473144,0,0,0
126,2.0292,2.1034,2.1785,2.025197236085729,0,0,0
127,1.9211,1.9491,1.9782,1.9160091723566663,0,0,0
128,1.8308,1.8251,1.8198,1.832509712015013,0,0,0
129,2.0219,2.096,2.1721,2.0172321384265683,0,0,0
130,2.0901,2.173,2.2551,2.0924550969157045,0,0,0
