303,100.0,62.7975,3.43966,2.31136
303,200.0,58.3465,3.1774,2.13642
303,500.0,61.946,3.3343,2.24081
303,1000.0,58.0879,3.06434,2.06048
303,2000.0,63.3018,3.23527,2.17388
303,5000.0,67.9248,3.23754,2.17425
313,1.0,52.4334,2.88582,1.94223
313,2.0,54.9239,3.02694,2.03633
313,5.0,55.7332,3.06939,2.06462
313,10.0,55.6799,3.06601,2.06236
313,20.0,59.4898,3.27646,2.20267
313,50.0,55.4951,3.04995,2.05162
313,100.0,61.4323,3.37523,2.26847
313,200.0,57.1062,3.11991,2.09815
313,500.0,53.2822,2.8704,1.93156
313,1000.0,63.2151,3.35033,2.25122
313,2000.0,62.6436,3.21465,2.1602
313,5000.0,64.2108,3.07042,2.06289
323,1.0,60.0343,3.32814,2.23724
323,2.0,58.5291,3.24245,2.1801
323,5.0,56.1751,3.11278,2.09366
323,10.0,60.6527,3.35992,2.25841
323,20.0,61.3067,3.39399,2.28111
323,50.0,55.9617,3.08903,2.07775
323,100.0,60.202,3.3215,2.23272
323,200.0,60.532,3.32558,2.23536
323,500.0,58.8563,3.1921,2.14615
323,1000.0,62.9315,3.34989,2.251
323,2000.0,63.4861,3.27192,2.19846
323,5000.0,66.8758,3.21356,2.15839
333,1.0,59.4923,3.31229,2.22675
333,2.0,57.6928,3.21049,2.15887
333,5.0,62.0402,3.45713,2.32333
333,10.0,57.0691,3.17665,2.13632
333,20.0,58.9757,3.27944,2.20483
333,50.0,59.7995,3.32342,2.23414
333,100.0,55.1607,3.05466,2.0549
333,200.0,55.7718,3.07526,2.06855
333,500.0,57.6626,3.13988,2.11141
333,1000.0,61.3065,3.27975,2.20433
333,2000.0,64.8742,3.35853,2.25628
333,5000.0,66.3364,3.20132,2.1503
343,1.0,57.0139,3.19085,2.14589
343,2.0,57.1604,3.19951,2.15166
343,5.0,54.393,3.04188,2.04656
343,10.0,56.0467,3.13552,2.109
343,20.0,53.3948,2.98297,2.00727
343,50.0,58.0949,3.2456,2.18235
343,100.0,56.775,3.16213,2.12665
343,200.0,57.1058,3.16813,2.13058
343,500.0,57.697,3.16052,2.12528
343,1000.0,62.1487,3.34329,2.24679
343,2000.0,60.5811,3.14956,2.11703
343,5000.0,69.4174,3.36651,2.26051
353,1.0,55.455,3.12275,2.1006
353,2.0,53.1031,2.98871,2.01124
353,5.0,55.6893,3.13468,2.10855
353,10.0,58.1423,3.27588,2.2027
353,20.0,59.0822,3.32892,2.23806
353,50.0,54.9264,3.08567,2.07584
353,100.0,59.9255,3.36275,2.26054
353,200.0,53.8521,3.00444,2.02156
353,500.0,57.3691,3.16061,2.12544
353,1000.0,57.2185,3.09061,2.07841
353,2000.0,58.0357,3.03242,2.03903
