config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,1.8744,1.8854,1.8964,1.87176457576047,0,0,0
2,1.9276,1.9605,1.9941,1.92177876804453,0,0,0
3,2.2213,2.3528,2.4834,2.24989600917918,0,0,0
4,1.8914,1.91,1.9292,1.88737522124233,0,0,0
5,1.8599,1.8652,1.8705,1.85854559678255,0,0,0
6,1.8584,1.8629,1.8673,1.85727263818805,0,0,0
7,2.0149,2.1064,2.2044,2.00832907209712,0,0,0
8,1.8416,1.8394,1.8372,1.84220561726299,0,0,0
9,1.8432,1.8418,1.8404,1.84358306396194,0,0,0
10,1.8401,1.8374,1.8347,1.84084768525763,0,0,0
11,1.832,1.8258,1.8197,1.83378811074098,0,0,0
12,1.885,1.9005,1.9162,1.88149658926874,0,0,0
13,1.8309,1.8247,1.8196,1.83287932663128,0,0,0
14,1.8496,1.8508,1.852,1.84927991514908,0,0,0
15,1.8401,1.8375,1.8348,1.84085049690306,0,0,0
16,2.0039,2.0639,2.1256,1.998810004931,0,0,0
17,1.9026,1.926,1.9501,1.89781797274994,0,0,0
18,1.8317,1.8256,1.8196,1.83346199942263,0,0,0
19,1.8559,1.8595,1.8631,1.85496445900478,0,0,0
20,1.8479,1.8485,1.8491,1.84773884093771,0,0,0
21,1.8472,1.8473,1.8474,1.8471730718318,0,0,0
22,1.8563,1.86,1.8636,1.85536991926771,0,0,0
23,1.8852,1.901,1.917,1.88163077669321,0,0,0
24,1.8473,1.8474,1.8475,1.84727308390965,0,0,0
25,1.8213,1.8111,1.8008,1.82435920085044,0,0,0
26,2.0713,2.1775,2.2915,2.0714614048933,0,0,0
27,1.8718,1.8988,1.9339,1.86639803027655,0,0,0
28,1.8367,1.8328,1.8289,1.83779437029576,0,0,0
29,1.8537,1.857,1.8607,1.8529004352963,0,0,0
30,1.9466,1.9869,2.028,1.94035546395562,0,0,0
31,1.8418,1.8397,1.8376,1.84237765291594,0,0,0
32,1.8403,1.8379,1.8355,1.84096427121289,0,0,0
33,1.8359,1.8315,1.8271,1.83713816102116,0,0,0
34,1.8486,1.8494,1.8501,1.84841583100854,0,0,0
35,1.8504,1.8519,1.8534,1.8500012005149,0,0,0
36,1.8168,1.8046,1.7926,1.82051719852775,0,0,0
37,2.0767,2.1604,2.2451,2.07743110987975,0,0,0
38,1.8528,1.8552,1.8576,1.85216820151588,0,0,0
39,1.9621,2.0108,2.0608,1.95545687654455,0,0,0
40,1.9067,1.9324,1.959,1.90157825882371,0,0,0
41,1.8245,1.8155,1.8065,1.82714125596431,0,0,0
42,1.8468,1.8467,1.8467,1.84684408818426,0,0,0
43,1.8421,1.8403,1.8385,1.842594659353,0,0,0
44,1.8288,1.8216,1.8146,1.83091740943069,0,0,0
45,1.8427,1.8411,1.8395,1.84313864609926,0,0,0
46,1.8491,1.8498,1.8506,1.84892991469258,0,0,0
47,1.8166,1.8045,1.7924,1.82025169514927,0,0,0
48,2.0087,2.0795,2.1532,2.00309309100977,0,0,0
49,1.8547,1.8582,1.8618,1.85380200997003,0,0,0
50,1.8412,1.8389,1.8366,1.84183417702159,0,0,0
51,1.8466,1.8467,1.8469,1.84659014532967,0,0,0
52,1.8448,1.8438,1.8429,1.84508908202737,0,0,0
53,1.9378,1.9743,2.0108,1.93169693100477,0,0,0
54,1.8358,1.8314,1.827,1.83703868957382,0,0,0
55,1.971,2.0315,2.0938,1.96332592621268,0,0,0
56,1.9304,1.9629,1.9952,1.92474375408989,0,0,0
57,1.8247,1.8158,1.8069,1.82731009400666,0,0,0
58,1.8481,1.8484,1.8488,1.8480365378742,0,0,0
59,1.8592,1.8645,1.8697,1.85787076231671,0,0,0
60,1.8887,1.9055,1.9225,1.88497027504697,0,0,0
61,2.0251,2.0927,2.1593,2.02130850953574,0,0,0
62,1.8482,1.8487,1.8493,1.84808291378936,0,0,0
63,1.854,1.8569,1.8597,1.85327019878932,0,0,0
64,1.9358,1.9728,2.0109,1.92963015465998,0,0,0
65,1.8745,1.8856,1.8967,1.87184165052964,0,0,0
66,1.8922,1.9104,1.9289,1.88824191887962,0,0,0
67,1.8459,1.8454,1.845,1.84605251136529,0,0,0
68,1.871,1.8818,1.893,1.86842958758376,0,0,0
69,1.8529,1.8553,1.8578,1.85228515719288,0,0,0
70,1.8431,1.8416,1.8401,1.84351055701684,0,0,0
71,1.8452,1.8446,1.844,1.84536288064374,0,0,0
72,1.8502,1.8517,1.8532,1.84980083756572,0,0,0
73,1.8754,1.887,1.8986,1.8726329906352,0,0,0
74,1.8399,1.8371,1.8343,1.84067595798099,0,0,0
75,1.8496,1.8508,1.8521,1.84929683240888,0,0,0
76,1.8519,1.8539,1.8559,1.85137157719396,0,0,0
77,1.8494,1.849,1.8486,1.84950658545594,0,0,0
78,1.8198,1.8089,1.7981,1.82307179298413,0,0,0
79,1.8063,1.7902,1.7741,1.81133228704917,0,0,0
80,1.8466,1.8465,1.8464,1.84662699411468,0,0,0
81,1.8453,1.8448,1.8443,1.84543568990613,0,0,0
82,1.8505,1.852,1.8535,1.85010138198949,0,0,0
83,1.8465,1.8466,1.8468,1.84649014255263,0,0,0
84,1.8559,1.8595,1.8631,1.85496445900478,0,0,0
85,1.9725,2.0157,2.0609,1.96727229040271,0,0,0
86,1.8458,1.8454,1.8451,1.84592552103723,0,0,0
87,1.8435,1.8421,1.8408,1.8438999228277,0,0,0
88,1.8454,1.8451,1.8448,1.84548139738424,0,0,0
89,1.8278,1.8201,1.8125,1.83005138219388,0,0,0
90,1.8547,1.8576,1.8606,1.85395931219722,0,0,0
91,1.8458,1.8453,1.8448,1.84593538817856,0,0,0
92,1.8522,1.8548,1.8574,1.85151349595742,0,0,0
93,1.845,1.8444,1.8437,1.84519325384854,0,0,0
94,1.8582,1.8632,1.8681,1.85694211988567,0,0,0
95,1.8413,1.8391,1.8368,1.84193677844393,0,0,0
96,1.886,1.9018,1.9177,1.88243201947679,0,0,0
97,1.8584,1.8632,1.868,1.85716536995513,0,0,0
98,1.8648,1.8729,1.8798,1.86312486746888,0,0,0
99,1.8397,1.8369,1.834,1.84050706234034,0,0,0
100,1.8438,1.8426,1.8414,1.84412755148554,0,0,0
101,1.8601,1.8654,1.8707,1.85874688512595,0,0,0
102,1.8493,1.8509,1.8529,1.84894026699518,0,0,0
103,1.8602,1.8656,1.871,1.85882184347885,0,0,0
104,1.854,1.8567,1.8595,1.85330947033615,0,0,0
105,1.8301,1.8235,1.8168,1.83202900878786,0,0,0
106,1.8788,1.8917,1.9047,1.87578651323365,0,0,0
