config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.5335,2.8385,3.1646,2.8019629826085084,1,1,2
2,2.544,2.8347,3.1354,2.799530002570832,1,1,2
3,2.496,2.7705,3.052,2.7062353509899477,1,0,1
4,2.5542,2.8488,3.1558,2.8206932237973743,1,1,2
5,2.5536,2.8491,3.159,2.820898994711249,2,1,3
6,2.6082,2.9329,3.272,2.956159499349267,1,1,2
7,2.682,3.0502,3.4387,3.1802335566497546,1,1,2
8,2.5336,2.7917,3.0542,2.742978267012933,1,1,2
9,2.7739,3.1234,3.4764,3.28996430380826,1,0,1
10,2.5456,2.8416,3.1473,2.8093795647860933,1,1,2
11,2.9134,3.3522,3.8136,3.931368998939063,0,1,1
12,2.587,2.8983,3.2201,2.898351364903394,1,1,2
13,2.5442,2.8585,3.1898,2.833211593099364,1,1,2
14,2.477,2.7371,3.0034,2.6623953793639026,0,0,0
15,2.3885,2.5867,2.785,2.48865785907486,1,1,2
16,2.6112,2.9349,3.2762,2.95959344091861,0,1,1
17,2.5181,2.7979,3.087,2.745648656034367,0,1,1
18,2.4404,2.6867,2.9434,2.595433468578958,0,1,1
19,2.6253,2.9503,3.2841,2.984784199255201,1,0,1
20,2.532,2.8014,3.0833,2.753375587665881,1,1,2
21,2.2887,2.4604,2.6411,2.3446119409364554,1,1,2
22,2.4277,2.6657,2.9117,2.5705726078458246,1,1,2
23,2.5827,2.89,3.2106,2.8849849039695217,1,1,2
24,2.7124,3.0518,3.4053,3.163525012039147,1,1,2
25,2.4655,2.7249,2.9982,2.643685382465412,0,0,0
26,2.3893,2.6001,2.8235,2.496179514268165,0,0,0
27,2.6558,2.9961,3.36,3.069387625122431,1,1,2
28,2.6208,2.9399,3.2691,2.966770177622475,1,1,2
29,2.6041,2.9278,3.2657,2.9475217966648457,0,1,1
30,2.579,2.8547,3.1376,2.832585547294889,1,1,2
31,2.6154,2.9313,3.2602,2.9524386996152616,0,1,1
32,2.5844,2.8927,3.2189,2.889275248686946,0,1,1
33,2.5786,2.8815,3.1959,2.871575751894007,0,1,1
34,2.6224,2.9141,3.2125,2.922896693635197,0,1,1
35,2.762,3.1329,3.524,3.3381852886509304,1,1,2
36,2.5964,2.9116,3.2379,2.9200677621428413,2,1,3
37,2.4758,2.7364,3.0057,2.660789322916899,0,0,0
38,2.5108,2.7875,3.0751,2.730615517164829,0,0,0
39,2.4661,2.727,2.9977,2.646725655445237,0,1,1
40,2.6748,3.0057,3.3504,3.080321502633911,0,0,0
41,2.5059,2.7741,3.0521,2.7133855771446824,2,1,3
42,2.514,2.7854,3.0683,2.7290054952504783,1,1,2
43,2.3165,2.5026,2.6934,2.3871973529785704,1,1,2
44,2.674,3.0348,3.4183,3.1481676993670358,2,1,3
45,2.39,2.6117,2.8396,2.505887294260289,0,1,1
46,2.4127,2.6473,2.8919,2.546405873740392,1,0,1
47,2.6434,2.969,3.3081,3.0166872435265963,1,0,1
48,2.355,2.5744,2.8064,2.455543547947647,1,0,1
49,2.626,2.9521,3.2896,2.988238496868903,1,0,1
50,2.7271,3.0848,3.4625,3.236835303678377,2,0,2
51,2.6317,2.9593,3.3058,3.001477605635272,0,1,1
52,2.6162,2.9134,3.2195,2.9221061443147605,1,0,1
53,2.5573,2.8525,3.1582,2.8265280945962594,2,1,3
54,2.4749,2.7369,3.0064,2.6611139560067274,1,0,1
55,2.5787,2.8748,3.1817,2.8614086232195417,1,1,2
