config,dipole_l,dipole_m,dipole_h,muL
100,2.3234,2.5398,2.7663,2.4113393401146777
101,2.2032,2.3508,2.5018,2.231734079082532
102,2.4528,2.7269,3.014,2.640047652816272
103,2.2832,2.4608,2.6403,2.3411028672240417
104,2.5711,2.8497,3.1308,2.8249479357347713
105,2.2281,2.3922,2.5659,2.2660553516828683
106,2.4335,2.6796,2.9322,2.586065186988982
107,2.1563,2.2814,2.4078,2.171548198083362
108,2.4306,2.656,2.8825,2.565227381110151
109,2.2399,2.4019,2.579,2.2794129064473037
10,2.2605,2.4564,2.668,2.3173326417922997
110,2.2861,2.4793,2.683,2.3502831147513183
111,2.2824,2.4711,2.6646,2.344353112796556
112,2.4656,2.7493,3.0481,2.669393675695983
113,2.5318,2.8223,3.123,2.780314937876579
114,2.1742,2.3107,2.4486,2.194629271980784
115,2.1917,2.3558,2.5271,2.2210710391764703
116,2.1085,2.2063,2.3051,2.113607146464993
117,2.2967,2.486,2.6815,2.3629191453359306
118,2.2625,2.4266,2.5936,2.309666817482224
119,2.2128,2.3541,2.4941,2.242247307703872
11,2.6097,2.9317,3.2632,2.9535589200592036
120,2.061,2.1515,2.2473,2.0599139177570476
121,2.5449,2.838,3.151,2.8034468061756614
122,2.425,2.6541,2.8869,2.560108552605904
123,2.1355,2.2493,2.3655,2.145795638925884
124,1.9742,2.0204,2.0662,1.9686266236351257
125,2.3535,2.5789,2.811,2.458326862057653
126,2.3122,2.5006,2.6952,2.3825468458544834
127,2.693,3.0442,3.4085,3.156365001361279
128,2.2198,2.3604,2.5024,2.250261951271735
129,2.1824,2.3272,2.4793,2.205582336017149
12,2.1593,2.2846,2.4095,2.1752428868606457
130,2.5092,2.7769,3.051,2.7181388881664534
131,2.4636,2.7066,2.9557,2.6260612045934324
132,2.3394,2.5428,2.7523,2.426079631276037
133,2.3672,2.5706,2.7763,2.463542465226581
134,2.2824,2.4572,2.6334,2.338998018392777
135,2.4399,2.7111,2.9957,2.617739678769397
136,2.4449,2.6789,2.9156,2.592072913332393
137,2.4096,2.6306,2.8564,2.532367091405449
138,2.6221,2.9631,3.3179,3.0103289148307297
139,2.6056,2.9025,3.2118,2.904973548762008
13,2.3677,2.5937,2.8287,2.4778445013823656
140,2.5239,2.8457,3.1886,2.810686902322466
141,2.3644,2.5992,2.8452,2.47890190308522
142,2.2408,2.4123,2.5895,2.2846840647791136
143,2.232,2.3937,2.5566,2.2711364095407585
144,2.5027,2.7866,3.0854,2.72650383050614
145,2.4571,2.6993,2.9472,2.6161614033688485
146,2.3824,2.5997,2.8231,2.4924587353227277
147,2.2418,2.4102,2.5842,2.2849427134075118
148,2.3293,2.5391,2.7573,2.4158698164012833
149,2.4784,2.7354,3.0058,2.660135872537614
14,2.2576,2.4339,2.6192,2.307135466220927
150,2.2968,2.5059,2.7262,2.3716315034855464
151,2.1821,2.3239,2.4697,2.2049020210671637
152,2.1716,2.314,2.4619,2.1922508629052206
153,2.3862,2.6053,2.8334,2.498382673178499
154,2.07,2.1612,2.2536,2.0699809576926698
155,2.5058,2.7761,3.0581,2.715426267612841
156,2.4508,2.6902,2.9346,2.6047980393842627
157,1.9673,2.0162,2.0656,1.9608845343195043
158,2.4472,2.7012,2.9672,2.6120704119712364
159,2.6263,2.9663,3.3264,3.0165127451326468
15,2.0971,2.2018,2.3101,2.100926315729902
160,2.4938,2.7433,3.0065,2.674560542299222
161,2.287,2.4624,2.6451,2.344250646052379
162,2.442,2.6753,2.9147,2.586862772803209
163,2.3428,2.5519,2.7649,2.4342632212390645
164,2.5863,2.8855,3.1915,2.8781797452783824
165,2.397,2.6182,2.8461,2.5149979185630733
166,2.164,2.2949,2.4289,2.181406339463169
167,2.4222,2.6503,2.8824,2.555374557175368
168,2.4463,2.6833,2.9237,2.596572508401704
169,2.4872,2.767,3.0676,2.697146757879075
16,2.0799,2.1904,2.3068,2.081355245233921
170,2.3071,2.5138,2.7366,2.3833982116657664
171,2.3023,2.4971,2.694,2.3733922888080947
172,2.3587,2.5714,2.7885,2.4576985591796325
173,2.3003,2.4874,2.6815,2.366441477600078
174,2.1751,2.3213,2.4715,2.197285916714866
175,2.205,2.3653,2.5371,2.2362270720089037
176,2.3868,2.6113,2.8449,2.5030214177937835
177,2.3841,2.6093,2.8412,2.500226000529381
178,2.2278,2.3693,2.5084,2.2604403876631753
179,2.2385,2.422,2.6152,2.285228056121
17,2.4909,2.7586,3.0399,2.6900098926145284
180,2.1372,2.2585,2.3824,2.1485761999556323
181,2.5251,2.7962,3.0728,2.745929820556839
182,2.5439,2.83,3.1224,2.7934566070390128
183,2.6087,2.9278,3.2586,2.946940404540872
184,2.2,2.3453,2.4937,2.227343475770503
185,2.4555,2.6968,2.9419,2.6133641896012527
186,2.2832,2.4667,2.6564,2.3429718510014226
187,2.2899,2.468,2.6482,2.349814446152273
188,2.5467,2.8416,3.1485,2.809391900015471
189,2.1507,2.2694,2.3891,2.164119157922683
18,2.3104,2.5047,2.7061,2.3829645011844507
190,2.2195,2.3741,2.5333,2.253296522238128
191,2.2277,2.3928,2.5627,2.2663919952019183
192,2.1275,2.2553,2.3936,2.1375017942587933
193,2.3757,2.5889,2.8102,2.4802825823462995
194,2.3603,2.5738,2.7953,2.459754211159197
195,2.4531,2.7007,2.9568,2.6150835694457597
196,2.5313,2.7669,2.9996,2.7137804545398416
197,2.274,2.4445,2.6162,2.3266936405292853
198,2.5231,2.7915,3.0684,2.739346198926329
199,2.414,2.653,2.9011,2.5519519773014117
19,2.5562,2.8429,3.1352,2.813210127688956
1,2.258,2.4312,2.6085,2.307152282054716
200,2.3936,2.6178,2.8472,2.512800578277902
20,2.2429,2.3921,2.5426,2.2807154789782773
21,2.3563,2.5758,2.8038,2.4580686161328793
22,2.3681,2.5935,2.8262,2.4782800846431603
23,2.3329,2.5357,2.7436,2.4172975393839327
24,2.4611,2.7003,2.9496,2.6183156699089847
25,2.2611,2.4379,2.6219,2.311990010370052
26,2.4409,2.6838,2.9341,2.593578187082348
27,2.443,2.6504,2.865,2.566436280154559
28,2.4059,2.6301,2.8589,2.5297754322028485
29,2.3254,2.5423,2.77,2.4142090063326593
2,2.4971,2.7693,3.0554,2.704313966068597
30,2.2109,2.357,2.5076,2.2406058690341957
31,2.1955,2.35,2.5131,2.2234538515484075
32,2.4512,2.671,2.8912,2.5888297265064764
33,2.2154,2.3476,2.4794,2.2430233211026223
34,2.4949,2.736,2.978,2.6692408818844515
35,2.3701,2.574,2.7833,2.4671914367874135
36,2.337,2.537,2.742,2.421169159184277
37,2.3471,2.5345,2.7294,2.426920616447588
38,2.3713,2.5935,2.8257,2.4800367180262715
39,1.9758,2.0065,2.0341,1.972892775904397
3,2.3348,2.5337,2.7405,2.417197832393574
40,2.095,2.2039,2.3209,2.0986074590464656
41,2.2263,2.3703,2.5147,2.259127010793786
42,2.3387,2.5228,2.7059,2.415419608500321
43,2.7422,3.116,3.5043,3.3048856952116905
44,2.5502,2.8749,3.2309,2.8586887713174023
45,2.2325,2.4008,2.5718,2.2735988991994023
46,2.3711,2.5675,2.7632,2.464605937360895
47,2.6122,2.9202,3.2406,2.9336597696438798
48,2.3745,2.5988,2.8279,2.4867425148367013
49,2.2849,2.4857,2.7006,2.351556517330829
4,2.1394,2.2704,2.4095,2.1519848696007475
50,2.6012,2.8797,3.169,2.8700488261960277
51,2.4271,2.6926,2.9713,2.5932994392465796
52,2.5289,2.7815,3.0393,2.7296603410519453
53,2.4304,2.6714,2.9214,2.5767798841727423
54,2.3527,2.5557,2.7663,2.4432153076528884
55,2.5993,2.8924,3.1988,2.889100854121241
56,2.4845,2.7245,2.9637,2.6533936078568665
57,2.5077,2.7966,3.1032,2.7400500965696306
58,2.486,2.758,3.0375,2.688355689992007
59,2.2671,2.4497,2.6355,2.322380589250631
5,2.291,2.4598,2.629,2.347490054084616
60,2.1359,2.2542,2.3726,2.1468531840167717
61,2.336,2.5372,2.7477,2.4198281010391054
62,2.4983,2.7566,3.0206,2.6916227536514503
63,2.3344,2.5498,2.7774,2.4252839401065427
64,2.3292,2.5201,2.7195,2.4054814906897097
