config,dipole_l,dipole_m,dipole_h,muL
100,2.5199,2.8093,3.1076,2.7605806586351385
101,2.6525,2.9944,3.3424,3.0632839960855374
102,2.4302,2.6733,2.928,2.577880940982311
103,2.161,2.2914,2.4259,2.1777048609166907
104,2.634,2.967,3.317,3.0155667861284945
105,2.4571,2.7057,2.9633,2.6216762558263227
106,2.4155,2.6471,2.892,2.547339545062961
107,2.3859,2.5863,2.7915,2.4859195479574137
108,2.5039,2.8187,3.1485,2.7683294196211867
109,2.4266,2.6557,2.892,2.5617378565435636
10,2.541,2.8156,3.1,2.773672807251503
110,2.6209,2.953,3.2971,2.9909303206185407
111,2.5017,2.7646,3.031,2.70198089324626
112,2.5863,2.909,3.2456,2.9161372905961738
113,2.4281,2.6755,2.9289,2.5795952341152515
114,2.5746,2.8587,3.1468,2.8378553401126316
115,2.6368,2.9865,3.3547,3.054634022210312
116,2.762,3.1409,3.5454,3.366512762889709
117,2.3766,2.5846,2.7968,2.4786960869786197
118,2.4688,2.7075,2.9534,2.6291473980969453
119,2.7437,3.1187,3.5191,3.3189819792958852
11,2.4747,2.7148,2.9673,2.6380182792546156
120,2.3634,2.576,2.7926,2.4640249577266298
121,2.3658,2.5865,2.814,2.4720720442552753
122,2.6785,3.03,3.4007,3.133279114169576
123,2.308,2.471,2.638,2.365721835601371
124,2.5564,2.8655,3.1943,2.8450693541251355
125,2.3487,2.5834,2.8303,2.4567575752709976
126,2.7245,3.093,3.4726,3.2553602026818957
127,2.4966,2.7549,3.0203,2.688953291074883
128,2.6142,2.9442,3.2883,2.9758690985280674
129,2.3907,2.6133,2.8483,2.5064356324421926
12,2.6078,2.9132,3.2388,2.9224365239169066
130,2.6217,2.9363,3.2654,2.9605804694596336
131,2.5144,2.7993,3.0933,2.7463772239246316
132,2.4018,2.6395,2.8864,2.533741736342672
133,2.2407,2.4024,2.5722,2.2811290423400408
134,2.5401,2.8375,3.1491,2.8023379650477165
135,2.4605,2.7061,2.9569,2.6242739635271954
136,2.56,2.8902,3.2358,2.8846768474628277
137,2.4691,2.7407,3.0221,2.6623331120156783
138,2.7714,3.1535,3.5505,3.385143924661339
139,2.4228,2.672,2.9316,2.572839229080223
13,2.4808,2.7353,3.0018,2.6612411830091163
140,2.8091,3.1933,3.5976,3.470639727807404
141,2.2305,2.3878,2.549,2.2676651774970566
142,2.452,2.694,2.9458,2.608097769586888
143,2.3841,2.6001,2.8169,2.4947576911923774
144,2.4774,2.7434,3.0195,2.6686408903554333
145,2.599,2.9144,3.2396,2.924616477305531
146,2.4289,2.6747,2.9262,2.5793833184691017
147,2.6484,3.006,3.3795,3.091966365646322
148,2.269,2.468,2.6823,2.329736249911198
149,2.5723,2.8644,3.1653,2.8455649254690654
14,2.4286,2.651,2.8742,2.560089419581188
150,2.6119,2.9253,3.2512,2.9423566120785276
151,2.4042,2.6273,2.8533,2.5268993790461574
152,2.5914,2.9123,3.251,2.9216333764331663
153,2.494,2.7484,3.0083,2.6811934520690595
154,2.7151,3.0871,3.4755,3.250186124943002
155,2.4493,2.6931,2.9438,2.606393171103474
156,2.4212,2.6803,2.9544,2.5784752958050374
157,2.5961,2.8941,3.2023,2.8917234413167896
158,2.857,3.2667,3.6946,3.659325645213503
159,2.6496,2.9684,3.3037,3.0144827836800077
15,2.3316,2.541,2.7569,2.4190313341166227
160,2.8491,3.268,3.7123,3.6951235821203796
161,2.5325,2.7951,3.0667,2.746225017151757
162,2.6776,3.0374,3.4171,3.1513681399488713
163,2.4607,2.7198,2.9858,2.6374673328346736
164,2.5662,2.8454,3.142,2.817376273336047
165,2.6392,2.9372,3.2415,2.9595073690637483
166,2.3587,2.5524,2.7516,2.445916349198159
167,2.6871,3.0383,3.4028,3.145956955938684
168,2.5253,2.8099,3.1045,2.7626068574544993
169,2.3771,2.5909,2.8136,2.482435570963087
16,2.5507,2.8442,3.1525,2.8134892094654265
170,2.4336,2.6824,2.9396,2.5882979237419708
171,2.7293,3.0805,3.4506,3.2237347046260414
172,2.658,2.9963,3.3497,3.0671865011172152
173,2.461,2.706,2.959,2.6239729840120862
174,2.8026,3.1839,3.5828,3.4456340072570373
175,2.4022,2.6354,2.8737,2.53149367887174
176,2.7757,3.1574,3.5634,3.401034170421985
177,2.6301,2.9712,3.3226,3.0238523443176786
178,2.5818,2.8926,3.2219,2.8890631055604197
179,2.5819,2.892,3.2223,2.8880827336730412
17,2.4973,2.76,3.0273,2.6951528397196958
180,2.6574,2.9742,3.3008,3.0226541893747854
181,2.5133,2.7911,3.084,2.7352257710915446
182,2.5385,2.8168,3.1044,2.7746962451359973
183,2.4429,2.6774,2.9149,2.589672091071833
184,2.4358,2.6767,2.9246,2.5846549855095606
185,2.3535,2.5631,2.7801,2.4482979173679205
186,2.6346,2.9504,3.2743,2.9833117541617726
187,2.4959,2.7618,3.0338,2.6964474382178776
188,2.2331,2.3914,2.5527,2.271271452522869
189,2.0143,2.0629,2.1063,2.011932315255483
18,2.4688,2.7424,3.032,2.6630826421320783
190,2.6433,2.9617,3.2903,3.0025349692669465
191,2.2969,2.4842,2.6894,2.3605457473570612
192,2.4701,2.7332,3.0077,2.65461769704481
193,2.4159,2.6619,2.9175,2.560374718562684
194,2.32,2.5171,2.7226,2.396730101666194
195,2.5414,2.8323,3.1373,2.7954209931492224
196,2.4033,2.6353,2.8696,2.532573169170781
197,2.3672,2.5763,2.7935,2.46619683580191
198,2.8725,3.3212,3.7936,3.8895291072716853
199,2.5191,2.7958,3.0825,2.7432599594002913
19,2.6173,2.9173,3.2216,2.928268133840352
1,2.8063,3.1994,3.6087,3.4905158095150943
200,2.7362,3.1156,3.5074,3.307886529030296
20,2.2338,2.401,2.5735,2.274585288739421
21,2.6581,3.0062,3.372,3.0888404133739296
22,2.6398,2.9667,3.3033,3.012630597661575
23,2.5344,2.8099,3.0943,2.764965891131235
24,2.6181,2.9346,3.2613,2.957746057071591
25,2.6267,2.9682,3.3323,3.0205802143666096
26,2.5513,2.8586,3.1776,2.834562032829618
27,2.5764,2.8665,3.1658,2.849000545762379
28,2.3093,2.5233,2.7552,2.3897813975429574
29,2.6704,3.0157,3.3795,3.104672901102727
2,2.3732,2.5903,2.8189,2.4789363988886963
30,2.3212,2.5289,2.7434,2.4041588045283224
31,2.7614,3.1472,3.5605,3.3886763300506297
32,2.688,3.051,3.4323,3.17760496386942
33,2.447,2.683,2.9263,2.5960299189974276
34,2.3541,2.5827,2.8229,2.4603838100655406
35,2.5639,2.8519,3.1491,2.826643499035314
36,2.4427,2.6807,2.9296,2.5911807040270762
37,2.3948,2.6053,2.8168,2.505290175371698
38,2.6297,2.9651,3.3126,3.012226185209667
39,2.1205,2.2416,2.3678,2.1289269705338887
3,2.7352,3.0837,3.4406,3.222442776045039
40,2.6331,2.9425,3.2726,2.970484321507397
41,2.7189,3.0843,3.465,3.2392246308142942
42,2.5871,2.8833,3.1847,2.874881693318832
43,2.5122,2.7903,3.0923,2.732853878227304
44,2.2901,2.4862,2.6955,2.3563936634556897
45,2.5013,2.7809,3.0819,2.7183461907788433
46,2.5255,2.8,3.0809,2.7505949794723943
47,2.3644,2.5672,2.7744,2.4591108930270877
48,2.3194,2.5223,2.7332,2.3990254111215696
49,2.5792,2.8607,3.148,2.841095158007497
4,2.3959,2.6058,2.8183,2.506074205942327
50,2.5075,2.8098,3.1282,2.757170708050597
51,2.5327,2.8174,3.1162,2.773682314541544
52,2.5547,2.8399,3.1361,2.8084514949533568
53,2.415,2.6605,2.9162,2.5585688300511764
54,2.4027,2.618,2.8383,2.5187042512982174
55,2.2817,2.4625,2.6554,2.3390936076028854
56,2.3396,2.5375,2.7393,2.4235913098313118
57,2.4923,2.7479,3.0075,2.6802234810570527
58,2.7133,3.0763,3.4509,3.220893499242904
59,2.4644,2.7282,3.0055,2.646619523060072
5,2.2496,2.4245,2.6138,2.295840999889259
60,2.6155,2.9372,3.2727,2.9629170622360532
61,2.6261,2.9369,3.2539,2.9605445650838944
62,2.4442,2.6836,2.9285,2.59542119670103
