config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,1.8483,1.8498,1.8518,1.8479826167100395,0,0,0
2,2.0243,2.0963,2.169,2.019957861434145,0,0,0
3,1.9989,2.0599,2.1215,1.9932663659637075,0,0,0
4,1.8464,1.8478,1.8499,1.8461415610276597,0,0,0
5,1.9098,1.9377,1.9672,1.904407635181612,0,0,0
6,1.9487,1.9927,2.0352,1.94227054523886,0,0,0
7,1.8196,1.8092,1.7989,1.8227269634436136,0,0,0
8,1.8667,1.8749,1.883,1.864694471093646,0,0,0
9,1.7324,1.6879,1.6441,1.749803459548137,0,0,0
10,1.9246,1.9556,1.9865,1.9189657525960375,0,0,0
11,1.8457,1.8451,1.8444,1.84589270480376,0,0,0
12,1.8981,1.9225,1.9493,1.8931969277238083,0,0,0
13,1.8555,1.8591,1.8626,1.8545925247702075,0,0,0
14,1.9173,1.9461,1.9752,1.91182753416188,0,0,0
15,1.8377,1.8341,1.8305,1.8387062236822165,0,0,0
16,1.8531,1.8556,1.8582,1.852459356253001,0,0,0
17,2.0654,2.147,2.228,2.0649932100187205,0,0,0
18,1.8137,1.8006,1.7873,1.817756771929158,0,0,0
19,1.8511,1.853,1.8551,1.8506298352934631,0,0,0
20,1.8506,1.852,1.8533,1.8502581660642805,0,0,0
21,1.8931,1.9116,1.93,1.8890821942897755,0,0,0
22,1.8341,1.829,1.8238,1.8355755959867757,0,0,0
23,1.8493,1.8503,1.8513,1.8490329643968653,0,0,0
24,1.8758,1.8878,1.9,1.8729719719111395,0,0,0
25,1.7773,1.7505,1.7244,1.7866368531225452,0,0,0
26,1.8915,1.9096,1.9277,1.8875076454204025,0,0,0
27,1.9298,1.9679,2.0107,1.9235440173809075,0,0,0
28,1.8932,1.9119,1.9307,1.889125150696672,0,0,0
29,1.9389,1.9771,2.0178,1.932805547122591,0,0,0
30,1.8963,1.9184,1.9413,1.8916404801352789,0,0,0
31,1.7464,1.7067,1.6673,1.7612850553756871,0,0,0
32,1.8633,1.8708,1.8788,1.861488923728259,0,0,0
33,1.7659,1.7338,1.7019,1.7773004433184465,0,0,0
34,1.8748,1.8866,1.8987,1.872021042200071,0,0,0
35,1.9149,1.9429,1.9714,1.909526425052305,0,0,0
36,1.8167,1.8053,1.7943,1.820219470576388,0,0,0
37,1.8661,1.8737,1.8814,1.8642254940392944,0,0,0
38,1.8592,1.8643,1.8693,1.8579223494716155,0,0,0
39,1.8829,1.898,1.9134,1.8794652021913107,0,1,1
40,2.0057,2.0683,2.1317,2.0004683066031506,0,0,0
