config,dipole_l,dipole_m,dipole_h,muL
100,2.7511,3.1489,3.5702,3.402848974903513
101,2.5014,2.7575,3.0305,2.6922066283168653
102,2.8121,3.2241,3.655,3.574719875192968
103,2.4827,2.7548,3.0376,2.683076169775752
104,2.7204,3.0683,3.4286,3.196778242741554
105,2.5594,2.863,3.1764,2.842125058316725
106,2.4436,2.6966,2.9614,2.605957879457022
107,2.2937,2.4872,2.6892,2.36060367163878
108,2.7173,3.0802,3.4583,3.2297613018567977
109,2.25,2.4152,2.584,2.294377382438324
10,2.3347,2.5113,2.6863,2.406339659421113
110,2.4802,2.737,2.9993,2.663718781486519
111,2.4913,2.7608,3.0417,2.6929222204016354
112,2.6887,3.0227,3.3712,3.110773826234227
113,2.444,2.6845,2.935,2.595387107109182
114,2.4702,2.7283,2.9938,2.650227521569393
115,2.3848,2.6436,2.9161,2.52537869069534
116,2.4987,2.7752,3.075,2.710464630009559
117,2.3158,2.5195,2.7314,2.3946465973126796
118,2.4538,2.7027,2.9602,2.617296712710724
119,2.4383,2.6722,2.9145,2.581843381574654
11,2.4992,2.7584,3.0251,2.6936775768380623
120,2.5103,2.7715,3.0366,2.712615682719204
121,2.6279,2.9691,3.3277,3.0213022543658457
122,2.5564,2.852,3.1577,2.825714887912915
123,2.4969,2.7768,3.0657,2.713625044146156
124,2.4897,2.7859,3.1082,2.7199165318764464
125,2.6829,3.0459,3.4287,3.16881540925421
126,2.3988,2.6155,2.8397,2.5140264876284126
127,2.4066,2.6172,2.8328,2.5205207985523748
128,2.7218,3.0698,3.4327,3.2005875090753193
129,2.7186,3.074,3.4468,3.2142090484515062
12,2.5347,2.7965,3.065,2.748748520712115
130,2.5855,2.913,3.2582,2.9231256285499962
131,2.6017,2.9263,3.2668,2.9451899264546992
132,2.4571,2.7008,2.9458,2.6182638806970755
133,2.4816,2.7674,3.0694,2.6961710562761567
134,2.531,2.8181,3.1152,2.774608264775636
135,2.4703,2.7545,3.0529,2.677284689911031
136,2.3667,2.5978,2.8375,2.4800095128820225
137,2.5193,2.8023,3.101,2.7507536580823793
138,2.8086,3.2092,3.629,3.5253940473189016
139,2.6697,3.0191,3.3824,3.1112271442792134
13,2.5009,2.7512,3.0052,2.687005000113876
140,2.6362,2.9462,3.2656,2.975680774059044
141,2.5552,2.8401,3.1348,2.808897541835423
142,2.6238,2.9422,3.2735,2.9706746231442764
143,2.7248,3.0794,3.451,3.2232221076267957
144,2.7185,3.0497,3.3826,3.151241187543915
145,2.5265,2.7959,3.0723,2.745781126756126
146,2.4345,2.6922,2.9573,2.5978760723906165
147,2.4516,2.6948,2.9444,2.609184789544619
148,2.474,2.7228,2.9793,2.646291301912554
149,2.3673,2.5834,2.8061,2.4711145575594102
14,2.362,2.5802,2.8054,2.4652324413585687
150,2.2791,2.4402,2.6038,2.3292355607159463
151,2.5318,2.7938,3.0647,2.74448676215758
152,2.4513,2.6825,2.9231,2.5974318402870775
153,2.5812,2.8866,3.2059,2.8795696197411136
154,2.6441,2.9583,3.2861,2.9964924785167453
155,2.4699,2.7423,3.0265,2.6640823139759453
156,2.4338,2.6712,2.9135,2.579143383325684
157,2.0979,2.1874,2.2756,2.1014775348389008
158,2.352,2.5564,2.7651,2.443665513962488
159,2.4314,2.684,2.9483,2.587996926316439
15,2.6348,2.9587,3.2901,2.9983926945908306
160,2.455,2.7079,2.9684,2.623003229003515
161,2.5948,2.8999,3.2199,2.900920514378583
162,2.5906,2.9013,3.2269,2.9032240221940167
163,2.4387,2.7142,3.0155,2.6181244245132156
164,2.3599,2.5292,2.6983,2.4343502734512947
165,2.4604,2.7128,2.9825,2.628772293515619
166,2.4862,2.7648,3.0571,2.6952418777008096
167,2.6298,2.9735,3.3323,3.029286743657379
168,2.5747,2.9057,3.2612,2.911003000402003
169,2.5707,2.8725,3.1861,2.857315952355343
16,2.6586,2.9891,3.3338,3.052071367804608
170,2.5408,2.8339,3.1441,2.797244392511844
171,2.4917,2.7518,3.0286,2.682401953001301
172,2.4631,2.7255,2.9988,2.6436812693378173
173,2.4309,2.709,3.0021,2.61075910459471
174,2.4119,2.6174,2.8234,2.5246234513255064
175,2.3402,2.5488,2.7644,2.4299863778690383
176,2.5416,2.8384,3.146,2.804134404991899
