config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.2635,2.4374,2.616,2.31427967768759,0,0,0
2,2.4651,2.7165,2.9734,2.63642540521084,2,1,3
3,2.2882,2.4825,2.6833,2.35409187862439,0,1,1
4,2.3339,2.5486,2.7715,2.42486538638599,0,0,0
5,2.249,2.4152,2.5912,2.29270491989664,0,0,0
6,2.3305,2.5114,2.6926,2.40322760985986,1,1,2
7,2.1878,2.3146,2.4421,2.20901451775205,1,0,1
8,2.5037,2.755,3.0149,2.69144252119545,0,0,0
9,2.5248,2.8154,3.1208,2.76912138976297,0,0,0
10,2.2659,2.4361,2.6121,2.31578094165458,0,1,1
11,2.4999,2.7512,3.0094,2.68619996857408,0,0,0
12,2.5703,2.8685,3.1867,2.85093422161394,2,1,3
13,2.439,2.6855,2.9389,2.59419671460352,0,1,1
14,2.5811,2.8841,3.1971,2.87574525222855,1,1,2
15,2.262,2.4407,2.6282,2.31362975851071,1,0,1
16,2.4599,2.7103,2.9734,2.62683784644794,1,1,2
17,2.5692,2.8995,3.2472,2.90038943034779,1,0,1
18,2.6006,2.8983,3.2077,2.89834803468996,2,1,3
19,2.493,2.7343,2.9802,2.66623619769268,0,0,0
20,2.303,2.5061,2.7206,2.37690857368755,1,1,2
21,2.1192,2.226,2.334,2.12641865500673,0,0,0
22,2.5912,2.923,3.274,2.94042805662743,1,1,2
23,2.3332,2.5069,2.6741,2.40274418018021,1,0,1
24,2.4806,2.7548,3.0386,2.68241584049686,1,0,1
25,2.2893,2.4681,2.6504,2.34915162327515,0,0,0
26,2.4516,2.6823,2.9254,2.59692398893755,0,1,1
27,2.3921,2.6306,2.8774,2.52089310573017,0,1,1
28,2.6002,2.875,3.1561,2.86327780279358,0,1,1
29,2.589,2.9054,3.2327,2.90996875281068,1,1,2
30,2.3844,2.6137,2.8602,2.50177427891147,0,0,0
31,2.5519,2.8389,3.1403,2.80634911955826,0,1,1
32,2.2857,2.4749,2.6687,2.34886831817101,1,1,2
33,2.218,2.3812,2.5558,2.25306893273276,0,0,0
34,2.4644,2.7136,2.9727,2.63257957063906,0,0,0
35,2.2084,2.37,2.5393,2.24113710406806,2,1,3
36,2.5609,2.8509,3.1529,2.82465002007926,1,1,2
37,2.6516,2.9703,3.3119,3.01849777560079,1,0,1
38,2.5703,2.8647,3.1638,2.84599454984538,0,1,1
39,2.339,2.5347,2.7325,2.42186475964505,1,0,1
40,2.5368,2.8034,3.0714,2.7582328541435,0,1,1
41,2.4227,2.6489,2.881,2.55421262744689,0,0,0
42,2.4067,2.6284,2.8543,2.52904011397717,0,0,0
43,2.3288,2.5439,2.7697,2.41780303391424,0,0,0
44,2.4149,2.6484,2.8886,2.54915266106267,0,1,1
45,2.457,2.7251,3.0046,2.64040735581459,1,0,1
46,2.5598,2.8786,3.211,2.86590506699438,2,1,3
47,2.3574,2.5773,2.8079,2.45944780385302,0,1,1
48,2.5135,2.7616,3.0177,2.70212489468966,0,0,0
49,2.352,2.552,2.7603,2.44039811198241,1,1,2
50,2.6058,2.9012,3.2027,2.90288114860979,0,1,1
51,2.6535,2.9845,3.3365,3.04562514919287,1,0,1
52,2.2611,2.4042,2.5483,2.30087010831784,2,1,3
53,2.1513,2.2505,2.3495,2.16236926227522,0,1,1
54,2.1629,2.2938,2.4287,2.18004051187267,1,0,1
55,2.1748,2.3284,2.4883,2.19812623685874,0,1,1
56,2.4838,2.7405,3.0031,2.66878495784695,0,0,0
57,2.506,2.7781,3.06,2.71806978472754,0,0,0
58,2.4698,2.7272,2.9953,2.64842652795594,1,1,2
59,2.3902,2.6199,2.8568,2.51181935494139,2,1,3
60,2.3263,2.5235,2.7255,2.40560871132429,2,0,2
61,2.4934,2.7521,3.0162,2.68495822444201,1,0,1
62,2.2759,2.4594,2.6487,2.33366513228389,1,0,1
63,2.2683,2.4538,2.6477,2.32435063895343,0,0,0
64,2.4247,2.6431,2.8675,2.55071674003087,0,0,0
65,2.4286,2.6615,2.9029,2.56744892945228,0,0,0
66,2.2382,2.408,2.5848,2.28071267661866,0,1,1
67,2.3443,2.5239,2.71,2.4192160454924,0,0,0
68,2.4237,2.6716,2.925,2.57383255291706,2,0,2
69,2.3408,2.5583,2.7873,2.43528925832915,0,0,0
70,2.5064,2.7631,3.0233,2.70193631525418,1,1,2
71,2.6122,2.9519,3.3095,2.99113534549513,1,1,2
72,2.4286,2.659,2.8993,2.56513230375237,1,1,2
73,2.4806,2.7432,3.0134,2.67009958199412,1,1,2
74,2.5121,2.7968,3.0989,2.741628452944,0,0,0
75,2.6358,2.9682,3.3153,3.01714877718772,0,0,0
76,2.3816,2.5936,2.8092,2.48817003126772,1,0,1
77,2.7358,3.102,3.4778,3.26915695873489,2,0,2
78,2.4438,2.7123,2.9939,2.62093075897615,1,1,2
79,2.4928,2.7391,2.9849,2.67159495167912,0,0,0
80,2.5407,2.8319,3.1423,2.79430394780904,0,1,1
81,2.5472,2.8443,3.1491,2.81357974460462,1,1,2
82,2.6186,2.924,3.2397,2.93949240652878,0,0,0
83,2.2982,2.4822,2.6717,2.36254183250811,0,0,0
84,2.5163,2.8061,3.1084,2.7551298979118,0,0,0
85,2.324,2.5384,2.7631,2.4110048100949,1,1,2
86,2.4048,2.6239,2.8483,2.52431038112072,1,1,2
87,2.6199,2.9296,3.2459,2.94869096730727,0,1,1
88,2.5474,2.8457,3.1601,2.8149910142171,1,1,2
89,2.4748,2.7446,3.0258,2.66866506152587,0,1,1
90,2.3676,2.5841,2.8131,2.47078553309781,1,1,2
91,2.4303,2.6715,2.924,2.57642530455985,0,0,0
92,2.5478,2.8437,3.1537,2.81236730034435,1,0,1
93,2.4742,2.7303,2.9927,2.65416604194559,0,1,1
94,2.3328,2.518,2.7087,2.40760926816087,1,1,2
95,2.5531,2.8516,3.1575,2.82485608242066,1,1,2
96,2.3589,2.5846,2.8196,2.46549551253135,0,1,1
97,2.4072,2.6676,2.9459,2.55865220927515,0,1,1
98,2.5261,2.815,3.1198,2.76879967824045,1,1,2
99,2.3729,2.6127,2.8676,2.49365589046609,1,0,1
100,2.5115,2.7782,3.0536,2.72009722941024,0,1,1
101,2.6025,2.893,3.1857,2.89016440109349,1,0,1
102,2.6687,2.9866,3.3133,3.04314328721629,0,1,1
103,2.6854,3.0111,3.3446,3.08607552321602,0,0,0
104,2.5886,2.9237,3.2726,2.94166255235433,0,1,1
105,2.5194,2.8011,3.0952,2.74964375501863,0,1,1
106,2.7572,3.1455,3.5565,3.3837228779799,1,0,1
107,2.5806,2.889,3.2095,2.88336019215413,0,1,1
108,2.3086,2.5011,2.6959,2.38046951703421,1,1,2
109,2.5113,2.7613,3.016,2.70147641328756,1,0,1
110,2.4823,2.7477,3.0264,2.67477495278979,0,0,0
111,2.4351,2.6752,2.9284,2.58195123770977,1,0,1
112,2.269,2.4383,2.6098,2.31981142138129,0,1,1
113,2.4775,2.7352,2.9997,2.66053576751919,1,1,2
114,2.5399,2.8337,3.1394,2.797233488013,1,0,1
115,2.4851,2.7639,3.0561,2.69384432069705,0,0,0
116,2.7416,3.107,3.4895,3.28228152535325,1,0,1
117,2.4677,2.724,2.9863,2.64498252211882,2,1,3
118,2.3893,2.6393,2.9023,2.52501855087488,0,1,1
119,2.3757,2.6109,2.8547,2.49541533368203,1,0,1
120,2.1476,2.2746,2.4017,2.16162364805671,1,1,2
121,2.569,2.8628,3.1603,2.84314555901882,0,1,1
122,2.5136,2.7816,3.0634,2.72410255761708,0,0,0
123,2.3222,2.5161,2.719,2.39785961701549,0,1,1
124,2.4682,2.7151,2.9655,2.6367661382987,0,1,1
125,2.4928,2.7798,3.0807,2.71515548365865,0,1,1
126,2.4827,2.7474,3.0209,2.67526499292536,1,1,2
127,2.5713,2.8521,3.1382,2.82812670896437,1,1,2
128,2.533,2.8165,3.1059,2.77338367616231,1,1,2
129,2.4293,2.6793,2.9371,2.58330625267248,0,0,0
130,2.2341,2.3875,2.5454,2.27086955391837,1,0,1
131,2.3541,2.5888,2.843,2.46301962330729,2,1,3
132,2.3915,2.6023,2.8179,2.5004382699001,1,0,1
133,2.1459,2.2586,2.3722,2.15778377562775,0,0,0
134,2.3821,2.612,2.8529,2.50009353855709,1,1,2
135,2.4546,2.7204,2.999,2.63429332939472,0,0,0
136,2.5398,2.8118,3.0936,2.7685651658532,0,0,0
137,2.4668,2.7247,2.9868,2.64556684356576,1,1,2
138,2.6505,2.9785,3.3221,3.03361642312163,0,1,1
139,2.1536,2.2906,2.4313,2.16990773131751,1,0,1
140,2.5018,2.7962,3.106,2.73805737624552,1,1,2
141,2.464,2.7158,2.9739,2.63511092243691,0,1,1
142,2.3731,2.5743,2.779,2.46975715398368,1,0,1
143,2.0968,2.2173,2.3465,2.10115428096405,0,0,0
144,2.48,2.7112,2.9511,2.63745524530228,0,0,0
145,2.6213,2.9211,3.2259,2.93426461442159,1,0,1
146,2.549,2.8585,3.1811,2.8340474745232,0,0,0
147,2.2638,2.4339,2.6086,2.31326186211477,1,0,1
148,2.6416,2.976,3.3277,3.03139809813102,1,1,2
149,2.3499,2.5458,2.7505,2.43516919371142,0,0,0
150,2.6405,2.9735,3.3215,3.02638073326294,0,0,0
151,2.1495,2.2944,2.4497,2.16568596943969,1,0,1
152,2.4146,2.6189,2.8226,2.52732852088414,0,0,0
153,2.4247,2.6594,2.8988,2.56414838208202,1,1,2
154,2.3012,2.4909,2.6877,2.36879708871755,2,1,3
155,2.6599,3.0063,3.3672,3.08753181272683,1,1,2
156,2.531,2.8283,3.1401,2.78782999080687,1,0,1
157,2.2856,2.463,2.6448,2.34372069709334,1,1,2
158,2.5194,2.798,3.0888,2.74580522264329,0,1,1
159,2.4532,2.715,2.9879,2.62851081649451,0,0,0
160,2.3352,2.5298,2.7259,2.41638349510347,0,1,1
161,2.3401,2.5443,2.7581,2.42689502957746,1,1,2
162,2.4296,2.6683,2.9162,2.57364000008098,1,1,2
163,2.4755,2.7484,3.0334,2.67296774754629,1,0,1
164,2.4678,2.7197,2.9836,2.6398004906224,0,0,0
165,2.3885,2.6007,2.8178,2.49736551687377,0,1,1
166,2.4179,2.6478,2.8781,2.55148633005808,0,0,0
167,2.411,2.6403,2.8755,2.54052787871082,2,0,2
168,2.2486,2.4337,2.6257,2.29908310503008,0,1,1
169,2.4211,2.6669,2.9284,2.56656982415676,2,1,3
170,2.3575,2.5728,2.7957,2.45718318156174,1,1,2
171,2.3239,2.5133,2.7056,2.39870001493214,0,1,1
172,2.4556,2.6852,2.9167,2.60317453347394,1,1,2
173,2.5976,2.9045,3.2192,2.90827609985392,0,1,1
174,2.4888,2.736,2.9916,2.66575561589041,1,1,2
175,2.4115,2.6545,2.9055,2.55189694938635,0,0,0
176,2.4806,2.7322,2.9898,2.65885537241007,0,1,1
177,2.5495,2.8404,3.1419,2.80829835494618,1,0,1
178,2.49,2.7603,3.0387,2.69234007672991,0,1,1
179,2.4908,2.7619,3.0397,2.69462452307778,0,1,1
180,2.3158,2.5217,2.7428,2.39468381132978,0,0,0
181,2.5075,2.7687,3.0368,2.70812952913936,0,1,1
182,2.5196,2.7897,3.0641,2.73666769534249,2,0,2
183,2.2639,2.4403,2.6335,2.31412704656766,1,0,1
184,2.4397,2.6998,2.971,2.60708964972175,1,0,1
185,2.48,2.7211,2.9697,2.64723008999206,1,1,2
186,2.5779,2.8927,3.2317,2.88910377019108,1,1,2
187,2.2061,2.3854,2.5891,2.24112023983697,0,1,1
188,2.3585,2.5558,2.7552,2.44835121255136,0,1,1
189,2.3387,2.5323,2.7298,2.42002295809257,0,1,1
190,2.5889,2.8858,3.186,2.87880045299529,1,0,1
191,2.2829,2.4581,2.6337,2.33993586153785,2,0,2
192,2.5694,2.8656,3.1662,2.84723733105946,1,1,2
193,2.0993,2.2101,2.3247,2.1037169116905,1,1,2
194,2.2307,2.3837,2.5444,2.26623338486704,0,0,0
195,2.4474,2.7103,2.9926,2.61971310666675,0,0,0
196,2.155,2.2831,2.4172,2.17015065611485,1,1,2
197,2.3845,2.6075,2.8367,2.4992949161492,0,1,1
198,2.3823,2.6083,2.8437,2.49785763036507,2,0,2
199,2.2751,2.4456,2.6198,2.32774115655522,0,0,0
200,2.2106,2.357,2.5084,2.24026753923742,0,0,0
