config,dipole_l,dipole_m,dipole_h,muL
178,2.49,2.7603,3.0387,2.69234007672991
188,2.3585,2.5558,2.7552,2.44835121255136
26,2.4516,2.6823,2.9254,2.59692398893755
30,2.3844,2.6137,2.8602,2.50177427891147
169,2.4211,2.6669,2.9284,2.56656982415676
158,2.5194,2.798,3.0888,2.74580522264329
22,2.5912,2.923,3.274,2.94042805662743
15,2.262,2.4407,2.6282,2.31362975851071
37,2.6516,2.9703,3.3119,3.01849777560079
47,2.3574,2.5773,2.8079,2.45944780385302
7,2.1878,2.3146,2.4421,2.20901451775205
163,2.4755,2.7484,3.0334,2.67296774754629
173,2.5976,2.9045,3.2192,2.90827609985392
46,2.5598,2.8786,3.211,2.86590506699438
148,2.6416,2.976,3.3277,3.03139809813102
57,2.506,2.7781,3.06,2.71806978472754
65,2.4286,2.6615,2.9029,2.56744892945228
44,2.4149,2.6484,2.8886,2.54915266106267
12,2.5703,2.8685,3.1867,2.85093422161394
121,2.569,2.8628,3.1603,2.84314555901882
197,2.3845,2.6075,2.8367,2.4992949161492
40,2.5368,2.8034,3.0714,2.7582328541435
60,2.3263,2.5235,2.7255,2.40560871132429
111,2.4351,2.6752,2.9284,2.58195123770977
155,2.6599,3.0063,3.3672,3.08753181272683
189,2.3387,2.5323,2.7298,2.42002295809257
154,2.3012,2.4909,2.6877,2.36879708871755
139,2.1536,2.2906,2.4313,2.16990773131751
174,2.4888,2.736,2.9916,2.66575561589041
106,2.7572,3.1455,3.5565,3.3837228779799
25,2.2893,2.4681,2.6504,2.34915162327515
141,2.464,2.7158,2.9739,2.63511092243691
191,2.2829,2.4581,2.6337,2.33993586153785
76,2.3816,2.5936,2.8092,2.48817003126772
4,2.3339,2.5486,2.7715,2.42486538638599
198,2.3823,2.6083,2.8437,2.49785763036507
107,2.5806,2.889,3.2095,2.88336019215413
115,2.4851,2.7639,3.0561,2.69384432069705
187,2.2061,2.3854,2.5891,2.24112023983697
100,2.5115,2.7782,3.0536,2.72009722941024
42,2.4067,2.6284,2.8543,2.52904011397717
144,2.48,2.7112,2.9511,2.63745524530228
85,2.324,2.5384,2.7631,2.4110048100949
195,2.4474,2.7103,2.9926,2.61971310666675
58,2.4698,2.7272,2.9953,2.64842652795594
200,2.2106,2.357,2.5084,2.24026753923742
88,2.5474,2.8457,3.1601,2.8149910142171
116,2.7416,3.107,3.4895,3.28228152535325
184,2.4397,2.6998,2.971,2.60708964972175
165,2.3885,2.6007,2.8178,2.49736551687377
159,2.4532,2.715,2.9879,2.62851081649451
175,2.4115,2.6545,2.9055,2.55189694938635
110,2.4823,2.7477,3.0264,2.67477495278979
117,2.4677,2.724,2.9863,2.64498252211882
69,2.3408,2.5583,2.7873,2.43528925832915
152,2.4146,2.6189,2.8226,2.52732852088414
92,2.5478,2.8437,3.1537,2.81236730034435
33,2.218,2.3812,2.5558,2.25306893273276
