1,298,1.0,2.7678825761445376,0.2728202804422723
1,298,2.0,2.7625946012692193,0.27015977116503154
1,298,5.0,2.7729916150870455,0.29827906826550615
1,298,10.0,2.7619608691401583,0.30548394904025383
1,298,20.0,2.745874046185794,0.27146176562882807
1,298,50.0,2.751030476728894,0.2800799620928443
1,298,100.0,2.769919888292426,0.2747588159447199
1,298,200.0,2.7655097786489047,0.29487033670949103
1,298,500.0,2.7253374127566485,0.2903708061622524
1,298,1000.0,2.759812396756126,0.3163955236222721
1,298,2000.0,2.774838601589978,0.31130632270138603
1,298,5000.0,2.771707465948614,0.2929485614190697
1,400,1.0,2.658185537624114,0.32809930731520776
1,400,2.0,2.601273239118415,0.24409125304967816
1,400,5.0,2.617056121869345,0.2731133353523227
1,400,10.0,2.6456225463554905,0.31313761669396384
1,400,20.0,2.5680261300571305,0.2730531044733984
1,400,50.0,2.617814665882646,0.2769043430319142
1,400,100.0,2.598018898147578,0.2861200395932265
1,400,200.0,2.5946084123155946,0.2507968995794295
1,400,500.0,2.613546500670765,0.2600151694048946
1,400,1000.0,2.635759931985724,0.27758907438035946
1,400,2000.0,2.6402475140070565,0.3019880658709868
1,400,5000.0,2.6599902508622484,0.3360666243234029
1,500,1.0,1.8559255246867263,0.0013506312306179606
1,500,2.0,1.8557435367084307,0.010006996181370745
1,500,5.0,1.8637802105221812,0.03920963685877176
1,500,10.0,2.5095812852432764,0.27691157673617967
1,500,20.0,2.4864277445175067,0.2721740885504983
1,500,50.0,2.504081084904168,0.25742363833222837
1,500,100.0,2.505718377874582,0.2583939736705109
1,500,200.0,2.516807552098802,0.26786652064057154
1,500,500.0,2.5367569965464316,0.2719074893971655
1,500,1000.0,2.504594171700482,0.2712107821252164
1,500,2000.0,2.5336006847005783,0.30957733425174283
1,500,5000.0,2.5951254336576897,0.2884097156445912
1,600,1.0,1.8566116591373167,0.01060407987497484
1,600,2.0,1.85530366620561,0.002422352860990854
1,600,5.0,1.8581432633235864,0.01931519035686556
1,600,10.0,1.856510006018475,0.025894708406245394
1,600,20.0,1.8699194189068147,0.050348651747584905
1,600,50.0,2.343594959719706,0.22933175369251188
1,600,100.0,2.38787816443116,0.2733439420616484
1,600,200.0,2.39328331821734,0.25910594283247057
1,600,500.0,2.395169459502989,0.27808312830798576
1,600,1000.0,2.413836012167992,0.2909928568014444
1,600,2000.0,2.4766339473542938,0.29156961847886254
1,600,5000.0,2.499197174068404,0.2650094805333847
1,700,1.0,1.855660914863361,0.0018254845382705562
1,700,2.0,1.8562890506275176,0.009042687669217873
1,700,5.0,1.8556194875154222,0.015109080280526358
1,700,10.0,1.8549856004597063,0.02209590007405422
1,700,20.0,1.8556112694895988,0.02674532997115485
1,700,50.0,1.876720883941893,0.06759209269007578
1,700,100.0,1.9184398901769877,0.10631871281390025
1,700,200.0,2.0026255555512,0.15785193478675166
1,700,500.0,2.266638683536464,0.20791632557062173
1,700,1000.0,2.329976895564472,0.24670256718425412
1,700,2000.0,2.354005810824614,0.260774190277529
1,700,5000.0,2.4096514112373857,0.2723659461747559
1,800,1.0,1.855570833161783,0.002524468688228685
1,800,2.0,1.8556642894690267,0.0029878748877259233
1,800,5.0,1.8559828141581298,0.012049274238754267
1,800,10.0,1.856066593637293,0.022420277092275974
1,800,20.0,1.856781005178761,0.03647770480614187
1,800,50.0,1.865286646556802,0.0479589147115411
1,800,100.0,1.8863760580978393,0.07375098084296239
1,800,200.0,1.9283912049561165,0.11524765270778926
1,800,500.0,2.0677477017698025,0.18590725583429196
1,800,1000.0,2.2059530202862065,0.2190486803319062
1,800,2000.0,2.2715251074343015,0.24676569654832764
1,800,5000.0,2.3655746470466696,0.27986463952780116
1,900,1.0,1.85578395591865,0.002609284324930138
1,900,2.0,1.855141481901863,0.005831714690487623
1,900,5.0,1.8559728186552922,0.015176338873446353
1,900,10.0,1.8554119617392086,0.013464179198880512
1,900,20.0,1.8530981777339854,0.020371408595690397
1,900,50.0,1.853360288335105,0.029189079995980742
1,900,100.0,1.8761528460246364,0.0628612641090818
1,900,200.0,1.8893762095863103,0.08350998580470609
1,900,500.0,1.9795904815683878,0.1992459834258659
1,900,1000.0,2.116576388648312,0.20905356895402163
1,900,2000.0,2.223126122768611,0.22970692981675483
1,900,5000.0,2.329522753161736,0.276280263172135
1,1000,1.0,1.8560000000000005,4.440892098500626e-16
1,1000,2.0,1.8559420787373262,0.0025481216907498713
1,1000,5.0,1.8549974370837632,0.012896097970601521
1,1000,10.0,1.8553967112736882,0.011089827236912448
1,1000,20.0,1.8534400394398887,0.018359440343538824
1,1000,50.0,1.8591218411594594,0.03856515604871045
1,1000,100.0,1.870348955408465,0.06668369877020683
1,1000,200.0,1.8820094906121851,0.06658267284195277
1,1000,500.0,1.9460598747919733,0.12014560871368811
1,1000,1000.0,2.0394591456966014,0.1636404367550385
1,1000,2000.0,2.1506942183815987,0.20905918757353253
1,1000,5000.0,2.2471920386761584,0.23819235728067173
2,298,1.0,2.691365807747674,0.2531397180678878
2,298,2.0,2.738287202386175,0.2641626713162473
2,298,5.0,2.7532716847441945,0.2963285277530045
2,298,10.0,2.7757368524526544,0.2952530184940396
2,298,20.0,2.7635813965529312,0.28665321430215324
2,298,50.0,2.764700044037148,0.27685448636852045
2,298,100.0,2.739934388158417,0.27556714731700765
2,298,200.0,2.762460600365227,0.2656212758349326
2,298,500.0,2.7439333512186908,0.286703680140878
2,298,1000.0,2.802864585234585,0.33684552819080443
2,298,2000.0,2.788147636547366,0.32061884368996224
2,298,5000.0,2.748409240957271,0.28502217046026274
2,400,1.0,2.636464609779622,0.28945022871008724
2,400,2.0,2.5830820049254664,0.2627467315875087
2,400,5.0,2.612820661476187,0.2996393485821099
2,400,10.0,2.6445683520970222,0.2828528391724415
2,400,20.0,2.5818802349017322,0.25880539282851894
2,400,50.0,2.6296403998555586,0.2697234569290807
2,400,100.0,2.628040565952746,0.30498127858625756
2,400,200.0,2.6335713242913723,0.28479175130990336
2,400,500.0,2.652188218426744,0.28886425733675913
2,400,1000.0,2.612098614421533,0.28020559716356946
2,400,2000.0,2.657388690635831,0.2927690612908141
2,400,5000.0,2.707878330371295,0.28926822194232293
2,500,10.0,2.501957327285943,0.24441563493784665
2,500,20.0,2.504753997236777,0.2596216884550272
2,500,50.0,2.4782103049739836,0.2517400635801137
2,500,100.0,2.4711363832365474,0.27767465356362725
2,500,200.0,2.4956493312393975,0.24916520822940325
2,500,500.0,2.4997855542495695,0.2660773812632664
2,500,1000.0,2.499017345783955,0.2668148748193747
2,500,2000.0,2.526840914844174,0.25783651385315104
2,500,5000.0,2.5517045329741053,0.29982689166559207
2,600,50.0,2.3594616841355207,0.2428756474404204
2,600,100.0,2.3244561091064497,0.2588571893811393
2,600,500.0,2.4163655627115372,0.2558730162312808
2,600,2000.0,2.4648522870925245,0.27631016385663154
2,600,5000.0,2.5060143132533637,0.2944397610860289
2,700,50.0,1.8669387088441547,0.053450094065218556
2,700,100.0,1.8981585260680465,0.08224225677080992
2,700,500.0,2.251830192011303,0.22607671222126705
2,700,5000.0,2.4161940105333697,0.2416461759087794
2,800,50.0,1.8684633295973236,0.05556116428117175
2,800,100.0,1.8711185661778467,0.05384514777654129
2,800,500.0,2.0870756755329705,0.18742520725767217
2,800,5000.0,2.34608298139254,0.2484235820930596
2,900,50.0,1.8573842777646512,0.041855221753093565
2,900,100.0,1.874002702216041,0.061068110304728175
2,900,200.0,1.8914352597671718,0.08446108496236115
2,900,500.0,1.9864171217462212,0.14777913968200754
2,900,2000.0,2.2077300614481663,0.23313130235635757
2,900,5000.0,2.334669927931217,0.2807475621375703
2,1000,100.0,1.8573791771606956,0.04383189936127926
