298,1.0,2.725152863691246,0.01713952663000391,0.2742465920144931,5
298,2.0,2.7664560101081928,0.018150145596149202,0.27485472516251797,6
298,5.0,2.747491573140777,0.02166991492572646,0.28801157073233713,6
298,10.0,2.7617401910177537,0.014700012849612214,0.2940486730312591,6
298,20.0,2.7630268720049895,0.008632889265573053,0.2819742158637864,6
298,50.0,2.7529471093287743,0.005481899083097578,0.27589882677810856,6
298,100.0,2.7536686969966677,0.01943189794441175,0.276427722064919,6
298,200.0,2.75548862937655,0.006802086007846216,0.29843614496874965,6
298,500.0,2.7479787206349093,0.010232904565815928,0.2740393075918993,6
298,1000.0,2.7714074132755075,0.014686614711664586,0.3080907834165938,6
298,2000.0,2.7711675426065674,0.0076005396418883575,0.30017263436274,6
298,5000.0,2.7765859549662033,0.012099340680945864,0.3190152539895337,6
400,1.0,2.6209938669567925,0.020963259641077682,0.28406141596013307,5
400,2.0,2.6161059748071285,0.018683067979222256,0.2800622515429372,6
400,5.0,2.607748462878315,0.00968533963103578,0.29198157969540833,6
400,10.0,2.6250931366017656,0.017829692596538185,0.289221984462082,5
400,20.0,2.6086516671630275,0.0225642925040252,0.27975395165366573,6
400,50.0,2.627462226409452,0.014973129140911425,0.2766250750904646,6
400,100.0,2.6048725457324613,0.022855168666066194,0.2870259496476144,5
400,200.0,2.608856486697813,0.013549401309122421,0.2815382078750495,6
400,500.0,2.629596675457882,0.011144940577518732,0.28076342487588435,6
400,1000.0,2.618051514678393,0.011075941634606559,0.2754338332397481,5
400,2000.0,2.660325600229045,0.012498786636294551,0.31249614840206413,6
400,5000.0,2.6698037645081762,0.02142202590202033,0.3154828978804014,6
500,1.0,1.8559255246867263,,0.0013506312306179,1
500,2.0,1.8557435367084307,,0.0100069961813707,1
500,5.0,1.8637802105221808,,0.0392096368587717,1
500,10.0,2.498981710147736,0.006406489581431294,0.2638408337483826,6
500,20.0,2.4838196410736324,0.020142841448391666,0.266042389410402,6
500,50.0,2.4828011797516223,0.009724004444784733,0.2634895413184562,6
500,100.0,2.4944659803643816,0.01267939919704152,0.26040057116952114,6
500,200.0,2.4857859187040607,0.019420162970515725,0.25281556394601884,6
500,500.0,2.511534069307651,0.015122944211893767,0.26786626029602106,6
500,1000.0,2.512175764719746,0.021918099153460227,0.27288954152579087,6
500,2000.0,2.533322148908002,0.014901164816668276,0.276080671373139,6
500,5000.0,2.5803103284891247,0.01384948841851385,0.30575165260437864,6
600,1.0,1.8566116591373167,,0.0106040798749748,1
600,2.0,1.85530366620561,,0.0024223528609908,1
600,5.0,1.8581432633235864,,0.0193151903568655,1
600,10.0,1.856510006018475,,0.0258947084062453,1
600,20.0,1.869919418906815,,0.0503486517475849,1
600,50.0,2.0294849937074204,0.20371928143902998,0.11574200970960317,6
600,100.0,2.354712547521608,0.02120427452900467,0.25437405474605757,4
