config,dipole_l,dipole_m,dipole_h,muL
178,2.3544,2.5731,2.8022,2.45465793572919
188,2.4032,2.6228,2.844,2.5231294858176
26,2.3303,2.5326,2.7382,2.41387108570704
30,2.3116,2.5106,2.719,2.38651904399394
169,2.5227,2.7985,3.0818,2.74786571125469
158,2.2574,2.4041,2.5543,2.29729125249682
22,2.5199,2.7844,3.0538,2.73039986624232
15,2.3314,2.5232,2.7156,2.41005734110159
37,2.1068,2.2173,2.3326,2.11230928353372
47,2.4981,2.7413,2.9929,2.67487879371697
7,2.3351,2.5306,2.7312,2.41617205827727
163,2.4068,2.6324,2.8709,2.53067286644694
173,2.191,2.3637,2.5483,2.2217207023692
46,2.1649,2.2799,2.3927,2.18043580032728
148,2.1736,2.3168,2.4656,2.19479676499355
57,2.2153,2.3515,2.4877,2.24387325449295
65,2.3872,2.6388,2.9033,2.52328039546067
44,2.3765,2.6057,2.8461,2.49181100719852
12,2.4266,2.6826,2.951,2.58399730172028
121,2.4152,2.6627,2.9241,2.5599011612343
197,2.6911,3.0237,3.3592,3.10870842179668
40,2.5634,2.8427,3.1282,2.81401656744187
60,2.1082,2.2294,2.3598,2.11445043454037
111,2.4366,2.6767,2.9234,2.5851485734488
155,2.4021,2.6535,2.9194,2.54426597258507
189,1.9465,1.9933,2.0468,1.93973996826943
154,2.0427,2.1192,2.1982,2.039957466398
139,2.1621,2.2767,2.3972,2.17648549031785
174,2.1788,2.3267,2.4805,2.20194403510252
106,2.3631,2.5741,2.7924,2.46204945468177
25,2.2321,2.3946,2.5661,2.27061237704539
141,2.2064,2.3714,2.5439,2.23954193787312
191,2.2983,2.486,2.6761,2.36481713713551
76,2.5377,2.8373,3.1553,2.80127433947445
4,2.1577,2.3015,2.4533,2.17556014578944
198,2.395,2.5944,2.7951,2.49782103715706
107,2.5897,2.8848,3.1859,2.87725603283375
115,2.2907,2.4808,2.6783,2.35533368254845
187,2.6215,2.9523,3.2957,2.98956329657496
100,2.2579,2.4161,2.5763,2.30199017299637
42,2.3536,2.565,2.7824,2.44976859487798
144,2.3834,2.6182,2.8676,2.5048344952866
85,2.4661,2.7244,2.991,2.64431825769709
195,2.4118,2.6367,2.8698,2.53780500692156
58,2.3693,2.5933,2.8263,2.47868790145088
200,2.4581,2.6911,2.9259,2.60971781173166
88,2.5107,2.8054,3.1233,2.75148986901876
116,2.293,2.4838,2.6848,2.35821772419081
184,2.6536,3.006,3.3818,3.0917244051247
165,2.4589,2.7165,2.9816,2.63325875230905
159,2.1974,2.345,2.4953,2.22475144852919
175,2.5137,2.7863,3.0649,2.7306534531038
110,2.6389,2.9485,3.2715,2.97968287711252
117,2.2113,2.368,2.5291,2.24379442058822
69,2.3767,2.595,2.8188,2.4855121049117
152,2.0949,2.2022,2.3117,2.09854195573762
92,2.236,2.3945,2.5568,2.27482191525832
33,2.3998,2.6519,2.9235,2.54064720669674
72,2.5185,2.7845,3.056,2.73002682704475
91,2.46,2.7223,2.9925,2.63949897481716
