config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,1.9249,1.9585,1.9945,1.9190266978043904,0,0,0
2,1.9118,1.9428,1.9766,1.905986646742582,0,0,0
3,1.8414,1.8392,1.837,1.842006147216179,0,0,0
4,1.9378,1.9738,2.0093,1.931915088395312,0,0,0
5,2.0815,2.1875,2.2993,2.0831142331013828,0,0,0
6,2.0677,2.1637,2.263,2.067384325793368,0,0,0
7,1.9146,1.9435,1.9735,1.9091070760068003,0,0,0
8,1.9939,2.06,2.1289,1.9874520309909849,0,0,0
9,2.0899,2.1923,2.2987,2.09262601508155,0,0,0
10,2.2628,2.4448,2.6361,2.31582577895658,0,0,0
11,2.0304,2.1003,2.1702,2.026734721998729,0,0,0
12,1.9232,1.956,1.9903,1.9173097013769145,0,0,0
13,2.0352,2.1175,2.2028,2.0314240196193283,0,0,0
14,1.8597,1.8652,1.8708,1.8583089798295365,0,0,0
15,1.9581,2.0046,2.0521,1.9515199185314984,0,0,0
16,2.0768,2.1717,2.2687,2.077649488255965,0,0,0
17,1.9051,1.9192,1.9316,1.9027039120885152,0,0,0
18,1.9098,1.9378,1.9673,1.9043745300477384,0,0,0
19,1.9234,1.9547,1.9864,1.917680197393426,0,0,0
20,1.9414,1.9794,2.0176,1.9352270684657291,0,0,0
21,2.0189,2.1114,2.2123,2.012804615162987,0,0,0
22,1.8927,1.9111,1.9297,1.888694563835482,0,0,0
23,2.2304,2.4047,2.5863,2.2722700501747912,0,0,0
24,1.9033,1.926,1.9488,1.8986098676875744,0,0,0
25,1.9308,1.9643,1.9979,1.9249353121154027,0,0,0
26,2.1668,2.2947,2.4241,2.1843488829979574,0,0,0
27,1.8844,1.8995,1.9146,1.8809497766193253,0,0,0
28,1.9024,1.9248,1.9474,1.8977617228606969,0,0,0
29,1.8805,1.8941,1.9077,1.8773331143748877,0,0,0
30,1.8064,1.7935,1.7797,1.8107324061815149,0,0,0
31,2.0368,2.1099,2.1818,2.0338186098559747,0,0,0
32,2.0676,2.1514,2.2368,2.06731538313611,0,0,0
33,2.0934,2.2126,2.3374,2.097205447323092,0,0,0
34,1.8458,1.8455,1.8452,1.8458812525200332,1,0,1
35,1.8379,1.8355,1.8338,1.8386960227530011,0,0,0
36,1.9588,2.0041,2.0498,1.9523900326573869,0,0,0
37,1.9576,2.0082,2.0617,1.9505298559566195,0,0,0
38,2.1447,2.2846,2.435,2.159248074325728,0,1,1
