config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.3352,2.5264,2.7222,2.414046175260135,1,2,3
2,2.6152,2.9272,3.2468,2.945087160539584,1,1,2
3,2.4671,2.7169,2.9745,2.6373688673686893,2,2,4
4,2.446,2.676,2.9127,2.589456164299549,1,1,2
5,2.6377,2.9701,3.3112,3.0195266513860157,2,2,4
6,2.1941,2.3164,2.4401,2.2154593372529185,2,1,3
7,2.4747,2.7235,2.9769,2.6477632792187067,2,1,3
8,2.4743,2.7383,3.0173,2.66120405945292,2,1,3
9,2.5933,2.8999,3.2167,2.900916023577151,2,2,4
10,2.6736,3.0204,3.3803,3.112108751121824,2,2,4
11,2.6533,2.9976,3.36,3.0722728244576354,1,2,3
12,2.8694,3.2955,3.747,3.773529093949256,1,3,4
13,2.6333,2.9391,3.2531,2.9635919601874576,1,1,2
14,2.3731,2.5726,2.7744,2.46887382230134,1,1,2
15,2.447,2.7105,2.9843,2.62120458720925,1,1,2
16,2.3045,2.4865,2.6781,2.369097352513708,1,1,2
17,2.4374,2.6871,2.948,2.594089886932088,2,2,4
18,2.6585,3.0124,3.3838,3.1023174230318227,2,1,3
19,2.3644,2.5849,2.8154,2.469487628101486,1,1,2
20,2.5337,2.8265,3.1364,2.7857163522148336,1,2,3
21,2.6558,2.9704,3.2971,3.016215250106672,2,1,3
22,2.5244,2.7979,3.0782,2.747670270394299,2,2,4
23,2.3884,2.6159,2.8502,2.5077867940636764,1,2,3
24,2.4334,2.6702,2.9116,2.578115517259049,2,1,3
25,2.5175,2.7854,3.0594,2.7307172308707157,2,1,3
26,2.3347,2.5506,2.7835,2.425184818412458,2,1,3
27,2.5921,2.9012,3.2235,2.9030383845373526,1,0,1
28,2.5245,2.8174,3.13,2.7711886008014286,2,2,4
29,2.5853,2.9051,3.2431,2.909638110256205,2,1,3
30,2.5638,2.8569,3.1613,2.833633959257137,1,2,3
31,2.4359,2.6631,2.8907,2.574131099468988,2,2,4
32,2.1877,2.3184,2.4532,2.209389874154822,2,2,4
33,2.5588,2.8518,3.1585,2.8255332069471724,2,1,3
34,2.2253,2.3742,2.5225,2.259352460917608,2,1,3
35,2.4541,2.7201,2.9959,2.634237114784945,2,2,4
36,2.5596,2.8664,3.1885,2.8469678389370685,2,2,4
37,2.7366,3.0828,3.4352,3.218270910421483,2,2,4
38,2.6032,2.9067,3.2224,2.911768239472305,2,2,4
39,2.5624,2.8637,3.1736,2.84353992949678,1,2,3
40,2.3316,2.5396,2.7565,2.4178542553195097,2,2,4
41,2.871,3.306,3.7687,3.8266905238023647,1,2,3
42,2.6258,2.9257,3.2307,2.941525379310715,2,1,3
43,2.3203,2.5024,2.6868,2.3904674937422863,2,2,4
44,2.2989,2.4659,2.6338,2.3565589032547094,1,2,3
45,2.5232,2.808,3.1068,2.759214174410708,2,1,3
46,2.541,2.8128,3.0925,2.770295619877886,1,2,3
47,2.4707,2.7348,3.0085,2.656817166755739,2,2,4
48,2.4274,2.6682,2.9168,2.5725720507878096,2,2,4
49,2.5724,2.869,3.1795,2.8521252865896325,2,2,4
50,2.7096,3.0462,3.3956,3.1518678032045613,2,2,4
51,2.3172,2.5341,2.7613,2.403198022879639,0,3,3
52,2.6316,2.941,3.2629,2.967425231998069,0,1,1
53,2.7389,3.1,3.4847,3.269633427045046,2,1,3
54,2.4838,2.756,3.0363,2.685205011310183,1,1,2
55,2.5832,2.9,3.2335,2.901152943993956,2,2,4
56,2.1966,2.3486,2.5101,2.2241480687030952,2,2,4
57,2.542,2.8252,3.1256,2.785713873197582,2,2,4
58,2.5558,2.8857,3.238,2.876944843904077,1,2,3
59,2.5798,2.8998,3.2418,2.9008543260134845,2,2,4
60,2.6207,2.9625,3.3275,3.010734244715656,2,1,3
61,2.7786,3.1281,3.4832,3.299471826586975,1,2,3
62,2.2767,2.4504,2.6314,2.3305315621139813,2,2,4
63,2.839,3.2516,3.6823,3.632741543226464,1,1,2
64,2.3169,2.4901,2.662,2.3821242265333566,2,1,3
65,2.3022,2.5004,2.7073,2.373889843787317,1,1,2
66,2.6065,2.8972,3.1949,2.8966395726185628,2,1,3
67,2.7156,3.0755,3.4494,3.2184256916253733,1,2,3
68,2.6228,2.9416,3.282,2.9704227308558244,2,2,4
69,2.4136,2.6544,2.9069,2.552419482886781,1,2,3
70,2.2801,2.4729,2.6767,2.3422360100494397,1,1,2
71,2.6947,3.0687,3.4646,3.219893738824891,2,2,4
72,2.4167,2.6184,2.8213,2.528097745028765,2,2,4
73,2.5978,2.9084,3.2358,2.91478657391284,2,2,4
74,2.4196,2.6535,2.9043,2.554304130738516,2,2,4
75,2.3115,2.4917,2.6757,2.378061831295781,1,1,2
76,2.4315,2.6741,2.9248,2.5798762716048307,1,2,3
77,2.5402,2.8469,3.1699,2.8155486385997968,2,1,3
78,2.5373,2.8188,3.1086,2.777112200759224,2,2,4
79,2.3326,2.5374,2.7533,2.4170428438483738,2,1,3
80,2.5674,2.8743,3.1933,2.859790462656418,2,2,4
81,2.7551,3.1125,3.477,3.2794159028564245,1,1,2
82,2.4448,2.6886,2.9425,2.59948076032684,2,1,3
83,2.6157,2.9397,3.2711,2.966910427426728,2,2,4
84,2.7182,3.0779,3.4479,3.220825111288005,1,1,2
85,2.9235,3.3819,3.874,4.119457051078057,1,2,3
86,2.3811,2.5979,2.8208,2.4903520372018635,2,2,4
87,2.3254,2.5202,2.7192,2.403256564018791,1,2,3
88,2.4645,2.7064,2.9534,2.6264458239248425,2,1,3
89,3.0264,3.5049,4.0232,4.644393100009724,2,2,4
90,2.8434,3.2569,3.6952,3.6582645566912713,0,2,2
91,2.28,2.4511,2.6246,2.3343237010908218,2,2,4
92,2.6586,2.9794,3.3126,3.032651207978519,2,1,3
93,2.4708,2.7436,3.0242,2.666464534189934,1,2,3
94,2.4509,2.6956,2.9467,2.60957782438917,1,1,2
95,2.3065,2.5117,2.7248,2.3831285288165245,2,1,3
96,2.3884,2.6246,2.874,2.513107843618086,1,1,2
97,2.3316,2.5343,2.7481,2.4145574863276944,1,1,2
98,2.608,2.9089,3.2177,2.915127067772122,2,2,4
99,2.6741,3.056,3.4589,3.200779314601317,2,2,4
100,2.4259,2.6528,2.8834,2.5595549095780274,0,2,2
101,2.4404,2.6732,2.9091,2.5846912028480187,2,1,3
102,2.1983,2.337,2.4757,2.224082841961118,2,0,2
103,2.4287,2.6606,2.8972,2.567386706619684,2,1,3
104,2.5769,2.8653,3.1612,2.8473772879411903,0,1,1
105,2.6443,3.0054,3.3823,3.0923382271561866,1,2,3
106,2.3985,2.6222,2.8548,2.518520604767641,2,2,4
107,2.4688,2.7123,2.9618,2.6339326146236752,1,3,4
108,2.4743,2.7611,3.0706,2.685126917622438,1,1,2
109,2.5198,2.799,3.0815,2.7481600571538145,2,1,3
110,2.4037,2.6318,2.8685,2.529044433996255,2,1,3
111,2.35,2.5668,2.7952,2.447305628503112,1,1,2
112,2.2116,2.3805,2.5555,2.247199029833168,2,1,3
113,2.4416,2.6597,2.8824,2.5736709493314742,2,2,4
114,2.5811,2.8658,3.1569,2.848539775253026,2,2,4
115,2.6485,2.9866,3.3355,3.049561873849677,1,2,3
116,2.5304,2.8369,3.1653,2.7990336822113124,2,2,4
117,2.7497,3.133,3.5421,3.355953353355152,1,2,3
118,2.5023,2.7818,3.0708,2.7212791832230696,1,2,3
119,2.5048,2.7824,3.0736,2.722281456015885,1,2,3
120,2.6271,2.9579,3.3049,2.999454379157457,2,1,3
121,2.3677,2.5734,2.7858,2.464931200598462,1,1,2
122,2.4447,2.7014,2.9703,2.61097168439734,2,1,3
123,2.5308,2.8069,3.0942,2.760053945519002,1,2,3
124,2.7086,3.0686,3.4408,3.205128787811316,2,2,4
125,2.4053,2.6285,2.8592,2.5277025177896397,2,2,4
126,2.6051,2.9392,3.2875,2.968007263605058,1,2,3
127,2.4687,2.7224,2.9884,2.642849209167262,2,0,2
128,2.4123,2.6522,2.9037,2.549864326962428,1,1,2
129,2.5005,2.7557,3.0192,2.691085985158427,2,2,4
130,2.2233,2.3621,2.501,2.2541291636695395,0,2,2
131,2.3701,2.5736,2.7789,2.4675327528312034,2,2,4
132,2.4657,2.7065,2.9551,2.6266767042511256,1,2,3
133,2.5329,2.8153,3.1144,2.7707369815308733,1,2,3
134,2.4269,2.6547,2.8857,2.5617526336436067,2,2,4
135,2.5504,2.8413,3.1413,2.8098076951011,2,1,3
136,2.4346,2.6999,2.9802,2.603880092022047,2,3,5
137,2.4144,2.6416,2.8804,2.542608608977475,2,2,4
138,2.3469,2.548,2.7535,2.4349506726237857,2,2,4
139,2.4424,2.6918,2.9607,2.599618536815428,1,1,2
140,2.5169,2.7919,3.0759,2.7379843503369554,2,2,4
141,2.3993,2.6346,2.8838,2.527555264815972,2,2,4
142,2.4007,2.6439,2.8962,2.5365640125395346,2,1,3
143,2.4255,2.666,2.9154,2.569447907235825,1,1,2
144,2.5261,2.832,3.1567,2.791534785907593,2,1,3
145,2.8846,3.2852,3.7004,3.6735007323537423,2,2,4
146,2.4005,2.6228,2.8506,2.5207961757879764,2,2,4
