config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.2395,2.3961,2.5529,2.278971796117357,2,1,3
2,2.3358,2.5308,2.7277,2.4173231987416397,0,0,0
3,2.3364,2.5602,2.7976,2.4327153085076216,0,0,0
4,2.238,2.4165,2.6072,2.282640501596471,0,0,0
5,2.3665,2.5926,2.8303,2.475814882718522,0,0,0
6,1.9075,1.9332,1.9598,1.9024032325618216,1,1,2
7,2.202,2.3509,2.5045,2.2304585043285514,1,0,1
8,2.3835,2.6015,2.8225,2.4949622728692646,0,1,1
9,2.1353,2.246,2.357,2.145338582894447,0,1,1
10,2.1509,2.2829,2.4176,2.166047897807148,0,0,0
11,2.5322,2.8281,3.1396,2.787709009076676,0,0,0
12,2.12,2.2236,2.3282,2.127091374351173,0,0,0
13,2.376,2.6022,2.8358,2.489674424114892,0,0,0
14,2.2152,2.3467,2.4806,2.242347267339732,0,0,0
15,2.0478,2.1316,2.217,2.0453104505850006,1,0,1
16,2.5514,2.8467,3.1479,2.8177427964540223,0,1,1
17,2.2814,2.4828,2.6929,2.348009498703468,0,0,0
18,2.3712,2.5805,2.797,2.471826940188448,0,0,0
19,2.3886,2.6096,2.8361,2.5035936962966514,0,0,0
20,2.2642,2.439,2.6186,2.3154883226138105,1,1,2
21,2.304,2.5115,2.7267,2.380987221242546,1,0,1
22,2.2817,2.4574,2.6434,2.337246781237055,0,0,0
23,2.3409,2.5296,2.7197,2.4205858275353647,0,0,0
24,2.4064,2.6064,2.8111,2.5127029150599047,0,0,0
25,2.4131,2.6572,2.9157,2.553973395863691,0,0,0
26,2.234,2.4058,2.5879,2.2756797348820643,0,0,0
27,2.4317,2.6765,2.928,2.5823212907404507,0,1,1
28,2.5945,2.9064,3.234,2.911550772927856,1,0,1
29,2.0913,2.193,2.2998,2.094178679500581,1,0,1
30,1.9148,1.9347,1.9534,1.9112974379360057,0,0,0
31,2.3043,2.4972,2.6953,2.3746222512881907,0,0,0
32,2.1692,2.2961,2.4254,2.1869539873158668,1,1,2
33,2.2057,2.3653,2.5342,2.237134993744198,0,0,0
34,2.1634,2.2875,2.4157,2.179561460910502,2,1,3
35,2.3362,2.5408,2.7513,2.422549521773039,1,1,2
36,2.1339,2.2588,2.3892,2.144956666761767,0,0,0
37,2.2558,2.4253,2.608,2.3019085560022816,0,0,0
38,2.2433,2.4004,2.5634,2.283144838773503,0,1,1
39,2.2716,2.4637,2.6644,2.331240184698347,1,0,1
40,2.3813,2.6031,2.8294,2.494364083857631,0,0,0
41,2.2483,2.4255,2.6097,2.295917707316117,0,0,0
42,2.3081,2.4847,2.6658,2.3719403103057077,0,1,1
43,2.2614,2.4284,2.5975,2.309442797775114,1,0,1
44,2.271,2.44,2.609,2.32250168724642,0,1,1
45,2.3014,2.4881,2.6781,2.368224446474526,0,0,0
46,2.2301,2.3855,2.5469,2.2663831121683944,0,1,1
47,2.3266,2.5273,2.7347,2.407572000215724,1,0,1
48,2.1292,2.2426,2.3579,2.138485711939224,0,1,1
49,2.3007,2.4692,2.6397,2.359312606783809,1,0,1
50,2.4161,2.6509,2.8966,2.5511654151500407,0,0,0
51,2.2934,2.4862,2.6808,2.360886872281605,0,1,1
52,2.0955,2.1967,2.3007,2.0989751714284552,2,0,2
53,2.0839,2.1934,2.3071,2.0859492902914702,0,0,0
54,2.2069,2.3527,2.5031,2.23567607171468,0,1,1
55,2.2309,2.3914,2.555,2.2691963918537223,0,0,0
56,2.0418,2.1137,2.1855,2.039124155505775,0,1,1
