config,dipole_l,dipole_m,dipole_h,muL
178,2.3672,2.5781,2.7909,2.4683896585396172
188,2.3078,2.5092,2.7232,2.3822206709364147
26,2.1597,2.2887,2.4227,2.1758941472423614
30,2.3966,2.64,2.8936,2.530718978239425
169,2.626,2.9257,3.2298,2.9414785816601174
158,2.3591,2.5725,2.7935,2.4581419398077946
22,2.3058,2.4905,2.6782,2.3730024476211367
15,2.1525,2.2878,2.4298,2.1681645542386874
37,2.2476,2.4189,2.6014,2.2924953230172713
47,2.0197,2.0798,2.1392,2.0159019609004325
7,2.0617,2.158,2.2599,2.0606242087826776
163,2.1502,2.2681,2.3868,2.16344232270145
173,2.2704,2.4553,2.6486,2.326811067571092
46,2.2146,2.3576,2.5005,2.244758884654382
148,2.4088,2.6092,2.8211,2.515036681296735
57,2.5529,2.8272,3.1103,2.7912825596154254
65,2.2189,2.3797,2.5474,2.2540057579506865
44,2.2729,2.4542,2.6411,2.328963121788348
12,1.9628,2.0088,2.0559,1.9565763330034327
121,2.107,2.2163,2.328,2.1125357746549662
197,2.0842,2.1741,2.2634,2.086016258927338
40,2.285,2.4625,2.6461,2.3427612276239516
60,2.1252,2.2556,2.3949,2.1351066660576445
111,2.3093,2.5343,2.7762,2.3957556924191987
155,2.2193,2.383,2.5541,2.2552491815084252
189,2.0426,2.1241,2.2083,2.0396490965989824
154,2.1131,2.2218,2.3328,2.119515047084999
139,2.5221,2.8293,3.158,2.7866611258010754
174,1.9059,1.9347,1.966,1.9003014899929893
106,2.2472,2.4353,2.6296,2.2984367669390973
25,2.0017,2.0619,2.1229,1.9963750203787547
141,2.2081,2.3672,2.5328,2.240250993855056
191,2.1029,2.205,2.3078,2.1074881010582556
76,2.3994,2.6172,2.8435,2.515472718085139
4,2.2891,2.4543,2.6211,2.3434450044778057
198,2.1619,2.2962,2.4335,2.1794550750671364
107,2.1803,2.3266,2.4778,2.203534017658346
115,2.3973,2.644,2.9066,2.533332433508963
187,2.1397,2.2644,2.3927,2.151841302536381
100,2.1614,2.2942,2.4306,2.178584485283113
42,2.3049,2.4805,2.6623,2.3671729486674904
144,2.481,2.7262,2.9809,2.652426917470669
85,2.531,2.8215,3.1222,2.7790742142079066
195,2.2528,2.4252,2.6044,2.2999637720378683
58,2.462,2.743,3.0385,2.6610293508159835
200,2.3482,2.5424,2.7414,2.432614604809605
88,2.2429,2.4119,2.5839,2.286832035986911
116,2.1943,2.3481,2.5078,2.2220748996413775
184,2.3942,2.6451,2.9109,2.532430801547443
165,2.3875,2.6054,2.8262,2.5003384918859695
159,2.2681,2.4156,2.5611,2.311052751424913
175,2.3365,2.5321,2.7328,2.4180585103317385
110,2.339,2.5396,2.7453,2.424126311504939
117,2.3862,2.6572,2.9398,2.5378306294752555
69,2.4031,2.6167,2.8385,2.5174663439553515
152,2.3224,2.5178,2.7191,2.399382018855902
92,2.0449,2.1416,2.2445,2.041685628490809
33,2.4969,2.7631,3.0392,2.697745449989599
72,2.2669,2.4444,2.6247,2.320204494372696
91,2.1587,2.2827,2.4065,2.174319030232627
133,2.3958,2.6296,2.8743,2.5220355582219516
96,1.9079,1.9313,1.9547,1.9031815380867991
164,2.1639,2.2943,2.4271,2.1812564191896664
135,2.12,2.2378,2.359,2.1281379437173022
112,2.0523,2.1386,2.2259,2.0502364167442
49,2.2412,2.4247,2.6261,2.28766780530991
77,2.5016,2.7888,3.0935,2.728516349264044
64,2.343,2.5612,2.7888,2.4390436503442623
146,2.3513,2.5571,2.7711,2.442932309121055
104,2.4066,2.6219,2.8441,2.523658330111493
134,2.342,2.5644,2.7975,2.4400140759312072
27,2.2928,2.4798,2.6762,2.356373202499423
73,2.4499,2.7067,2.9795,2.618010978969999
28,2.5471,2.8446,3.1545,2.813648225837698
78,2.141,2.2762,2.4206,2.15432217416539
105,2.3092,2.479,2.6482,2.370850890424897
29,2.3464,2.5431,2.7422,2.4320765341634396
101,2.402,2.6179,2.8401,2.517978418522086
102,2.2232,2.3885,2.5661,2.2600132517155993
38,2.1289,2.2383,2.3479,2.1378339470532053
186,2.5874,2.8709,3.1677,2.8561915643159517
1,2.3244,2.515,2.7075,2.4001230069664055
143,2.2772,2.4499,2.6298,2.3307791338655197
177,2.2705,2.463,2.6601,2.330534822124152
123,2.3488,2.5462,2.7474,2.435402100955387
132,2.2387,2.406,2.5802,2.2805549122151842
68,2.0001,2.0681,2.1398,1.9940347417658764
130,2.2441,2.4257,2.6155,2.291933676184092
182,2.183,2.3266,2.4771,2.20610212314284
161,2.4047,2.6258,2.8485,2.5262957510330604
181,2.2381,2.4156,2.6014,2.2829137913675175
56,2.1856,2.3229,2.4622,2.2083798387011506
3,2.5513,2.8393,3.1388,2.807017151651512
74,2.3642,2.5593,2.7525,2.454671637046363
151,2.2945,2.4769,2.6648,2.3570790122212877
128,2.3763,2.5927,2.8152,2.483578827330912
118,2.2509,2.4191,2.5929,2.2962747368848744
125,2.181,2.3272,2.4811,2.204132514154003
153,2.1287,2.2434,2.3598,2.138039073810922
79,2.3188,2.5063,2.6958,2.39127440064018
67,1.9945,2.0526,2.1107,1.988791204630878
89,2.4215,2.6506,2.8867,2.5547131410108603
80,2.2979,2.4978,2.7104,2.3684461365524867
142,2.2678,2.4457,2.6264,2.321503490893747
31,2.2977,2.4879,2.6882,2.3640492268537123
129,2.3556,2.5554,2.7595,2.4456749662252744
93,2.2403,2.4035,2.5715,2.2814963675106648
6,2.2882,2.457,2.6258,2.3440290876768266
113,2.1418,2.2577,2.3752,2.1533756947511304
20,2.1483,2.2686,2.393,2.161347446356251
172,2.3104,2.5026,2.7,2.3822229618190605
140,2.5551,2.8453,3.1451,2.8160887334381597
99,2.3752,2.6204,2.8805,2.5008854581541606
62,1.8385,1.8355,1.8358,1.8399204426358622
83,2.2125,2.3318,2.4543,2.236160125556217
19,2.2091,2.3602,2.5145,2.239794147206295
59,2.0373,2.1155,2.1944,2.0338913556271994
54,2.3946,2.6293,2.8721,2.5215303555530353
149,2.0509,2.144,2.2441,2.0485663957603606
103,1.967,2.0124,2.0581,1.9610399393339477
126,1.9976,2.0669,2.1404,1.9912126503180647
39,2.3819,2.6298,2.887,2.513455969568938
50,2.2488,2.4125,2.5807,2.2922679926076883
120,2.3126,2.5031,2.6997,2.384108755447631
114,2.0786,2.1701,2.2615,2.079667178220465
17,2.3607,2.5653,2.7732,2.4555022026373376
21,2.1914,2.3363,2.4873,2.216578184376565
10,2.3213,2.5142,2.7144,2.3964370580690497
196,1.9699,2.0229,2.0781,1.9632157731424085
176,2.2989,2.4765,2.6579,2.3608047873113995
156,2.479,2.7163,2.9582,2.642538670379744
23,2.1525,2.2759,2.4004,2.1668535474982464
160,2.2854,2.4776,2.6849,2.3482682929034118
90,2.2036,2.3607,2.5235,2.2342860208763216
171,2.5074,2.8117,3.1343,2.7594162015871944
43,2.5683,2.8691,3.1761,2.852233572487536
41,2.286,2.4688,2.6555,2.3465914640443284
124,2.2643,2.4177,2.5732,2.308179391299802
183,2.1511,2.3275,2.5139,2.1723240128774046
45,2.1283,2.2361,2.3538,2.13658253124582
190,2.268,2.4536,2.649,2.3238131828376285
157,2.1241,2.2551,2.3947,2.133875145783257
137,2.1863,2.3232,2.4614,2.209196294916514
2,2.1673,2.295,2.4252,2.1848365281862465
66,2.1838,2.3339,2.4929,2.208205801701571
98,2.1203,2.2474,2.3807,2.1291500864741733
108,2.5004,2.7734,3.0571,2.7106118179710457
168,2.0016,2.0613,2.1215,1.9962996040301821
162,2.5332,2.8096,3.0913,2.764662018095773
185,2.6161,2.9633,3.3328,3.0133326333774932
179,2.4253,2.6492,2.8821,2.5554190252849347
24,2.1363,2.2673,2.4038,2.148451056183418
122,2.1039,2.2436,2.3938,2.1104559890204952
