config,dipole_l,dipole_m,dipole_h,muL
100,2.6927,3.0203,3.3601,3.1033343613708557
101,2.3377,2.5255,2.7136,2.4161284210407836
102,2.3911,2.6082,2.8299,2.504367527501969
103,2.5974,2.9138,3.2448,2.923812635031423
104,2.5277,2.8098,3.0994,2.763339179886797
105,2.1851,2.3292,2.4751,2.2091648867975633
106,2.2951,2.4692,2.6543,2.353418249471168
107,2.3049,2.5195,2.7445,2.385363213398679
108,2.3573,2.5616,2.7685,2.4509195868304396
109,2.2406,2.4287,2.6311,2.2888994936999776
10,2.2789,2.4612,2.6563,2.336040156469033
110,2.5658,2.8545,3.1536,2.8305004821348905
111,2.2165,2.3688,2.5251,2.2490674288666015
112,2.331,2.5577,2.7993,2.426817338521577
113,2.4357,2.6858,2.9457,2.5922458039268754
114,2.5116,2.7566,3.0021,2.6970278758341175
115,2.3239,2.5128,2.7036,2.398598073054425
116,2.3123,2.4957,2.6828,2.380630958501503
117,2.1442,2.2588,2.3736,2.1560827013891166
118,2.3353,2.5436,2.7656,2.4221776316331805
119,2.4333,2.6669,2.9122,2.57406037772923
11,2.5128,2.7649,3.0181,2.7064060806364854
120,2.3363,2.5272,2.7182,2.416023854002778
121,2.444,2.6871,2.9393,2.5978746436679008
122,2.5122,2.7744,3.0403,2.716564071983733
123,2.6358,2.9807,3.3497,3.0438504670675837
124,2.2886,2.4764,2.6727,2.351440830385792
125,2.4413,2.6651,2.8943,2.5778830295721034
126,2.3854,2.6106,2.8427,2.5019777397944005
127,2.3116,2.5223,2.7426,2.392472397556822
128,2.1374,2.242,2.3444,2.1474246496964153
129,2.4137,2.6384,2.8755,2.5395515065670278
12,2.3532,2.5793,2.8199,2.4570305881234984
130,2.4134,2.6577,2.9123,2.5552729760294746
131,2.2886,2.4647,2.6438,2.34717955481277
132,2.5342,2.8343,3.1519,2.7964899807986288
133,2.2412,2.4067,2.5777,2.283268089209939
134,2.5124,2.7785,3.0518,2.720919052293498
135,2.6506,2.9874,3.3425,3.051936799446108
136,2.4583,2.7077,2.9701,2.6235262786856923
137,2.6287,2.9575,3.2957,2.9975898772439855
138,2.5475,2.8137,3.0817,2.7734876830409156
139,2.3004,2.4742,2.6497,2.3613176666382407
13,2.3372,2.5299,2.7222,2.4181698607426716
140,2.3053,2.4881,2.6717,2.3717967121038543
