config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.2531,2.4193,2.5892,2.29857692390436,0,1,1
2,2.3938,2.6213,2.8576,2.51489220921732,0,0,0
3,2.43,2.6835,2.9506,2.58646511150829,0,0,0
4,2.2566,2.4089,2.5596,2.29867631234585,0,0,0
5,2.6456,2.9507,3.2665,2.98226609302562,0,0,0
6,2.0163,2.0957,2.1796,2.01077960084183,0,1,1
7,2.4237,2.6611,2.8971,2.5655375140213,1,1,2
8,2.5214,2.7796,3.0472,2.72472446601452,0,0,0
9,2.2118,2.3696,2.5303,2.24484933557858,0,0,0
10,2.4671,2.7327,3.0034,2.6537601728503,0,0,0
11,2.1335,2.2521,2.3754,2.14386688914759,0,0,0
12,2.0885,2.1906,2.2972,2.09101702915645,0,0,0
13,2.2267,2.3833,2.5461,2.26252799102274,0,1,1
14,2.1367,2.253,2.3749,2.14729807312663,0,1,1
15,2.1383,2.2579,2.3795,2.14970249753136,0,0,0
16,2.3947,2.6189,2.8487,2.5142412197884,1,0,1
17,2.4681,2.7086,2.9485,2.63084090721972,0,1,1
18,2.2054,2.4124,2.6281,2.24949310093051,0,1,1
19,2.3551,2.5817,2.8192,2.46058292192602,0,0,0
20,2.1367,2.2433,2.3526,2.14640285420895,0,0,0
21,2.1416,2.267,2.3973,2.15408738619221,1,0,1
22,2.1201,2.2256,2.3341,2.1272819701603,1,0,1
23,2.4123,2.6457,2.8876,2.54514167693147,0,0,0
24,2.2915,2.4893,2.7007,2.35893728538902,0,0,0
25,2.3211,2.5463,2.7875,2.41217687315572,0,0,0
26,2.5775,2.9012,3.2407,2.90319289978892,0,0,0
27,2.2077,2.3526,2.5012,2.23651357151236,0,0,0
28,2.2606,2.4379,2.6233,2.31142267613546,1,0,1
29,2.2596,2.4313,2.6096,2.30830457901752,0,0,0
30,2.46,2.7052,2.9583,2.6227552954816,1,0,1
31,2.3871,2.6139,2.8471,2.50555491819549,1,0,1
32,2.4313,2.6928,2.97,2.59532696500753,0,0,0
33,2.1417,2.259,2.3787,2.15338097770106,0,0,0
34,2.2719,2.4414,2.6161,2.32313129010358,1,0,1
35,2.2846,2.4674,2.6536,2.34486771646505,1,0,1
36,2.322,2.5069,2.6978,2.39348261265077,0,0,0
37,2.23,2.3923,2.5602,2.26833313907709,0,1,1
38,2.2607,2.4461,2.6425,2.31419684202899,0,0,0
39,1.8629,1.8755,1.8902,1.86003683011043,0,1,1
40,1.9489,1.987,2.0282,1.943338787217,0,0,0
41,2.3412,2.5473,2.7602,2.42990416540049,1,0,1
42,2.3888,2.6151,2.8445,2.50809892523259,0,0,0
43,2.5481,2.8647,3.2028,2.84286705468495,0,0,0
44,2.2064,2.3601,2.5188,2.23695902993077,0,1,1
45,2.4187,2.6705,2.9301,2.56965681618604,1,0,1
46,1.9858,2.0492,2.114,1.97889866614039,0,0,0
47,2.1059,2.2098,2.3154,2.11098299633308,0,0,0
48,2.5079,2.7854,3.0723,2.72737928564609,0,1,1
49,2.5578,2.8473,3.1451,2.8193802897673,0,0,0
50,1.9313,1.9895,2.0542,1.92154281066548,0,1,1
51,2.1009,2.1957,2.2929,2.1048205206823,0,1,1
52,2.143,2.2708,2.3992,2.15626138677654,1,0,1
53,2.4143,2.6505,2.8953,2.55017541545275,1,1,2
54,2.2779,2.4372,2.598,2.32718635612487,1,0,1
55,2.5427,2.8269,3.1204,2.78882089261874,0,1,1
56,2.4372,2.6643,2.8942,2.57544531059817,0,0,0
57,2.5208,2.7869,3.0587,2.73352008890039,0,0,0
58,2.5711,2.8643,3.1676,2.8452392223857,0,0,0
59,2.4079,2.6372,2.8736,2.53603362906643,0,0,0
60,2.1272,2.2357,2.3431,2.13596227464154,1,1,2
61,2.1905,2.3317,2.4776,2.21483112733676,0,0,0
62,2.4196,2.6448,2.8783,2.54874529022837,0,1,1
63,2.2437,2.4138,2.5905,2.2877612275967,1,1,2
64,2.0845,2.1791,2.2743,2.08634368834451,1,0,1
65,2.1245,2.2344,2.3478,2.13267554440423,0,0,0
66,2.1642,2.2871,2.4094,2.18066116048774,0,0,0
67,2.2342,2.3953,2.5634,2.2730201572493,1,1,2
68,2.1298,2.2693,2.4202,2.14134519056375,2,0,2
69,2.4555,2.6923,2.9321,2.60935320308263,0,1,1
70,2.2735,2.4337,2.5933,2.32228707813374,1,1,2
71,2.2937,2.4652,2.6388,2.35179478218353,0,0,0
72,2.0449,2.1049,2.1608,2.043734345026,0,1,1
73,2.0624,2.1627,2.2691,2.06136842226898,1,1,2
74,2.22,2.3702,2.5228,2.2529503457147,0,1,1
75,2.4855,2.7214,2.9604,2.65050685876996,0,0,0
76,2.1036,2.2136,2.3261,2.10865953161558,0,0,0
77,2.4194,2.6589,2.9095,2.55962887821975,0,0,0
78,2.2191,2.3732,2.532,2.25265985152699,1,0,1
