config,dipole_l,dipole_m,dipole_h,muL
100,2.4259,2.6528,2.8834,2.5595549095780274
101,2.4404,2.6732,2.9091,2.5846912028480187
102,2.1983,2.337,2.4757,2.224082841961118
103,2.4287,2.6606,2.8972,2.567386706619684
104,2.5769,2.8653,3.1612,2.8473772879411903
105,2.6443,3.0054,3.3823,3.0923382271561866
106,2.3985,2.6222,2.8548,2.518520604767641
107,2.4688,2.7123,2.9618,2.6339326146236752
108,2.4743,2.7611,3.0706,2.685126917622438
109,2.5198,2.799,3.0815,2.7481600571538145
10,2.6736,3.0204,3.3803,3.112108751121824
110,2.4037,2.6318,2.8685,2.529044433996255
111,2.35,2.5668,2.7952,2.447305628503112
112,2.2116,2.3805,2.5555,2.247199029833168
113,2.4416,2.6597,2.8824,2.5736709493314742
114,2.5811,2.8658,3.1569,2.848539775253026
115,2.6485,2.9866,3.3355,3.049561873849677
116,2.5304,2.8369,3.1653,2.7990336822113124
117,2.7497,3.133,3.5421,3.3559533533551518
118,2.5023,2.7818,3.0708,2.7212791832230696
119,2.5048,2.7824,3.0736,2.7222814560158852
11,2.6533,2.9976,3.36,3.0722728244576354
120,2.6271,2.9579,3.3049,2.999454379157457
121,2.3677,2.5734,2.7858,2.464931200598462
122,2.4447,2.7014,2.9703,2.61097168439734
123,2.5308,2.8069,3.0942,2.760053945519002
124,2.7086,3.0686,3.4408,3.205128787811316
125,2.4053,2.6285,2.8592,2.5277025177896393
126,2.6051,2.9392,3.2875,2.968007263605058
127,2.4687,2.7224,2.9884,2.6428492091672626
128,2.4123,2.6522,2.9037,2.549864326962428
129,2.5005,2.7557,3.0192,2.691085985158427
12,2.8694,3.2955,3.747,3.773529093949256
130,2.2233,2.3621,2.501,2.2541291636695395
131,2.3701,2.5736,2.7789,2.4675327528312034
132,2.4657,2.7065,2.9551,2.6266767042511256
133,2.5329,2.8153,3.1144,2.7707369815308733
134,2.4269,2.6547,2.8857,2.5617526336436067
135,2.5504,2.8413,3.1413,2.8098076951011
136,2.4346,2.6999,2.9802,2.603880092022047
137,2.4144,2.6416,2.8804,2.542608608977475
