config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.4592,2.717,2.9841,2.6336085301036074,2,2,4
2,2.3566,2.553,2.7583,2.444218320439412,1,2,3
3,2.2559,2.4189,2.5846,2.3010861949511128,2,1,3
4,2.1838,2.3436,2.5141,2.210044936623378,0,1,1
5,2.4745,2.7576,3.0561,2.6822961524739126,2,1,3
6,2.3513,2.5672,2.7985,2.447871575584112,2,1,3
7,2.3832,2.6122,2.8479,2.5017103469874638,1,1,2
8,2.2209,2.3753,2.5347,2.254917334304095,0,1,1
9,2.1869,2.3159,2.4479,2.2081964814808117,0,2,2
10,2.315,2.5025,2.6901,2.3866537370481846,1,2,3
11,2.5495,2.8184,3.0924,2.779552541237189,2,1,3
12,2.5938,2.9295,3.2794,2.951649461707205,0,0,0
13,2.3862,2.6037,2.8275,2.4977175612155835,0,1,1
14,2.1995,2.3551,2.5173,2.228799581283294,1,2,3
15,2.3663,2.5995,2.8437,2.480481978134366,1,1,2
16,2.2654,2.4494,2.6443,2.31970363531558,2,1,3
17,2.5693,2.8673,3.1782,2.849359068739579,2,0,2
18,2.4645,2.7073,2.9553,2.627286962804047,2,1,3
19,2.4281,2.6799,2.9372,2.583574529903081,1,1,2
20,2.7312,3.0876,3.4584,3.2380183915531644,2,1,3
21,2.1501,2.2719,2.3973,2.163675664093041,1,1,2
22,2.2989,2.4988,2.7079,2.3702922750053927,0,2,2
23,2.6034,2.9097,3.2249,2.916601364318773,1,1,2
24,2.4964,2.7709,3.0663,2.70496940683559,2,2,4
25,2.2095,2.3491,2.491,2.237532026929568,1,2,3
26,2.3969,2.6508,2.9132,2.5398851898697856,1,1,2
27,2.4322,2.6596,2.8937,2.568156755864398,1,1,2
28,2.386,2.5958,2.8076,2.4928436294289944,1,0,1
29,2.2944,2.5033,2.7345,2.366630911473964,1,0,1
30,2.3531,2.5731,2.8039,2.4536425433472098,1,1,2
31,2.3599,2.6196,2.8901,2.490325923341827,0,2,2
32,2.3703,2.5863,2.8118,2.474617081624704,1,1,2
33,2.3404,2.5334,2.7281,2.4222585562273986,1,2,3
34,2.384,2.6209,2.875,2.5067664203900506,1,1,2
35,2.5225,2.7916,3.0694,2.739272059549384,1,0,1
36,2.2779,2.479,2.6899,2.343104786833099,1,0,1
37,2.2035,2.3527,2.5073,2.232287923677033,2,1,3
38,2.3513,2.5577,2.7755,2.4427647346789803,2,2,4
39,2.1445,2.2428,2.3393,2.154750459993814,1,2,3
40,2.2085,2.3682,2.5361,2.240725668444626,2,2,4
41,2.4782,2.7604,3.0653,2.685868244352324,1,1,2
42,2.2533,2.4287,2.608,2.302020621360641,2,1,3
43,2.7651,3.1724,3.6068,3.468850610032829,1,3,4
44,2.3031,2.4918,2.6868,2.370907340160261,2,1,3
45,2.3847,2.6006,2.8229,2.4945536519454863,0,2,2
46,2.5663,2.8717,3.185,2.855902230209651,1,1,2
47,2.1472,2.2471,2.3461,2.157886530759856,1,1,2
48,2.1966,2.3393,2.4884,2.222347264078966,0,2,2
49,2.4772,2.7317,3.0,2.6557505556927614,1,0,1
50,2.4204,2.6666,2.9232,2.566820834473231,0,1,1
51,2.4318,2.6877,2.9577,2.5911655890625527,2,1,3
52,2.4131,2.6416,2.876,2.5428021444320645,2,1,3
53,2.042,2.128,2.217,2.038802799352562,0,1,1
54,2.4409,2.6813,2.9229,2.592366946279811,0,2,2
55,2.5715,2.8759,3.1942,2.8624734201893,1,0,1
56,2.4897,2.7364,2.9929,2.666326071823749,2,2,4
57,2.4556,2.6948,2.9406,2.611119464579054,1,1,2
58,2.4507,2.7203,3.0012,2.63258445185745,2,1,3
59,2.603,2.9319,3.2721,2.9547778141125955,1,0,1
60,2.2663,2.453,2.6462,2.32250860676081,2,0,2
61,2.3646,2.5731,2.7861,2.462939188389489,2,1,3
62,2.3506,2.5716,2.8015,2.4511877121231955,1,1,2
63,2.2588,2.4251,2.5932,2.305976880907806,2,2,4
64,2.3595,2.564,2.7713,2.453929709531318,1,2,3
65,2.5484,2.8299,3.1161,2.794323518759092,2,1,3
66,2.5879,2.8978,3.2174,2.8975443112578243,0,1,1
67,2.2038,2.3796,2.5735,2.23796400524848,1,1,2
68,2.4037,2.6206,2.8401,2.5216376210766125,1,2,3
69,2.4885,2.7628,3.0485,2.694139743534388,1,1,2
70,2.5882,2.8743,3.1683,2.861418008068246,0,0,0
71,2.6451,2.9837,3.3364,3.0453308465055846,1,0,1
72,2.3598,2.5592,2.7595,2.451522795095642,1,1,2
73,2.3883,2.6409,2.9035,2.5261700814369124,1,3,4
74,2.5157,2.7546,2.9943,2.696260898521566,1,0,1
75,2.537,2.8244,3.12,2.7844166740113057,1,2,3
76,2.2334,2.3845,2.5376,2.26961311910942,2,2,4
77,2.3912,2.626,2.8735,2.5160598567580204,1,1,2
78,2.1701,2.2954,2.4205,2.187942358907819,1,2,3
79,2.4028,2.6034,2.8097,2.5082096968454217,1,1,2
80,2.204,2.3597,2.5198,2.2345635678172666,2,1,3
81,2.383,2.6079,2.8469,2.497232710988207,1,0,1
82,2.1168,2.2234,2.3322,2.1236158084049856,2,0,2
83,2.4727,2.7326,3.0001,2.6556931807341795,1,3,4
84,2.1879,2.3155,2.4419,2.209466177313847,1,1,2
85,2.5515,2.8291,3.1105,2.793929414738469,1,1,2
86,2.4414,2.7013,2.9766,2.6086703453411086,2,1,3
87,2.1039,2.196,2.2867,2.108349133342926,2,1,3
88,2.5637,2.862,3.1793,2.8406462052729866,3,1,4
89,2.1557,2.2872,2.4208,2.171715240893764,1,2,3
90,2.0417,2.1124,2.1818,2.039307083638957,1,1,2
91,2.2386,2.4022,2.5759,2.278887050985994,1,3,4
92,2.2037,2.3466,2.4901,2.2314957753452287,1,1,2
93,2.2887,2.4832,2.6902,2.35395197559948,2,1,3
94,2.4063,2.6442,2.8943,2.539702023542995,2,1,3
95,2.1677,2.3031,2.4437,2.18639280844497,1,2,3
96,2.3155,2.5118,2.7135,2.390893361039472,1,2,3
97,2.4383,2.6692,2.9186,2.577604365287608,1,0,1
98,2.39,2.6108,2.8388,2.5050712815192298,1,1,2
99,2.426,2.709,3.0042,2.6086497869006005,1,0,1
100,2.2293,2.3922,2.564,2.2672702404511784,1,2,3
101,2.5973,2.8941,3.2013,2.891737026977596,1,1,2
102,2.4354,2.6818,2.9339,2.5891736872176967,1,2,3
103,2.2177,2.4064,2.6054,2.260067241581969,0,2,2
104,2.2627,2.4194,2.577,2.3075276849326,1,1,2
105,2.1058,2.2109,2.3214,2.110837392782291,2,1,3
106,2.7315,3.0838,3.4525,3.2292086515335936,1,2,3
107,2.2752,2.4175,2.5595,2.317754365355906,1,2,3
108,2.3433,2.547,2.7549,2.431729280442381,1,1,2
109,2.5024,2.7688,3.047,2.70586545644788,1,4,5
110,2.5046,2.7834,3.0709,2.7240306963415564,2,2,4
111,2.2441,2.41,2.5841,2.286690537518374,2,2,4
112,2.2654,2.4403,2.6178,2.3173364801978957,1,0,1
113,2.3558,2.5666,2.7834,2.4523499114781973,0,1,1
114,2.3574,2.5642,2.7742,2.452485459817614,2,1,3
115,2.135,2.2609,2.3926,2.146341219194908,1,1,2
116,2.3834,2.6074,2.8423,2.497692649114563,1,1,2
117,2.189,2.3449,2.5093,2.21580574131258,1,1,2
118,2.1531,2.3005,2.4592,2.1703311221564583,2,2,4
119,2.0517,2.134,2.2166,2.049667585697809,2,2,4
120,2.6792,3.0385,3.4187,3.1534694291910523,1,1,2
121,2.3767,2.6107,2.8561,2.495462716671216,0,1,1
122,2.2829,2.4525,2.6241,2.33742182314419,1,2,3
123,2.6389,2.9429,3.2555,2.9694546954422503,2,0,2
124,2.1884,2.3179,2.452,2.2099378142764508,0,1,1
125,2.5048,2.804,3.1235,2.7483415762637327,1,2,3
126,2.3649,2.5876,2.8154,2.472459188484245,0,1,1
127,2.5398,2.8231,3.1126,2.783473407860628,1,1,2
128,2.5809,2.8773,3.1808,2.865428569035793,0,0,0
129,2.3769,2.6105,2.8523,2.4960120053323958,1,1,2
130,2.3095,2.4964,2.6946,2.37756627189506,1,0,1
131,2.2498,2.4205,2.597,2.2957251436154738,1,1,2
132,2.0597,2.146,2.2331,2.058489996295267,0,2,2
133,2.4597,2.6711,2.8771,2.5921642088148773,1,2,3
134,2.3801,2.5986,2.8279,2.489367431167812,1,2,3
135,2.1427,2.2642,2.386,2.155158603560905,2,2,4
136,2.4515,2.6778,2.905,2.5947657123753918,1,2,3
137,2.45,2.695,2.9434,2.609060463832976,1,2,3
138,2.3495,2.5409,2.7405,2.432167517989507,1,3,4
139,2.3625,2.5852,2.8145,2.468920635964177,1,2,3
140,2.4606,2.7029,2.9505,2.6212734039773573,2,2,4
141,2.5215,2.8274,3.1559,2.783778750744041,1,0,1
142,2.2009,2.3424,2.4866,2.2275957449062167,2,1,3
143,2.4377,2.6844,2.9405,2.5921072124260207,1,0,1
144,2.422,2.6798,2.9548,2.578098257413821,1,1,2
145,2.3798,2.6055,2.8393,2.4944303668135346,1,1,2
146,2.0767,2.1876,2.3003,2.0777027155275087,0,0,0
147,2.1907,2.3362,2.4851,2.2160968474116154,2,2,4
148,2.5172,2.7861,3.0746,2.7298320957630677,0,2,2
149,2.3528,2.549,2.7451,2.440556867702042,2,2,4
150,2.4709,2.7358,3.0108,2.657872662124495,1,2,3
151,2.588,2.8833,3.1886,2.874818394238661,1,0,1
152,2.3628,2.5744,2.7913,2.462362690097509,1,1,2
153,2.2726,2.4366,2.6033,2.3222403442760817,1,1,2
154,2.6224,2.9275,3.2426,2.945057091186063,2,1,3
155,2.4597,2.712,2.9738,2.628900138613438,0,0,0
156,2.4813,2.7349,2.99,2.662582548727299,1,2,3
157,2.4761,2.7513,3.0386,2.676391453027681,2,1,3
158,2.3918,2.6178,2.8456,2.5122299737214413,2,1,3
159,2.4985,2.7537,3.0148,2.688513796653769,1,1,2
160,2.3468,2.5729,2.8136,2.448217741390572,1,1,2
161,2.2916,2.4895,2.6974,2.359650018315808,1,1,2
162,2.4278,2.6669,2.9101,2.572304672591344,2,2,4
163,2.2682,2.4393,2.6157,2.3190768397157893,1,0,1
164,2.3694,2.5925,2.8232,2.478456521308265,1,1,2
165,2.6246,2.936,3.2603,2.959595429280232,1,2,3
166,2.3538,2.5508,2.7506,2.4418916100805954,2,2,4
167,2.4193,2.6463,2.8737,2.55109271539588,0,2,2
168,2.3594,2.5846,2.8172,2.466179769449868,2,1,3
169,2.3544,2.5797,2.8102,2.459755069314772,1,0,1
170,2.1374,2.2544,2.371,2.1485202624818056,1,2,3
171,2.4766,2.7648,3.0666,2.691623666752858,0,0,0
172,2.3044,2.5006,2.7025,2.376265313475562,1,0,1
173,2.4535,2.7125,2.9817,2.6263371067646526,2,1,3
174,2.5503,2.8247,3.1021,2.788005447925781,1,0,1
175,2.4919,2.7571,3.034,2.688985692305529,2,1,3
176,2.2778,2.4373,2.5941,2.3273761900816834,0,1,1
177,2.4561,2.7172,2.9907,2.6318613877873323,1,1,2
178,2.4224,2.6307,2.8409,2.540476945754624,1,2,3
179,2.3271,2.5338,2.75,2.411041241812336,0,2,2
180,2.2073,2.3561,2.5076,2.2370782823047417,1,0,1
181,2.2783,2.4535,2.6333,2.333524406035545,1,1,2
182,2.6038,2.896,3.1993,2.8947553903420777,2,1,3
183,2.4458,2.6952,2.9525,2.606410879981932,0,2,2
184,2.1358,2.258,2.3855,2.146903143026382,1,1,2
185,2.4528,2.7127,2.9864,2.625616386914869,0,0,0
186,2.4372,2.6842,2.934,2.5927603771664494,0,2,2
187,2.3645,2.5771,2.7923,2.465739655813989,1,1,2
188,2.3881,2.6215,2.862,2.5116604327882155,2,1,3
189,2.4409,2.6733,2.9175,2.583615477182684,1,2,3
190,2.2136,2.3732,2.5435,2.246736613819451,1,0,1
191,2.2499,2.4268,2.6127,2.2975909483119468,1,3,4
192,2.4383,2.6923,2.9563,2.5995266295162347,0,0,0
193,2.3848,2.6077,2.84,2.499087840394208,0,1,1
194,2.1558,2.2838,2.412,2.171446713959132,2,1,3
195,2.2141,2.349,2.4904,2.2414768365820152,2,3,5
196,2.3637,2.5988,2.8576,2.4759504754435384,2,2,4
197,2.5741,2.881,3.2022,2.870493703562649,1,0,1
198,2.5214,2.7998,3.0864,2.7490402014377,1,1,2
199,2.3659,2.5944,2.8338,2.476730679469382,2,1,3
200,2.3194,2.5068,2.7039,2.390819166215307,2,1,3
