config,dipole_l,dipole_m,dipole_h,muL
100,2.2201,2.3775,2.5405,2.254692370424301
101,2.4818,2.761,3.0601,2.688359001144893
102,2.3612,2.5584,2.7606,2.451362013353676
103,2.2688,2.433,2.5975,2.3178937362320617
104,2.4916,2.7493,3.0177,2.680511373933284
105,2.4657,2.7143,2.9731,2.633812136097155
106,2.2897,2.4726,2.6664,2.350373745346617
107,2.3732,2.5932,2.8222,2.4813113030563416
108,2.273,2.4441,2.6199,2.325197887557255
109,2.4317,2.6713,2.9239,2.5767353915715234
10,2.3504,2.5497,2.7515,2.43882322762191
110,2.1934,2.3433,2.5021,2.2198372562828834
111,2.1216,2.2384,2.362,2.12978353577187
112,2.4122,2.6253,2.8397,2.530511235462098
113,2.301,2.4944,2.6928,2.3705911242031266
114,2.2379,2.3947,2.5538,2.2768178414429006
115,2.3613,2.5612,2.7632,2.4536069286673903
116,2.4037,2.6396,2.8878,2.534456260769641
117,2.2629,2.4412,2.6299,2.3144126358975856
118,2.3411,2.5469,2.7587,2.429728549828375
119,2.5725,2.8674,3.1691,2.850065440134208
11,2.1497,2.2813,2.4184,2.164400650508316
120,2.3041,2.4969,2.6954,2.3742383171868235
121,2.1719,2.3085,2.4499,2.191640170932056
122,2.6584,2.9956,3.345,3.0649875899784447
123,2.2754,2.4597,2.6484,2.3335449504128203
124,2.5096,2.7742,3.0487,2.714707143439824
125,2.5338,2.809,3.0867,2.7643363913927645
126,2.3627,2.5824,2.8089,2.4671928339907305
127,2.5594,2.8314,3.1084,2.798321251025262
128,2.766,3.1444,3.544,3.3689743015993177
129,2.3533,2.5405,2.7312,2.435451050189029
12,2.4059,2.6536,2.9161,2.5466172650462577
130,2.526,2.8058,3.0968,2.7574424760525376
131,2.4338,2.6646,2.8963,2.5741747597701923
132,2.2867,2.4697,2.658,2.3473748557616254
133,2.4163,2.6489,2.8853,2.550868117055596
134,2.3836,2.574,2.7651,2.4770781968015
135,2.517,2.7866,3.0681,2.7312964772417714
136,2.5896,2.8885,3.1954,2.88289764177176
137,2.3049,2.4813,2.6619,2.3678292802617564
138,2.4192,2.6636,2.9192,2.563444089774129
139,2.2409,2.4022,2.564,2.282146709536019
13,2.5471,2.8606,3.1875,2.836942815860821
140,2.3753,2.5835,2.7967,2.4769578012337696
141,2.5857,2.8909,3.205,2.8865309360982376
142,2.6667,3.0062,3.3546,3.0832996010516682
143,2.3344,2.561,2.8022,2.4314820956502126
144,2.4959,2.76,3.0291,2.694593129507869
145,2.4034,2.6302,2.8627,2.5281320115896517
146,2.2773,2.4451,2.6151,2.3296473093166266
147,2.4495,2.6949,2.9498,2.6077315221263717
148,2.4085,2.6428,2.888,2.5401463664231096
149,2.2394,2.3992,2.5619,2.279531743994023
14,2.2223,2.3801,2.5427,2.2576002965783935
150,2.3577,2.568,2.7835,2.454719886931318
151,2.4998,2.7471,2.9995,2.6820500113883035
152,2.5829,2.9019,3.2435,2.9043449583232976
153,2.2814,2.4748,2.6756,2.3447026059427474
154,2.3605,2.5623,2.7691,2.4532359064874085
155,2.4116,2.6501,2.8976,2.5481849923364956
156,2.6029,2.9131,3.2312,2.9222031906422736
157,2.2983,2.4877,2.6831,2.3650661830421913
158,2.4144,2.626,2.8394,2.5322636157870315
159,2.5501,2.8397,3.1487,2.806762379685871
15,2.5061,2.7769,3.0556,2.7169426955427
160,2.3547,2.5599,2.7698,2.447667514901772
161,2.008,2.0799,2.1561,2.002298710717618
162,2.3651,2.5962,2.8407,2.47695839018216
163,2.4174,2.6558,2.9049,2.555969157891634
164,2.1926,2.3619,2.5427,2.2229802776068093
165,2.2783,2.4585,2.6454,2.335262672335754
166,2.0976,2.1904,2.2828,2.1011305850381583
167,2.3343,2.5527,2.7838,2.4268102173876396
168,2.5334,2.8095,3.0911,2.764563961006544
169,2.3703,2.5999,2.838,2.483980528323747
16,2.3875,2.626,2.8778,2.513554691704541
170,2.0635,2.1478,2.2381,2.0627757341438753
171,2.577,2.8857,3.2023,2.8781109029619727
172,2.2099,2.3561,2.5069,2.2394089090369365
173,2.3646,2.5765,2.7967,2.464469400329149
174,2.4966,2.7539,3.0188,2.6877968362622235
