config,dipole_l,dipole_m,dipole_h,muL
100,2.3839,2.6031,2.8265,2.4961397749111836
101,2.5199,2.7685,3.0158,2.712438141226752
102,2.6523,3.0086,3.3885,3.098176436172879
103,2.53,2.812,3.1036,2.766501757434935
104,2.4465,2.686,2.931,2.5987506095567148
105,2.1003,2.2089,2.3246,2.104686987296881
106,2.3444,2.5361,2.7327,2.4262331633002376
107,2.4592,2.7117,2.9667,2.6294804570553008
108,2.4231,2.6896,2.9668,2.5887503659788926
109,2.2472,2.4129,2.5869,2.2904773866928476
10,2.4131,2.6721,2.9495,2.565970029837297
110,2.3652,2.5732,2.7822,2.4640064066737826
111,2.5611,2.8862,3.2366,2.877934941170714
112,2.4054,2.6324,2.864,2.5312283272906106
113,2.3404,2.5193,2.6996,2.4146588230410435
114,2.3993,2.6215,2.849,2.519114961700185
115,2.525,2.8083,3.1016,2.7604853585351483
116,2.3778,2.5828,2.7929,2.478174355629111
117,2.6309,2.9205,3.2207,2.9328394560306816
118,1.9373,1.9763,2.0149,1.9308388123757811
119,2.2129,2.3589,2.5074,2.2432046689976386
11,2.1853,2.3294,2.4791,2.2090859045602396
120,2.3333,2.5297,2.7311,2.414322564539795
121,2.8044,3.2322,3.6819,3.6266164468638817
122,2.1022,2.2016,2.3027,2.1065308307565873
123,2.5393,2.8412,3.1629,2.8069570581694
124,2.352,2.5232,2.6984,2.4248407782152577
125,2.3082,2.4837,2.6611,2.3719405903251887
126,2.3804,2.6279,2.8841,2.5111163230447118
127,2.3889,2.6054,2.8307,2.500252235538387
128,2.3881,2.594,2.8007,2.493188559651295
129,2.7151,3.0676,3.4394,3.2015617908141976
12,2.2084,2.3679,2.539,2.2402090427358563
130,2.4688,2.7263,2.9956,2.6469021929229393
131,2.5793,2.8754,3.1816,2.8623740969566476
132,2.3928,2.5898,2.7867,2.493509119432579
133,2.3373,2.5587,2.7929,2.4326439250466905
134,2.1576,2.2788,2.4084,2.1720625072107596
135,2.5552,2.8537,3.1685,2.82761299944738
136,2.2975,2.4924,2.6924,2.3667147447891668
137,2.4361,2.6603,2.8857,2.5717704313288374
138,2.2501,2.4328,2.6249,2.299833141666375
139,2.5368,2.8533,3.1995,2.823537816867648
13,2.1412,2.2807,2.4305,2.1550237363818123
140,2.184,2.3386,2.5022,2.2093604814643646
141,2.3937,2.631,2.8771,2.522134144763491
142,2.4576,2.7047,2.9628,2.620644665554301
143,2.5818,2.8812,3.1892,2.871351241197114
144,2.3337,2.5234,2.7204,2.410870278232783
145,2.4576,2.7277,3.0115,2.642987984233566
146,2.5481,2.851,3.1728,2.822528967348051
147,2.136,2.2638,2.397,2.147745783612791
148,2.1107,2.2333,2.3587,2.117657325479866
149,2.3943,2.6052,2.8196,2.5044830216659753
14,2.3661,2.567,2.7746,2.459798684955818
150,2.4767,2.7272,2.9893,2.651286296206429
151,2.4772,2.7326,2.9954,2.657634113011751
152,2.5279,2.7839,3.0422,2.732476196314994
153,2.3773,2.6285,2.8917,2.5089036728700833
154,2.4639,2.7057,2.957,2.624813822170967
155,2.2313,2.3963,2.5685,2.2705754272984002
156,2.3791,2.5711,2.7621,2.472258212135399
157,2.4867,2.7481,3.0148,2.6780955833356623
158,2.2036,2.381,2.5764,2.23813103273944
159,2.3303,2.5165,2.7012,2.4056968269344496
15,2.3529,2.5723,2.7981,2.4537365667474225
160,2.3999,2.6051,2.8135,2.5080034728330354
161,2.4058,2.6503,2.9082,2.5441010622563667
162,2.2472,2.425,2.6103,2.2946654109262346
163,2.3499,2.5375,2.7235,2.4317342308344077
164,2.3692,2.5961,2.8361,2.479814959202553
165,2.334,2.543,2.7586,2.421997432112291
166,2.3281,2.5322,2.7431,2.4113814906908546
167,2.5248,2.8254,3.1431,2.782285556118901
168,2.604,2.9263,3.2703,2.9452626681011567
169,2.3323,2.5429,2.7574,2.4210721627657907
16,2.2591,2.4271,2.5994,2.3066402650318953
170,2.4891,2.774,3.0687,2.707521407158387
171,2.5131,2.7717,3.0449,2.7123995165860415
172,2.3288,2.5323,2.7452,2.411563951615451
173,2.3293,2.5218,2.716,2.4075228677415645
174,2.4916,2.781,3.0839,2.7162451426978333
175,2.4595,2.7301,3.0111,2.6468606757500535
176,2.391,2.5962,2.8033,2.496385944288135
177,2.5464,2.8338,3.1291,2.7989193583727263
178,2.3672,2.5672,2.7676,2.4617252518815333
179,2.57,2.8579,3.1516,2.8361030521537827
17,2.284,2.4594,2.6376,2.3410788802335714
180,2.4645,2.6937,2.9289,2.6144917228280136
181,2.4227,2.6741,2.9428,2.573433589720958
182,2.475,2.7183,2.9728,2.641747140115141
183,2.366,2.587,2.816,2.4723389916949374
184,2.1476,2.2616,2.3764,2.159919261598077
185,2.1568,2.2945,2.4389,2.1736428439332
186,2.3229,2.5233,2.7313,2.4023920528023814
187,2.2317,2.4016,2.5809,2.2723105499935112
188,2.0993,2.1771,2.2551,2.102318131816893
189,2.4591,2.6846,2.9106,2.604578340154755
18,2.2466,2.405,2.5666,2.2879523069402152
190,2.3672,2.5777,2.7942,2.4674457101902734
191,2.2699,2.428,2.5848,2.3170647743901593
192,2.3076,2.5273,2.7615,2.391007281775499
193,2.3424,2.5464,2.755,2.4306441278245337
194,2.7878,3.161,3.5505,3.3906764016140887
195,2.3812,2.6054,2.8346,2.495827447012793
196,2.1758,2.3272,2.489,2.198603600170344
197,2.4598,2.7051,2.9557,2.6229763446242984
198,2.8869,3.2959,3.7223,3.717896203710035
199,2.2989,2.4938,2.7081,2.366397533010065
19,2.4551,2.7213,3.0028,2.6350354936985845
1,2.4045,2.6722,2.9511,2.5622302907494077
200,2.261,2.447,2.6492,2.3141152381927492
20,2.4083,2.6474,2.8944,2.544217000846047
21,2.3505,2.5869,2.834,2.46064668009731
22,2.4519,2.7211,3.0034,2.6336739715772546
23,2.7699,3.1373,3.5224,3.3410367402221586
24,2.3376,2.5478,2.7644,2.4275341472284406
25,2.6202,2.9436,3.2844,2.974110825771178
26,2.571,2.8591,3.1541,2.837871417606189
27,2.6207,2.9509,3.297,2.987419108773121
28,2.3045,2.5075,2.7184,2.379383319525505
29,2.3193,2.5254,2.74,2.400502566809296
2,2.4711,2.7318,3.002,2.6538902471586985
30,2.4153,2.645,2.8809,2.5467467005311786
31,2.4043,2.6479,2.9007,2.541971911067111
32,2.2111,2.3536,2.4963,2.2403769136900133
33,2.5877,2.8976,3.2196,2.8972193530358092
34,2.5425,2.8242,3.1203,2.784746998260651
35,2.0754,2.1734,2.2746,2.0760911471244365
36,2.1075,2.2191,2.3344,2.113211662278351
37,2.6219,2.9375,3.2657,2.9625447100695443
38,2.1493,2.2808,2.4164,2.1639964573393105
39,2.5341,2.8223,3.1219,2.7807078321556515
3,2.4749,2.7215,2.9723,2.6459201562221883
40,2.2694,2.4515,2.6402,2.3246676031222813
41,2.2668,2.4473,2.6361,2.3204930804996486
42,2.3405,2.5267,2.7124,2.418897005377048
43,2.5019,2.7798,3.0695,2.7184755733605206
44,2.4874,2.7575,3.0359,2.688215445100733
45,2.2625,2.4357,2.612,2.3129658317312787
46,2.5066,2.7988,3.103,2.7431780066621574
47,2.4041,2.6692,2.9478,2.5589542076326457
48,2.7346,3.1174,3.5192,3.3193923608760065
49,2.5975,2.9083,3.2318,2.9145630598357233
4,2.3601,2.5712,2.7864,2.4586224787799495
50,2.4151,2.6377,2.8593,2.541758593828217
51,2.1054,2.2103,2.3179,2.110441000957005
52,2.3534,2.5551,2.7618,2.443791664913464
53,2.2928,2.4815,2.6774,2.3574545779522276
54,2.5016,2.7627,3.0298,2.6994919032241658
55,2.3253,2.5328,2.7485,2.4092909585624422
56,2.3475,2.5416,2.7376,2.432109347422549
57,2.4129,2.6519,2.8992,2.550540871493146
58,2.4612,2.6938,2.9223,2.613031707340885
59,2.4365,2.6833,2.9362,2.5910337539650268
5,2.4102,2.624,2.843,2.5276894801463214
60,2.4054,2.6695,2.9458,2.5602295953444387
61,2.5739,2.897,3.2493,2.8961620344885888
62,2.1174,2.2144,2.3127,2.1236241700675036
63,2.2103,2.3756,2.551,2.2442062273636476
64,2.2778,2.451,2.6287,2.3321033117726553
65,2.4328,2.6573,2.8839,2.56734326938551
66,2.6418,2.9532,3.2744,2.9872745414891257
67,2.3949,2.5941,2.7962,2.497290241773067
68,2.2172,2.3557,2.5039,2.24576111509338
69,2.5562,2.8524,3.152,2.8266750770345697
6,2.5782,2.8857,3.2038,2.8781063311607236
70,2.3977,2.6155,2.8431,2.5129452870033604
71,2.3695,2.5919,2.8206,2.47834347875035
72,2.4175,2.6307,2.846,2.5375923205840447
73,2.379,2.6114,2.8514,2.498178019622589
74,2.2506,2.4032,2.5647,2.2903012761062875
