config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.7246,3.0814,3.4593,3.23051510239609,0,0,0
2,2.4575,2.7063,2.9648,2.62232901308876,1,1,2
3,2.5605,2.85,3.1477,2.82356422475165,0,1,1
4,2.5246,2.7991,3.0799,2.74925474983112,0,1,1
5,2.5389,2.8024,3.0692,2.75733730786439,0,1,1
6,2.4343,2.6982,2.9742,2.60259894027698,1,1,2
7,2.3705,2.5865,2.8093,2.4753439346237,2,1,3
8,2.3763,2.5954,2.8208,2.48537786705713,2,1,3
9,2.8651,3.3067,3.7743,3.84131930426928,1,0,1
10,2.3746,2.5909,2.8157,2.48080420412296,0,1,1
11,2.4675,2.7225,2.9874,2.64278401847137,1,1,2
12,2.5758,2.8678,3.1714,2.8507472990928,1,1,2
13,2.5634,2.8501,3.1435,2.82420062899776,1,1,2
14,2.4718,2.7165,2.9677,2.63928458947018,0,1,1
15,2.5626,2.8665,3.1862,2.8473920350698,0,1,1
16,2.3718,2.5885,2.8116,2.47763612931095,1,0,1
17,2.6385,2.9779,3.3297,3.03527049730673,0,1,1
18,2.5552,2.8623,3.1843,2.84035781845902,0,1,1
19,2.4989,2.7772,3.0678,2.71433867564221,0,0,0
20,2.2471,2.3842,2.5188,2.28232476363214,1,1,2
21,2.6683,3.0259,3.4019,3.12871445967684,0,1,1
22,2.4637,2.6919,2.9238,2.61283591292809,2,0,2
23,2.4989,2.7675,3.0448,2.70358460363441,2,0,2
24,2.3418,2.5391,2.7396,2.42625470447843,2,1,3
25,2.6287,2.9509,3.2853,2.98562073784835,2,0,2
26,2.6201,2.9357,3.2662,2.95974485943481,0,1,1
27,2.4227,2.6548,2.8979,2.55815065992633,1,0,1
28,2.3743,2.5795,2.7855,2.47436677943879,1,0,1
29,2.6494,2.958,3.278,2.9946976781116,1,0,1
30,2.5508,2.8559,3.1758,2.83033008345445,2,1,3
31,2.3891,2.5871,2.7899,2.4885415276325,0,1,1
32,2.4628,2.7125,2.9724,2.63072238812968,2,1,3
33,2.4437,2.6897,2.9456,2.59995045854309,1,1,2
34,2.6502,2.999,3.3667,3.07662413372644,2,1,3
35,2.6008,2.9249,3.2644,2.94277741843113,0,1,1
36,2.2218,2.3766,2.5342,2.25636689070157,0,1,1
37,2.5555,2.849,3.1522,2.82134482001443,1,1,2
38,2.7637,3.1518,3.5587,3.39234831842914,1,1,2
39,2.3849,2.6135,2.8518,2.50325414323761,0,1,1
40,2.3278,2.508,2.6896,2.39924857515204,2,0,2
41,2.4119,2.6487,2.8921,2.54764035049172,1,1,2
42,2.4315,2.6647,2.9014,2.57257454777711,2,1,3
43,2.5474,2.8515,3.1673,2.82362836219934,0,1,1
44,2.3936,2.6221,2.8587,2.51547823603121,0,1,1
45,2.4067,2.6557,2.9174,2.54920213640233,1,0,1
46,2.4956,2.7587,3.0289,2.69275692734528,1,1,2
47,2.5121,2.7912,3.0819,2.73540912302755,1,1,2
48,2.51,2.7941,3.0911,2.73819106338561,1,1,2
49,2.6154,2.9333,3.2599,2.95568548355235,0,1,1
50,2.4687,2.7326,3.0072,2.65349389686014,0,1,1
51,2.6339,2.9643,3.31,3.01012552243075,1,0,1
