config,dipole_l,dipole_m,dipole_h,muL
100,2.2184,2.3642,2.5132,2.249750260414444
101,2.165,2.3032,2.449,2.1834615615033948
102,2.1989,2.3511,2.5072,2.2275248338415228
103,2.3212,2.5076,2.6966,2.3937280817942814
104,2.2972,2.4885,2.6861,2.364471802591852
105,2.6427,2.9664,3.301,3.011552200492411
106,2.3981,2.6187,2.8442,2.5163634344890333
107,2.2697,2.4467,2.6289,2.3232472062265193
108,2.3367,2.5418,2.7521,2.423610053502512
109,2.6739,3.0273,3.4008,3.129676664072247
10,2.5371,2.8216,3.113,2.7808594077496798
110,2.4475,2.6971,2.9538,2.6091655394402173
111,2.3847,2.5997,2.82,2.4941161756818246
112,2.6628,2.9988,3.3563,3.0720779862618097
113,2.0995,2.1948,2.288,2.103663992889187
114,2.3856,2.5993,2.8193,2.4942637585336764
115,2.5892,2.9142,3.2529,2.9249007662865223
116,2.3023,2.4947,2.6894,2.372217725496772
117,2.4805,2.7682,3.0731,2.6965483059510604
118,2.6211,2.9516,3.2989,2.9887546668503013
119,2.0511,2.1283,2.2043,2.049378022574661
11,2.2465,2.4093,2.575,2.2893031335688496
120,2.6478,2.9899,3.3415,3.0562814827757983
121,2.3684,2.5807,2.7983,2.470337820362972
122,2.5961,2.8891,3.1903,2.88400046370706
123,2.3977,2.6374,2.8863,2.5295434803647727
124,2.3362,2.523,2.7114,2.41344834442518
125,2.3296,2.5328,2.745,2.412523209905332
126,2.4585,2.6876,2.9266,2.6054760251920395
127,2.3676,2.6034,2.8527,2.483663800476596
128,2.2808,2.5032,2.7364,2.3564790418050556
129,2.2771,2.4601,2.6494,2.334929450896875
12,2.2909,2.4531,2.6176,2.34435540896238
130,2.3924,2.6098,2.8332,2.5061073495268356
131,2.1622,2.288,2.4177,2.178427186390757
132,2.4886,2.7487,3.0143,2.6794488134832295
133,2.5735,2.8414,3.1137,2.813929676190828
134,2.2697,2.453,2.6453,2.325197061066604
135,2.4199,2.6617,2.9146,2.562260002470161
136,2.3027,2.4984,2.6997,2.373815285472663
137,2.3185,2.5144,2.7136,2.394944138125357
138,2.2769,2.4682,2.6648,2.338257112042841
139,2.6204,2.9178,3.2245,2.9290552289502383
13,2.5205,2.7881,3.0683,2.7340436315005614
140,2.5333,2.8179,3.1158,2.7745524001562223
141,2.4396,2.6971,2.9682,2.6040736466591254
142,2.5262,2.8255,3.1442,2.782513357822262
143,2.0394,2.1167,2.1966,2.036294431556718
144,2.1968,2.3658,2.5457,2.2282173760378514
145,2.2029,2.3579,2.5189,2.2328871627308566
146,2.3044,2.5147,2.7345,2.382646222413272
147,2.0476,2.1381,2.2335,2.044918849623205
148,2.6572,3.0131,3.3869,3.104581549065494
149,2.4839,2.7483,3.017,2.6773598805939742
14,2.4425,2.6664,2.8933,2.580003108608389
150,2.0618,2.1532,2.2505,2.0608012492302064
151,2.5158,2.7709,3.0336,2.7132619494683365
152,2.1243,2.2353,2.3464,2.132677525110536
153,2.0187,2.1006,2.1908,2.0133895731722276
154,2.546,2.8099,3.0886,2.7671405028236684
155,2.7569,3.1153,3.488,3.289734954215451
156,2.2328,2.4118,2.6001,2.2765445820322743
157,2.1719,2.3007,2.4325,2.1904203235624227
158,2.1555,2.2738,2.3939,2.1696139591828056
159,2.4722,2.7384,3.0054,2.6625615880614237
15,2.4388,2.6745,2.9227,2.5834245911402496
160,2.2942,2.498,2.7209,2.364440928690462
161,2.326,2.5432,2.7727,2.4149431620489037
162,2.6323,2.9264,3.2251,2.942122010191038
163,2.3948,2.6405,2.896,2.530048087731065
164,2.5444,2.8309,3.1229,2.794828154605138
165,2.2751,2.4597,2.6542,2.332516958408308
166,2.4647,2.746,3.0414,2.6655296696504003
167,2.2738,2.4667,2.6721,2.3338788367286765
168,2.0765,2.1693,2.2631,2.077296010518612
169,2.4727,2.7144,2.9592,2.6381585891359567
16,2.2348,2.3952,2.5585,2.2740207876995484
170,1.9823,2.0306,2.0789,1.9768580875959594
171,2.4673,2.7145,2.9745,2.63433380095791
172,2.2391,2.3989,2.5609,2.2792421740171958
173,2.4278,2.663,2.9073,2.568161385560491
174,2.326,2.5271,2.7362,2.406788475779036
175,2.22,2.3685,2.5185,2.2525876111575918
176,2.2595,2.4198,2.5846,2.3043873381157125
177,2.6102,2.9163,3.23,2.9271223990462127
178,2.375,2.615,2.8684,2.497057090196774
179,2.2084,2.3542,2.5026,2.237688442686801
17,2.4872,2.7614,3.0441,2.6924796573205843
180,2.2634,2.4279,2.5971,2.3107018786065994
181,2.4521,2.7228,3.0054,2.6356892987944494
182,2.1775,2.3124,2.4508,2.198117851010029
183,2.3592,2.5697,2.7869,2.4566048729213303
184,2.5807,2.8786,3.1853,2.8673303570900823
185,2.3902,2.6019,2.8181,2.499370208579291
186,2.4534,2.7183,2.993,2.632099358714383
187,2.5864,2.8861,3.1934,2.8790925707707355
188,2.453,2.7204,2.9967,2.6341651498975773
189,2.3164,2.5148,2.7179,2.3932539114473466
18,2.7203,3.0864,3.4716,3.2457320709655
190,2.4606,2.7288,3.0126,2.645193373933001
